week_start,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean,precipitation_sum_mm,wind_speed_max_kmh
2022-01-02,-3.1,1.0,-7.3,61.6,3.9,22.0
2022-01-09,-1.8,1.9,-5.6,63.9,11.9,20.2
2022-01-16,-3.8,-0.0,-7.4,61.9,12.0,19.8
2022-01-23,-6.5,-2.1,-11.6,66.7,8.1,17.9
2022-01-30,-3.0,1.7,-6.5,71.9,58.3,17.0
2022-02-06,-1.5,4.1,-7.8,75.6,2.7,17.7
2022-02-13,-0.5,3.8,-5.6,59.1,48.3,23.8
2022-02-20,3.0,9.5,-1.5,65.0,44.6,21.3
2022-02-27,4.1,11.9,-2.4,60.0,0.2,19.2
2022-03-06,4.5,9.8,-0.6,68.4,44.6,23.1
2022-03-13,8.7,15.7,1.9,69.3,17.1,20.3
2022-03-20,8.4,12.6,4.6,69.4,24.7,23.5
2022-03-27,3.9,9.3,-1.8,58.6,6.6,25.3
2022-04-03,6.4,10.7,2.3,78.9,28.4,21.2
2022-04-10,12.1,17.7,6.3,66.1,36.4,24.2
2022-04-17,9.2,14.8,3.4,64.7,17.1,22.3
2022-04-24,12.1,18.0,6.5,59.9,5.7,20.2
2022-05-01,14.7,19.6,11.2,76.9,45.1,21.6
2022-05-08,18.3,24.6,11.7,60.0,9.1,14.8
2022-05-15,20.0,25.7,14.9,67.9,32.5,18.7
2022-05-22,18.0,22.5,13.9,75.6,34.3,18.6
2022-05-29,21.4,26.8,15.4,67.3,16.6,16.7
2022-06-05,19.7,25.1,14.5,68.1,19.7,18.4
2022-06-12,25.0,29.9,20.3,69.9,32.2,20.1
2022-06-19,22.8,29.2,15.3,54.6,0.0,13.6
2022-06-26,23.6,29.6,17.7,53.7,3.5,16.1
2022-07-03,24.4,29.8,19.9,66.9,24.7,14.9
2022-07-10,23.3,28.7,18.0,64.4,28.4,14.3
2022-07-17,24.7,29.4,20.5,76.9,40.0,20.0
2022-07-24,23.4,27.3,19.5,74.7,28.1,16.2
2022-07-31,24.0,29.3,19.9,79.1,43.9,15.9
2022-08-07,22.5,27.0,18.3,76.6,19.7,14.4
2022-08-14,20.8,25.7,16.2,74.6,9.3,12.6
2022-08-21,21.7,27.1,16.9,76.1,29.4,11.7
2022-08-28,22.9,28.2,18.1,73.3,20.5,14.4
2022-09-04,20.8,25.5,17.3,79.9,55.4,13.0
2022-09-11,19.1,24.3,14.7,77.9,12.3,12.1
2022-09-18,19.0,24.5,14.1,68.7,25.9,17.2
2022-09-25,13.3,17.4,9.8,68.7,9.5,21.1
2022-10-02,12.2,18.0,6.7,64.7,0.0,15.9
2022-10-09,12.3,17.9,7.6,57.9,19.6,21.1
2022-10-16,8.2,13.9,3.8,57.9,7.0,23.3
2022-10-23,12.5,18.8,6.8,65.6,2.1,15.2
2022-10-30,14.4,19.7,10.2,79.0,9.8,17.5
2022-11-06,11.6,16.2,7.7,61.6,36.9,17.8
2022-11-13,0.3,2.8,-2.2,64.6,3.8,20.6
2022-11-20,2.6,8.7,-2.5,57.4,5.2,16.2
2022-11-27,5.1,10.1,0.0,69.9,48.4,26.7
2022-12-04,4.9,8.3,1.8,78.6,10.6,11.6
2022-12-11,2.9,5.4,0.1,74.3,14.6,18.9
2022-12-18,-5.8,0.7,-9.7,64.9,17.9,18.6
2022-12-25,-0.2,3.5,-4.8,77.0,11.3,18.1
2023-01-01,6.7,10.4,3.0,84.9,43.9,18.6
