week_start,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean,precipitation_sum_mm,wind_speed_max_kmh
2022-01-02,-3.1,1.0,-7.4,62.4,4.2,22.4
2022-01-09,-1.9,1.7,-5.5,64.6,20.6,20.2
2022-01-16,-4.1,-0.3,-7.6,64.1,14.4,19.5
2022-01-23,-6.6,-2.1,-11.6,67.1,8.4,17.7
2022-01-30,-2.9,1.8,-6.8,72.3,62.0,17.6
2022-02-06,-1.0,4.5,-5.9,74.6,2.5,18.3
2022-02-13,-0.5,3.5,-5.3,60.3,48.5,24.5
2022-02-20,3.0,9.4,-1.7,65.7,51.5,21.6
2022-02-27,4.0,12.0,-2.3,60.3,0.5,19.7
2022-03-06,4.5,9.7,-0.4,68.9,36.0,24.3
2022-03-13,8.8,15.6,2.2,67.9,20.8,20.4
2022-03-20,8.5,12.6,4.7,69.0,21.1,23.8
2022-03-27,3.8,9.2,-1.9,59.3,8.7,25.2
2022-04-03,6.3,10.4,2.6,79.3,30.4,21.2
2022-04-10,12.0,17.6,6.4,66.4,36.4,24.5
2022-04-17,9.2,14.7,3.5,64.9,17.7,22.8
2022-04-24,12.0,18.2,6.5,60.1,5.5,21.1
2022-05-01,14.6,19.7,11.1,77.1,61.8,21.7
2022-05-08,18.3,24.6,11.7,59.6,15.2,15.1
2022-05-15,19.9,25.7,14.9,67.4,25.4,18.8
2022-05-22,17.9,22.3,13.8,75.3,36.1,18.8
2022-05-29,21.5,26.9,15.9,66.1,13.6,17.0
2022-06-05,19.6,25.0,14.6,67.7,22.8,18.1
2022-06-12,24.8,29.9,20.1,70.0,22.1,19.5
2022-06-19,22.8,29.3,16.1,53.0,0.0,14.1
2022-06-26,23.5,29.5,17.9,53.6,4.3,17.6
2022-07-03,24.3,29.6,19.9,66.4,19.8,15.5
2022-07-10,23.2,28.6,18.1,65.0,44.6,14.3
2022-07-17,24.6,29.2,20.5,77.1,35.3,20.6
2022-07-24,23.3,27.3,19.5,74.4,31.2,16.2
2022-07-31,23.8,29.2,20.0,79.3,44.3,15.9
2022-08-07,22.4,27.0,18.4,76.6,22.6,14.3
2022-08-14,20.7,25.7,16.4,74.0,13.2,12.4
2022-08-21,21.7,27.2,17.2,75.3,18.9,12.3
2022-08-28,22.9,28.2,18.5,72.7,23.9,14.6
2022-09-04,20.9,25.5,17.4,79.4,39.3,12.9
2022-09-11,19.3,24.2,15.2,76.6,9.9,11.9
2022-09-18,19.0,24.2,14.2,67.9,16.5,17.2
2022-09-25,13.2,17.3,9.8,68.9,13.9,21.4
2022-10-02,12.3,18.0,6.9,63.3,0.0,16.1
2022-10-09,12.3,17.7,7.7,57.7,11.1,20.8
2022-10-16,8.1,13.7,3.7,58.7,7.0,23.1
2022-10-23,12.7,18.7,7.3,65.0,3.0,16.0
2022-10-30,14.6,19.5,10.4,78.4,4.4,17.3
2022-11-06,11.6,16.2,7.7,62.6,40.0,18.5
2022-11-13,0.1,2.5,-2.4,67.0,5.4,21.3
2022-11-20,2.9,8.3,-1.9,57.4,4.2,16.4
2022-11-27,5.0,9.9,0.0,70.4,31.6,26.7
2022-12-04,4.9,8.3,1.9,79.7,9.9,12.3
2022-12-11,2.8,5.2,0.1,74.6,13.9,18.8
2022-12-18,-5.8,0.4,-9.6,65.9,18.5,19.7
2022-12-25,0.1,3.6,-4.1,76.4,12.8,17.2
2023-01-01,7.0,10.2,3.6,85.3,42.3,19.0
2023-01-08,1.0,4.7,-2.4,82.3,29.9,18.0
2023-01-15,3.0,7.2,-0.4,71.7,29.5,20.5
2023-01-22,0.3,4.0,-3.3,80.4,28.2,21.0
2023-01-29,-2.5,1.9,-6.3,56.6,4.3,18.5
2023-02-05,4.7,9.6,-0.4,71.4,7.2,22.6
2023-02-12,5.4,12.7,0.2,63.7,14.6,23.1
2023-02-19,6.5,12.1,1.7,64.9,12.5,24.5
2023-02-26,7.0,13.2,2.0,75.6,51.7,24.7
2023-03-05,4.0,9.5,-0.4,66.9,5.9,19.4
2023-03-12,1.3,5.3,-3.4,64.4,13.9,21.4
2023-03-19,5.7,11.6,1.1,66.7,78.9,24.8
2023-03-26,7.3,13.4,1.3,66.3,18.8,23.8
2023-04-02,10.3,16.8,5.4,65.7,20.1,18.5
2023-04-09,14.6,21.3,7.5,55.6,0.2,13.6
2023-04-16,12.1,18.1,6.0,62.1,39.5,23.5
2023-04-23,8.6,13.7,3.7,63.4,32.7,17.5
2023-04-30,9.4,13.8,4.7,71.6,25.6,21.2
2023-05-07,17.6,23.4,12.3,69.4,60.0,15.5
2023-05-14,16.4,21.5,11.3,59.3,17.9,16.6
2023-05-21,17.2,23.8,10.7,53.7,0.0,16.2
2023-05-28,22.9,29.3,16.6,49.6,0.7,15.0
2023-06-04,19.4,25.6,12.8,45.4,0.0,16.0
2023-06-11,17.5,22.9,12.8,71.7,54.2,22.8
2023-06-18,20.4,24.9,16.4,75.1,30.5,15.3
2023-06-25,22.1,27.0,17.6,76.0,36.9,19.3
2023-07-02,23.4,28.5,19.6,79.3,73.6,14.5
2023-07-09,23.2,28.3,18.5,70.1,12.4,14.2
2023-07-16,22.5,28.1,18.1,75.6,29.5,14.3
2023-07-23,24.3,30.1,19.4,73.9,15.3,17.4
2023-07-30,22.8,28.5,17.2,63.3,0.6,13.8
2023-08-06,22.2,27.9,18.3,76.1,59.3,18.5
2023-08-13,20.5,25.2,16.0,74.9,38.9,16.5
2023-08-20,24.1,29.7,19.5,75.4,17.5,15.6
2023-08-27,19.7,25.7,14.1,68.0,0.0,13.8
2023-09-03,23.3,28.4,19.2,75.0,9.8,14.6
2023-09-10,17.4,22.6,12.7,72.6,6.7,11.7
2023-09-17,18.2,24.0,13.0,62.9,2.3,12.3
2023-09-24,18.0,22.3,14.4,81.1,21.5,12.3
2023-10-01,18.9,24.1,14.0,69.1,7.1,15.3
2023-10-08,12.2,17.2,7.7,63.0,7.1,18.6
2023-10-15,10.7,14.4,7.9,77.6,20.3,17.8
2023-10-22,14.3,18.9,10.2,71.3,7.0,16.5
2023-10-29,6.5,10.9,2.9,65.0,35.0,17.5
2023-11-05,10.5,15.8,5.4,69.7,1.0,18.2
2023-11-12,7.8,13.3,2.8,65.1,16.5,15.9
2023-11-19,4.3,8.0,0.9,74.4,19.1,16.9
2023-11-26,2.4,6.5,-0.8,71.7,13.9,20.1
2023-12-03,5.4,8.9,2.1,76.1,28.9,20.3
2023-12-10,1.9,7.1,-1.8,68.1,0.6,14.2
2023-12-17,3.0,6.5,0.2,69.9,13.2,16.4
2023-12-24,6.9,9.7,4.6,84.4,20.8,17.5
2023-12-31,-0.4,3.0,-3.3,76.9,6.4,16.3
2024-01-07,1.3,5.5,-1.9,78.3,42.2,29.1
2024-01-14,-8.7,-5.5,-11.7,51.7,8.0,20.1
2024-01-21,3.0,6.4,0.0,82.7,51.3,17.8
2024-01-28,2.2,5.9,-1.2,84.9,19.1,16.8
2024-02-04,5.6,11.9,1.1,66.9,3.0,17.5
2024-02-11,0.7,5.7,-3.3,70.4,8.9,19.6
2024-02-18,1.8,8.1,-3.3,69.9,21.7,17.5
2024-02-25,5.7,11.8,-0.3,67.7,20.5,20.5
2024-03-03,11.0,16.0,5.9,83.0,31.9,19.1
2024-03-10,8.6,14.6,2.7,64.0,20.0,21.9
2024-03-17,2.3,6.6,-2.7,57.1,7.9,23.5
2024-03-24,7.5,13.6,1.7,63.0,21.7,22.5
2024-03-31,8.8,14.3,4.6,75.9,70.9,19.9
2024-04-07,12.8,18.1,8.3,72.4,54.2,22.0
2024-04-14,15.7,21.4,10.0,61.4,40.5,20.8
2024-04-21,10.7,16.2,4.8,60.9,3.6,18.4
2024-04-28,19.8,25.3,14.8,71.3,30.7,16.5
2024-05-05,17.3,21.7,13.7,76.7,29.7,18.6
2024-05-12,17.8,23.1,13.0,74.1,35.4,14.5
2024-05-19,21.9,27.6,16.7,70.9,26.7,14.7
2024-05-26,17.6,23.0,12.5,67.0,34.8,18.8
2024-06-02,21.0,25.8,16.3,69.9,17.2,17.9
2024-06-09,19.6,25.0,14.0,59.9,2.8,15.8
