week_start,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean,precipitation_sum_mm,wind_speed_max_kmh
2022-01-02,-3.3,0.8,-7.5,62.4,3.7,22.6
2022-01-09,-1.7,2.1,-5.6,63.9,18.1,21.0
2022-01-16,-3.7,-0.1,-7.3,61.9,10.3,20.2
2022-01-23,-6.2,-1.8,-10.7,65.1,6.5,19.2
2022-01-30,-3.1,1.6,-6.9,72.4,58.8,17.7
2022-02-06,-1.4,4.4,-7.3,75.3,2.8,18.7
2022-02-13,-0.4,3.9,-5.6,58.6,49.7,24.9
2022-02-20,3.1,9.8,-1.5,65.1,42.0,22.6
2022-02-27,4.3,12.2,-2.1,59.7,0.0,20.7
2022-03-06,4.5,9.9,-0.4,68.7,38.9,24.2
2022-03-13,8.8,15.9,1.9,68.7,17.6,20.8
2022-03-20,8.6,12.6,4.7,68.7,23.0,24.4
2022-03-27,3.9,9.4,-1.7,59.4,7.4,26.2
2022-04-03,6.4,10.7,2.4,77.9,25.1,22.2
2022-04-10,12.2,17.9,6.4,67.0,36.5,25.5
2022-04-17,9.3,15.0,3.6,65.1,16.7,22.5
2022-04-24,12.2,18.0,6.6,60.0,6.4,20.7
2022-05-01,14.7,19.6,11.2,76.7,63.5,22.5
2022-05-08,18.3,24.7,11.4,61.6,7.9,15.3
2022-05-15,20.2,25.9,15.2,66.6,34.4,19.6
2022-05-22,18.1,22.8,14.0,75.0,33.1,19.4
2022-05-29,21.6,27.2,15.6,66.1,18.9,17.0
2022-06-05,19.7,25.3,14.4,67.7,20.9,18.0
2022-06-12,25.2,30.2,20.4,68.9,42.6,20.6
2022-06-19,23.1,29.8,15.7,53.1,0.6,14.0
2022-06-26,24.0,30.1,17.8,51.0,4.6,17.9
2022-07-03,24.6,30.0,20.1,65.9,25.9,15.2
2022-07-10,23.5,29.0,18.1,64.6,32.6,15.3
2022-07-17,24.8,29.6,20.6,76.1,41.4,20.7
2022-07-24,23.6,27.7,19.6,73.4,27.7,17.5
2022-07-31,24.2,29.8,20.1,78.1,39.4,16.8
2022-08-07,22.6,27.3,18.4,75.6,28.4,15.2
2022-08-14,21.1,26.1,16.3,73.1,19.3,13.6
2022-08-21,21.9,27.4,17.0,74.6,32.9,12.8
2022-08-28,23.0,28.5,18.3,72.7,19.6,15.6
2022-09-04,20.8,25.6,17.2,79.7,49.5,13.4
2022-09-11,19.2,24.6,14.7,77.6,16.4,13.2
2022-09-18,19.2,24.8,14.2,67.3,21.0,17.7
2022-09-25,13.5,17.7,9.8,67.1,8.0,22.7
2022-10-02,12.3,18.4,6.6,62.9,0.0,16.8
2022-10-09,12.6,18.2,7.8,55.7,21.6,22.1
2022-10-16,8.5,14.3,3.9,56.1,4.4,24.7
2022-10-23,12.5,18.9,6.6,65.0,1.9,16.0
2022-10-30,14.5,20.1,10.1,78.7,3.9,18.3
2022-11-06,11.7,16.6,7.7,60.1,27.2,18.3
2022-11-13,0.3,2.9,-2.3,64.3,4.5,20.9
2022-11-20,3.0,9.1,-2.4,55.9,2.3,16.8
2022-11-27,5.1,10.3,-0.1,69.7,33.2,28.3
2022-12-04,4.9,8.5,1.8,78.4,9.9,11.6
2022-12-11,3.0,5.5,0.1,74.3,14.9,18.8
2022-12-18,-5.8,0.7,-9.8,64.6,15.3,19.1
2022-12-25,-0.0,3.5,-4.2,76.7,11.4,18.0
