week_start,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean,precipitation_sum_mm,wind_speed_max_kmh
2022-01-02,-2.9,1.4,-7.3,62.0,4.2,21.7
2022-01-09,-1.7,2.2,-5.4,63.7,13.9,19.4
2022-01-16,-3.9,-0.1,-7.6,63.9,14.6,19.1
2022-01-23,-6.0,-1.6,-10.8,65.4,8.0,17.7
2022-01-30,-2.6,2.1,-6.5,71.3,63.5,16.4
2022-02-06,-0.7,5.2,-5.8,73.0,2.1,18.1
2022-02-13,-0.2,4.0,-5.0,58.7,55.7,24.0
2022-02-20,3.3,9.8,-1.4,64.9,53.9,21.0
2022-02-27,4.3,12.2,-2.3,60.3,5.2,19.9
2022-03-06,4.8,10.2,-0.2,69.0,35.6,24.2
2022-03-13,8.5,15.7,1.4,69.7,17.4,20.0
2022-03-20,8.6,12.9,4.6,69.1,28.2,24.1
2022-03-27,4.0,9.4,-1.8,58.7,7.7,24.9
2022-04-03,6.5,10.6,2.5,78.1,27.9,21.0
2022-04-10,12.2,17.9,6.7,66.3,36.2,23.9
2022-04-17,9.4,14.9,3.4,64.9,18.4,22.8
2022-04-24,12.1,18.3,6.5,60.0,10.0,20.5
2022-05-01,14.9,19.9,11.4,76.4,75.2,21.8
2022-05-08,18.2,24.5,11.6,61.0,13.3,15.1
2022-05-15,20.1,25.9,15.1,67.6,27.5,18.4
2022-05-22,18.1,22.5,14.0,75.3,36.9,18.4
2022-05-29,21.5,27.0,15.6,66.7,16.5,16.3
2022-06-05,19.7,25.1,14.7,69.0,29.9,17.6
2022-06-12,25.0,30.0,20.3,70.6,27.0,18.8
2022-06-19,22.7,29.2,15.5,54.3,1.9,13.3
2022-06-26,23.5,29.2,18.0,54.7,9.7,16.3
2022-07-03,24.5,29.8,20.0,66.7,23.7,14.5
2022-07-10,23.3,28.7,18.1,65.7,42.5,14.0
2022-07-17,24.6,29.2,20.2,77.9,35.0,19.3
2022-07-24,23.4,27.3,19.6,75.0,33.4,15.3
2022-07-31,23.8,29.1,19.9,80.3,50.0,16.0
2022-08-07,22.5,27.1,18.4,77.0,22.6,14.3
2022-08-14,20.8,26.0,16.3,75.0,13.3,12.3
2022-08-21,21.7,27.2,17.0,76.4,21.6,11.9
2022-08-28,22.9,28.2,18.3,73.1,21.6,14.3
2022-09-04,21.0,25.6,17.5,79.3,46.1,12.1
2022-09-11,19.3,24.3,15.1,76.9,14.0,12.0
2022-09-18,19.1,24.4,14.1,67.4,12.3,16.8
2022-09-25,13.4,17.6,9.9,67.6,8.2,21.1
2022-10-02,12.3,18.2,6.7,63.3,0.0,15.1
2022-10-09,12.4,17.9,7.2,58.0,9.1,20.9
2022-10-16,8.3,14.0,3.8,57.4,5.8,23.1
2022-10-23,12.7,18.9,7.1,64.9,2.6,15.3
2022-10-30,14.6,19.8,10.1,78.3,6.4,17.1
2022-11-06,11.8,16.5,8.0,61.9,35.7,18.1
2022-11-13,0.3,2.8,-2.2,65.3,5.5,20.6
2022-11-20,2.6,8.6,-2.4,58.0,3.5,15.7
2022-11-27,5.3,10.2,0.2,69.7,30.4,26.1
2022-12-04,5.2,8.5,2.0,79.4,8.5,11.6
2022-12-11,3.1,5.6,0.3,73.6,15.1,18.6
2022-12-18,-5.7,0.8,-9.6,65.0,17.3,19.0
