seed,best_epoch,best_val_mse,epochs_run
42,71,1.698931097984314,120
43,63,1.5359747409820557,120
44,66,1.4691904783248901,120
45,73,1.74007248878479,120
46,61,1.5407322645187378,120
47,39,1.630286455154419,120
48,44,1.6300053596496582,120
49,69,1.714318037033081,120
50,65,1.7032445669174194,120
51,33,1.5320849418640137,120
