model,variant,horizon,indicator,target_date,season,segment,actual,predicted,sigma,true_band,pred_band,p_exceed_50,p_exceed_90,p_exceed_98
arima,exclude_covid,2,Allston/Brighton,2025-06-01,2024,off_season,2.8,7.01070965797599,9.953205886939363,0,0,0.00014000103083866566,1.9128476580476672e-11,0.0
arima,exclude_covid,2,Allston/Brighton,2025-06-08,2024,off_season,2.8,11.587546246818324,12.796103294389715,0,0,0.006788048350497067,8.578600430020344e-07,9.4002583495012e-13
arima,exclude_covid,2,Allston/Brighton,2025-06-15,2024,off_season,5.7,7.069539435803582,9.994879387837901,0,0,0.0001518652344723037,2.3965163187256167e-11,0.0
arima,exclude_covid,2,Allston/Brighton,2025-06-22,2024,off_season,4.2,6.451777132412426,9.548203695544268,0,0,6.008608200880339e-05,1.8314239014216582e-12,0.0
arima,exclude_covid,2,Allston/Brighton,2025-06-29,2024,off_season,1.4,8.843171681715619,11.178564196142972,0,0,0.001066883657700246,5.260510249627259e-09,0.0
arima,exclude_covid,2,Allston/Brighton,2025-07-06,2024,off_season,2.8,7.893317883994168,10.561164169256276,0,0,0.0004182624369096777,3.959117478302687e-10,0.0
arima,exclude_covid,2,Allston/Brighton,2025-07-13,2024,off_season,1.4,5.699286650611043,8.974127744942658,0,0,1.4857445723048812e-05,3.774758283725532e-14,0.0
arima,exclude_covid,2,Allston/Brighton,2025-07-20,2024,off_season,5.7,6.649376134502221,9.693317702048727,0,0,8.234089186309745e-05,4.3903769508801815e-12,0.0
arima,exclude_covid,2,Allston/Brighton,2025-07-27,2024,off_season,4.2,5.833903145352705,9.079493128815821,0,0,1.9582033407128385e-05,8.126832540256146e-14,0.0
arima,exclude_covid,2,Allston/Brighton,2025-08-03,2025,off_season,7.1,8.784341903888027,11.141319084276644,0,0,0.0010126416451771147,4.555011257068031e-09,0.0
arima,exclude_covid,2,Allston/Brighton,2025-08-10,2025,off_season,8.5,7.956300391342298,10.603215369762342,0,0,0.00044810830090502574,4.790403629328921e-10,0.0
arima,exclude_covid,2,Allston/Brighton,2025-08-17,2025,off_season,2.8,9.771805475995448,11.750853272959816,0,0,0.00223901109573299,4.0608530760266603e-08,2.55351295663786e-15
arima,exclude_covid,2,Allston/Brighton,2025-08-24,2025,off_season,7.1,10.961416198184676,12.445585449093226,0,0,0.0048251441244612225,3.3585512482225965e-07,1.5298873279334657e-13
arima,exclude_covid,2,Allston/Brighton,2025-08-31,2025,off_season,4.2,6.817263385406735,9.814926091648253,0,0,0.0001061017275454379,8.869238676822988e-12,0.0
arima,exclude_covid,2,Allston/Brighton,2025-09-07,2025,off_season,5.7,9.587010683471595,11.639212643381185,0,0,0.001953931249421559,2.790441611111305e-08,1.2212453270876722e-15
arima,exclude_covid,2,Allston/Brighton,2025-09-14,2025,off_season,7.1,7.95214766182176,10.60044787542513,0,0,0.00044609126470196436,4.731020020187771e-10,0.0
arima,exclude_covid,2,Allston/Brighton,2025-09-21,2025,off_season,5.7,8.708555186973955,11.09315423103931,0,0,0.0009458377203807045,3.772961942871689e-09,0.0
arima,exclude_covid,2,Allston/Brighton,2025-09-28,2025,off_season,11.3,9.90231863868372,11.829065742468215,0,0,0.002457609828990459,5.248539569624455e-08,4.218847493575595e-15
arima,exclude_covid,2,Allston/Brighton,2025-10-05,2025,flu_season,8.5,8.893399376964954,11.21026540719313,0,0,0.0011148854529703378,5.939754799122454e-09,1.1102230246251565e-16
arima,exclude_covid,2,Allston/Brighton,2025-10-12,2025,flu_season,7.1,12.772658218482684,13.434535105771252,0,0,0.01182471571062238,3.934052064558102e-06,1.793631909663418e-11
arima,exclude_covid,2,Allston/Brighton,2025-10-19,2025,flu_season,4.2,11.070424273794456,12.507316207381397,0,0,0.005134677526946518,3.9844594557081336e-07,2.1294077612310502e-13
arima,exclude_covid,2,Allston/Brighton,2025-10-26,2025,flu_season,9.9,9.70056690707339,11.707941794373172,0,0,0.002125784035547973,3.519949498542729e-08,1.887379141862766e-15
