model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage,target_kind,normalize,n_params,git_sha,kg_co2,kwh,runtime_s,R2,Spearman,CCC,rank_RMSE,rank_MAPE,rank_MAE,rank_Corr
seasonal_naive,post_covid,flu_season,pooled,ALL,2,352,52.81327635255087,160.26512910631672,31.357954545454547,0.3145352591519452,352.0,95.45454545454544,level,none,0,814d672,1.9732158984266047e-07,5.340622720541432e-07,0.03973437496460974,,,,10.0,11.0,11.0,11.0
arima,exclude_covid,flu_season,pooled,ALL,2,352,56.38714164735512,108.3695971741757,21.19558442070307,0.4193663439129972,352.0,88.92045454545455,level,none,,8dd9348,,,,,,,12.0,10.0,10.0,10.0
gnn_st,post_covid,off_season,pooled,ALL,2,275,6.087682355541012,68.41662009527181,4.192519857233221,0.8035384464586514,275.0,99.27272727272728,blend,train,15702,83df4e7,,,,0.4895643074455702,0.7145731929044852,0.7843288583569211,1.0,1.0,1.0,1.0
xgboost,post_covid,off_season,pooled,ALL,2,275,6.410392567380516,82.02716756820809,4.771842934042844,0.7982876444572309,275.0,98.54545454545456,climatology,,,1709a20,,,,0.4340131771297509,0.7063093508061354,0.7656616884580255,2.0,4.0,4.0,2.0
seasonal_naive,exclude_covid,off_season,pooled,ALL,2,275,6.9144933423800605,92.6766830684413,5.029090909090909,0.6936719831604418,275.0,99.27272727272728,level,none,0,8dd9348,,,,,,,3.0,6.0,5.0,10.0
seasonal_naive,post_covid,off_season,pooled,ALL,2,275,6.9144933423800605,92.6766830684413,5.029090909090909,0.6936719831604418,275.0,100.0,level,none,0,814d672,1.9732158984266047e-07,5.340622720541432e-07,0.03973437496460974,,,,3.0,6.0,5.0,10.0
lstm,post_covid,off_season,pooled,ALL,2,275,7.234080921167355,94.76481393798134,5.1858894941156555,0.7774867192647648,275.0,100.0,level,train,21390,814d672,,,,,,,5.0,8.0,7.0,4.0
persistence,exclude_covid,off_season,pooled,ALL,2,275,7.249015607151586,71.05902606661883,4.7041818181818185,0.7315436302603606,275.0,98.1818181818182,level,none,0,8dd9348,,,,,,,6.0,2.0,2.0,6.0
persistence,post_covid,off_season,pooled,ALL,2,275,7.249015607151586,71.05902606661883,4.7041818181818185,0.7315436302603606,275.0,98.1818181818182,level,none,0,814d672,1.752159894379391e-07,4.742321886523213e-07,0.0352917080745101,,,,6.0,2.0,2.0,6.0
lstm,exclude_covid,off_season,pooled,ALL,2,275,8.296519232474736,83.52716301600388,5.361153992046009,0.7898314660452109,275.0,99.63636363636364,level,train,21390,8dd9348,,,,,,,8.0,5.0,8.0,3.0
arima,post_covid,off_season,pooled,ALL,2,275,9.798031250395985,150.30905131184772,7.4481591628396195,0.7348776770366839,275.0,100.0,level,none,,814d672,0.0011019023660813164,0.0029823623541674663,221.37196408282034,,,,9.0,10.0,10.0,5.0
arima,exclude_covid,off_season,pooled,ALL,2,275,10.00751769610718,135.14486384274997,7.175168212526253,0.7219998233049063,275.0,98.54545454545456,level,none,,8dd9348,,,,,,,10.0,9.0,9.0,8.0
gat,post_covid,off_season,pooled,ALL,2,275,12.58259041214312,183.31605005846075,9.399010982513428,0.7045560088232046,275.0,98.1818181818182,level,,8129,89c2d8b,,,,-1.1806059227889405,0.6573740355071036,0.4876792926707975,11.0,11.0,11.0,9.0
dualtopo,post_covid,off_season,pooled,ALL,2,275,21.946863765152024,332.2899214236763,17.152914581298827,0.5809410448395025,275.0,91.27272727272728,level,train,479905,814d672,,,,-5.634099845231088,0.5851724012708813,0.2571261191698342,12.0,12.0,12.0,12.0
gnn_st,post_covid,overall,pooled,ALL,2,627,17.196665393576048,66.03994440950167,8.850227101948082,0.8397246890644681,627.0,95.53429027113238,blend,train,15702,83df4e7,,,,0.6940646094600813,0.8146758489820229,0.8382306332606767,1.0,1.0,1.0,1.0
xgboost,post_covid,overall,pooled,ALL,2,627,20.292125318735337,81.34530115130761,11.07005976116089,0.7583622874161153,627.0,97.28867623604464,climatology,,,1709a20,,,,0.5740130366102063,0.7784894259717122,0.7374958607487734,2.0,6.0,3.0,2.0
lstm,post_covid,overall,pooled,ALL,2,627,21.36077622544532,76.89529555962956,10.944412292437882,0.7313054707021698,627.0,94.41786283891548,level,train,21390,814d672,,,,,,,3.0,5.0,2.0,4.0
arima,post_covid,overall,pooled,ALL,2,627,21.55199951337875,111.0144808673074,12.120070962810525,0.7391811531787149,627.0,95.85326953748007,level,none,,814d672,0.0011019023660813164,0.0029823623541674663,221.37196408282034,,,,4.0,7.0,7.0,3.0
persistence,exclude_covid,overall,pooled,ALL,2,627,23.840083919229752,74.19099432245811,12.070334928229665,0.7063557895528015,627.0,92.82296650717704,level,none,0,8dd9348,,,,,,,5.0,3.0,5.0,5.0
persistence,post_covid,overall,pooled,ALL,2,627,23.840083919229752,74.19099432245811,12.070334928229665,0.7063557895528015,627.0,93.30143540669856,level,none,0,814d672,1.752159894379391e-07,4.742321886523213e-07,0.0352917080745101,,,,5.0,3.0,5.0,5.0
lstm,exclude_covid,overall,pooled,ALL,2,627,25.137090153306172,73.59481830038192,11.92054873151642,0.7042745935402993,627.0,91.2280701754386,level,train,21390,8dd9348,,,,,,,7.0,2.0,4.0,7.0
gat,post_covid,overall,pooled,ALL,2,627,27.536838407802488,135.8860502481654,15.840209589810652,0.5203962121085944,627.0,88.83572567783095,level,,8129,89c2d8b,,,,0.2155425703549907,0.6374914664500585,0.4940792730226803,8.0,11.0,9.0,8.0
dualtopo,post_covid,overall,pooled,ALL,2,627,29.10429042120262,205.43081443092453,18.132773247251865,0.3996247776025198,627.0,87.08133971291866,level,train,479905,814d672,,,,0.1236950612940289,0.4170679909589195,0.3264894826180152,9.0,12.0,10.0,12.0
seasonal_naive,exclude_covid,overall,pooled,ALL,2,627,39.83540797917882,130.6210738265468,19.810207336523128,0.4169008462052502,627.0,94.73684210526316,level,none,0,8dd9348,,,,,,,10.0,9.0,11.0,10.0
seasonal_naive,post_covid,overall,pooled,ALL,2,627,39.83540797917882,130.6210738265468,19.810207336523128,0.4169008462052502,627.0,97.4481658692185,level,none,0,814d672,1.9732158984266047e-07,5.340622720541432e-07,0.03973437496460974,,,,10.0,9.0,11.0,10.0
arima,exclude_covid,overall,pooled,ALL,2,627,42.76579877188139,120.11313518670828,15.046279066239556,0.4672462666945191,627.0,93.14194577352472,level,none,,8dd9348,,,,,,,12.0,8.0,8.0,9.0
