model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,exclude_covid,2,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,,,,,2025-12-21,2026-01-04,2.0,58.1,51.23734866256594,-6.862651337434059,arima/exclude_covid
arima,exclude_covid,2,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-01-04,2.0,58.1,51.23734866256594,-6.862651337434059,arima/exclude_covid
arima,exclude_covid,2,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-07-27,8.0,10.3,17.771203210268283,7.471203210268282,arima/exclude_covid
arima,exclude_covid,2,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-07-27,8.0,10.3,17.771203210268283,7.471203210268282,arima/exclude_covid
arima,exclude_covid,2,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-07-27,8.0,10.3,17.771203210268283,7.471203210268282,arima/exclude_covid
arima,exclude_covid,2,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-01-11,4.0,92.8,77.3,-15.5,arima/exclude_covid
arima,exclude_covid,2,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-14,2026-01-11,4.0,92.8,77.3,-15.5,arima/exclude_covid
arima,exclude_covid,2,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,,,,,2025-12-14,2026-01-11,4.0,92.8,77.3,-15.5,arima/exclude_covid
arima,exclude_covid,2,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-06-01,0.0,24.3,41.29410379753586,16.99410379753586,arima/exclude_covid
arima,exclude_covid,2,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-06-01,0.0,24.3,41.29410379753586,16.99410379753586,arima/exclude_covid
arima,exclude_covid,2,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-06-01,0.0,24.3,41.29410379753586,16.99410379753586,arima/exclude_covid
arima,exclude_covid,2,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-04,2.0,256.15,267.52838223594784,11.378382235947868,arima/exclude_covid
arima,exclude_covid,2,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,2026-01-04,,,2026-01-04,2025-12-21,2026-01-04,2.0,256.15,267.52838223594784,11.378382235947868,arima/exclude_covid
arima,exclude_covid,2,Dorchester,2025-26,0.98,IT98,368.7005757586777,40,,,,,,2025-12-21,2026-01-04,2.0,256.15,267.52838223594784,11.378382235947868,arima/exclude_covid
arima,exclude_covid,2,East Boston,2024-25,0.5,IT50,32.38969817502224,6,,,,,,2025-06-15,2025-06-22,1.0,3.1,7.457171941727634,4.357171941727634,arima/exclude_covid
arima,exclude_covid,2,East Boston,2024-25,0.9,IT90,56.982258100156095,6,,,,,,2025-06-15,2025-06-22,1.0,3.1,7.457171941727634,4.357171941727634,arima/exclude_covid
arima,exclude_covid,2,East Boston,2024-25,0.98,IT98,81.78485877953806,6,,,,,,2025-06-15,2025-06-22,1.0,3.1,7.457171941727634,4.357171941727634,arima/exclude_covid
arima,exclude_covid,2,East Boston,2025-26,0.5,IT50,32.38969817502224,38,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2026-01-11,2.0,59.3,59.3,0.0,arima/exclude_covid
arima,exclude_covid,2,East Boston,2025-26,0.9,IT90,56.982258100156095,38,2025-12-28,2026-01-11,2.0,-2.0,2026-01-11,2025-12-28,2026-01-11,2.0,59.3,59.3,0.0,arima/exclude_covid
arima,exclude_covid,2,East Boston,2025-26,0.98,IT98,81.78485877953806,38,,,,,,2025-12-28,2026-01-11,2.0,59.3,59.3,0.0,arima/exclude_covid
arima,exclude_covid,2,Fenway,2024-25,0.5,IT50,19.789042860168028,7,,,,,,2025-06-01,2025-06-15,2.0,5.3,7.181161140481347,1.881161140481347,arima/exclude_covid
arima,exclude_covid,2,Fenway,2024-25,0.9,IT90,31.717921949528318,7,,,,,,2025-06-01,2025-06-15,2.0,5.3,7.181161140481347,1.881161140481347,arima/exclude_covid
arima,exclude_covid,2,Fenway,2024-25,0.98,IT98,42.89052071415166,7,,,,,,2025-06-01,2025-06-15,2.0,5.3,7.181161140481347,1.881161140481347,arima/exclude_covid
arima,exclude_covid,2,Fenway,2025-26,0.5,IT50,19.789042860168028,36,2025-12-14,,,,,2026-01-04,2026-01-18,2.0,21.1,15.976954113351724,-5.123045886648278,arima/exclude_covid
arima,exclude_covid,2,Fenway,2025-26,0.9,IT90,31.717921949528318,36,,,,,,2026-01-04,2026-01-18,2.0,21.1,15.976954113351724,-5.123045886648278,arima/exclude_covid
arima,exclude_covid,2,Fenway,2025-26,0.98,IT98,42.89052071415166,36,,,,,,2026-01-04,2026-01-18,2.0,21.1,15.976954113351724,-5.123045886648278,arima/exclude_covid
arima,exclude_covid,2,Hyde Park,2024-25,0.5,IT50,59.73762940735334,7,,,,,,2025-06-22,2025-06-01,-3.0,6.9,4.6,-2.3000000000000007,arima/exclude_covid
arima,exclude_covid,2,Hyde Park,2024-25,0.9,IT90,98.70163927662223,7,,,,,,2025-06-22,2025-06-01,-3.0,6.9,4.6,-2.3000000000000007,arima/exclude_covid
arima,exclude_covid,2,Hyde Park,2024-25,0.98,IT98,136.08880333365826,7,,,,,,2025-06-22,2025-06-01,-3.0,6.9,4.6,-2.3000000000000007,arima/exclude_covid
arima,exclude_covid,2,Hyde Park,2025-26,0.5,IT50,59.73762940735334,39,2025-12-14,2025-10-12,-9.0,9.0,2025-10-12,2025-12-21,2025-10-19,-9.0,94.6,629.1525022617545,534.5525022617545,arima/exclude_covid
arima,exclude_covid,2,Hyde Park,2025-26,0.9,IT90,98.70163927662223,39,,2025-10-12,,,2025-10-12,2025-12-21,2025-10-19,-9.0,94.6,629.1525022617545,534.5525022617545,arima/exclude_covid
arima,exclude_covid,2,Hyde Park,2025-26,0.98,IT98,136.08880333365826,39,,2025-10-12,,,2025-10-12,2025-12-21,2025-10-19,-9.0,94.6,629.1525022617545,534.5525022617545,arima/exclude_covid
arima,exclude_covid,2,Jamaica Plain,2024-25,0.5,IT50,30.1329000930458,8,,,,,,2025-06-08,2025-06-29,3.0,6.8,10.371855791582362,3.5718557915823625,arima/exclude_covid
arima,exclude_covid,2,Jamaica Plain,2024-25,0.9,IT90,48.93353508945714,8,,,,,,2025-06-08,2025-06-29,3.0,6.8,10.371855791582362,3.5718557915823625,arima/exclude_covid
arima,exclude_covid,2,Jamaica Plain,2024-25,0.98,IT98,66.72678487426273,8,,,,,,2025-06-08,2025-06-29,3.0,6.8,10.371855791582362,3.5718557915823625,arima/exclude_covid
arima,exclude_covid,2,Jamaica Plain,2025-26,0.5,IT50,30.1329000930458,38,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-01-04,2.0,61.1,45.03762422260823,-16.06237577739177,arima/exclude_covid
arima,exclude_covid,2,Jamaica Plain,2025-26,0.9,IT90,48.93353508945714,38,2025-12-21,,,,,2025-12-21,2026-01-04,2.0,61.1,45.03762422260823,-16.06237577739177,arima/exclude_covid
arima,exclude_covid,2,Jamaica Plain,2025-26,0.98,IT98,66.72678487426273,38,,,,,,2025-12-21,2026-01-04,2.0,61.1,45.03762422260823,-16.06237577739177,arima/exclude_covid
arima,exclude_covid,2,Mattapan,2024-25,0.5,IT50,75.36060630157071,8,,,,,,2025-06-22,2025-07-13,3.0,11.3,19.270238258266627,7.970238258266626,arima/exclude_covid
arima,exclude_covid,2,Mattapan,2024-25,0.9,IT90,114.4266389550119,8,,,,,,2025-06-22,2025-07-13,3.0,11.3,19.270238258266627,7.970238258266626,arima/exclude_covid
arima,exclude_covid,2,Mattapan,2024-25,0.98,IT98,149.46970387636378,8,,,,,,2025-06-22,2025-07-13,3.0,11.3,19.270238258266627,7.970238258266626,arima/exclude_covid
arima,exclude_covid,2,Mattapan,2025-26,0.5,IT50,75.36060630157071,39,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-28,2026-01-11,2.0,110.3,97.82383496408626,-12.476165035913738,arima/exclude_covid
arima,exclude_covid,2,Mattapan,2025-26,0.9,IT90,114.4266389550119,39,,,,,,2025-12-28,2026-01-11,2.0,110.3,97.82383496408626,-12.476165035913738,arima/exclude_covid
arima,exclude_covid,2,Mattapan,2025-26,0.98,IT98,149.46970387636378,39,,,,,,2025-12-28,2026-01-11,2.0,110.3,97.82383496408626,-12.476165035913738,arima/exclude_covid
arima,exclude_covid,2,Roslindale,2024-25,0.5,IT50,83.12526323754497,7,,,,,,2025-06-22,2025-07-06,2.0,26.2,28.52086611487548,2.320866114875482,arima/exclude_covid
arima,exclude_covid,2,Roslindale,2024-25,0.9,IT90,133.65502394030972,7,,,,,,2025-06-22,2025-07-06,2.0,26.2,28.52086611487548,2.320866114875482,arima/exclude_covid
arima,exclude_covid,2,Roslindale,2024-25,0.98,IT98,181.10052866383202,7,,,,,,2025-06-22,2025-07-06,2.0,26.2,28.52086611487548,2.320866114875482,arima/exclude_covid
arima,exclude_covid,2,Roslindale,2025-26,0.5,IT50,83.12526323754497,35,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-28,2026-01-11,2.0,170.1,131.03482656528962,-39.065173434710374,arima/exclude_covid
arima,exclude_covid,2,Roslindale,2025-26,0.9,IT90,133.65502394030972,35,2025-12-21,,,,,2025-12-28,2026-01-11,2.0,170.1,131.03482656528962,-39.065173434710374,arima/exclude_covid
arima,exclude_covid,2,Roslindale,2025-26,0.98,IT98,181.10052866383202,35,,,,,,2025-12-28,2026-01-11,2.0,170.1,131.03482656528962,-39.065173434710374,arima/exclude_covid
arima,exclude_covid,2,Roxbury,2024-25,0.5,IT50,138.88545502174753,9,,,,,,2025-06-22,2025-07-06,2.0,29.4,47.21943693095458,17.81943693095458,arima/exclude_covid
arima,exclude_covid,2,Roxbury,2024-25,0.9,IT90,231.9483227351807,9,,,,,,2025-06-22,2025-07-06,2.0,29.4,47.21943693095458,17.81943693095458,arima/exclude_covid
arima,exclude_covid,2,Roxbury,2024-25,0.98,IT98,322.0096816211373,9,,,,,,2025-06-22,2025-07-06,2.0,29.4,47.21943693095458,17.81943693095458,arima/exclude_covid
arima,exclude_covid,2,Roxbury,2025-26,0.5,IT50,138.88545502174753,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-04,2.0,254.7,245.3809374944144,-9.319062505585578,arima/exclude_covid
arima,exclude_covid,2,Roxbury,2025-26,0.9,IT90,231.9483227351807,40,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-21,2026-01-04,2.0,254.7,245.3809374944144,-9.319062505585578,arima/exclude_covid
arima,exclude_covid,2,Roxbury,2025-26,0.98,IT98,322.0096816211373,40,,,,,,2025-12-21,2026-01-04,2.0,254.7,245.3809374944144,-9.319062505585578,arima/exclude_covid
arima,exclude_covid,2,South Boston,2024-25,0.5,IT50,31.63670795756643,7,,,,,,2025-06-15,2025-07-13,4.0,6.3,7.938009086431302,1.6380090864313024,arima/exclude_covid
arima,exclude_covid,2,South Boston,2024-25,0.9,IT90,60.18982141922808,7,,,,,,2025-06-15,2025-07-13,4.0,6.3,7.938009086431302,1.6380090864313024,arima/exclude_covid
arima,exclude_covid,2,South Boston,2024-25,0.98,IT98,90.82483767314203,7,,,,,,2025-06-15,2025-07-13,4.0,6.3,7.938009086431302,1.6380090864313024,arima/exclude_covid
arima,exclude_covid,2,South Boston,2025-26,0.5,IT50,31.63670795756643,35,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2026-01-11,2.0,57.0,43.107632914125595,-13.892367085874405,arima/exclude_covid
arima,exclude_covid,2,South Boston,2025-26,0.9,IT90,60.18982141922808,35,,,,,,2025-12-28,2026-01-11,2.0,57.0,43.107632914125595,-13.892367085874405,arima/exclude_covid
arima,exclude_covid,2,South Boston,2025-26,0.98,IT98,90.82483767314203,35,,,,,,2025-12-28,2026-01-11,2.0,57.0,43.107632914125595,-13.892367085874405,arima/exclude_covid
arima,exclude_covid,2,South End,2024-25,0.5,IT50,82.00792145914704,9,,,,,,2025-06-15,2025-06-15,0.0,17.8,17.893704853598607,0.09370485359860581,arima/exclude_covid
arima,exclude_covid,2,South End,2024-25,0.9,IT90,134.00251631923587,9,,,,,,2025-06-15,2025-06-15,0.0,17.8,17.893704853598607,0.09370485359860581,arima/exclude_covid
arima,exclude_covid,2,South End,2024-25,0.98,IT98,183.45444562568642,9,,,,,,2025-06-15,2025-06-15,0.0,17.8,17.893704853598607,0.09370485359860581,arima/exclude_covid
arima,exclude_covid,2,South End,2025-26,0.5,IT50,82.00792145914704,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2025-12-28,2.0,132.3,132.3,0.0,arima/exclude_covid
arima,exclude_covid,2,South End,2025-26,0.9,IT90,134.00251631923587,40,,,,,,2025-12-14,2025-12-28,2.0,132.3,132.3,0.0,arima/exclude_covid
arima,exclude_covid,2,South End,2025-26,0.98,IT98,183.45444562568642,40,,,,,,2025-12-14,2025-12-28,2.0,132.3,132.3,0.0,arima/exclude_covid
arima,exclude_covid,2,West Roxbury,2024-25,0.5,IT50,37.349459967580074,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,13.994658730412755,2.9946587304127554,arima/exclude_covid
arima,exclude_covid,2,West Roxbury,2024-25,0.9,IT90,59.59981304845178,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,13.994658730412755,2.9946587304127554,arima/exclude_covid
arima,exclude_covid,2,West Roxbury,2024-25,0.98,IT98,80.36625284929092,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,13.994658730412755,2.9946587304127554,arima/exclude_covid
arima,exclude_covid,2,West Roxbury,2025-26,0.5,IT50,37.349459967580074,36,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-21,2026-01-04,2.0,88.0,57.348833298053,-30.651166701946998,arima/exclude_covid
arima,exclude_covid,2,West Roxbury,2025-26,0.9,IT90,59.59981304845178,36,2025-12-21,,,,,2025-12-21,2026-01-04,2.0,88.0,57.348833298053,-30.651166701946998,arima/exclude_covid
arima,exclude_covid,2,West Roxbury,2025-26,0.98,IT98,80.36625284929092,36,2025-12-21,,,,,2025-12-21,2026-01-04,2.0,88.0,57.348833298053,-30.651166701946998,arima/exclude_covid
arima,exclude_covid,2,CITYWIDE,2024-25,0.5,IT50,60.20679524890062,9,,,,,,2025-06-22,2025-06-01,-3.0,9.7,13.655539667211684,3.955539667211685,arima/exclude_covid
arima,exclude_covid,2,CITYWIDE,2024-25,0.9,IT90,98.17566769051967,9,,,,,,2025-06-22,2025-06-01,-3.0,9.7,13.655539667211684,3.955539667211685,arima/exclude_covid
arima,exclude_covid,2,CITYWIDE,2024-25,0.98,IT98,134.22833796478614,9,,,,,,2025-06-22,2025-06-01,-3.0,9.7,13.655539667211684,3.955539667211685,arima/exclude_covid
arima,exclude_covid,2,CITYWIDE,2025-26,0.5,IT50,60.20679524890062,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-04,2.0,101.93214285714285,124.00454156792144,22.072398710778586,arima/exclude_covid
arima,exclude_covid,2,CITYWIDE,2025-26,0.9,IT90,98.17566769051967,40,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-21,2026-01-04,2.0,101.93214285714285,124.00454156792144,22.072398710778586,arima/exclude_covid
arima,exclude_covid,2,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2026-01-04,2.0,101.93214285714285,124.00454156792144,22.072398710778586,arima/exclude_covid
arima,post_covid,2,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-06-29,2.0,5.7,13.051050067283828,7.351050067283828,arima/post_covid
arima,post_covid,2,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-06-29,2.0,5.7,13.051050067283828,7.351050067283828,arima/post_covid
arima,post_covid,2,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-06-29,2.0,5.7,13.051050067283828,7.351050067283828,arima/post_covid
arima,post_covid,2,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-04,2.0,80.6,65.34788875176281,-15.252111248237185,arima/post_covid
arima,post_covid,2,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,,,,,2025-12-21,2026-01-04,2.0,80.6,65.34788875176281,-15.252111248237185,arima/post_covid
arima,post_covid,2,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-01-04,2.0,80.6,65.34788875176281,-15.252111248237185,arima/post_covid
arima,post_covid,2,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-06-01,-1.0,3.4,9.644385590063605,6.2443855900636045,arima/post_covid
arima,post_covid,2,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-06-01,-1.0,3.4,9.644385590063605,6.2443855900636045,arima/post_covid
arima,post_covid,2,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.98,IT98,80.35966190257739,8,,,,,,2025-06-08,2025-06-01,-1.0,3.4,9.644385590063605,6.2443855900636045,arima/post_covid
arima,post_covid,2,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.5,IT50,32.35361456388361,38,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-21,2026-01-04,2.0,58.1,50.03869836353074,-8.06130163646926,arima/post_covid
arima,post_covid,2,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,,,,,2025-12-21,2026-01-04,2.0,58.1,50.03869836353074,-8.06130163646926,arima/post_covid
arima,post_covid,2,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-01-04,2.0,58.1,50.03869836353074,-8.06130163646926,arima/post_covid
arima,post_covid,2,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-07-27,8.0,10.3,16.74557742942546,6.445577429425459,arima/post_covid
arima,post_covid,2,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-07-27,8.0,10.3,16.74557742942546,6.445577429425459,arima/post_covid
arima,post_covid,2,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-07-27,8.0,10.3,16.74557742942546,6.445577429425459,arima/post_covid
arima,post_covid,2,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-01-11,4.0,92.8,52.48091339205352,-40.319086607946474,arima/post_covid
arima,post_covid,2,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,,,,,2025-12-14,2026-01-11,4.0,92.8,52.48091339205352,-40.319086607946474,arima/post_covid
arima,post_covid,2,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,,,,,2025-12-14,2026-01-11,4.0,92.8,52.48091339205352,-40.319086607946474,arima/post_covid
arima,post_covid,2,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-06-01,0.0,24.3,38.41818294603806,14.118182946038058,arima/post_covid
arima,post_covid,2,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-06-01,0.0,24.3,38.41818294603806,14.118182946038058,arima/post_covid
arima,post_covid,2,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-06-01,0.0,24.3,38.41818294603806,14.118182946038058,arima/post_covid
arima,post_covid,2,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-04,2.0,256.15,270.70165132099305,14.551651320993074,arima/post_covid
arima,post_covid,2,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,2026-01-04,,,2026-01-04,2025-12-21,2026-01-04,2.0,256.15,270.70165132099305,14.551651320993074,arima/post_covid
arima,post_covid,2,Dorchester,2025-26,0.98,IT98,368.7005757586777,40,,,,,,2025-12-21,2026-01-04,2.0,256.15,270.70165132099305,14.551651320993074,arima/post_covid
arima,post_covid,2,East Boston,2024-25,0.5,IT50,32.38969817502224,6,,,,,,2025-06-15,2025-07-20,5.0,3.1,9.006850066513774,5.906850066513774,arima/post_covid
arima,post_covid,2,East Boston,2024-25,0.9,IT90,56.982258100156095,6,,,,,,2025-06-15,2025-07-20,5.0,3.1,9.006850066513774,5.906850066513774,arima/post_covid
arima,post_covid,2,East Boston,2024-25,0.98,IT98,81.78485877953806,6,,,,,,2025-06-15,2025-07-20,5.0,3.1,9.006850066513774,5.906850066513774,arima/post_covid
arima,post_covid,2,East Boston,2025-26,0.5,IT50,32.38969817502224,38,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2026-01-11,2.0,59.3,41.77482566237042,-17.52517433762958,arima/post_covid
arima,post_covid,2,East Boston,2025-26,0.9,IT90,56.982258100156095,38,2025-12-28,,,,,2025-12-28,2026-01-11,2.0,59.3,41.77482566237042,-17.52517433762958,arima/post_covid
arima,post_covid,2,East Boston,2025-26,0.98,IT98,81.78485877953806,38,,,,,,2025-12-28,2026-01-11,2.0,59.3,41.77482566237042,-17.52517433762958,arima/post_covid
arima,post_covid,2,Fenway,2024-25,0.5,IT50,19.789042860168028,7,,,,,,2025-06-01,2025-06-15,2.0,5.3,6.7502716296939,1.4502716296939004,arima/post_covid
arima,post_covid,2,Fenway,2024-25,0.9,IT90,31.717921949528318,7,,,,,,2025-06-01,2025-06-15,2.0,5.3,6.7502716296939,1.4502716296939004,arima/post_covid
arima,post_covid,2,Fenway,2024-25,0.98,IT98,42.89052071415166,7,,,,,,2025-06-01,2025-06-15,2.0,5.3,6.7502716296939,1.4502716296939004,arima/post_covid
arima,post_covid,2,Fenway,2025-26,0.5,IT50,19.789042860168028,36,2025-12-14,,,,,2026-01-04,2026-01-18,2.0,21.1,16.005842020922024,-5.094157979077977,arima/post_covid
arima,post_covid,2,Fenway,2025-26,0.9,IT90,31.717921949528318,36,,,,,,2026-01-04,2026-01-18,2.0,21.1,16.005842020922024,-5.094157979077977,arima/post_covid
arima,post_covid,2,Fenway,2025-26,0.98,IT98,42.89052071415166,36,,,,,,2026-01-04,2026-01-18,2.0,21.1,16.005842020922024,-5.094157979077977,arima/post_covid
arima,post_covid,2,Hyde Park,2024-25,0.5,IT50,59.73762940735334,7,,,,,,2025-06-22,2025-06-22,0.0,6.9,13.648597525694246,6.748597525694246,arima/post_covid
arima,post_covid,2,Hyde Park,2024-25,0.9,IT90,98.70163927662223,7,,,,,,2025-06-22,2025-06-22,0.0,6.9,13.648597525694246,6.748597525694246,arima/post_covid
arima,post_covid,2,Hyde Park,2024-25,0.98,IT98,136.08880333365826,7,,,,,,2025-06-22,2025-06-22,0.0,6.9,13.648597525694246,6.748597525694246,arima/post_covid
arima,post_covid,2,Hyde Park,2025-26,0.5,IT50,59.73762940735334,39,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-01-04,2.0,94.6,77.5311419310703,-17.0688580689297,arima/post_covid
arima,post_covid,2,Hyde Park,2025-26,0.9,IT90,98.70163927662223,39,,,,,,2025-12-21,2026-01-04,2.0,94.6,77.5311419310703,-17.0688580689297,arima/post_covid
arima,post_covid,2,Hyde Park,2025-26,0.98,IT98,136.08880333365826,39,,,,,,2025-12-21,2026-01-04,2.0,94.6,77.5311419310703,-17.0688580689297,arima/post_covid
arima,post_covid,2,Jamaica Plain,2024-25,0.5,IT50,30.1329000930458,8,,,,,,2025-06-08,2025-06-29,3.0,6.8,9.31120691599348,2.5112069159934807,arima/post_covid
arima,post_covid,2,Jamaica Plain,2024-25,0.9,IT90,48.93353508945714,8,,,,,,2025-06-08,2025-06-29,3.0,6.8,9.31120691599348,2.5112069159934807,arima/post_covid
arima,post_covid,2,Jamaica Plain,2024-25,0.98,IT98,66.72678487426273,8,,,,,,2025-06-08,2025-06-29,3.0,6.8,9.31120691599348,2.5112069159934807,arima/post_covid
arima,post_covid,2,Jamaica Plain,2025-26,0.5,IT50,30.1329000930458,38,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-01-11,3.0,61.1,43.739842271549584,-17.360157728450417,arima/post_covid
arima,post_covid,2,Jamaica Plain,2025-26,0.9,IT90,48.93353508945714,38,2025-12-21,,,,,2025-12-21,2026-01-11,3.0,61.1,43.739842271549584,-17.360157728450417,arima/post_covid
