model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
persistence,post_covid,overall,neighborhood,ALMIRANTE BROWN,4,53,10.677903169220082,80.21211641062503,8.72375384934832,0.3322178695529312,53.0,96.22641509433963
persistence,post_covid,overall,neighborhood,AVELLANEDA,4,53,57.56247327815948,31.470350863523688,43.643952817714585,0.4749911728856529,53.0,84.90566037735849
persistence,post_covid,overall,neighborhood,EZEIZA,4,53,27.814864380182108,30.66644410952278,21.226426798368518,0.7838183401880471,53.0,98.11320754716981
persistence,post_covid,overall,neighborhood,FLORENCIO VARELA,4,53,24.813578268545175,28.398299370861608,15.917327801441143,0.6672355768240452,53.0,92.45283018867924
persistence,post_covid,overall,neighborhood,GENERAL SAN MARTÍN,4,53,24.63592812303817,58.16606499625736,18.741529142931235,0.3713457453921707,52.0,88.67924528301887
persistence,post_covid,overall,neighborhood,JOSÉ C. PAZ,4,53,132.01110461264162,35.15797468650367,90.33744752626802,0.5882330632397932,53.0,69.81132075471697
persistence,post_covid,overall,neighborhood,LA MATANZA,4,53,9.644819612344744,33.550748884102035,7.292022794518945,0.6929785516048549,53.0,98.11320754716981
persistence,post_covid,overall,neighborhood,LANÚS,4,53,28.700733257846966,30.607701412476047,21.57715637294505,0.6891113825406998,53.0,94.33962264150944
persistence,post_covid,overall,neighborhood,LOMAS DE ZAMORA,4,41,0.9487495952421343,148.68233493233492,0.6428896405752378,0.02712505472202863,37.0,92.6829268292683
persistence,post_covid,overall,neighborhood,MALVINAS ARGENTINAS,4,53,40.217231999619486,221.71975384249785,19.810906458194097,0.46109863196805184,53.0,83.01886792452831
persistence,post_covid,overall,neighborhood,MERLO,4,53,12.233830818299257,68.2254821916317,8.933731600254188,0.6143974790168807,52.0,94.33962264150944
persistence,post_covid,overall,neighborhood,MORENO,4,53,31.622026017051002,44.66496387102697,23.127140111203975,0.7865141385525181,53.0,86.79245283018868
persistence,post_covid,overall,neighborhood,MORÓN,4,53,10.029582568738533,47.33918520849376,8.044346912118758,0.5297879754398637,53.0,100.0
persistence,post_covid,overall,neighborhood,QUILMES,4,53,8.058554342622955,30.932023619989906,6.0739256025437,0.6502886405051967,53.0,98.11320754716981
persistence,post_covid,overall,neighborhood,SAN ISIDRO,4,50,9.33564696615424,577.6849896498959,6.13558843118655,0.09956542096666872,45.0,80.0
persistence,post_covid,overall,neighborhood,SAN MIGUEL,4,53,16.093074469452525,32.94568833991593,11.521520657116847,0.7934009793649488,53.0,94.33962264150944
persistence,post_covid,overall,neighborhood,TIGRE,4,53,8.75877980608938,98.34793562744592,5.382404653234463,0.6479916381072247,53.0,96.22641509433963
persistence,post_covid,overall,neighborhood,TRES DE FEBRERO,4,53,19.482125255246686,36.979670481533,15.247655498108731,0.6334689883664475,53.0,100.0
persistence,post_covid,overall,neighborhood,VICENTE LÓPEZ,4,53,26.06895734239215,98.55636322041099,16.235719384740424,0.2552129170186915,52.0,83.01886792452831
persistence,post_covid,overall,macro,AVERAGE,4,992,26.247892835941403,91.279373248371,18.348181371200674,0.5315149245398271,980.0,91.11439436142128
persistence,post_covid,overall,pooled,ALL,4,992,38.80034537959694,86.4214119128416,18.599291532075217,0.8603379027250646,980.0,91.12903225806451
persistence,post_covid,overall,cross_week,ALL,4,53,,,,,,
persistence,post_covid,flu_season,neighborhood,ALMIRANTE BROWN,4,26,9.300121241056896,30.43127333691253,7.51043931334855,0.09046946138778235,26.0,100.0
persistence,post_covid,flu_season,neighborhood,AVELLANEDA,4,26,64.64178417077468,25.249718274464673,47.37137525788989,0.04326834951985032,26.0,84.61538461538461
persistence,post_covid,flu_season,neighborhood,EZEIZA,4,26,29.252583343436406,18.307879602840508,22.865711091167768,0.5343000733871324,26.0,96.15384615384616
persistence,post_covid,flu_season,neighborhood,FLORENCIO VARELA,4,26,33.513864682711656,29.48924240010047,23.296969813418155,0.3158521756440321,26.0,88.46153846153845
persistence,post_covid,flu_season,neighborhood,GENERAL SAN MARTÍN,4,26,31.85092945126909,64.46352098063302,25.97864270427853,0.018739163996527756,25.0,80.76923076923077
persistence,post_covid,flu_season,neighborhood,JOSÉ C. PAZ,4,26,175.98144470640426,32.0961988206243,126.42040642725672,0.12909083806221316,26.0,61.53846153846154
persistence,post_covid,flu_season,neighborhood,LA MATANZA,4,26,12.659459942208128,37.153543873122615,10.33162683935231,0.22448266942420844,26.0,96.15384615384616
persistence,post_covid,flu_season,neighborhood,LANÚS,4,26,36.31751719172328,28.588737346105393,28.60849322876738,0.2934987475494985,26.0,92.3076923076923
persistence,post_covid,flu_season,neighborhood,LOMAS DE ZAMORA,4,26,1.1173199448479936,170.40615785181004,0.7575555020810497,0.012107780271111422,23.0,88.46153846153845
persistence,post_covid,flu_season,neighborhood,MALVINAS ARGENTINAS,4,26,57.300183152608845,230.8656547841641,37.378569006234585,0.2652415667039344,26.0,65.38461538461539
persistence,post_covid,flu_season,neighborhood,MERLO,4,26,15.316054702649007,45.44603414275714,11.72032130716116,0.48174513919625533,26.0,92.3076923076923
persistence,post_covid,flu_season,neighborhood,MORENO,4,26,40.96512821539669,29.448999416868393,32.35632484442817,0.5191563630135944,26.0,84.61538461538461
persistence,post_covid,flu_season,neighborhood,MORÓN,4,26,12.10792695786405,40.13724708990926,10.068799982533477,0.24623974438983953,26.0,100.0
persistence,post_covid,flu_season,neighborhood,QUILMES,4,26,6.844408872660804,21.795845539195323,5.829428729343632,0.3350638084570313,26.0,100.0
persistence,post_covid,flu_season,neighborhood,SAN ISIDRO,4,26,10.695237700993571,950.3765784985882,6.701743436560883,-0.2904493894419954,22.0,80.76923076923077
persistence,post_covid,flu_season,neighborhood,SAN MIGUEL,4,26,20.517002749832987,25.548750899600346,15.287068216348858,0.6181768342707887,26.0,92.3076923076923
persistence,post_covid,flu_season,neighborhood,TIGRE,4,26,12.248491772365426,85.59201379640017,9.233543596524608,0.5034030815303565,26.0,92.3076923076923
persistence,post_covid,flu_season,neighborhood,TRES DE FEBRERO,4,26,23.60813873180511,31.134181953205065,19.485506585150716,0.14781645314561495,26.0,100.0
persistence,post_covid,flu_season,neighborhood,VICENTE LÓPEZ,4,26,36.04525962284012,138.8038977156505,26.024351162511852,0.0012509662752447058,26.0,73.07692307692307
persistence,post_covid,flu_season,macro,AVERAGE,4,494,33.17278195544469,107.12291980647116,24.59088826549254,0.2362870435148958,486.0,87.85425101214575
persistence,post_covid,flu_season,pooled,ALL,4,494,50.073533477342394,99.87969974458095,24.59088826549254,0.8459582217317391,486.0,87.85425101214574
persistence,post_covid,flu_season,cross_week,ALL,4,26,,,,,,
persistence,post_covid,off_season,neighborhood,ALMIRANTE BROWN,4,27,11.85426165012278,128.14922455568149,9.892130809940692,-0.1567152776912917,27.0,92.5925925925926
persistence,post_covid,off_season,neighborhood,AVELLANEDA,4,27,49.80319218697,37.460589652987935,40.054583060508726,-0.027498237878340204,27.0,85.18518518518519
persistence,post_covid,off_season,neighborhood,EZEIZA,4,27,26.35637502963725,42.56728400484646,19.647856738635898,0.46612345156640955,27.0,100.0
persistence,post_covid,off_season,neighborhood,FLORENCIO VARELA,4,27,11.27134526244204,27.347761639001973,8.811005863981794,0.7548563751130745,27.0,96.29629629629629
persistence,post_covid,off_season,neighborhood,GENERAL SAN MARTÍN,4,27,14.644819850153215,52.3350872329466,11.772456824596807,0.559991434258359,27.0,96.29629629629629
persistence,post_covid,off_season,neighborhood,JOSÉ C. PAZ,4,27,66.22665664800282,38.10635144623936,55.590894510501116,0.5549313405125287,27.0,77.77777777777779
persistence,post_covid,off_season,neighborhood,LA MATANZA,4,27,5.317284279905185,30.081390746526647,4.364996677272,0.1946004335969091,27.0,100.0
persistence,post_covid,off_season,neighborhood,LANÚS,4,27,18.62374760021847,32.55188903194408,14.806239400671693,0.5510167557625326,27.0,96.29629629629629
persistence,post_covid,off_season,neighborhood,LOMAS DE ZAMORA,4,15,0.5444665423037764,112.99319727891157,0.44413548063183106,0.13229001539101323,14.0,100.0
persistence,post_covid,off_season,neighborhood,MALVINAS ARGENTINAS,4,27,3.63867605302439,212.9125899727452,2.8938980785995394,0.7350633977023656,27.0,100.0
persistence,post_covid,off_season,neighborhood,MERLO,4,27,8.239945278029335,91.00493024050623,6.2503489195289506,0.3438507527623517,26.0,96.29629629629629
persistence,post_covid,off_season,neighborhood,MORENO,4,27,18.62475362712567,59.31737408614263,14.239777034765869,0.7541814674802514,27.0,88.88888888888889
persistence,post_covid,off_season,neighborhood,MORÓN,4,27,7.502480155416699,54.27438487824181,6.094873585052731,0.20364232740002525,27.0,100.0
persistence,post_covid,off_season,neighborhood,QUILMES,4,27,9.075489060812991,39.72982473482914,6.309367035995611,0.08362699206730174,27.0,96.29629629629629
persistence,post_covid,off_season,neighborhood,SAN ISIDRO,4,24,7.592826568911479,221.19738292505983,5.522253842031023,0.7026592466144213,23.0,79.16666666666666
persistence,post_covid,off_season,neighborhood,SAN MIGUEL,4,27,10.1501340692701,40.06866513429389,7.895437822300838,0.8835554409856333,27.0,96.29629629629629
persistence,post_covid,off_season,neighborhood,TIGRE,4,27,2.4742790757918907,110.63141590919369,1.6739004856217332,0.30916805894006694,27.0,100.0
persistence,post_covid,off_season,neighborhood,TRES DE FEBRERO,4,27,14.434231769003445,42.608659434737675,11.166761858734972,0.6021823389963167,27.0,100.0
persistence,post_covid,off_season,neighborhood,VICENTE LÓPEZ,4,27,9.103355473151023,58.30882872517154,6.809629524664242,0.2163852049007838,26.0,92.5925925925926
persistence,post_covid,off_season,macro,AVERAGE,4,498,15.551490535804868,75.34983324368461,12.32844987126506,0.4138900799200375,494.0,94.42007797270955
