seed,best_epoch,best_val_mse,epochs_run
42,16,0.6167098879814148,120
43,1,0.619134247303009,120
44,40,0.6214137077331543,120
45,1,0.6092731952667236,120
46,2,0.607613742351532,120
47,64,0.6146189570426941,120
48,11,0.6164472103118896,120
49,2,0.6332101821899414,120
50,1,0.602791965007782,120
51,3,0.6241898536682129,120
