model,variant,neighborhood,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,kg_co2,kwh,runtime_s,mean_rank
lstm,exclude_covid,Allston/Brighton,84.61538461538461,100.0,91.83673469387756,0.1638903552003492,0.6603726105806264,0.413320106819525,14.676783018845777,3.7618362592614223,9.553440662306182,58.29213692399377,86.8695133018604,71.70600746870667,22.708438273602304,4.587739935845317,16.837513763466948,level,train,21390,8dd9348,,,,4.333333333333333
gnn_multiedge_level,post_covid,Allston/Brighton,80.76923076923077,100.0,89.79591836734694,0.0219618881743584,0.7150124399160388,0.3802588666939975,16.298864878140964,4.34969947649085,10.69007295491744,83.51410881641243,116.22606777215512,98.8687017956386,22.71985573060232,5.409790580727778,16.959797685927846,level,train,4801,8dd9348,,,,6.333333333333333
gnn_geo,post_covid,Allston/Brighton,76.92307692307693,91.30434782608695,83.6734693877551,0.0368594182904343,0.6481823891843749,0.3393174311586344,15.922157305937548,4.246979094069937,10.44197161465275,93.654546416765,90.26966145034932,92.06572286110048,23.76425547764636,6.059634723812927,17.80150003840933,delta,train,4801,8dd9348,,,,7.333333333333333
dualtopo_fullhistory,full,Allston/Brighton,84.61538461538461,100.0,91.83673469387756,0.0208833610639148,0.7409822435383523,0.3137284486243449,16.30760755905738,2.261384632276452,9.714482511792864,67.23885603504444,52.34121770762693,60.24608702421581,24.558502341890115,2.877313350000575,17.997469441062123,level,train,479905,8dd9348,,,,4.0
gnn_multiedge_season_level,post_covid,Allston/Brighton,84.61538461538461,100.0,91.83673469387756,0.0803590182972818,0.7184690405698251,0.3908259282863845,18.402803824498104,4.5253172128096875,11.888881537379053,99.53427146698938,106.56125831544732,102.83265304891862,24.33956317029918,6.106848989368673,18.21668086417989,level,train,4865,8dd9348,,,,8.666666666666666
lstm,post_covid,Allston/Brighton,84.61538461538461,100.0,91.83673469387756,-0.0846957470267237,0.667307074438544,0.237161914294447,14.74199729332557,12.525999599954355,13.701835110722756,81.45537214528457,347.7837919434968,206.4666712342413,21.90843597350659,13.062638034929472,18.2968808108202,level,train,21390,8dd9348,,,,10.0
gnn_multiedge_leaknorm,post_covid,Allston/Brighton,76.92307692307693,91.30434782608695,83.6734693877551,-0.058743973291344,0.6395538746437792,0.2905375005705231,17.456325356776897,4.427298100098319,11.34065950160124,109.94201556332118,102.19914515943591,106.30760700639544,24.945295476037252,6.230347168268011,18.665562593855235,delta,all,4801,8dd9348,,,,10.333333333333334
dualtopo_no_bg,post_covid,Allston/Brighton,84.61538461538461,100.0,91.83673469387756,0.045544698892725,0.1470461013813077,0.0566777558317165,14.826735826639029,14.377278784047002,14.615766194401957,86.94152081596559,394.6254955463323,231.36461099552545,21.661334709889392,14.932185971335883,18.805048740262745,level,train,479905,8dd9348,,,,10.666666666666666
gnn_multiedge_full,full,Allston/Brighton,88.46153846153845,100.0,93.87755102040816,0.0634723261854171,0.6471509701473799,0.3651478841712984,18.664978504180908,4.043527198874432,11.801848299649295,121.90803420834324,107.48102311525564,115.1361718585266,25.438951459622935,5.303960263791537,18.88346777676424,delta,train,4801,8dd9348,,,,10.333333333333334
gnn_multiedge_season,post_covid,Allston/Brighton,73.07692307692307,82.6086956521739,77.55102040816327,0.0230597808772437,0.6735521418774529,0.2834089653107133,17.980488396321352,6.186364260299698,12.44447094471935,105.70142292577604,122.63155574864388,113.64821996508134,25.322768198173467,8.386164100103738,19.319993625563043,delta,train,4865,8dd9348,,,,13.0
