model,variant,Corr_h01,Corr_h02,Corr_h04,RMSE_h01,RMSE_h02,RMSE_h04
xgboost,post_covid,0.8830721407287525,0.8553536517888869,0.8868668571544251,9.531601847516656,10.393824636288674,9.676950093755742
dualtopo,post_covid,0.6863351149046512,0.6869073961632401,0.8697451834482132,14.368315054269331,14.169453286705684,9.939131302947231
gnn_st,post_covid,0.9282806675470704,0.9019679165809156,0.8681192742741168,7.230339793097827,8.51616121359022,9.947500880960495
arima,post_covid,0.8731647488666808,0.8087753396967435,0.7685072025952816,9.481066761758465,11.432179692354222,12.461596622099044
lstm,post_covid,0.900692065472054,0.8466312087951379,0.7689981149236051,8.723497181771908,10.465096663437272,12.515739530738214
persistence,post_covid,0.8872887332409275,0.823907811226416,0.7176725577739872,9.195459503407632,11.498609619658902,14.560420677384474
gat,post_covid,0.8573548736940754,0.8738178586996733,0.7354275838074547,10.051155873168696,9.998191721455488,15.464266622212406
seasonal_naive,post_covid,0.7653424034062706,0.7653424034062706,0.7653424034062706,16.36626670086433,16.36626670086433,16.36626670086433
gnn_st_v2,post_covid,0.9280890056674108,0.901181811855372,,7.240352719538254,8.57910355407547,
