,Agler/Cassidy,Bexley,Clintonville/Near North,Dublin,Eastside,Far East,Far South,Far Southeast,Far Southwest,Hilliard,Linden,NE Suburban,Northland,UA/Grandview,West,Westerville,Worthington
2024-03-10,0.9340645482033254,1.2627220272626472,1.22389835849596,1.1757446983654034,0.9384095227740229,0.9546598229314747,0.8805994730806826,1.16523272179919,0.9774189815269457,1.024662399470582,0.9342511449482931,1.00324230569156,0.9988611030925563,1.250421298607636,1.0134496454065633,1.101361959528118,1.092162216317569
2024-03-17,1.0088819049117739,1.1193376320139243,1.1969799189430659,1.134413523041589,0.8969911714640686,0.9726788323199164,0.9482003882450925,1.1960171676877382,1.00375200745503,1.1483223950812242,0.9127863581984669,0.9722279213187659,0.9745020891355174,1.2120568243933698,0.9666218883409456,1.0785989164670755,1.1120006043609725
2024-03-24,0.9980752852300727,1.0924050716195743,1.1552577445963192,1.6068047235959406,0.9865790044856981,1.0318547548139831,1.0665491859879797,1.54885550494644,1.0450726913440553,1.09880626990313,1.1488135387306544,1.0853347899661938,0.9741707877652824,1.3928903600495945,1.0013236214491272,0.9798885373818406,1.1291949681354978
2024-03-31,1.028639808533578,1.0283492418197526,1.2805468194944611,1.5443194738174724,1.0807435828048664,1.0016601710294384,1.0882160697061618,1.4557444097574055,1.0701906392191751,1.000506810735248,1.1407122438302808,1.2280825954510897,1.0515661709999033,1.4658956944491024,1.0148771947664001,1.092067353464363,1.2320098594157742
2024-04-07,1.0919668601726318,0.9712186175572329,1.2316221990056635,1.418007878099325,1.130407224336159,0.9833482693797401,1.064881631021836,1.2580611084763915,1.14423687513377,1.0582797847808818,0.965712723614779,1.165030689472014,1.0483367024891752,1.2564545287581874,1.0207288778995915,1.1460146485545453,1.3494237362025225
2024-04-14,1.0231759382642145,1.225376830421302,1.0866866570831648,1.3807758813294881,1.0615895387933658,1.0215677372298622,1.0167533812880263,1.3873425332542348,1.1612848045623356,1.3635178476492158,0.9069168372983697,1.0559396130589416,0.9961565637598353,1.278762870343354,1.0241017270439194,1.1265111079171104,1.2726745865477793
2024-04-21,1.0026115030369034,1.3584812576578145,1.149632340928382,1.4300509376814659,0.957037261724039,1.0407712131562377,1.0199352734110394,1.5840006439546783,1.144440408845066,1.4096125574957312,1.0434313349045232,1.0513077973670892,1.0736041091178878,1.710666708650747,1.0156653194003529,1.3471141950239094,1.208872823554071
2024-04-28,1.1167845700213976,1.3572315255756964,1.3891952404749093,1.4997572695436465,1.1022781479138075,1.1083787049044929,1.0210824328743497,1.514762860396879,1.1417110841946614,1.2687574985459746,1.2232742032981752,1.1681336941035094,1.1066987246896196,1.8665394388813141,1.0513927085885193,1.2462904741161336,1.1491768379001857
2024-05-05,1.1559132297220798,1.1688189179394086,1.434433291322186,1.6334645078603547,1.291444703883998,1.0850578601817105,1.1648495146824767,1.2843889810153668,1.0751246716311054,1.2456603972604292,1.185294678821681,1.1873027058484917,1.0127322091781898,1.7789046013774432,1.066285936241597,1.0829891999859842,1.2015713560736947
2024-05-12,1.0464132602298342,1.0321982078722522,1.4190785958504322,1.7130768784513772,1.1408402240725992,1.0370501648968675,1.1826637636125792,1.231316065049827,1.044011701384419,1.2608170258076918,1.0306130386327816,1.1619647688550319,1.027117001067277,1.5091010196975787,1.0877464647135116,1.033893117549251,1.1484940926861302
2024-05-19,1.0510468120410976,1.639409706519763,1.4429150815865148,1.5475684783216612,1.0834310426429086,1.0600715927619375,1.0276895479625414,1.5492361149981944,1.174275957399165,1.255324036914765,1.0450248162174467,1.1863520653625068,1.1231788520589525,1.2794381511854775,1.132045100885793,1.1221791067711695,1.1432417506436208
2024-05-26,1.1459798404595247,2.2256198667305176,1.47135415389941,1.76981859716222,1.131330320056313,1.082480971601862,0.9965898067441331,1.5094804049779775,1.256682935412048,1.3084418112545535,1.149620456833784,1.1773351448510612,1.0822215391658936,1.463799785163224,1.071969977645093,1.202997498406136,1.3158814761509283
2024-06-02,1.0912122077026718,1.5959151403577856,1.5226349496004998,1.9318736091702375,1.1350624349161473,1.0536968189431957,1.0394719641545624,1.3859473539201825,1.2017986799332894,1.3536334759514768,1.0803994431890944,1.115971016627848,1.0645579353050887,1.8086274023209583,1.0005746565466305,1.4624054689095656,1.338423462011885
2024-06-09,1.0542157342525562,1.394405598081142,1.592225721365191,1.8653009113644115,1.1744864657599472,1.001562284046622,1.0784387254831898,1.4176448713198515,1.1078776807103266,1.354559514941359,1.0568763993557397,1.138152944292416,1.095172796363155,1.8880237496833132,1.0288934974731465,1.5735576641785272,1.383235550978256
2024-06-16,1.0678537432986062,1.24414641919192,1.4169025249367957,1.903640787723872,1.1564646815874107,0.9804435602376644,1.1764143569356214,1.3745465418005673,1.0771611179067055,1.3339149266850612,1.1164184112649547,1.1257824039546982,1.0461434044753781,1.7048935136511292,1.0819965244405712,1.3474945754561014,1.3438069313265242
2024-06-23,1.1570240889673002,1.0993288279054292,1.3276090072466846,1.7017243525569234,1.1355682676501475,1.0331344735508277,1.1634464446545565,1.5851236838004652,1.1783171017378082,1.3782587331214657,1.086284198266778,1.1395610358982413,1.0425695141997493,1.4741131503128342,1.0708879605856132,1.2005360321871816,1.3694928392971772
2024-06-30,1.3097736122732564,1.159728934728993,1.516917313041561,1.6000788661379457,1.1744864661302206,1.1184060180087805,1.1171651654075905,1.4547683018679805,1.3046547841086613,1.3819865722076876,1.1280518595848108,1.3566178138394087,1.2143682359838142,1.7845017240074594,1.1059810906616663,1.0864355850586562,1.4900828171953842
2024-07-07,1.3708757288348519,1.315000897006722,1.6520165796583115,1.7612403285489273,1.1845600425701681,1.179705361110843,1.0807104734843398,1.182749211098571,1.3323758615460857,1.3792867935981172,1.22530251057909,1.2940269100108022,1.241803339628452,2.1105879570641175,1.2442850993792278,1.2209563680332771,1.847612482252342
2024-07-14,1.2801653966750224,1.3603435966176936,1.676036465964859,1.9854264146165768,1.1177642828968255,1.202433200116689,1.0735178459327044,1.2782835122482952,1.2353612808295777,1.4031063204062348,1.1692895830466163,1.2936115920768836,1.1294276304962123,1.872758015547465,1.237301138943884,1.4161962465461402,1.9028074324846886
2024-07-21,1.183291623833033,1.3912289427013782,1.698381245377373,1.7453084336321947,1.082297743052632,1.135239866048073,1.1115647372999333,1.5869238100910903,1.1559105695405276,1.375739664634872,1.090702989586955,1.4350610543216162,1.1050837590965574,1.691047322890933,1.1250658612285758,1.2076972493075961,1.6819671612642242
2024-07-28,1.1165808862059372,1.2169154753589821,1.5284474049367476,1.6256125418054919,1.1800498111427147,1.101011160935768,1.260216089766873,1.6311201067202037,1.2482144022892336,1.3901778568625998,1.0970468176569717,1.2906189100127008,1.1222061031466457,1.5887126502197813,1.1003194900245898,1.2235829963137015,1.5494615321635916
2024-08-04,1.0547896565507304,0.998888657487651,1.3065155277533165,1.9439374981268447,1.2863583696288559,1.099424429678467,1.2499111973080073,1.5052869353457452,1.3409333826161953,1.421419633074925,1.146395391761341,1.1326446325075297,1.1132754449124185,1.6459220611072571,1.0993755021337477,1.3849664034105131,1.2852658092304536
2024-08-11,1.1802763148864708,1.1977265481398411,1.2301216450676031,1.9166165871697955,1.2768587184122189,1.0647707952203957,1.1540322452089877,1.4816449892391144,1.2271862019758681,1.248586380630577,1.1535211750483465,1.1505082039838388,1.1719989149519625,1.7621053837188063,1.0760023614248362,1.2655709147617158,1.201603716996
2024-08-18,1.245922672216565,2.0689329702452475,1.5771829928726944,1.8894671827656748,1.1325248669563532,1.0631984154170817,1.0991578562253848,1.7077226805969956,1.1981999197307078,1.0252611964016374,1.1028916828741964,1.2824250576175171,1.1877999935984969,1.6894926574756217,1.0723017699051822,1.1572506499609012,1.3875401635067168
2024-08-25,1.1498633421429634,1.7304979560155893,1.678744820853391,2.284957751377999,1.0510852429585182,1.1290227960440133,1.016639751543651,1.9466201170456774,1.230294803294976,1.10298596610089,1.0793387374792114,1.360327669541211,1.1329837666323197,1.5887126492547496,1.1156094510221797,1.1012251544133946,1.3244213443227326
2024-09-01,1.212420477470447,1.990506120469307,1.3242031107666856,2.3461781353196542,1.0819846470031704,1.155143334433144,1.0353419359716676,1.9366094527653934,1.212519646182618,1.5500730381374566,1.2193709519681626,1.3852834644695888,1.1245319683217352,1.6708350058101284,1.1336638960344492,1.1575622201279823,1.2887127516387205
2024-09-08,1.2968207939732674,1.6345253370103117,1.1986286432911368,1.8602460637050326,1.1209443331647595,1.1215622573758852,1.1807915652392098,1.586621306133379,1.2028488711336567,1.3652977594524611,1.1729483263098033,1.3359741579835853,1.1674369724583202,1.7757985069026365,1.180480084806961,1.2904701014656534,1.3323353070763087
2024-09-15,1.132564201649982,1.2225495557854276,1.50440101415285,1.648034567796837,1.2691139566358067,1.090346612984594,1.1246486009248857,1.4211476624607406,1.1396746459995315,1.2316068033833614,1.056752140154837,1.2551700835154742,1.1245745801930416,1.5091010184518474,1.1537936751927702,1.1368287854736139,1.20514016372563
2024-09-22,0.9390353477979566,1.0204253388229954,1.4905038516614977,1.545416425182159,1.169829781278319,1.0061525586302262,1.0138164989574439,1.3893527408221262,1.0777667969110125,1.2019475265096764,1.0508499820918147,1.1367096666968413,1.0526237719555467,1.31431446091351,1.017234053886423,0.982770709753089,1.098734359677917
2024-09-29,0.924759191492929,1.0414091908844854,1.259714641111269,1.3142369899194608,0.959181354475591,0.9765524190609973,1.0257172410967466,1.478233333423678,1.091520079644564,1.1469357555285613,1.0239381908897545,1.0700739359914557,1.0610114769594883,1.5005698851403284,0.971524152470674,1.125141720025899,1.1637542165426773
2024-10-06,1.1241487678677764,1.181997583855675,1.2924820047348642,1.2355976307228016,0.9901426564800945,1.09130894486725,1.0908511572545645,1.550731085652609,1.1554716571002273,1.2067854311156592,1.0528314352264143,1.161744978461736,1.0763954953564805,1.53799205624091,1.0576699268884393,1.4071453843285022,1.25625844083462
2024-10-13,1.1017486888137298,1.3457687907292109,1.4581902553014388,1.5391141895388984,1.2027487289962853,1.0964254051262488,1.069012706041304,1.331047569988084,1.275081252764113,1.2601278889107128,1.144924642190563,1.25106211005446,1.0863159085427971,1.3470870626945561,1.1082160543589212,1.4126996218460297,1.2690498295548074
2024-10-20,1.1621766511987992,1.2768493988001748,1.3398042756993944,1.8716398885270935,1.0855759816298187,1.0982518038160167,1.1118879879029315,1.2376763162671907,1.2225763895657773,1.1364639407878079,1.1492307649100744,1.26876308197039,1.117325864314105,1.355957940661772,1.1119132635002902,1.2821191106250216,1.333895376809775
2024-10-27,1.1907231229757598,1.235933536303269,1.2402931164215247,1.6405356455907343,1.0430283488619747,1.1006891073749268,1.186225415810035,1.4229527807264315,1.0416073791062443,1.1111415408570628,1.0801349800071312,1.2349538765211305,1.0635172206860124,1.37045873944772,1.1033669002131667,1.2617879085996442,1.3073453791276806
2024-11-03,1.0586458816476063,1.1682898969715036,1.2302940157805369,1.4298651119269883,1.090128160869094,1.042951356744979,1.129386007205881,1.3984604848265707,1.0755456412611377,1.2544485897287707,1.0055415076263097,1.1581922538239278,1.0875596458856334,1.3143856198296777,1.0941238949228886,1.2558732840853335,1.2507750079354574
2024-11-10,1.0874122449009058,1.0004526469633397,1.1884989498669363,1.5323939879046344,1.068621193286349,1.0623752530236779,1.062318333079157,1.2342429132828632,1.2558934601216474,1.3462625707807434,1.1426252597596003,1.1022899610632177,1.1251020124675306,1.2440809350598154,1.0436900547259313,1.1388138437198039,1.2900264652749758
2024-11-17,1.1183530848845895,1.1269822871771917,1.1723619811158057,1.4473682859046901,1.139438636449116,1.0946781347626882,1.029330076457799,1.205765798083567,1.1721071045331306,1.2186476646908238,1.1488044250954077,1.104555077254485,1.0438630877046666,1.1724445015276195,1.039790910220421,1.0350954049285201,1.2398406201693877
2024-11-24,1.0111241839124143,1.3187814282813917,1.189101809600773,1.3659284460450967,1.1002334946995833,1.0313556809990252,0.9914387043714554,1.223010577934428,1.1089002130748309,1.0665564721277314,1.0240752232767978,1.0989682463540114,1.0120012621063512,1.3965589558970828,1.0919366220276838,0.9880320320558461,1.1845188623980218
2024-12-01,1.0571998529899578,1.1287156337722275,1.160996903791969,1.5170863276514195,1.024193335577023,1.0152790294678642,0.9948684016256452,1.2304692249304516,1.075115658140008,1.1012573090250146,1.0558145324717554,1.0563110395745903,1.022914767435565,1.5676104067139396,1.042314517234051,1.064355060609205,1.2660793433332036
2024-12-08,1.1060750364971605,0.9801428162876139,1.1879222279842123,1.4530592884306053,1.082445236080133,1.052525264064581,1.136884641541638,1.3006673531327066,1.0942270763479354,1.1779864717754167,1.0907792203573543,1.0574476240164024,1.0509389060778453,1.3463111911193355,0.9971910066910512,1.33998748926206,1.2558186518011596
2024-12-15,0.9809771585527461,1.0694335109121873,1.2540790538082938,1.5116574176450208,1.1217141617647481,1.034407641018459,1.1411463308020549,1.2142482490779283,1.1486593528649929,1.0834385788850545,1.0707061009836616,1.1291831198796094,1.0964059323226232,1.2342539329313504,1.01185913889662,1.2974334604615565,1.172372359783922
2024-12-22,1.062656311797583,1.2381231675328601,1.1762978842077352,1.526447810922229,1.209372698414668,1.0662968969792845,1.07306933628846,1.3523624410571613,1.1267315036407226,1.1168300869318275,1.1379955806445115,1.1820831168841035,1.1532929821090707,1.2896595630347822,1.0695529031511826,1.1540195316963617,1.180668877460271
2024-12-29,1.1319994197233352,1.1286115708355646,1.105328166957343,1.3609343144694344,1.146800717121579,1.094379141601435,1.0812299136203354,1.3844764192937107,1.07250550230699,1.248857370170435,1.124485747516465,1.113054786353066,1.1109826155315423,1.4941000454645883,1.1467487042255273,1.1254916309661174,1.1887234384262795
2025-01-05,1.0619102348643175,1.0187295528118447,1.1112683067510607,1.2028361910176522,1.003897177625444,1.0268191024980886,1.0220612031828016,1.1168431461219772,1.037168661201889,1.1309897567614997,1.055524422563668,1.0953940203158183,0.9822821731525201,1.3705058018844154,1.0841312172792443,1.1009681405107208,1.126775643132721
2025-01-12,1.126365388517006,1.1898376413334077,1.1114269541770534,1.095195056258152,0.9496626974031465,0.9820112581514623,0.9826906968949973,1.0260310392537686,1.038871102212106,0.9748959824212255,1.0377094714527926,1.1378198703169045,0.952222104461999,1.2017483256347157,1.0009859860111763,1.0551755248186796,1.2734217660352254
2025-01-19,1.0830454721002007,1.287679518236392,1.134980875221936,1.1604183441877287,1.00530096431839,1.0192775929077726,1.1011959450575002,1.197265871181659,1.1290320136283842,1.0650891340045496,1.0740011078917184,1.0878386728379055,1.0808388070543795,1.2926038794472061,1.0453422697866548,1.0763991833472777,1.3825624719352017
2025-01-26,1.0564215564370538,1.1222411973157802,1.144293128406932,1.2959305635554315,1.1244932074177802,1.1004371729048261,1.154674320596115,1.394259818141046,1.163385739943156,1.2736138686127798,1.0821747297600368,1.1255523810999173,1.1615384436579603,1.4140692954570895,1.1236609311090535,1.1208289405908083,1.2452685750769639
2025-02-02,1.082351534356785,1.2362579865585848,1.1018089807989866,1.2530623325181132,1.2298839612587655,1.1576161238094849,1.142752993439771,1.4016460207777657,1.0933044843372526,1.2069039797327699,1.0961304859131455,1.1488489278641103,1.111452891699211,1.36972036377326,1.1124371234136363,1.1474432550123936,1.1250514140638157
2025-02-09,1.0816321311980654,1.2373533778914318,1.0626145022580424,1.1641232869129865,1.1759142540700334,1.1094641917417472,1.0906240146660577,1.267720380590351,1.0686470693675032,1.1094153579926511,1.1272520033678313,1.1018019855273078,1.0586249271007273,1.2539738007020125,1.096502527250406,1.1616678621315675,1.0708165339786235
2025-02-16,1.0550506357469474,1.0293478204114526,1.0819205892934458,1.147423123958244,1.0265100475801312,1.0130244683772591,0.9996029612821532,1.161788412788441,1.0497442362581286,1.0138219396648345,1.0570609075372033,1.0900513363230249,1.0488449833179947,1.1085444545579277,1.0585099203938344,1.0654448253308948,1.0514574843482203
2025-02-23,0.986022696209355,0.9604760556891943,1.12918711848879,1.1517448288068464,0.9248311749133074,0.9583449435570782,0.9552404562542031,1.0452506816078333,0.9888985674558343,0.9293604887677972,0.9574597194847797,1.0049532614921282,0.9996131441371142,1.0319258532176214,0.962879001959811,1.005629467579718,1.0259545966162396
2025-03-02,0.962015340724146,1.055693086284618,1.0811209752078426,1.0626385660964044,0.908339289315194,0.953579389801296,0.946105902361809,0.94900186712047,0.9458462075762424,0.8977253161379338,0.9239521408693535,0.9093818550642992,0.9363959388151306,1.0022395390121392,0.8833476831508146,1.0437639020227962,1.0204364748248655
2025-03-09,0.944083422192563,0.9957019242268539,1.044186851621279,0.9786663352220164,0.8876337023001238,0.9432726580262261,0.9138998988341304,0.9977715025722306,0.9823886377268739,1.0681274570541535,0.9727077435666446,0.9400192363325419,0.9382274342692503,0.9728490159940814,0.8969806470004034,0.970460252611554,1.0698167316988005
2025-03-16,0.9097942360721148,0.9208359775994839,1.0805827140363036,1.0472666957593522,0.9169421339943258,0.9270876695616022,0.9104775894084558,1.1085808143812508,1.0070899532598443,1.1077901415704676,0.9930232080966096,0.9960061991937557,1.0058119984400626,1.0786267118451598,0.9608625963078505,0.9299737651676675,1.1185788358232125
2025-03-23,0.937984721577972,0.9838436102990731,1.0715625226129817,1.293974985177137,1.0460737138908218,0.9268503286909155,0.9277257796964046,1.0942861606016825,0.9636271751397423,1.0119012240080423,0.9497335662502532,1.022955271652561,0.9385913697243268,1.1807752820119888,1.003332028964111,1.0586396613184599,1.058119818367775
2025-03-30,0.9451632208751412,1.0197191732284896,1.0757256765280387,1.3812161258202298,1.0679821104717888,0.9610445411924295,0.9915030858751773,1.1315239359398213,0.9982343699763011,1.1834880860501111,0.9697658399380206,1.0587924198036271,0.8507680178519383,1.2883413187046362,1.0001262945268448,1.0673970240655322,0.9986539807554135
2025-04-06,1.0616868828449995,1.1330815073859632,1.1341190752107637,1.338821184508104,1.0075814077396055,1.0051098446075926,1.030031320512446,1.2369997081582214,1.0045206869559717,1.1705338588186884,1.0159597796713629,1.1026286078445646,1.0901587871592735,1.3820906806361322,0.9664930948897289,1.057549687999954,1.1178603468121726
2025-04-13,1.17791544744099,1.451229077555275,1.257753699727235,1.3381595420765582,1.0183220147890286,1.0742672190125582,0.9905063619190649,1.2993521074891932,1.0357873189629416,1.0996062278319902,1.0498153770623888,1.1627679034365064,1.2124735696913649,1.441655425423315,0.9684555208941773,1.1265110491859387,1.4339116725187797
2025-04-20,1.1125953051493906,1.304670894182813,1.3488051421791476,1.4732953720448188,1.0818869394628727,1.0968345608530774,1.0320777430619241,1.2564341225118223,1.1811500373006285,1.177544172641917,1.12039787930368,1.170281516227398,1.1118024111340588,1.3705775188488456,1.0328567121890229,1.0981610459192224,1.5468294719464328
2025-04-27,1.0026104137514873,1.1323829997128052,1.2941944578433737,1.4512909140963093,1.1117681695211075,1.0260917745102742,1.0972091142695117,1.214620315026703,1.1200715682239695,1.2758369285481304,1.0484979279488273,1.1475187109610763,0.9841280478482521,1.3484029117388174,1.0667563381398741,1.1239792313535486,1.3918204295949366
2025-05-04,0.9831308403313765,1.025262387962354,1.2793041618809426,1.3402009069623,1.045256828815412,0.9852218057402751,1.0925584855857022,1.257452727455081,1.0860537363197065,1.256130324235587,0.9653561794232921,1.104766446130202,0.9046701645138491,1.63949013997353,1.0452771092214506,1.210008388500682,1.2653582016277813
2025-05-11,1.0728113685092384,1.0373676896580568,1.2841407418726258,1.4014480102424798,0.9598050740378702,1.0073394530513677,1.020349390731648,1.3931439756247694,1.1471236867007526,1.1990988866889567,1.0018081807498753,1.1233532126143173,1.034482818689796,1.7621053786855922,1.050123712012354,1.107524495700958,1.2875398685061545
2025-05-18,1.14208054415528,1.4022816461514926,1.2350793739967714,1.4208274583119858,1.0983388663985725,1.057685527396388,0.9949950042698759,1.4652747030525122,1.0999275841269511,1.3745977513069012,1.0433264995981917,1.1285448898308346,1.1751166818219545,1.6660781503630397,1.0650295042903564,1.1083343647681811,1.308386713172898
2025-05-25,1.231135259673079,1.2679880133896508,1.2296319991594653,1.4253541914661523,1.2169762985379051,1.095043979688597,1.0479625711020844,1.3827305719380474,1.076305418690803,1.356855093109324,1.1201044907545137,1.113143558324698,1.1086248706110267,1.6724528218352919,1.0896560012047327,1.1585991330455852,1.1703801191605492
2025-06-01,1.1239410472980844,1.0276440886083242,1.1887759170414711,1.4660731421181488,1.1267120657440215,1.0515694918828047,1.0186550006665904,1.3336880106972446,1.1402087902684306,1.1929091399721934,1.2130141296490407,1.0991927130292607,1.0602865317273915,1.754659788517682,1.0919417719132756,1.0717183481548378,1.1563040721112499
2025-06-08,1.0367615121107758,1.0079104360504245,1.2694396682286737,1.501273807673179,1.0940514498283629,0.9864156924567046,1.0349310206127893,1.17329153924708,1.1335167545043177,1.1229389666382898,1.133547512215252,1.0771259072013537,0.990258918287086,1.523802778617895,1.0389544909030677,1.0899691808880132,1.3290649731200437
2025-06-15,1.0254805774186053,1.2665736534138685,1.4401594504106556,1.6127221418400364,1.0557217914865034,0.9792670623986162,1.0774126283665186,1.134480176371283,1.1502833594516715,1.0973125063922926,1.0533212939619125,1.105326676497593,0.9895204287643864,1.3534703814829785,1.0279804418002518,1.1428825767694184,1.2891535820848734
2025-06-22,0.9032654647806347,1.3205451707542455,1.3951989362341712,1.6659419225734515,0.9921591529208574,1.0321522740410352,1.025353132040905,1.4611194426971053,1.1587906685285123,1.055249544445262,0.9856226640823675,1.2706868488414487,1.067094864615679,1.441384573866478,1.0329669619394672,1.1543339924870852,1.1298193009646642
2025-06-29,0.9415480273625088,1.215462930812975,1.6724438661325836,2.009323434537674,1.0978394823506927,1.0441406180467476,0.9165983573853306,1.3884869922836414,1.150410742997598,1.1380822662981909,0.9791093040666241,1.3471326422509484,1.0333574706651947,1.9489981133145085,1.0191965981011661,1.4239088372100492,1.0320113541116251
2025-07-06,1.3754501050799113,1.1920255459668072,1.955716187295563,2.2674463331721313,1.2267913369582562,1.0930865411783808,0.9099822640552346,1.3218371107585265,1.303150821099396,1.78357608193041,1.2085074301653929,1.2064016535686048,1.1666667140311047,2.0607838185369904,1.077869479716836,1.482699574937183,1.2578860852665452
2025-07-13,1.2886676513275652,1.2577096118469604,1.712662288891379,2.213813717528266,1.2934630485234382,1.1706824801698732,1.5302266686410146,1.55267549630467,1.3074044872111033,1.8932195585750213,1.2987292574796885,1.1577814613009714,1.207591342949817,1.5972689353849534,1.1215997676128215,1.3323410322417573,1.4992414834571879
2025-07-20,1.174067571458818,1.5462085343204812,1.4619849907015543,1.8589876073557823,1.3654416588282396,1.0797830744917323,1.3979662812038411,1.7094370573670699,1.1503662003641633,1.542743467949558,1.1555430511355314,1.3345171234331186,1.0829895584321254,1.3355819990586615,1.1301689120594725,1.2424127032810404,1.4225956354976896
2025-07-27,1.2327137368460444,1.6630238062297908,1.3575730612888628,1.5488978462539171,1.214455586994072,1.0318138501628114,1.1571004645523721,1.7119762653149566,1.1222057745333058,1.389809198200951,1.1289155103043726,1.466875041092914,1.1144608145809118,1.4041687399414446,1.1316028084038356,1.2214184860183066,1.4310411075946399
2025-08-03,1.5102960738023439,1.3304780563096354,1.328135465598224,1.61768073534371,1.1873257310182663,1.1584403597115698,1.038474949129124,1.5244988620749662,1.2388938731068113,1.3932823338208389,1.2234725249954908,1.3170126723814433,1.2229496209797905,1.8507224724471383,1.1682703212505832,1.2186464425942993,1.6054186106041008
2025-08-10,1.3434733362585667,1.237830541380922,1.3578634687705413,1.7636821540971355,1.221739387226655,1.2130252232760717,0.9916765824002693,1.3792650833901017,1.292571884299818,1.5378031062634536,1.1776694998951058,1.2105915813008954,1.162099830896541,1.7771360429427965,1.212954120020156,1.1638899536130862,1.5953642275331485
2025-08-17,1.1324879870887365,2.0960480318117773,1.4336342988003017,1.6458022843093145,1.1480950124753966,1.1406437328248247,1.1959286925170431,1.555145659869733,1.2194362873875968,1.5920253385738865,1.2553524161474943,1.2419446776162624,1.0791183823111543,1.5901090700414782,1.1255570406502295,1.4223477940179083,1.4562056963167356
2025-08-24,1.1310730866990732,2.1674973034677376,1.4822000709894003,1.6642193688441251,1.2768809163636732,1.1492050708030177,1.3042309977891857,1.6942135408261847,1.1653284450217687,1.449214057456371,1.2139602902197026,1.3716359096993074,1.1020596632292554,1.620306619054523,1.1420010743703064,1.6799429603523837,1.434570404984586
2025-08-31,1.2626025762727724,1.8662256836560207,1.494067488463796,1.7047887604989957,1.2748498657300955,1.175230402988852,1.1675031289995597,1.4496462764407534,1.2241733852164298,1.6284029036911487,1.108519829431414,1.3991508981154426,1.1604868641615638,1.8017685390238913,1.195990213072888,1.3082831866079954,1.422546317416269
2025-09-07,1.2229611343375866,1.457878032564227,1.3587951993845142,1.50425836796491,1.1401424408297207,1.0912509805986146,1.111814599329917,1.29654911930883,1.2221023347525952,1.5066899159116758,1.1155393546412493,1.2422657036428018,1.1389903340807912,2.039731268848167,1.1332100697698764,1.0763089809762927,1.2440003895307037
2025-09-14,1.107374029819474,1.1060144703226027,1.2152907799188584,1.3603118409396169,1.1070839012917018,1.0318547386989236,1.033603197575192,1.2247476166965015,1.155740867803847,1.1944654920516227,1.099121328813685,1.1265973806766323,1.067642611143513,1.7442306968804555,1.0519066141320925,1.0892054577453858,1.0883420881339403
2025-09-21,0.9736701502014975,1.0016922001922148,1.1427452821446276,1.374190142223042,1.065106124406322,1.0304035727073333,1.0109625848472619,1.1703170011471138,1.0921471340663538,1.061522578961094,1.0399944364574119,1.07957269404409,1.009815813055853,1.4327298117675975,0.9899875222431851,1.1505786890512566,1.1821720911611469
2025-09-28,0.9049276342160503,1.2546886289559656,1.2310724995820075,1.303202780770523,0.9821630251380329,1.0238961248130338,1.1300759411929506,1.2344237419710533,1.2033433826639315,1.0948824443756469,0.9701388778211532,1.080185994266412,0.980207008059827,1.2707740556226281,1.0081670956804278,1.1134763522612408,1.2462171971223412
2025-10-05,1.0282489102547099,1.2532392024340993,1.273743920764128,1.2007055670438604,1.0044031428228923,1.0145372290597154,1.0924893858713196,1.4896244709228834,1.2288640442780865,1.0913681195812535,0.9763005841553194,1.1913889461778946,0.9765801563076963,1.2839602811763517,1.074488506295147,1.2174964354236162,1.2935455439593317
2025-10-12,1.1657693557665019,1.1671271129029201,1.1557667473769135,1.345008789800382,1.0340084501760665,1.0079577879740749,1.0552853109482607,1.5502201729244347,1.0627156854539748,1.093753260806355,1.1604920940379315,1.2282687404352153,1.0741457129823435,1.5831836496211045,1.0822306252838327,1.1876436744108456,1.398667147035156
2025-10-19,1.182301882385815,1.0538034645898706,1.136191073109367,1.5537322631156893,1.0516853314186754,1.0333154668839883,1.1296433148445393,1.3109507263440754,0.9878534587462613,1.3215363440930492,1.186675126255302,1.1452285895106302,1.1618884581798101,1.7314346020283677,1.0606353089057905,1.0921269253008374,1.1983478443278062
2025-10-26,1.1293749684123313,1.0087747446092485,1.2577537017254494,1.512042222639441,1.1171281593901508,1.0743654111164693,1.0555656411160044,1.1646897969638768,1.0182303060100462,1.5143022419345618,1.0930214121556439,1.1351425100282042,1.132796759057173,1.5604719050040052,1.025390591541032,1.2044077407278548,1.2029066477093777
2025-11-02,1.1446401964593835,1.377477296903705,1.3833447528033305,1.4063642742850704,1.0843230528672512,1.1278847821861464,0.9289617627737482,1.2558677288481221,1.1324578740706452,1.3994277555922896,1.0028484150475812,1.1596883348722042,1.0514265770121445,1.4363583183106468,1.0462270786409342,1.2812697002994404,1.3199263515000361
2025-11-09,1.1709869470414231,1.3269027997075533,1.3460540176182416,1.337217094490904,1.0872292129423926,1.0861337017229278,0.9621713959588124,1.550192254664715,1.2634373900450544,1.3494734972599152,0.9849951307770966,1.1566766738558814,1.0294060675213652,1.4833893515713716,1.103907749651044,1.1989230486682525,1.3170580261103484
