model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,R2,Spearman,CCC,CI_coverage
gnn_multiedge_level,post_covid,overall,neighborhood,Allston/Brighton,1,49,26.846370385714135,162.93126249941125,17.419441787564026,0.5654389953588987,49.0,-1.1875014579939047,0.7245685735833826,0.4354751025289693,67.3469387755102
gnn_multiedge_level,post_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,46,20.590768652359785,151.66492026432778,14.223933992178544,0.561063841904424,46.0,-1.7374152576501891,0.7147864108866714,0.4084718867426168,65.21739130434783
gnn_multiedge_level,post_covid,overall,neighborhood,Charlestown,1,35,35.6497177061599,228.85938135748302,25.861149460928782,0.4406803860550583,35.0,-1.6410809322970077,0.5121197251113985,0.3211935320971895,57.14285714285714
gnn_multiedge_level,post_covid,overall,neighborhood,Dorchester,1,49,103.9277837597618,164.12856374289638,66.45738804097078,0.5867065096869337,49.0,-2.619640479537837,0.810632924573075,0.3785784749106304,61.224489795918366
gnn_multiedge_level,post_covid,overall,neighborhood,East Boston,1,44,23.848873041816717,257.7054159373352,16.27789385210384,0.5247593163403879,44.0,-2.4026814808994135,0.5783419407370404,0.350297807359919,63.63636363636363
gnn_multiedge_level,post_covid,overall,neighborhood,Fenway,1,43,13.757503493839764,241.90635891084278,9.642388377078744,0.5497788813884726,43.0,-5.39649894971116,0.5274600510130338,0.2785808793774902,79.06976744186046
gnn_multiedge_level,post_covid,overall,neighborhood,Hyde Park,1,46,42.8623066005409,221.74041464107597,28.949997979661692,0.507805834376631,46.0,-3.4825247697980286,0.7409821374657759,0.30473414924144293,63.04347826086957
gnn_multiedge_level,post_covid,overall,neighborhood,Jamaica Plain,1,46,20.03696657673134,192.86172230691886,13.202837202859962,0.5212554182927963,46.0,-1.1186919558207649,0.7050416269773346,0.4011155605518841,69.56521739130434
gnn_multiedge_level,post_covid,overall,neighborhood,Mattapan,1,47,50.38099643512643,284.4736288969134,33.66874954548288,0.5272855278554329,47.0,-3.9515725856367396,0.6314221843782437,0.29523189783224396,63.829787234042556
gnn_multiedge_level,post_covid,overall,neighborhood,Roslindale,1,42,50.856255470073094,191.56956474379678,34.80061796733311,0.5310315121309027,42.0,-0.7181070507363525,0.6754766900255265,0.43386942329138745,59.523809523809526
