model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
lstm,post_covid,overall,neighborhood,ALMIRANTE BROWN,4,53,12.06813424118594,69.40793167853873,9.983684873770098,0.4220385412982101,53,100.0
lstm,post_covid,overall,neighborhood,AVELLANEDA,4,53,57.473205439340454,28.996634205182353,42.38588164019466,0.3898561208506281,53,92.45283018867924
lstm,post_covid,overall,neighborhood,EZEIZA,4,53,41.552746450819,42.1826253209683,31.563313387132983,0.3399474688910887,53,90.56603773584906
lstm,post_covid,overall,neighborhood,FLORENCIO VARELA,4,53,28.906047995450944,28.494289419648933,18.213603952555317,0.5398948053271443,53,96.22641509433964
lstm,post_covid,overall,neighborhood,GENERAL SAN MARTÍN,4,53,18.177516629939937,47.69846087812936,13.716570902850115,0.5991438004326308,52,100.0
lstm,post_covid,overall,neighborhood,JOSÉ C. PAZ,4,53,253.4058352423793,80.2198934157474,210.75981566108865,0.2539490278574737,53,3.7735849056603774
lstm,post_covid,overall,neighborhood,LA MATANZA,4,53,16.32102369583251,52.24222783861377,13.10545626095768,0.5302097716350338,53,100.0
lstm,post_covid,overall,neighborhood,LANÚS,4,53,33.565478754722164,30.83222084938993,23.70814927448119,0.4490278785932218,53,94.33962264150944
lstm,post_covid,overall,neighborhood,LOMAS DE ZAMORA,4,41,3.8220544245097585,1061.7100600986669,3.625119213911437,0.0821412611740076,37,100.0
lstm,post_covid,overall,neighborhood,MALVINAS ARGENTINAS,4,53,43.233469885594815,79.95127213095418,21.00855090385399,0.2602466324949195,53,83.01886792452831
lstm,post_covid,overall,neighborhood,MERLO,4,53,17.98699993171221,137.40142046647188,14.49382876701052,0.4042583392985408,52,100.0
lstm,post_covid,overall,neighborhood,MORENO,4,53,33.77227089356875,43.198676195934134,24.43933045108964,0.7299469745342057,53,96.22641509433964
lstm,post_covid,overall,neighborhood,MORÓN,4,53,7.73221346195868,37.4614619658522,6.12204474611541,0.6980206671378906,53,100.0
lstm,post_covid,overall,neighborhood,QUILMES,4,53,9.247171567382924,33.78895875224056,7.060051390198627,0.4087412239255993,53,100.0
lstm,post_covid,overall,neighborhood,SAN ISIDRO,4,50,12.336383569946634,1255.396297229659,9.296205929986568,0.1488058241080042,45,100.0
lstm,post_covid,overall,neighborhood,SAN MIGUEL,4,53,21.69665285311157,53.20703034174586,16.10150767732268,0.8105668087869651,53,100.0
lstm,post_covid,overall,neighborhood,TIGRE,4,53,11.41350525678744,210.9562923572045,7.970314636378781,0.1398296635865536,53,100.0
lstm,post_covid,overall,neighborhood,TRES DE FEBRERO,4,53,15.741878689430289,23.915195119822737,10.814362162447628,0.7467604555546343,53,100.0
lstm,post_covid,overall,neighborhood,VICENTE LÓPEZ,4,53,46.51751993712924,364.9667041339012,41.97057579424505,0.3840359835785998,52,96.22641509433964
lstm,post_covid,overall,macro,AVERAGE,4,992,36.05105836425277,193.7909290736143,27.70201934871531,0.4388116446876501,980,92.2542204568024
lstm,post_covid,overall,pooled,ALL,4,992,64.80070259006872,170.98659964513794,28.048934915120388,0.4945218125653879,980,92.13709677419357
lstm,post_covid,flu_season,neighborhood,ALMIRANTE BROWN,4,27,12.021551650266082,93.14596684543368,9.896284972445445,0.1662711530593341,27,100.0
lstm,post_covid,flu_season,neighborhood,AVELLANEDA,4,27,41.796113255665375,30.66314929182371,33.30168800283253,0.256171682158672,27,96.29629629629628
lstm,post_covid,flu_season,neighborhood,EZEIZA,4,27,23.919368325990646,50.4390588373568,19.448177080196345,0.2130614817652093,27,100.0
lstm,post_covid,flu_season,neighborhood,FLORENCIO VARELA,4,27,10.635263620515431,24.607473046996343,8.02763582218816,0.7992992499101899,27,100.0
lstm,post_covid,flu_season,neighborhood,GENERAL SAN MARTÍN,4,27,10.463533022641483,45.77338292468234,9.067075722965033,0.7055004028131084,27,100.0
lstm,post_covid,flu_season,neighborhood,JOSÉ C. PAZ,4,27,136.62395501173123,81.11746637721023,125.80062826764905,0.6449894700546199,27,7.4074074074074066
lstm,post_covid,flu_season,neighborhood,LA MATANZA,4,27,9.706838844690909,53.84107879722968,8.018936762087812,-0.0186171837720419,27,100.0
lstm,post_covid,flu_season,neighborhood,LANÚS,4,27,16.83846205363408,29.549288759687816,13.414494040250965,0.6848515539593815,27,100.0
lstm,post_covid,flu_season,neighborhood,LOMAS DE ZAMORA,4,15,2.92337637061,772.3814100958961,2.747836500103097,0.4628082879581399,14,100.0
lstm,post_covid,flu_season,neighborhood,MALVINAS ARGENTINAS,4,27,3.778513071448032,96.3540260578156,2.8101851425989475,0.7473603055453469,27,100.0
lstm,post_covid,flu_season,neighborhood,MERLO,4,27,14.077780077816971,159.16013498973126,11.394925134105412,0.5156248620256827,26,100.0
lstm,post_covid,flu_season,neighborhood,MORENO,4,27,19.22456915165263,58.1079945980713,15.540863207523149,0.8518000667854622,27,100.0
lstm,post_covid,flu_season,neighborhood,MORÓN,4,27,5.625748380627543,45.85589129316619,4.772146153199442,0.262417758940357,27,100.0
lstm,post_covid,flu_season,neighborhood,QUILMES,4,27,8.58098014867313,40.04874054879095,6.156278537912317,0.1214002254216416,27,100.0
lstm,post_covid,flu_season,neighborhood,SAN ISIDRO,4,24,9.129603443160187,683.237609242202,8.375888288950199,0.76362101200497,23,100.0
lstm,post_covid,flu_season,neighborhood,SAN MIGUEL,4,27,12.687974700218842,73.70890142965125,11.313075096201432,0.8240344270561936,27,100.0
lstm,post_covid,flu_season,neighborhood,TIGRE,4,27,4.423643865482354,172.0041193644987,3.094575347810448,0.5424615413888626,27,100.0
lstm,post_covid,flu_season,neighborhood,TRES DE FEBRERO,4,27,9.110611676740833,27.441617957896412,7.284445062160137,0.7313853649532098,27,100.0
lstm,post_covid,flu_season,neighborhood,VICENTE LÓPEZ,4,27,37.90106263637339,384.1253200317292,34.20646744674739,0.1298161872641472,26,100.0
lstm,post_covid,flu_season,macro,AVERAGE,4,498,20.498365753049427,153.76645423630893,17.614295083575126,0.4949609394364466,494,94.9317738791423
lstm,post_covid,flu_season,pooled,ALL,4,498,36.21938863639437,132.7226655870234,18.028176054228815,0.5470736563215112,494,94.77911646586344
lstm,post_covid,off_season,neighborhood,ALMIRANTE BROWN,4,26,12.116318914831789,44.75689515907091,10.074446309761084,-0.3302223785009254,26,100.0
lstm,post_covid,off_season,neighborhood,AVELLANEDA,4,26,70.13757578323602,27.266022384439403,51.81946734053228,-0.561389821256554,26,88.46153846153845
lstm,post_covid,off_season,neighborhood,EZEIZA,4,26,54.088158878684695,33.60863666933411,44.14441647510564,-0.5706261800277406,26,80.76923076923077
lstm,post_covid,off_season,neighborhood,FLORENCIO VARELA,4,26,39.82206621402521,32.53059872971124,28.791340087936597,-0.4348443533869127,26,92.3076923076923
lstm,post_covid,off_season,neighborhood,GENERAL SAN MARTÍN,4,26,23.661281863117186,49.77754506785216,18.544892820423097,0.1171610121520854,25,100.0
lstm,post_covid,off_season,neighborhood,JOSÉ C. PAZ,4,26,333.93830507507573,79.28779841730524,298.98666410812194,-0.5328176828147375,26,0.0
lstm,post_covid,off_season,neighborhood,LA MATANZA,4,26,21.098582451291406,50.58188261235881,18.3876111251687,0.1304355648211325,26,100.0
lstm,post_covid,off_season,neighborhood,LANÚS,4,26,44.745682893106334,32.164496481003646,34.397714325412565,-0.4529714103758175,26,88.46153846153845
lstm,post_covid,off_season,neighborhood,LOMAS DE ZAMORA,4,26,4.255042980515483,1237.8231514047006,4.131243856493171,-0.1612155316295785,23,100.0
lstm,post_covid,off_season,neighborhood,MALVINAS ARGENTINAS,4,26,61.60624385333712,62.9176430530597,39.90685380977269,-0.3013020354009382,26,65.38461538461539
lstm,post_covid,off_season,neighborhood,MERLO,4,26,21.30027062393784,115.64270594321256,17.711921001181214,-0.4184292354425956,26,100.0
lstm,post_covid,off_season,neighborhood,MORENO,4,26,44.05907018928597,27.71592247063784,33.6800464347933,0.1969526015486084,26,92.3076923076923
lstm,post_covid,off_season,neighborhood,MORÓN,4,26,9.434375392865247,28.744169972103062,7.523862515681992,0.5582511660292934,26,100.0
lstm,post_covid,off_season,neighborhood,QUILMES,4,26,9.891610076218637,27.288416117361315,7.998584736803641,-0.206654716958252,26,100.0
lstm,post_covid,off_season,neighborhood,SAN ISIDRO,4,26,14.687679507954128,1853.5621983074552,10.145729906327832,-0.5075792057334365,22,100.0
lstm,post_covid,off_season,neighborhood,SAN MIGUEL,4,26,28.149931365325127,31.916625750459488,21.0741107423332,0.6044819330825869,26,100.0
lstm,post_covid,off_season,neighborhood,TIGRE,4,26,15.659669589258137,251.40662584962948,13.03358235912282,-0.5214634069184663,26,100.0
lstm,post_covid,off_season,neighborhood,TRES DE FEBRERO,4,26,20.468239796269444,20.253140634130848,14.480045305053869,0.0740809050368658,26,100.0
lstm,post_covid,off_season,neighborhood,VICENTE LÓPEZ,4,26,54.030040510340285,345.8080882360733,50.03330369356956,-0.065064090106467,26,92.3076923076923
lstm,post_covid,off_season,macro,AVERAGE,4,494,46.48158662940399,229.10802964525783,38.15083352387344,-0.1780640455727289,486,89.47368421052632
lstm,post_covid,off_season,pooled,ALL,4,494,84.31961124662759,209.88039270009384,38.15083352387343,0.4388763114680651,486,89.47368421052632
