seed,best_epoch,best_val_mse,epochs_run
42,85,0.7500195503234863,120
43,99,0.8257871866226196,120
44,86,0.7407337427139282,120
45,76,0.7443320155143738,120
46,71,0.7801506519317627,120
47,69,0.7340725660324097,120
48,92,0.7809964418411255,120
49,92,0.780709981918335,120
50,83,0.7705703377723694,120
51,86,0.7102335095405579,120
