model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
lstm,post_covid,overall,neighborhood,Allston/Brighton,24,49,23.15997068833393,179.43126368751484,17.10436503741206,0.5335290353021666,49,97.95918367346938
lstm,post_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,24,46,14.838258228459182,147.77153479561736,11.131540541026904,0.5980502929405845,46,100.0
lstm,post_covid,overall,neighborhood,Charlestown,24,35,21.563652446605072,156.1046393104066,17.553798653738838,0.4078645722881354,35,91.42857142857143
lstm,post_covid,overall,neighborhood,Dorchester,24,49,85.20612631279683,206.8646366304609,64.11597655938596,0.5709307925414174,49,61.224489795918366
lstm,post_covid,overall,neighborhood,East Boston,24,44,17.05771863993586,243.975160301196,13.575541765039617,0.5234047769212143,44,100.0
lstm,post_covid,overall,neighborhood,Fenway,24,43,8.478598096030623,182.6037373992909,6.67420808215474,0.6115069914283386,43,100.0
lstm,post_covid,overall,neighborhood,Hyde Park,24,46,32.67165161371681,265.5991578759829,25.61833650754846,0.4658692806616858,46,86.95652173913044
lstm,post_covid,overall,neighborhood,Jamaica Plain,24,46,15.385458882226523,203.32985867503425,11.73158692691637,0.49780855545497565,46,100.0
lstm,post_covid,overall,neighborhood,Mattapan,24,47,50.56616020991183,319.65547221162194,37.95896378375115,0.56178034348117,47,65.95744680851064
lstm,post_covid,overall,neighborhood,Roslindale,24,42,50.31088536399114,233.30520633407383,38.84880116780599,0.4568475115942241,42,76.19047619047619
lstm,post_covid,overall,neighborhood,Roxbury,24,49,74.90335957140981,208.67972605587443,57.68431313183842,0.4924581552081721,49,67.3469387755102
lstm,post_covid,overall,neighborhood,South Boston,24,42,14.881123808168258,164.38525244422038,11.58008935337975,0.5511923448872169,42,100.0
lstm,post_covid,overall,neighborhood,South End,24,49,44.00573973530245,235.40845021880372,33.872634007979414,0.5114505162494248,49,75.51020408163265
lstm,post_covid,overall,neighborhood,West Roxbury,24,40,24.198188740286618,179.99941691474643,18.34860955953598,0.4213517837092885,40,97.5
lstm,post_covid,overall,macro,AVERAGE,24,627,34.08763516694106,209.0795366324889,26.128483219822407,0.5145746394762867,627,87.14813089237282
lstm,post_covid,overall,pooled,ALL,24,627,42.13835175024484,210.58111386203512,26.843638454784053,0.6129125416561705,627,86.60287081339713
lstm,post_covid,flu_season,neighborhood,Allston/Brighton,24,26,28.100095066809708,159.51262644642338,23.304005820934588,0.3558572394671207,26,96.15384615384616
lstm,post_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,24,26,16.85718826438166,112.03590721395219,13.685281874583318,0.46572834604705454,26,100.0
lstm,post_covid,flu_season,neighborhood,Charlestown,24,21,26.28121706549123,182.79812396939585,23.24262445540655,0.3076866501638543,21,85.71428571428571
lstm,post_covid,flu_season,neighborhood,Dorchester,24,26,103.49893312830237,150.26583031833266,84.36718488839958,0.3827726673897145,26,46.15384615384615
lstm,post_covid,flu_season,neighborhood,East Boston,24,25,20.372906014692106,287.24595655094845,17.80964312362671,0.33864136513864934,25,100.0
lstm,post_covid,flu_season,neighborhood,Fenway,24,25,8.699755973837723,101.62196395494843,7.521460563659668,0.5454387634882109,25,100.0
lstm,post_covid,flu_season,neighborhood,Hyde Park,24,25,39.90568421731313,272.35492814321105,34.243661163330074,0.2529447419461745,25,76.0
