seed,best_epoch,best_val_mse,epochs_run
42,66,0.9692965149879456,120
43,54,1.0412436723709106,120
44,78,1.0078843832015991,120
45,78,0.954609751701355,120
46,60,1.0995534658432007,120
47,74,1.0600723028182983,120
48,52,1.0025241374969482,120
49,69,0.9608420133590698,120
50,69,1.0019536018371582,120
51,82,1.0468010902404785,120
