seed,best_epoch,best_val_mse,epochs_run
42,59,0.9889911413192749,120
43,70,0.9564753174781799,120
44,61,1.0270373821258545,120
45,32,0.9679821133613586,120
46,69,1.0089534521102905,120
47,68,0.9709547162055969,120
48,93,0.9738979935646057,120
49,66,0.9795835018157959,120
50,66,1.0029466152191162,120
51,54,0.9069857001304626,120
