city,model,variant,horizon,origin_date,target_date,neighborhood,group,shap_rate_per_100k,base_rate_per_100k,predicted_rate_per_100k,actual_rate_per_100k,n_background,seed
boston,xgboost,post_covid,4,2025-11-23,2025-12-21,Dorchester,Own flu history,-20.815744824376885,26.747325593889578,84.00718318858982,256.1499938964844,280,0
boston,xgboost,post_covid,4,2025-11-23,2025-12-21,Dorchester,Own weather,-6.49176159342518,26.747325593889578,84.00718318858982,256.1499938964844,280,0
boston,xgboost,post_covid,4,2025-11-23,2025-12-21,Dorchester,Own demographics,-1.8550910314009523,26.747325593889578,84.00718318858982,256.1499938964844,280,0
boston,xgboost,post_covid,4,2025-11-23,2025-12-21,Dorchester,Node identity,-0.3299942821729928,26.747325593889578,84.00718318858982,256.1499938964844,280,0
boston,xgboost,post_covid,4,2025-11-23,2025-12-21,Dorchester,Climatology,86.7524488260838,26.747325593889578,84.00718318858982,256.1499938964844,280,0
