model,variant,horizon,indicator,target_date,season,segment,actual,predicted,sigma,true_band,pred_band,p_exceed_50,p_exceed_90,p_exceed_98
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-07-13,2024,off_season,1.7,4.168770462738269,5.571635682832804,0,0,2.111395239756675e-07,0.0,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-07-20,2024,off_season,3.4,4.168770462738271,5.571635682832806,0,0,2.111395239756675e-07,0.0,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-07-27,2024,off_season,1.7,5.522878728341356,6.4130034436291545,0,0,1.4333698840851561e-05,1.1102230246251565e-15,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-08-03,2025,off_season,5.1,4.168770462738271,5.571635682832806,0,0,2.111395239756675e-07,0.0,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-08-10,2025,off_season,1.7,6.876986993944441,7.156123402637982,0,0,0.00018534568784234207,2.365996287778671e-12,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-08-24,2025,off_season,1.7,6.13523075066218,6.759182463583111,0,0,5.245884596516426e-05,5.46229728115577e-14,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-09-07,2025,off_season,8.6,6.1352307506621795,6.7591824635831115,0,0,5.245884596516426e-05,5.46229728115577e-14,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-09-14,2025,off_season,1.7,9.66485695253903,8.483526774654436,0,0,0.0037426107600591063,1.8664485401664876e-08,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-09-21,2025,off_season,5.1,4.168770462738271,5.571635682832806,0,0,2.111395239756675e-07,0.0,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-09-28,2025,off_season,6.8,6.876986993944441,7.156123402637982,0,0,0.00018534568784234207,2.365996287778671e-12,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-10-05,2025,flu_season,3.4,8.231095259547526,7.8290223616724095,0,0,0.0010309575108018443,3.9672820584257806e-10,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-10-12,2025,flu_season,1.7,5.522878728341356,6.4130034436291545,0,0,1.4333698840851561e-05,1.1102230246251565e-15,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-10-19,2025,flu_season,5.1,4.168770462738271,5.571635682832806,0,0,2.111395239756675e-07,0.0,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-10-26,2025,flu_season,3.4,6.876986993944441,7.156123402637982,0,0,0.00018534568784234207,2.365996287778671e-12,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-11-02,2025,flu_season,12.0,5.522878728341356,6.4130034436291545,0,0,1.4333698840851561e-05,1.1102230246251565e-15,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-11-09,2025,flu_season,10.3,12.3730734837452,9.598812661357961,0,0,0.018691164847107755,2.308214285706711e-06,7.063238882665246e-13
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-11-16,2025,flu_season,10.3,11.018965218142116,9.058350596110875,0,0,0.009255208807649296,2.802615660657537e-07,9.658940314238862e-15
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-11-23,2025,flu_season,17.1,11.018965218142116,9.058350596110875,0,0,0.009255208807649296,2.802615660657537e-07,9.658940314238862e-15
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-11-30,2025,flu_season,15.4,16.43539828055446,11.06289616082501,0,0,0.0750917981520336,0.0001542967642039761,3.773909740267811e-09
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-12-07,2025,flu_season,10.3,15.081290014951373,10.597366771015013,0,0,0.051564543828252485,4.9251692538887504e-05,3.6402991732131795e-10
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-12-14,2025,flu_season,25.7,11.018965218142116,9.058350596110875,0,0,0.009255208807649296,2.802615660657537e-07,9.658940314238862e-15
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-12-21,2025,flu_season,58.1,23.2855930359583,13.168077414909256,2,0,0.24552595627736784,0.00602020921615809,7.312063313946737e-06
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2025-12-28,2025,flu_season,32.5,49.093303509805345,19.120086295460602,1,1,0.8093498042895766,0.35214471512154777,0.05099702501638137
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-01-04,2025,flu_season,58.1,28.702026098370645,14.61958339858485,2,0,0.4013811526065574,0.029301135688330926,0.00020508317975687085
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-01-11,2025,flu_season,29.1,49.093303509805345,19.120086295460602,0,1,0.8093498042895766,0.35214471512154777,0.05099702501638137
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-01-18,2025,flu_season,20.5,25.993809567164472,13.91277257690251,0,0,0.32379243924162315,0.014558488717015039,4.6604543297412704e-05
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-01-25,2025,flu_season,10.3,19.143614811760628,11.93962517991097,0,0,0.13427674078542728,0.0009159375231903022,1.470937955883045e-07
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-02-01,2025,flu_season,12.0,11.018965218142116,9.058350596110875,0,0,0.009255208807649296,2.802615660657537e-07,9.658940314238862e-15
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-02-08,2025,flu_season,5.1,12.3730734837452,9.598812661357961,0,0,0.018691164847107755,2.308214285706711e-06,7.063238882665246e-13
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-02-15,2025,flu_season,18.8,6.876986993944441,7.156123402637982,0,0,0.00018534568784234207,2.365996287778671e-12,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-02-22,2025,flu_season,15.4,17.789506546157543,11.509611655089863,0,0,0.10286639349986793,0.0004036308360786389,2.719315650434595e-08
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-03-01,2025,flu_season,18.8,15.081290014951373,10.597366771015013,0,0,0.051564543828252485,4.9251692538887504e-05,3.6402991732131795e-10
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-03-08,2025,flu_season,15.4,17.789506546157543,11.509611655089863,0,0,0.10286639349986793,0.0004036308360786389,2.719315650434595e-08
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-03-15,2025,flu_season,18.8,15.081290014951373,10.597366771015013,0,0,0.051564543828252485,4.9251692538887504e-05,3.6402991732131795e-10
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-03-22,2025,flu_season,15.4,17.789506546157543,11.509611655089863,0,0,0.10286639349986793,0.0004036308360786389,2.719315650434595e-08
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-03-29,2025,flu_season,12.0,15.081290014951373,10.597366771015013,0,0,0.051564543828252485,4.9251692538887504e-05,3.6402991732131795e-10
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-04-05,2025,off_season,8.6,12.3730734837452,9.598812661357961,0,0,0.018691164847107755,2.308214285706711e-06,7.063238882665246e-13
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-04-12,2025,off_season,10.3,9.66485695253903,8.483526774654436,0,0,0.0037426107600591063,1.8664485401664876e-08,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-04-19,2025,off_season,3.4,11.018965218142116,9.058350596110875,0,0,0.009255208807649296,2.802615660657537e-07,9.658940314238862e-15
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-04-26,2025,off_season,10.3,5.522878728341356,6.4130034436291545,0,0,1.4333698840851561e-05,1.1102230246251565e-15,0.0
arima,exclude_covid,1,Back Bay/Beacon Hill/Downtown/North End/West End,2026-05-03,2025,off_season,10.3,11.018965218142116,9.058350596110875,0,0,0.009255208807649296,2.802615660657537e-07,9.658940314238862e-15
arima,exclude_covid,1,CITYWIDE,2025-06-01,2024,off_season,6.807142857142857,11.253050195112678,8.762431415693507,0,0,1.1566162472220753e-08,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-06-08,2024,off_season,7.790909090909091,10.520480205988054,8.453363749268492,0,0,2.0800611233440236e-09,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-06-15,2024,off_season,6.872727272727272,9.885630687203044,8.09605847584196,0,0,2.557846157102972e-10,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-06-22,2024,off_season,9.7,9.875032700383118,8.209235180707058,0,0,4.3632730761800076e-10,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-06-29,2024,off_season,4.205555555555556,12.057100108387962,8.896690393683475,0,0,3.114656421665529e-08,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-07-06,2024,off_season,3.9318181818181817,9.989980529392183,8.363228001812018,0,0,9.597449501796973e-10,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-07-13,2024,off_season,4.933333333333334,8.406714775700204,7.593603117069267,0,0,4.5033976547870225e-12,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-07-20,2024,off_season,6.511111111111111,8.54432723175692,7.309840215251472,0,0,7.885914143912487e-13,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-07-27,2024,off_season,4.122727272727273,10.671183640803292,8.613935504964067,0,0,4.445405377140332e-09,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-08-03,2025,off_season,7.509090909090909,8.12407159427468,7.574519026234933,0,0,3.076872090446159e-12,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-08-10,2025,off_season,5.7272727272727275,10.137904194351012,8.374311503717639,0,0,1.1234775332269464e-09,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-08-17,2025,off_season,7.6625000000000005,9.447079585373075,8.008937584247828,0,0,1.1647116604507346e-10,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-08-24,2025,off_season,6.516666666666667,11.13633863384837,8.583091238026585,0,0,5.417623794023996e-09,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-08-31,2025,off_season,6.804545454545454,9.490977078757394,8.129283633704135,0,0,2.2067070393205768e-10,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-09-07,2025,off_season,9.058333333333334,9.961058298380095,8.369726922279373,0,0,9.669086642460911e-10,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-09-14,2025,off_season,6.489285714285714,11.192796230768247,8.575546439756545,0,0,5.467358454858129e-09,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-09-21,2025,off_season,9.804166666666667,9.964338186065467,8.078077232370799,0,0,2.492025474865045e-10,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-09-28,2025,off_season,11.726923076923075,13.022341577413803,9.156335406295105,0,0,1.280373550516245e-07,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-10-05,2025,flu_season,9.083333333333334,13.62310889101407,9.6138548316253,0,0,6.315478617846537e-07,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-10-12,2025,flu_season,6.233333333333333,12.777820389580528,9.137445261939034,0,0,1.0479942114116625e-07,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-10-19,2025,flu_season,9.196428571428571,8.576060759512862,7.553440175542185,0,0,4.089062421996914e-12,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-10-26,2025,flu_season,8.830769230769231,11.480229554523655,8.912482286449821,0,0,2.2856496584289232e-08,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-11-02,2025,flu_season,10.470833333333333,11.62131877531354,8.90163511676329,0,0,2.407102273060957e-08,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-11-09,2025,flu_season,10.728571428571428,13.030963335552375,9.395536355712059,0,0,2.568956295467828e-07,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-11-16,2025,flu_season,16.45,13.437475027041966,9.371970850813012,0,0,3.013656704187184e-07,0.0,0.0
arima,exclude_covid,1,CITYWIDE,2025-11-23,2025,flu_season,18.292307692307695,18.213524580672544,11.006284309881332,0,0,6.798391857920638e-05,1.8629542353210127e-13,0.0
arima,exclude_covid,1,CITYWIDE,2025-11-30,2025,flu_season,21.514285714285712,19.914997561527944,11.192507930382869,0,0,0.00015917589553260392,1.3526957332032907e-12,0.0
arima,exclude_covid,1,CITYWIDE,2025-12-07,2025,flu_season,36.5,23.75944087112934,12.395475287278193,0,0,0.0016390724736869977,9.655481969517155e-10,0.0
arima,exclude_covid,1,CITYWIDE,2025-12-14,2025,flu_season,74.69285714285715,36.74869020006454,15.234734747737237,1,0,0.06180727297476485,2.7648022800419447e-05,7.844869198692095e-11
arima,exclude_covid,1,CITYWIDE,2025-12-21,2025,flu_season,101.93214285714285,70.61328259088366,21.3953208770363,2,1,0.686654945639384,0.09883059030503749,0.0014730036701889881
arima,exclude_covid,1,CITYWIDE,2025-12-28,2025,flu_season,97.875,95.30822777907817,24.825991331714086,1,1,0.9213041504777446,0.45402380505038986,0.0584736830773136
arima,exclude_covid,1,CITYWIDE,2026-01-04,2025,flu_season,78.19285714285715,91.17520665441882,24.647150543009985,1,1,0.8955272372182896,0.38819476990847424,0.040337818032840644
arima,exclude_covid,1,CITYWIDE,2026-01-11,2025,flu_season,43.88214285714286,69.79811095232914,22.021028900102937,0,1,0.66841930478887,0.09875864966430303,0.0017175827194793047
arima,exclude_covid,1,CITYWIDE,2026-01-18,2025,flu_season,31.20357142857143,37.33718993072383,16.15342757084901,0,0,0.07842081900386133,8.284596973595626e-05,9.97713245354248e-10
arima,exclude_covid,1,CITYWIDE,2026-01-25,2025,flu_season,20.614285714285717,25.164674729501495,13.040144443524168,0,0,0.003602156786030264,1.0783289261517837e-08,0.0
arima,exclude_covid,1,CITYWIDE,2026-02-01,2025,flu_season,19.489285714285717,20.832017141603302,11.869827404086118,0,0,0.0004545969320817189,3.6106451162254416e-11,0.0
arima,exclude_covid,1,CITYWIDE,2026-02-08,2025,flu_season,20.42142857142857,20.637293328775836,11.82209942275036,0,0,0.00040833951375218724,2.7127522450598462e-11,0.0
arima,exclude_covid,1,CITYWIDE,2026-02-15,2025,flu_season,21.360714285714288,21.08553026869981,11.85416501297332,0,0,0.00048305801753800726,3.931166503434724e-11,0.0
arima,exclude_covid,1,CITYWIDE,2026-02-22,2025,flu_season,15.910714285714286,22.685952233259435,12.342892629149734,0,0,0.001183384236600471,4.796242292215425e-10,0.0
arima,exclude_covid,1,CITYWIDE,2026-03-01,2025,flu_season,20.739285714285717,17.085282278742856,10.711419316031,0,0,2.8396814379272328e-05,1.8540724511240114e-14,0.0
arima,exclude_covid,1,CITYWIDE,2026-03-08,2025,flu_season,23.157692307692308,21.410124219051088,12.100312720617993,0,0,0.0006723771237876486,1.1186773729576771e-10,0.0
arima,exclude_covid,1,CITYWIDE,2026-03-15,2025,flu_season,26.582142857142856,23.86707907571347,12.84817209947487,0,0,0.0023390962905883717,3.6561028649018112e-09,0.0
arima,exclude_covid,1,CITYWIDE,2026-03-22,2025,flu_season,24.603846153846156,27.693197536415198,13.537404229242076,0,0,0.008158201846396373,9.621880292520757e-08,1.7763568394002505e-15
arima,exclude_covid,1,CITYWIDE,2026-03-29,2025,flu_season,23.415384615384614,24.890597677539713,12.598823784188536,0,0,0.002530427971376481,2.9989120076123754e-09,0.0
arima,exclude_covid,1,CITYWIDE,2026-04-05,2025,off_season,18.360714285714288,23.875161196765152,12.7434209364732,0,0,0.002179022667758823,2.7630889798402336e-09,0.0
arima,exclude_covid,1,CITYWIDE,2026-04-12,2025,off_season,17.384615384615383,18.781791356768903,11.12876373183271,0,0,9.869384563832018e-05,4.870548409030562e-13,0.0
arima,exclude_covid,1,CITYWIDE,2026-04-19,2025,off_season,12.3,18.904207851310648,11.401250071028212,0,0,0.00014580760743132526,1.7895684933932898e-12,0.0
arima,exclude_covid,1,CITYWIDE,2026-04-26,2025,off_season,12.934615384615386,14.888453437366971,10.106428167737059,0,0,3.6609337988879886e-06,1.1102230246251565e-16,0.0
arima,exclude_covid,1,CITYWIDE,2026-05-03,2025,off_season,13.173076923076923,13.68372902044189,9.766714192599787,0,0,9.516449714919162e-07,0.0,0.0
arima,exclude_covid,1,Charlestown,2025-06-01,2024,off_season,10.3,11.113043457963297,9.096937814237933,0,0,0.00011891887491755071,7.259748358023899e-13,0.0
arima,exclude_covid,1,Charlestown,2025-06-22,2024,off_season,10.3,18.6840755485047,11.795450350996564,0,0,0.01417537050648443,7.263201866614111e-07,7.427392034742297e-14
arima,exclude_covid,1,Charlestown,2025-07-27,2024,off_season,10.3,20.453040450526064,12.341207607974553,0,0,0.025462724130930314,4.0740088254054285e-06,2.2833956947465595e-12
arima,exclude_covid,1,Charlestown,2025-08-03,2025,off_season,5.2,14.384206239793192,10.349554843242483,0,0,0.0017832690753909475,1.7508589023051968e-09,0.0
arima,exclude_covid,1,Charlestown,2025-08-17,2025,off_season,5.2,14.905695945616683,10.53549265338406,0,0,0.00245236841675045,4.398575170760921e-09,0.0
arima,exclude_covid,1,Charlestown,2025-08-24,2025,off_season,10.3,11.113043457963297,9.096937814237933,0,0,0.00011891887491755071,7.259748358023899e-13,0.0
arima,exclude_covid,1,Charlestown,2025-08-31,2025,off_season,5.2,14.384206239793192,10.349554843242483,0,0,0.0017832690753909475,1.7508589023051968e-09,0.0
arima,exclude_covid,1,Charlestown,2025-09-07,2025,off_season,10.3,11.113043457963297,9.096937814237933,0,0,0.00011891887491755071,7.259748358023899e-13,0.0
arima,exclude_covid,1,Charlestown,2025-09-14,2025,off_season,5.2,14.384206239793192,10.349554843242483,0,0,0.0017832690753909475,1.7508589023051968e-09,0.0
