model,variant,neighborhood,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,kg_co2,kwh,runtime_s,mean_rank
lstm,post_covid,Dorchester,84.61538461538461,100.0,91.83673469387756,0.8541209683203822,0.8198968504598598,0.8779117207531342,24.307985115051267,8.060796522057576,16.681753734666476,31.354793919856423,85.42058131074477,56.73261249108974,36.66394392496557,9.24870737697124,27.448561136516787,level,train,21390,814d672,,,,6.0
lstm,exclude_covid,Dorchester,80.76923076923077,100.0,89.79591836734694,0.8486918695408304,0.8155153626961064,0.8754540899909178,25.775849445049573,8.369595834483274,17.605567138049064,33.563116161925294,89.07428520781866,59.61937918346707,41.90441845736462,9.403406957915031,31.1969519959588,level,train,21390,8dd9348,,,,7.666666666666667
gat,post_covid,Dorchester,73.07692307692307,52.17391304347826,63.26530612244898,0.5183179881834492,0.6601791700305651,0.6297513450796147,38.43390904940092,22.88381700930388,31.134886255069656,60.53500278866959,228.3596357324207,139.30983049696096,54.89032136858319,24.75327693544713,43.43169641402285,level,,8129,89c2d8b,,,,9.666666666666666
dualtopo,post_covid,Dorchester,69.23076923076923,39.130434782608695,55.10204081632652,0.2943010783695685,0.6887494572666198,0.4981356171116661,41.0597462287316,45.61158868540888,43.19632534104951,81.38022038990587,445.9929963855446,252.52499279602193,63.24256268705704,46.9855726857475,56.20043903704265,level,train,479905,814d672,,,,10.666666666666666
seasonal_naive,exclude_covid,Dorchester,73.07692307692307,100.0,85.71428571428571,0.0764592166143762,0.7769960324618469,0.3343259309906929,72.6,7.830434782608696,42.197959183673476,107.20791438287398,75.50633971718045,92.32758341734436,106.11332113866251,9.265832513806464,77.55651527257069,level,none,0,8dd9348,,,,9.0
seasonal_naive,post_covid,Dorchester,80.76923076923077,100.0,89.79591836734694,0.0764592166143762,0.7769960324618469,0.3343259309906929,72.6,7.830434782608696,42.197959183673476,107.20791438287398,75.50633971718045,92.32758341734436,106.11332113866251,9.265832513806464,77.55651527257069,level,none,0,814d672,2.0111159561252568e-07,5.443201414244767e-07,0.04050358384847641,9.0
gnn_st,post_covid,East Boston,100.0,100.0,100.0,0.8912139156026135,0.5588261872059848,0.9066507523290096,5.570353698730469,2.2530645320290015,4.13788792220029,100.28552977664371,61.635848291521434,83.59589458988637,6.798674645080603,2.861331375153342,5.458743092865393,blend,train,15702,83df4e7,,,,1.6666666666666667
lstm,post_covid,East Boston,96.0,100.0,97.72727272727272,0.866484092848072,0.5598590377557269,0.879940350593435,6.3915134849548325,2.254746878774542,4.60518245046789,82.30189702559085,72.78660254809517,78.19301986485408,7.995962987138997,2.783379342086077,6.298597269828307,level,train,21390,814d672,,,,2.0
lstm,exclude_covid,East Boston,92.0,100.0,95.45454545454544,0.8481418894782198,0.5701692385848572,0.86829602312093,6.6539905242919914,2.2050038739254596,4.732837197997354,86.91336221146283,68.71775252419405,79.05616711923315,8.676248637266248,2.7443063181215894,6.784047776983835,level,train,21390,8dd9348,,,,2.3333333333333335
xgboost,post_covid,East Boston,96.0,100.0,97.72727272727272,0.8184326261244446,0.5026164546016646,0.8498412446826353,7.350482473777848,2.443473135291626,5.231546623067889,107.37692722634476,71.12357486662158,91.72207052555522,9.030375623558498,3.072551140956649,7.10003671137448,climatology,,,80d59ba,,,,4.0
arima,post_covid,East Boston,96.0,100.0,97.72727272727272,0.7827844718353931,0.309815775244989,0.8010332656055814,7.672856960407861,3.870151210481555,6.030779477485139,115.90234228458706,113.43707631805836,114.8377956172224,9.429917506219857,4.805091059903618,7.777842517717383,level,none,,814d672,0.0011004327439652383,0.0029783847370856284,221.07669291715138,6.666666666666667
persistence,exclude_covid,East Boston,96.0,100.0,97.72727272727272,0.7704268350846382,0.3297027871875225,0.7973885774462224,8.48,3.289473684210526,6.238636363636363,115.44734638872758,76.56325955589041,98.65649071091153,10.229213068462306,4.432713318997863,8.242420760917268,level,none,0,8dd9348,,,,6.666666666666667
persistence,post_covid,East Boston,96.0,100.0,97.72727272727272,0.7704268350846382,0.3297027871875225,0.7973885774462224,8.48,3.289473684210526,6.238636363636363,115.44734638872758,76.56325955589041,98.65649071091153,10.229213068462306,4.432713318997863,8.242420760917268,level,none,0,814d672,1.6640182089991998e-07,4.5037613276185265e-07,0.0335214170627296,6.666666666666667
arima,exclude_covid,East Boston,92.0,94.73684210526316,93.18181818181816,0.7269403373976989,0.2370588770466371,0.7515739058733162,9.189639784823925,4.332693878774043,7.092322234484201,126.11223764505326,118.7971541883702,122.95345160694012,10.815768675689968,5.3721874015776985,8.884190316136454,level,none,,8dd9348,,,,9.0
gat,post_covid,East Boston,88.0,100.0,93.18181818181816,0.6278346019702646,0.6827806272016194,0.7029281246598751,8.784444427490234,3.687296239953292,6.583403164690191,93.84395296167416,134.56128554996673,111.42643748843685,11.75148289129304,3.992617648549733,9.238398955731563,level,,8129,89c2d8b,,,,8.333333333333334
dualtopo,post_covid,East Boston,84.0,100.0,90.9090909090909,0.202589999339306,0.5621790983388044,0.4339759089829527,10.24572280883789,8.184255098041735,9.355543570085006,135.55395417408857,312.05681905411365,211.7711003722812,15.315495326278048,8.67213711008797,12.87441367270251,level,train,479905,814d672,,,,10.666666666666666
seasonal_naive,exclude_covid,East Boston,96.0,100.0,97.72727272727272,0.1024809041368482,0.3520756402496167,0.3077668948713468,16.724,3.1052631578947367,10.843181818181815,164.5230675906358,108.16429371300592,140.1863243252956,24.457873987736544,3.672515271724902,18.59310111549198,level,none,0,8dd9348,,,,9.0
seasonal_naive,post_covid,East Boston,100.0,100.0,100.0,0.1024809041368482,0.3520756402496167,0.3077668948713468,16.724,3.1052631578947367,10.843181818181815,164.5230675906358,108.16429371300592,140.1863243252956,24.457873987736544,3.672515271724902,18.59310111549198,level,none,0,814d672,2.0111159561252568e-07,5.443201414244767e-07,0.04050358384847641,9.0
gnn_st,post_covid,Fenway,100.0,100.0,100.0,0.6884263589297704,0.2520783612345913,0.7795651314137428,3.05067587852478,1.883261375957065,2.561990737915039,43.66489993798268,109.46685470297884,71.20990425821363,4.346103613566454,2.367782925932834,3.65083788794543,blend,train,15702,83df4e7,,,,2.0
lstm,post_covid,Fenway,96.0,100.0,97.67441860465117,0.6408216019628602,0.4634267385820894,0.7253144001558697,2.90620975112915,2.1469585365719266,2.5883836613144986,38.57411133310919,129.39707092031787,76.5930246486849,4.407290179467158,2.5775961002790404,3.751580125889959,level,train,21390,814d672,,,,3.3333333333333335
arima,exclude_covid,Fenway,100.0,100.0,100.0,0.6268402676759538,0.1693651577650691,0.7137481557441291,3.041201673106362,2.5487562544903386,2.835061730429887,43.26885549531012,161.48507661366068,92.7547154983406,4.3098607624530265,3.250384890635359,3.901527815422533,level,none,,8dd9348,,,,4.666666666666667
arima,post_covid,Fenway,100.0,100.0,100.0,0.6268785784684576,0.1648012821858431,0.712000387013423,3.030984955759112,2.694542210902735,2.8901484579122565,43.92115422948523,169.3268397822529,96.41655748413218,4.275762599145815,3.370973785311344,3.92249327984652,level,none,,814d672,0.0011004327439652383,0.0029783847370856284,221.07669291715138,5.0
persistence,exclude_covid,Fenway,100.0,100.0,100.0,0.6254396974231744,0.1934500973146685,0.7214029173235916,3.276,2.0777777777777775,2.774418604651163,43.02436668159757,111.92334861838556,71.8658009807181,4.782927973532531,2.696499788820891,4.042765574253854,level,none,0,8dd9348,,,,5.0
persistence,post_covid,Fenway,100.0,100.0,100.0,0.6254396974231744,0.1934500973146685,0.7214029173235916,3.276,2.0777777777777775,2.774418604651163,43.02436668159757,111.92334861838556,71.8658009807181,4.782927973532531,2.696499788820891,4.042765574253854,level,none,0,814d672,1.6640182089991998e-07,4.5037613276185265e-07,0.0335214170627296,5.0
lstm,exclude_covid,Fenway,96.0,100.0,97.67441860465117,0.63479140419552,0.4789573946654699,0.7155916328206298,3.5891071662902827,1.69769114918179,2.7973516242448673,41.72797488888967,100.54477373906896,66.348960454081,5.283439552139025,2.0939707823673226,4.2502891365423325,level,train,21390,8dd9348,,,,5.333333333333333
gat,post_covid,Fenway,96.0,100.0,97.67441860465117,0.5368034028228541,0.1822614263181041,0.6283382647760273,3.2239906120300295,3.2364515463511148,3.2292068170946697,47.700078892924026,187.77704715141195,106.33694932670966,5.213047629685368,3.774137112926113,4.665037293360737,level,,8129,89c2d8b,,,,8.666666666666666
dualtopo,post_covid,Fenway,100.0,100.0,100.0,0.4994313163124182,0.3158762528811437,0.5837466100855951,4.265085601806641,5.745297802819146,4.884709313858387,75.29612964634214,310.1650767280284,173.61336330844338,5.423638540722617,6.0355601962055925,5.687808543916392,level,train,479905,814d672,,,,10.0
xgboost,post_covid,Fenway,84.0,100.0,90.69767441860463,0.4822361854204092,0.3266123601891323,0.6170912297162852,5.54882852447335,1.732020413066084,3.951094896442402,66.16516369062695,89.07262926884972,75.75433532802253,7.253769444714453,2.467520455705386,5.756745504420589,climatology,,,80d59ba,,,,7.666666666666667
seasonal_naive,exclude_covid,Fenway,100.0,100.0,100.0,0.2144308654919174,-0.0603618213425522,0.4392433815792449,8.396,2.288888888888889,5.83953488372093,103.33098347593165,107.72583138764436,105.17068725292766,12.572652862463036,3.110555505943521,9.795525794024297,level,none,0,8dd9348,,,,9.666666666666666
seasonal_naive,post_covid,Fenway,100.0,100.0,100.0,0.2144308654919174,-0.0603618213425522,0.4392433815792449,8.396,2.288888888888889,5.83953488372093,103.33098347593165,107.72583138764436,105.17068725292766,12.572652862463036,3.110555505943521,9.795525794024297,level,none,0,814d672,2.0111159561252568e-07,5.443201414244767e-07,0.04050358384847641,9.666666666666666
gnn_st,post_covid,Hyde Park,100.0,100.0,100.0,0.9079943452460368,0.6832359956498145,0.9218452408744928,8.028696098327636,3.1108400367555165,5.783587896305582,54.01365235482568,66.60035025998339,59.75975357239767,10.530007946335642,3.635513637636912,8.142191286275215,blend,train,15702,83df4e7,,,,1.0
lstm,post_covid,Hyde Park,96.0,100.0,97.82608695652172,0.8696465647596947,0.6029499594357933,0.8878028153406479,8.14933159637451,3.7843371618361705,6.156616745824399,45.11632036345732,90.55876722000154,65.86178523274924,12.118995767295155,4.30910032012688,9.396676930124562,level,train,21390,814d672,,,,2.3333333333333335
lstm,exclude_covid,Hyde Park,92.0,100.0,95.65217391304348,0.8737800567773627,0.5665222123915125,0.8922763492873083,8.569001609802246,3.735537955874489,6.3624203764874,49.022032736546805,82.91507461632098,64.49494315992197,12.418045385165994,4.374436144829153,9.62000384501189,level,train,21390,8dd9348,,,,3.3333333333333335
arima,exclude_covid,Hyde Park,96.0,100.0,97.82608695652172,0.8068810103069025,0.5025652953801406,0.8294723533284436,9.842004354142182,4.875103393165681,7.574506089348561,57.630950868897926,124.6899599375096,88.24484631326413,14.398875537788324,6.20849395782908,11.413801485892243,level,none,,8dd9348,,,,5.0
xgboost,post_covid,Hyde Park,100.0,100.0,100.0,0.7763942486473473,0.5894259230504509,0.8207215349548149,10.590184090463946,3.8236024510081257,7.501092472451506,64.01940171153315,92.97200025487945,77.23689235088689,15.34683789835837,4.152002066547021,11.656456860931709,climatology,,,80d59ba,,,,5.0
persistence,exclude_covid,Hyde Park,92.0,100.0,95.65217391304348,0.8103907100187919,0.5313693743351143,0.8344898783559485,10.44,3.509523809523809,7.27608695652174,53.55288584025397,57.66045548654245,55.42808067877697,14.962833956172874,5.6046324377165675,11.662658731852364,level,none,0,8dd9348,,,,5.666666666666667
persistence,post_covid,Hyde Park,92.0,100.0,95.65217391304348,0.8103907100187919,0.5313693743351143,0.8344898783559485,10.44,3.509523809523809,7.27608695652174,53.55288584025397,57.66045548654245,55.42808067877697,14.962833956172874,5.6046324377165675,11.662658731852364,level,none,0,814d672,1.6640182089991998e-07,4.5037613276185265e-07,0.0335214170627296,5.666666666666667
arima,post_covid,Hyde Park,96.0,100.0,97.82608695652172,0.8062575274391932,0.6470079027986548,0.8363301457148996,10.720702351894072,5.247461475928534,8.2220489085185,80.58679372766993,125.95123590244135,101.29664776397864,14.796519412918968,6.928055400519497,11.870113779818231,level,none,,814d672,0.0011004327439652383,0.0029783847370856284,221.07669291715138,7.666666666666667
gat,post_covid,Hyde Park,76.0,100.0,86.95652173913044,0.4404078210392705,0.5554834570665077,0.5521691133246424,16.240090446472166,7.744225683666411,12.361543489539104,101.78882957191064,208.56213682644383,150.53316549245838,22.696943238868624,8.421290645459806,17.673402804996385,level,,8129,89c2d8b,,,,9.666666666666666
dualtopo,post_covid,Hyde Park,84.0,100.0,91.30434782608695,0.1242238560999484,0.5822993238397349,0.3719567351509186,16.597789001464843,15.93182472955613,16.293761833854344,114.51119494552287,427.09543584317504,257.21269622488586,24.23243421578662,16.506901244137328,21.060113372934033,level,train,479905,814d672,,,,10.666666666666666
seasonal_naive,exclude_covid,Hyde Park,96.0,100.0,97.82608695652172,-0.0909193520802895,0.3993158305112032,0.1744586714370355,31.396000000000004,4.942857142857142,19.319565217391304,213.3898396667773,115.3485162180814,168.63184417932925,44.872276519026755,6.61650173717919,33.38099237850656,level,none,0,8dd9348,,,,10.0
