seed,best_epoch,best_val_mse,epochs_run
42,1,0.3648877441883087,120
43,23,0.3712042570114136,120
44,81,0.3620767891407013,120
45,1,0.36222174763679504,120
46,3,0.3703233301639557,120
47,2,0.3622824251651764,120
48,16,0.36626026034355164,120
49,9,0.3585961163043976,120
50,19,0.3725143074989319,120
51,1,0.369717001914978,120
