model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,R2,Spearman,CCC,CI_coverage
xgboost,post_covid,overall,neighborhood,ALMIRANTE BROWN,2,53,12.164073307769364,59.40434802585058,9.63750819127316,0.6955024888322348,53.0,-0.8670069974625974,0.68233967442264,0.544636287084832,100.0
xgboost,post_covid,overall,neighborhood,AVELLANEDA,2,53,41.22680343029624,19.29577625182218,28.986719251639656,0.8246627069157982,53.0,0.4633501359375327,0.8555244221304054,0.7976638921189741,96.22641509433964
xgboost,post_covid,overall,neighborhood,EZEIZA,2,53,14.56694174741672,16.067295618773027,11.766086359782182,0.9389295199020796,53.0,0.8811047422920738,0.9378679169271998,0.9373817492712276,100.0
xgboost,post_covid,overall,neighborhood,FLORENCIO VARELA,2,53,14.082006507442244,21.80414802437765,10.9228080735858,0.8977808449867253,53.0,0.7835578985496265,0.894811112286351,0.8861957537383173,100.0
xgboost,post_covid,overall,neighborhood,GENERAL SAN MARTÍN,2,53,14.890615979390276,42.680922409986174,12.37362485299349,0.8319262114612938,52.0,0.5406928824421131,0.796693883122133,0.7899413025774978,100.0
xgboost,post_covid,overall,neighborhood,JOSÉ C. PAZ,2,53,214.922275065584,73.72321885275387,187.4223340290545,0.8215504514640746,53.0,-1.188017363212051,0.7736408169773962,0.2199132692716149,3.7735849056603774
xgboost,post_covid,overall,neighborhood,LA MATANZA,2,53,9.402828051514904,36.80744272573542,7.482772997135048,0.7136522538724183,53.0,0.4253457871568091,0.6154497444827948,0.7121328372045563,100.0
xgboost,post_covid,overall,neighborhood,LANÚS,2,53,20.468463432970516,20.725609368683013,14.356567511077204,0.8672491517994577,53.0,0.6705055062443244,0.901884892285374,0.8512830169106832,100.0
xgboost,post_covid,overall,neighborhood,LOMAS DE ZAMORA,2,41,4.183950871501916,866.9326441999696,2.2157099364070243,-0.2905627285791541,37.0,-88.3942327583016,-0.2745027444255286,-0.0590939444288065,100.0
xgboost,post_covid,overall,neighborhood,MALVINAS ARGENTINAS,2,53,36.706390681725345,220.0002724489316,20.74492167227049,0.4556506128912588,53.0,0.0989279284934044,0.6335620211618385,0.1803350537208713,83.01886792452831
xgboost,post_covid,overall,neighborhood,MERLO,2,53,16.72793279684745,91.28920867407784,12.130649748827386,0.8010188651824053,52.0,-0.4408234015129486,0.8290558740651445,0.6339457524184411,100.0
xgboost,post_covid,overall,neighborhood,MORENO,2,53,39.39892756716785,44.1465193695143,29.838928784366516,0.6694451125875673,53.0,0.3294058229651546,0.8499435574907274,0.6393168540744153,88.67924528301887
xgboost,post_covid,overall,neighborhood,MORÓN,2,53,7.535962715314067,45.82560238198541,6.027708838521661,0.7454067307078213,53.0,0.4745498927845274,0.6929220057194824,0.7127306302116472,100.0
xgboost,post_covid,overall,neighborhood,QUILMES,2,53,8.610229440566329,32.15291056040673,6.529257776605069,0.6932418181317839,53.0,0.1675901449457606,0.7157920274502428,0.6723747549563102,100.0
xgboost,post_covid,overall,neighborhood,SAN ISIDRO,2,50,9.888207069234772,754.3426582960227,7.340363739333956,0.2090819345339813,45.0,-1.0146690551613515,-0.0239771363508064,0.1928456589758053,100.0
xgboost,post_covid,overall,neighborhood,SAN MIGUEL,2,53,16.597144107120954,47.10963361227359,13.161372592078092,0.7775770765506562,53.0,0.550886709724979,0.7627706332047164,0.6775106193137351,100.0
xgboost,post_covid,overall,neighborhood,TIGRE,2,53,7.600104328920491,279.8129318668114,6.505638758050074,0.8371623222088646,53.0,0.4742494258870915,0.7069060176557268,0.7286978320048496,100.0
xgboost,post_covid,overall,neighborhood,TRES DE FEBRERO,2,53,13.514803210306424,25.018218852191037,10.387644594634033,0.8123455431487099,53.0,0.6453823230760283,0.8307797785256418,0.8057964347674471,100.0
xgboost,post_covid,overall,neighborhood,VICENTE LÓPEZ,2,53,28.694471303242334,193.80603607887693,23.285646223191208,0.6869348091416823,52.0,-0.828133530690861,0.6583054664040323,0.4673681891695918,98.1132075471698
xgboost,post_covid,overall,macro,AVERAGE,2,992,27.95695429549117,152.15502092731808,22.164013891096136,0.6836081960915611,980.0,-4.538280731886419,0.6757773665018691,0.5995250496506322,93.14796425024826
xgboost,post_covid,overall,pooled,ALL,2,992,53.680220188928594,135.7006799317129,22.450153606732783,0.6937653243924846,980.0,0.4629197977711444,0.8511130909600213,0.6130099909673851,93.04435483870968
xgboost,post_covid,overall,cross_week,ALL,2,53,,,,,,,0.8288285667358056,0.5595579322837627,
xgboost,post_covid,flu_season,neighborhood,ALMIRANTE BROWN,2,27,7.196309889778124,60.81171800243075,6.0016539485840745,0.5171541013357376,27.0,-0.1393259670703286,0.5003816269563792,0.4978035518001327,100.0
xgboost,post_covid,flu_season,neighborhood,AVELLANEDA,2,27,20.110546244410568,13.105217885612836,14.284032661685917,0.7874164177893187,27.0,0.5513938283639264,0.639902312446962,0.7233706586375652,100.0
xgboost,post_covid,flu_season,neighborhood,EZEIZA,2,27,11.271174328527138,19.645529219487223,9.17699890635968,0.789189933318015,27.0,0.5869310289507947,0.7973737284925468,0.7818377234313593,100.0
xgboost,post_covid,flu_season,neighborhood,FLORENCIO VARELA,2,27,11.091204200588034,26.04384875814672,8.757741779702501,0.6627557481894075,27.0,0.2428380146501361,0.5995115995115995,0.503894058249845,100.0
xgboost,post_covid,flu_season,neighborhood,GENERAL SAN MARTÍN,2,27,11.720189437523183,45.21207455543051,9.906152347621576,0.7323299855090706,27.0,0.1564361975686469,0.8536101458023406,0.66574884519732,100.0
xgboost,post_covid,flu_season,neighborhood,JOSÉ C. PAZ,2,27,144.0796201363867,78.55855092830227,128.64825453293443,-0.0378711507481098,27.0,-4.031825498163774,-0.1920317531150472,-0.0016429386550203,7.4074074074074066
xgboost,post_covid,flu_season,neighborhood,LA MATANZA,2,27,6.02756599135901,36.23901147489558,4.865618838619683,-0.0266016758242364,27.0,-0.7490650518145805,-0.2250038188327342,-0.024975406672831,100.0
xgboost,post_covid,flu_season,neighborhood,LANÚS,2,27,17.20261837340387,24.323313560423284,12.24054114201143,0.7712560465600988,27.0,-0.2384058561430198,0.8509924060832084,0.6625725010803155,100.0
xgboost,post_covid,flu_season,neighborhood,LOMAS DE ZAMORA,2,15,3.2122435258395936,860.0090152129969,2.2588198848242516,-0.3126168068220761,14.0,-68.35355584942049,-0.2483952149606681,-0.0639328848313539,100.0
xgboost,post_covid,flu_season,neighborhood,MALVINAS ARGENTINAS,2,27,8.823798727274527,360.26675757332777,7.584142379138601,0.5434935056971141,27.0,-2.8660515644728,0.4638936788302843,0.2853439349330636,100.0
xgboost,post_covid,flu_season,neighborhood,MERLO,2,27,7.224328841169592,105.37962256934097,6.560623385441243,0.506857743181197,26.0,-0.3646829900835071,0.6144450178962099,0.3387449838046887,100.0
xgboost,post_covid,flu_season,neighborhood,MORENO,2,27,17.672226985032243,49.837240571305834,14.28716389054042,0.7912613450649869,27.0,0.3514764785285039,0.673992673992674,0.4753800485783424,100.0
xgboost,post_covid,flu_season,neighborhood,MORÓN,2,27,7.800349878056721,66.52745044372793,6.608804066710261,0.2311204971691496,27.0,-1.5234705295199769,0.3594684739487432,0.1536637130122617,100.0
xgboost,post_covid,flu_season,neighborhood,QUILMES,2,27,7.482024403983242,35.73346857143091,5.490859922332624,0.4586972258191239,27.0,-0.0206784318552593,0.6284756688304978,0.4573973446271125,100.0
xgboost,post_covid,flu_season,neighborhood,SAN ISIDRO,2,24,8.657161153535029,321.6283322845143,6.512048529618059,0.487499992726894,23.0,0.0496737042571749,0.4357351297424608,0.4786916427017538,100.0
xgboost,post_covid,flu_season,neighborhood,SAN MIGUEL,2,27,9.678448943344865,61.606396138249195,8.640685693677504,0.8628361781167613,27.0,0.6639711836766424,0.6453976567332431,0.8105708587880436,100.0
