seed,best_epoch,best_val_mse,epochs_run
42,50,0.6440494656562805,120
43,103,0.6396564245223999,120
44,92,0.6079564690589905,120
45,85,0.6791498064994812,120
46,70,0.6585326194763184,120
47,58,0.6360990405082703,120
48,42,0.6404319405555725,120
49,91,0.6324731707572937,120
50,91,0.6362819671630859,120
51,53,0.6646358966827393,120
