model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,R2,Spearman,CCC,CI_coverage
xcity_dualtopo,post_covid,overall,neighborhood,Agler/Cassidy,1,53,19.78688446609836,96.00400181934953,15.261781908431143,0.6584807758186054,53.0,-0.03654704730059888,0.7104009855463733,0.001798830233249518,50.943396226415096
xcity_dualtopo,post_covid,overall,neighborhood,Bexley,1,53,10.408569897224961,75.9847756524093,7.781890464278887,0.5982460366922006,48.0,-0.015146867488274873,0.6352076863198314,0.0013829823437127812,67.9245283018868
xcity_dualtopo,post_covid,overall,neighborhood,Clintonville/Near North,1,53,7.155428602928958,76.30646929595166,5.129460289793195,0.8335598078145692,53.0,-0.15328820681245303,0.8116814342969033,0.00220592902013067,69.81132075471697
xcity_dualtopo,post_covid,overall,neighborhood,Dublin,1,53,4.027255044221299,74.41112389106654,3.0427573581911482,0.6277576997003571,52.0,-0.2825077197582859,0.6400982104789604,0.0012013944893928285,83.01886792452831
xcity_dualtopo,post_covid,overall,neighborhood,Eastside,1,53,19.653102002413018,66.83372377729671,14.00155963537828,0.6746629118205295,53.0,-0.07720442129053717,0.6863654238986101,0.0021135907469572134,62.264150943396224
xcity_dualtopo,post_covid,overall,neighborhood,Far East,1,53,25.144058839374885,45.18854623327748,17.86586437585219,0.7289350211406054,53.0,-0.04423331252478224,0.7403359915552643,0.002604226545498186,58.490566037735846
xcity_dualtopo,post_covid,overall,neighborhood,Far South,1,53,23.081924177082975,48.40963603460393,17.13715319363576,0.7455047476191865,52.0,-0.10529679222456245,0.7470540773214535,0.0030146399350892334,54.71698113207547
xcity_dualtopo,post_covid,overall,neighborhood,Far Southeast,1,53,3.4802226526209834,76.71123735617346,2.7354434931053304,0.31550531936481124,53.0,-0.015324813942592774,0.25569150650903233,0.001012861289416836,90.56603773584906
xcity_dualtopo,post_covid,overall,neighborhood,Far Southwest,1,53,10.633954166125699,53.9019765160306,8.22194824578627,0.655692371091422,53.0,-0.002634142867291356,0.7059784975958625,0.002544037816715302,66.0377358490566
xcity_dualtopo,post_covid,overall,neighborhood,Hilliard,1,53,8.30476246482593,115.72719519177863,6.741664877477682,0.632075607503776,51.0,-0.023884297108929475,0.6053174515153648,0.0016588552139426896,62.264150943396224
xcity_dualtopo,post_covid,overall,neighborhood,Linden,1,53,16.270540615679284,53.85741211003038,12.280318098248175,0.7277619512592398,53.0,-0.03975715720089923,0.6703140907370172,0.0027006370934872554,60.37735849056604
xcity_dualtopo,post_covid,overall,neighborhood,NE Suburban,1,53,9.453828460042601,58.91107730864984,6.602787656604119,0.6826710841008686,53.0,-0.002929880721121325,0.7238844854953576,0.002201986744932449,73.58490566037736
xcity_dualtopo,post_covid,overall,neighborhood,Northland,1,53,16.519859994416162,40.09913140176525,11.827422088047243,0.6665847366838055,53.0,-0.02174028143080675,0.7042872686212399,0.0024902942741986725,71.69811320754717
xcity_dualtopo,post_covid,overall,neighborhood,UA/Grandview,1,53,3.5831616639297703,67.09161098756465,2.4304933008157983,0.528989223711354,51.0,-0.028520761201350053,0.6401614079194617,0.0015921565098855938,90.56603773584906
xcity_dualtopo,post_covid,overall,neighborhood,West,1,53,19.091562855062964,51.94598454896027,15.714994502517412,0.8346954176337572,53.0,0.00154662123082272,0.7719893845497785,0.003938626601917763,52.83018867924528
xcity_dualtopo,post_covid,overall,neighborhood,Westerville,1,53,9.785440520893392,75.51856163705098,6.922477362290868,0.5657038234626176,52.0,-0.024570152755059915,0.580003585336225,0.0011789873327279626,71.69811320754717
xcity_dualtopo,post_covid,overall,neighborhood,Worthington,1,53,9.841087425668547,70.61203349790256,6.71848237739419,0.66728077499327,53.0,-0.2895817535072249,0.6184962319928156,0.0007025665011843606,69.81132075471697
xcity_dualtopo,post_covid,overall,macro,AVERAGE,1,901,12.718920226388812,67.50085277999186,9.43626466046163,0.655535724141822,889.0,-0.06833064628846751,0.66160398351115,0.0020201530995552536,68.03551609322975
xcity_dualtopo,post_covid,overall,pooled,ALL,1,901,14.368313216549463,67.35024470482477,9.43626466046163,0.6863351523102268,889.0,0.44976468111890255,0.7690854124196956,0.6112948268469902,68.03551609322975
xcity_dualtopo,post_covid,overall,cross_week,ALL,1,53,,,,,,,0.8828011311051761,0.708383405580604,
xcity_dualtopo,post_covid,flu_season,neighborhood,Agler/Cassidy,1,26,24.4274791767987,37.83835835244332,18.188636523026688,0.453848213005178,26.0,-0.8029580005197556,0.5310034757325545,0.000655592511692718,50.0
xcity_dualtopo,post_covid,flu_season,neighborhood,Bexley,1,26,12.890251456265396,62.07115154484616,9.436183801064125,0.41623636012754,26.0,-0.3589775493581342,0.4577107097910725,0.0005031279055214072,61.53846153846154
xcity_dualtopo,post_covid,flu_season,neighborhood,Clintonville/Near North,1,26,9.511197388896504,42.66932876224864,7.314889577718882,0.7671017099158985,26.0,-0.9992388940729191,0.7873927357881425,0.0009065897247779663,50.0
xcity_dualtopo,post_covid,flu_season,neighborhood,Dublin,1,26,5.248614434072735,50.69016862668465,4.161452018297636,0.4789385369803011,26.0,-1.2752684136615446,0.5451185793295031,0.0004647993474210565,69.23076923076923
xcity_dualtopo,post_covid,flu_season,neighborhood,Eastside,1,26,25.13989275917447,33.081114076620295,17.70705743936392,0.5937173119318729,26.0,-0.8236929457797082,0.7297034942507624,0.0009686971207968736,57.692307692307686
xcity_dualtopo,post_covid,flu_season,neighborhood,Far East,1,26,32.4806097373712,30.884011781373555,23.315804481506348,0.5720624968079707,26.0,-0.7018463957367951,0.6532148124825043,0.0010519691307578518,50.0
xcity_dualtopo,post_covid,flu_season,neighborhood,Far South,1,26,29.71866409126941,34.33150775063768,23.273543431208683,0.5529337132697854,26.0,-1.579511920968101,0.5737766420586676,0.0009620735962781564,38.46153846153847
xcity_dualtopo,post_covid,flu_season,neighborhood,Far Southeast,1,26,4.334854937190519,55.98581974846897,3.467656584886404,0.1789393278863701,26.0,-0.30975212350166736,0.11328623415158884,0.0003692446687486113,80.76923076923077
xcity_dualtopo,post_covid,flu_season,neighborhood,Far Southwest,1,26,13.371840972114796,40.43748008135318,10.228555275843693,0.49310746486862594,26.0,-0.37511763090260897,0.4875883206325471,0.0011311641171704656,53.84615384615385
xcity_dualtopo,post_covid,flu_season,neighborhood,Hilliard,1,26,10.474749386781628,67.17126845281955,8.633085159155039,0.6281621165078572,25.0,-0.4183367773269102,0.622795545440623,0.0009383478093995881,50.0
xcity_dualtopo,post_covid,flu_season,neighborhood,Linden,1,26,20.41243707335847,31.922418754789323,15.6686796775231,0.591612976817449,26.0,-0.9152489299337652,0.5474766759320572,0.0011067695100292622,50.0
xcity_dualtopo,post_covid,flu_season,neighborhood,NE Suburban,1,26,12.032470651957471,33.828254781539904,8.208211421966553,0.5319087575674157,26.0,-0.37838671539045143,0.6718068320308662,0.0009960890128931303,69.23076923076923
xcity_dualtopo,post_covid,flu_season,neighborhood,Northland,1,26,21.1248789401339,30.635873965191486,15.049329390892616,0.5264906103153614,26.0,-0.40001225522207484,0.608579910392516,0.001127190602574113,65.38461538461539
xcity_dualtopo,post_covid,flu_season,neighborhood,UA/Grandview,1,26,4.700337395587944,42.59464711382433,3.2064120769500732,0.34821290647640446,26.0,-0.43968551230372177,0.5799630809812407,0.0005906494676621622,80.76923076923077
xcity_dualtopo,post_covid,flu_season,neighborhood,West,1,26,22.792041670978865,32.9677483494076,18.859136287982647,0.7969778677067301,26.0,-0.6543402256692159,0.7450380381209712,0.002095356891090736,46.15384615384615
xcity_dualtopo,post_covid,flu_season,neighborhood,Westerville,1,26,12.524054721722782,36.08950623525584,8.597510246130136,0.3602805026644388,25.0,-0.34628358415684746,0.35876765291258483,0.0004697139689159964,65.38461538461539
xcity_dualtopo,post_covid,flu_season,neighborhood,Worthington,1,26,13.339235477685905,53.11304227309935,9.961659596516537,0.579374776796876,26.0,-0.8886309625683544,0.680169568161168,0.0003272345853181533,46.15384615384615
xcity_dualtopo,post_covid,flu_season,macro,AVERAGE,1,442,16.14844766302122,42.13598239121199,12.075164881766652,0.5217591558615338,440.0,-0.6863111080630928,0.5701995475405511,0.0008626241159440147,57.918552036199095
xcity_dualtopo,post_covid,flu_season,pooled,ALL,1,442,18.218377548511466,42.09282600506278,12.075164881766652,0.7847708840925426,440.0,0.3520816674248872,0.8382509707137233,0.5667329088952994,57.9185520361991
