model,weeks_late,RMSE,RMSE_if_shifted,RMSE_common_window,Corr_macro,Corr_macro_if_shifted,phase_share_of_mse,lag_fingerprint,n_obs,n_obs_common_window,bias_rising,n_rising,bias_flat,n_flat,bias_falling,n_falling,coverage_all,mean_width,coverage_rising,coverage_flat,coverage_falling,median_peak_weeks_late
gnn_st_slopeweight,2,23.427945179938472,16.17499556276147,24.28020216457234,0.600112217369194,0.8318048661379037,0.5562036322551922,-0.5942849591885662,627,575,-11.333531453305444,149,4.307503523482116,263,10.114891239904589,155,95.69377990430623,48.694924073252515,88.59060402684564,99.23954372623575,94.83870967741936,3.0
gnn_st_trendblend,3,23.009070022851635,16.322466901557576,23.838188434276926,0.5832542267538977,0.8307882701864386,0.5311595259601505,-0.5523368800790539,627,575,-11.914488241976539,149,3.9864393984863513,263,7.857822633558704,155,96.96969696969697,56.884791106160606,90.60402684563759,99.61977186311786,97.41935483870968,3.0
gnn_st,3,23.069904662303447,15.598233605541314,23.905953301782272,0.5819012730980359,0.8435708540188464,0.5742656357170017,-0.5696991858803616,627,575,-12.933357581196216,149,3.3545402401753703,263,7.65810852666055,155,96.96969696969697,57.52311278176272,90.60402684563759,99.61977186311786,97.41935483870968,3.0
gnn_st_twosided,3,23.069904662303447,15.598233605541314,23.905953301782272,0.5819012730980359,0.8435708540188464,0.5742656357170017,-0.5696991858803616,627,575,-12.933357581196216,149,3.3545402401753703,263,7.65810852666055,155,93.46092503987241,51.12013752782013,89.93288590604027,98.09885931558935,86.45161290322581,3.0
