seed,best_epoch,best_val_mse,epochs_run
42,49,0.9078323245048523,120
43,79,0.9828630685806274,120
44,65,1.0047235488891602,120
45,60,1.0297813415527344,120
46,72,0.9871481657028198,120
47,43,1.1084227561950684,120
48,64,0.9942584037780762,120
49,72,0.8560077548027039,120
50,55,1.0571542978286743,120
51,60,1.0563828945159912,120
