seed,best_epoch,best_val_mse,epochs_run
42,20,1.7921085357666016,120
43,69,1.7328935861587524,120
44,81,1.6768463850021362,120
45,43,1.7668052911758423,120
46,25,1.7978827953338623,120
47,34,1.627936840057373,120
48,49,1.4973987340927124,120
49,23,1.7076858282089233,120
50,72,1.5176191329956055,120
51,44,1.6015537977218628,120
