seed,best_epoch,best_val_mse,epochs_run
42,50,0.6440494060516357,120
43,103,0.6396564245223999,120
44,92,0.6096850037574768,120
45,85,0.6791498064994812,120
46,70,0.6585326790809631,120
47,58,0.6355892419815063,120
48,32,0.6609972715377808,120
49,91,0.6330717206001282,120
50,91,0.6362819075584412,120
51,53,0.6658300161361694,120
