week,region,epiweek,wili,ili,release
2024-05-19,hhs1,202421,1.13207,1.16819,last
2024-05-26,hhs1,202422,1.02918,1.05167,last
2024-06-02,hhs1,202423,0.940043,0.959728,last
2024-06-09,hhs1,202424,0.921498,0.946321,last
2024-06-16,hhs1,202425,0.84306,0.873472,last
2024-06-23,hhs1,202426,0.813827,0.833724,last
2024-06-30,hhs1,202427,0.830927,0.852892,last
2024-07-07,hhs1,202428,0.800151,0.818209,last
2024-07-14,hhs1,202429,0.823524,0.843364,last
2024-07-21,hhs1,202430,0.845694,0.867967,last
2024-07-28,hhs1,202431,0.881348,0.901649,last
2024-08-04,hhs1,202432,0.879643,0.89857,last
2024-08-11,hhs1,202433,0.910456,0.933362,last
2024-08-18,hhs1,202434,0.971892,0.991222,last
2024-08-25,hhs1,202435,0.979795,1.00689,last
2024-09-01,hhs1,202436,1.09409,1.11318,last
2024-09-08,hhs1,202437,1.2474,1.28653,last
2024-09-15,hhs1,202438,1.45126,1.48749,last
2024-09-22,hhs1,202439,1.35256,1.38594,last
2024-09-29,hhs1,202440,1.44364,1.4827,last
2024-10-06,hhs1,202441,1.51,1.54011,last
2024-10-13,hhs1,202442,1.74247,1.77492,last
2024-10-20,hhs1,202443,1.79608,1.82359,last
2024-10-27,hhs1,202444,1.787,1.81998,last
2024-11-03,hhs1,202445,1.79174,1.82876,last
2024-11-10,hhs1,202446,1.80926,1.84248,last
2024-11-17,hhs1,202447,1.91245,1.94429,last
2024-11-24,hhs1,202448,2.08715,2.14442,last
2024-12-01,hhs1,202449,2.15807,2.21824,last
2024-12-08,hhs1,202450,2.37813,2.44921,last
2024-12-15,hhs1,202451,2.94124,3.00268,last
2024-12-22,hhs1,202452,4.33452,4.36747,last
2024-12-29,hhs1,202501,4.84958,4.92659,last
2025-01-05,hhs1,202502,4.53056,4.60091,last
2025-01-12,hhs1,202503,5.84269,5.91703,last
2025-01-19,hhs1,202504,7.4271,7.48511,last
2025-01-26,hhs1,202505,8.73629,8.80479,last
2025-02-02,hhs1,202506,9.38295,9.48134,last
2025-02-09,hhs1,202507,8.74498,8.79959,last
2025-02-16,hhs1,202508,7.14079,7.10661,last
2025-02-23,hhs1,202509,5.44895,5.46309,last
2025-03-02,hhs1,202510,4.44307,4.46434,last
2025-03-09,hhs1,202511,3.78562,3.7932,last
2025-03-16,hhs1,202512,3.153,3.16728,last
2025-03-23,hhs1,202513,2.8287,2.85699,last
2025-03-30,hhs1,202514,2.62315,2.66058,last
2025-04-06,hhs1,202515,2.38547,2.42358,last
2025-04-13,hhs1,202516,2.20621,2.23164,last
2025-04-20,hhs1,202517,1.80198,1.80954,last
2025-04-27,hhs1,202518,1.45894,1.47602,last
2025-05-04,hhs1,202519,1.28259,1.30296,last
2025-05-11,hhs1,202520,1.18329,1.20656,last
2025-05-18,hhs1,202521,1.14278,1.1604,last
2025-05-25,hhs1,202522,1.23114,1.25624,last
2025-06-01,hhs1,202523,1.00983,1.04173,last
2025-06-08,hhs1,202524,0.944508,0.971721,last
2025-06-15,hhs1,202525,0.929859,0.956866,last
2025-06-22,hhs1,202526,0.810496,0.837223,last
2025-06-29,hhs1,202527,0.772684,0.787893,last
2025-07-06,hhs1,202528,0.708197,0.724256,last
2025-07-13,hhs1,202529,0.662256,0.676189,last
2025-07-20,hhs1,202530,0.641019,0.65964,last
2025-07-27,hhs1,202531,0.632037,0.643813,last
2025-08-03,hhs1,202532,0.635634,0.649014,last
2025-08-10,hhs1,202533,0.642916,0.657276,last
2025-08-17,hhs1,202534,0.67337,0.683021,last
2025-08-24,hhs1,202535,0.814996,0.835035,last
2025-08-31,hhs1,202536,0.877082,0.901816,last
2025-09-07,hhs1,202537,1.00834,1.03139,last
2025-09-14,hhs1,202538,1.21943,1.25004,last
2025-09-21,hhs1,202539,1.21682,1.23558,last
2025-09-28,hhs1,202540,1.08073,1.09588,last
2025-10-05,hhs1,202541,1.06816,1.08703,last
2025-10-12,hhs1,202542,1.06864,1.08574,last
2025-10-19,hhs1,202543,1.13118,1.15858,last
2025-10-26,hhs1,202544,1.19253,1.22344,last
2025-11-02,hhs1,202545,1.40197,1.42126,last
2025-11-09,hhs1,202546,1.44017,1.46521,last
2025-11-16,hhs1,202547,1.62372,1.65761,last
2025-11-23,hhs1,202548,2.16885,2.23468,last
2025-11-30,hhs1,202549,2.64187,2.72676,last
2025-12-07,hhs1,202550,4.26172,4.35764,last
2025-12-14,hhs1,202551,6.79477,7.01007,last
2025-12-21,hhs1,202552,10.3217,10.5878,last
2025-12-28,hhs1,202553,9.25775,9.50266,last
2026-01-04,hhs1,202601,6.3505,6.55691,last
2026-01-11,hhs1,202602,5.0011,5.08058,last
2026-01-18,hhs1,202603,3.83043,3.87313,last
2026-01-25,hhs1,202604,3.02937,3.05337,last
2026-02-01,hhs1,202605,3.00179,2.98914,last
2026-02-08,hhs1,202606,3.09432,3.10116,last
2026-02-15,hhs1,202607,3.31668,3.32408,last
2026-02-22,hhs1,202608,2.8804,2.87532,last
2026-03-01,hhs1,202609,2.51249,2.51821,last
2026-03-08,hhs1,202610,2.57425,2.60309,last
2026-03-15,hhs1,202611,2.65574,2.71244,last
2026-03-22,hhs1,202612,2.84434,2.90613,last
2026-03-29,hhs1,202613,2.81076,2.87445,last
2026-04-05,hhs1,202614,2.35741,2.42175,last
2026-04-12,hhs1,202615,1.86762,1.92009,last
2026-04-19,hhs1,202616,1.4487,1.48537,last
2026-04-26,hhs1,202617,1.24206,1.28097,last
2026-05-03,hhs1,202618,1.17281,1.20241,last
2026-05-10,hhs1,202619,1.19282,1.23179,last
2026-05-17,hhs1,202620,1.02171,1.04985,last
2026-05-24,hhs1,202621,0.959812,0.98805,last
2026-05-31,hhs1,202622,0.889494,0.917706,last
2026-06-07,hhs1,202623,0.745206,0.767656,last
2026-06-14,hhs1,202624,0.728374,0.751509,last
2026-06-21,hhs1,202625,0.647736,0.669441,last
2026-06-28,hhs1,202626,0.617389,0.637667,last
2026-07-05,hhs1,202627,0.627871,0.637257,last
2026-07-12,hhs1,202628,0.57194,0.584008,last
2026-07-19,hhs1,202629,0.534635,0.548803,last
2026-07-26,hhs1,202630,0.537763,0.548094,last
2026-08-02,hhs1,202631,0.485138,0.496253,last
2026-08-09,hhs1,202632,0.516136,0.527267,last
2026-08-16,hhs1,202633,0.546776,0.562554,last
2026-08-23,hhs1,202634,0.565251,0.583837,last
2026-08-30,hhs1,202635,0.664345,0.679079,last
2010-10-03,ma,201040,0.604621,0.604621,last
2010-10-10,ma,201041,0.887866,0.887866,last
2010-10-17,ma,201042,0.744806,0.744806,last
2010-10-24,ma,201043,0.783721,0.783721,last
2010-10-31,ma,201044,0.812421,0.812421,last
2010-11-07,ma,201045,0.732931,0.732931,last
2010-11-14,ma,201046,0.803486,0.803486,last
2010-11-21,ma,201047,0.958095,0.958095,last
2010-11-28,ma,201048,0.903185,0.903185,last
2010-12-05,ma,201049,0.96749,0.96749,last
2010-12-12,ma,201050,1.12005,1.12005,last
2010-12-19,ma,201051,1.30649,1.30649,last
2010-12-26,ma,201052,1.4601,1.4601,last
2011-01-02,ma,201101,1.17914,1.17914,last
2011-01-09,ma,201102,1.69167,1.69167,last
2011-01-16,ma,201103,1.52558,1.52558,last
2011-01-23,ma,201104,1.86385,1.86385,last
2011-01-30,ma,201105,2.37127,2.37127,last
2011-02-06,ma,201106,2.33142,2.33142,last
2011-02-13,ma,201107,2.65215,2.65215,last
2011-02-20,ma,201108,2.45628,2.45628,last
2011-02-27,ma,201109,1.93807,1.93807,last
2011-03-06,ma,201110,2.04345,2.04345,last
2011-03-13,ma,201111,1.7797,1.7797,last
2011-03-20,ma,201112,1.51078,1.51078,last
2011-03-27,ma,201113,1.5324,1.5324,last
2011-04-03,ma,201114,1.39126,1.39126,last
2011-04-10,ma,201115,1.28155,1.28155,last
2011-04-17,ma,201116,1.25237,1.25237,last
2011-04-24,ma,201117,0.991172,0.991172,last
2011-05-01,ma,201118,0.912764,0.912764,last
2011-05-08,ma,201119,0.750159,0.750159,last
2011-05-15,ma,201120,0.812329,0.812329,last
2011-05-22,ma,201121,0.954948,0.954948,last
2011-05-29,ma,201122,0.914855,0.914855,last
2011-06-05,ma,201123,0.875651,0.875651,last
2011-06-12,ma,201124,0.940344,0.940344,last
2011-06-19,ma,201125,0.814392,0.814392,last
2011-06-26,ma,201126,0.74462,0.74462,last
2011-07-03,ma,201127,0.771683,0.771683,last
2011-07-10,ma,201128,0.75144,0.75144,last
2011-07-17,ma,201129,0.742563,0.742563,last
2011-07-24,ma,201130,0.708665,0.708665,last
2011-07-31,ma,201131,0.651452,0.651452,last
2011-08-07,ma,201132,0.679427,0.679427,last
2011-08-14,ma,201133,0.607253,0.607253,last
2011-08-21,ma,201134,0.601852,0.601852,last
2011-08-28,ma,201135,0.620629,0.620629,last
2011-09-04,ma,201136,0.578256,0.578256,last
2011-09-11,ma,201137,0.637241,0.637241,last
2011-09-18,ma,201138,0.667404,0.667404,last
2011-09-25,ma,201139,0.837664,0.837664,last
2011-10-02,ma,201140,0.66041,0.66041,last
2011-10-09,ma,201141,1.1542,1.1542,last
2011-10-16,ma,201142,0.933121,0.933121,last
2011-10-23,ma,201143,1.02051,1.02051,last
2011-10-30,ma,201144,1.04637,1.04637,last
2011-11-06,ma,201145,1.00595,1.00595,last
2011-11-13,ma,201146,0.861159,0.861159,last
2011-11-20,ma,201147,1.0905,1.0905,last
2011-11-27,ma,201148,0.863095,0.863095,last
2011-12-04,ma,201149,0.834838,0.834838,last
2011-12-11,ma,201150,1.02838,1.02838,last
2011-12-18,ma,201151,1.28386,1.28386,last
2011-12-25,ma,201152,1.42879,1.42879,last
2012-01-01,ma,201201,1.21609,1.21609,last
2012-01-08,ma,201202,1.1987,1.1987,last
2012-01-15,ma,201203,1.26084,1.26084,last
2012-01-22,ma,201204,1.18723,1.18723,last
2012-01-29,ma,201205,1.14915,1.14915,last
2012-02-05,ma,201206,1.11612,1.11612,last
2012-02-12,ma,201207,1.13318,1.13318,last
2012-02-19,ma,201208,1.33153,1.33153,last
2012-02-26,ma,201209,1.07928,1.07928,last
2012-03-04,ma,201210,0.949091,0.949091,last
2012-03-11,ma,201211,1.14416,1.14416,last
2012-03-18,ma,201212,1.22723,1.22723,last
2012-03-25,ma,201213,0.727152,0.727152,last
2012-04-01,ma,201214,1.08321,1.08321,last
2012-04-08,ma,201215,1.04011,1.04011,last
2012-04-15,ma,201216,1.11602,1.11602,last
2012-04-22,ma,201217,0.858855,0.858855,last
2012-04-29,ma,201218,0.677064,0.677064,last
2012-05-06,ma,201219,0.845924,0.845924,last
2012-05-13,ma,201220,0.76155,0.76155,last
2012-05-20,ma,201221,0.787836,0.787836,last
2012-05-27,ma,201222,0.757944,0.757944,last
2012-06-03,ma,201223,0.665867,0.665867,last
2012-06-10,ma,201224,0.704399,0.704399,last
2012-06-17,ma,201225,0.714846,0.714846,last
2012-06-24,ma,201226,0.709729,0.709729,last
2012-07-01,ma,201227,0.810509,0.810509,last
2012-07-08,ma,201228,0.792868,0.792868,last
2012-07-15,ma,201229,0.730055,0.730055,last
2012-07-22,ma,201230,0.605759,0.605759,last
2012-07-29,ma,201231,0.666173,0.666173,last
2012-08-05,ma,201232,0.725729,0.725729,last
2012-08-12,ma,201233,0.666134,0.666134,last
2012-08-19,ma,201234,0.545568,0.545568,last
2012-08-26,ma,201235,0.604953,0.604953,last
2012-09-02,ma,201236,0.717645,0.717645,last
2012-09-09,ma,201237,0.756898,0.756898,last
2012-09-16,ma,201238,0.635544,0.635544,last
2012-09-23,ma,201239,0.660707,0.660707,last
2012-09-30,ma,201240,0.691073,0.691073,last
2012-10-07,ma,201241,0.721036,0.721036,last
2012-10-14,ma,201242,1.04728,1.04728,last
2012-10-21,ma,201243,0.700902,0.700902,last
2012-10-28,ma,201244,0.7902,0.7902,last
2012-11-04,ma,201245,0.657702,0.657702,last
2012-11-11,ma,201246,0.796016,0.796016,last
2012-11-18,ma,201247,1.04441,1.04441,last
2012-11-25,ma,201248,1.01617,1.01617,last
2012-12-02,ma,201249,1.61812,1.61812,last
2012-12-09,ma,201250,2.06913,2.06913,last
2012-12-16,ma,201251,3.07478,3.07478,last
2012-12-23,ma,201252,4.3606,4.3606,last
2012-12-30,ma,201301,3.0003,3.0003,last
2013-01-06,ma,201302,2.57992,2.57992,last
2013-01-13,ma,201303,2.37227,2.37227,last
2013-01-20,ma,201304,2.48898,2.48898,last
2013-01-27,ma,201305,2.06795,2.06795,last
2013-02-03,ma,201306,1.92758,1.92758,last
2013-02-10,ma,201307,1.66667,1.66667,last
2013-02-17,ma,201308,1.59041,1.59041,last
2013-02-24,ma,201309,1.30838,1.30838,last
2013-03-03,ma,201310,1.46923,1.46923,last
2013-03-10,ma,201311,1.40283,1.40283,last
2013-03-17,ma,201312,1.39068,1.39068,last
2013-03-24,ma,201313,1.46828,1.46828,last
2013-03-31,ma,201314,1.51658,1.51658,last
2013-04-07,ma,201315,1.57023,1.57023,last
2013-04-14,ma,201316,1.3764,1.3764,last
2013-04-21,ma,201317,0.870495,0.870495,last
2013-04-28,ma,201318,0.942834,0.942834,last
2013-05-05,ma,201319,0.908136,0.908136,last
2013-05-12,ma,201320,0.783969,0.783969,last
2013-05-19,ma,201321,0.610074,0.610074,last
2013-05-26,ma,201322,0.673816,0.673816,last
2013-06-02,ma,201323,0.513891,0.513891,last
2013-06-09,ma,201324,0.688924,0.688924,last
2013-06-16,ma,201325,0.585076,0.585076,last
2013-06-23,ma,201326,0.602236,0.602236,last
2013-06-30,ma,201327,0.602604,0.602604,last
2013-07-07,ma,201328,0.521329,0.521329,last
2013-07-14,ma,201329,0.603887,0.603887,last
2013-07-21,ma,201330,0.447231,0.447231,last
2013-07-28,ma,201331,0.481348,0.481348,last
2013-08-04,ma,201332,0.585331,0.585331,last
2013-08-11,ma,201333,0.44635,0.44635,last
2013-08-18,ma,201334,0.525904,0.525904,last
2013-08-25,ma,201335,0.37996,0.37996,last
2013-09-01,ma,201336,0.256022,0.256022,last
2013-09-08,ma,201337,0.431389,0.431389,last
2013-09-15,ma,201338,0.532184,0.532184,last
2013-09-22,ma,201339,0.495255,0.495255,last
2013-09-29,ma,201340,0.621216,0.621216,last
2013-10-06,ma,201341,0.702243,0.702243,last
2013-10-13,ma,201342,0.838235,0.838235,last
2013-10-20,ma,201343,0.714331,0.714331,last
2013-10-27,ma,201344,0.752864,0.752864,last
2013-11-03,ma,201345,0.792602,0.792602,last
2013-11-10,ma,201346,0.858244,0.858244,last
2013-11-17,ma,201347,0.808617,0.808617,last
2013-11-24,ma,201348,1.04882,1.04882,last
2013-12-01,ma,201349,0.840584,0.840584,last
2013-12-08,ma,201350,1.24387,1.24387,last
2013-12-15,ma,201351,1.3106,1.3106,last
2013-12-22,ma,201352,1.87773,1.87773,last
2013-12-29,ma,201401,1.93805,1.93805,last
2014-01-05,ma,201402,1.33203,1.33203,last
2014-01-12,ma,201403,1.82443,1.82443,last
2014-01-19,ma,201404,1.74202,1.74202,last
2014-01-26,ma,201405,1.58231,1.58231,last
2014-02-02,ma,201406,1.99802,1.99802,last
2014-02-09,ma,201407,1.65155,1.65155,last
2014-02-16,ma,201408,1.45711,1.45711,last
2014-02-23,ma,201409,1.2469,1.2469,last
2014-03-02,ma,201410,1.3024,1.3024,last
2014-03-09,ma,201411,1.27717,1.27717,last
2014-03-16,ma,201412,1.50866,1.50866,last
2014-03-23,ma,201413,1.37952,1.37952,last
2014-03-30,ma,201414,1.68397,1.68397,last
2014-04-06,ma,201415,1.89628,1.89628,last
2014-04-13,ma,201416,1.54012,1.54012,last
2014-04-20,ma,201417,1.39503,1.39503,last
2014-04-27,ma,201418,1.01512,1.01512,last
2014-05-04,ma,201419,1.07308,1.07308,last
2014-05-11,ma,201420,1.00655,1.00655,last
2014-05-18,ma,201421,0.749749,0.749749,last
2014-05-25,ma,201422,0.708627,0.708627,last
2014-06-01,ma,201423,0.757277,0.757277,last
2014-06-08,ma,201424,0.717355,0.717355,last
2014-06-15,ma,201425,0.662935,0.662935,last
2014-06-22,ma,201426,0.778862,0.778862,last
2014-06-29,ma,201427,0.84533,0.84533,last
2014-07-06,ma,201428,0.603396,0.603396,last
2014-07-13,ma,201429,0.601338,0.601338,last
2014-07-20,ma,201430,0.579598,0.579598,last
2014-07-27,ma,201431,0.481064,0.481064,last
2014-08-03,ma,201432,0.500134,0.500134,last
2014-08-10,ma,201433,0.552634,0.552634,last
2014-08-17,ma,201434,0.468604,0.468604,last
2014-08-24,ma,201435,0.489302,0.489302,last
2014-08-31,ma,201436,0.612085,0.612085,last
2014-09-07,ma,201437,0.575474,0.575474,last
2014-09-14,ma,201438,0.564925,0.564925,last
2014-09-21,ma,201439,0.664808,0.664808,last
2014-09-28,ma,201440,0.618429,0.618429,last
2014-10-05,ma,201441,0.706026,0.706026,last
2014-10-12,ma,201442,0.784763,0.784763,last
2014-10-19,ma,201443,0.605295,0.605295,last
2014-10-26,ma,201444,0.740407,0.740407,last
2014-11-02,ma,201445,0.943831,0.943831,last
2014-11-09,ma,201446,0.881402,0.881402,last
2014-11-16,ma,201447,0.938086,0.938086,last
2014-11-23,ma,201448,1.09112,1.09112,last
2014-11-30,ma,201449,1.00662,1.00662,last
2014-12-07,ma,201450,1.26052,1.26052,last
2014-12-14,ma,201451,1.43959,1.43959,last
2014-12-21,ma,201452,2.27933,2.27933,last
2014-12-28,ma,201453,2.01187,2.01187,last
2015-01-04,ma,201501,1.76238,1.76238,last
2015-01-11,ma,201502,2.46778,2.46778,last
2015-01-18,ma,201503,3.55623,3.55623,last
2015-01-25,ma,201504,2.97916,2.97916,last
2015-02-01,ma,201505,2.45614,2.45614,last
2015-02-08,ma,201506,2.16851,2.16851,last
2015-02-15,ma,201507,1.5576,1.5576,last
2015-02-22,ma,201508,1.13747,1.13747,last
2015-03-01,ma,201509,1.45583,1.45583,last
2015-03-08,ma,201510,1.50027,1.50027,last
2015-03-15,ma,201511,1.50587,1.50587,last
2015-03-22,ma,201512,1.56529,1.56529,last
2015-03-29,ma,201513,1.52827,1.52827,last
2015-04-05,ma,201514,1.37273,1.37273,last
2015-04-12,ma,201515,1.47236,1.47236,last
2015-04-19,ma,201516,1.32892,1.32892,last
2015-04-26,ma,201517,0.94502,0.94502,last
2015-05-03,ma,201518,0.948982,0.948982,last
2015-05-10,ma,201519,0.744121,0.744121,last
2015-05-17,ma,201520,0.757729,0.757729,last
2015-05-24,ma,201521,0.919678,0.919678,last
2015-05-31,ma,201522,0.730572,0.730572,last
2015-06-07,ma,201523,0.869925,0.869925,last
2015-06-14,ma,201524,0.695212,0.695212,last
2015-06-21,ma,201525,0.739986,0.739986,last
2015-06-28,ma,201526,0.810289,0.810289,last
2015-07-05,ma,201527,0.639635,0.639635,last
2015-07-12,ma,201528,0.578848,0.578848,last
2015-07-19,ma,201529,0.618067,0.618067,last
2015-07-26,ma,201530,0.60925,0.60925,last
2015-08-02,ma,201531,0.575323,0.575323,last
2015-08-09,ma,201532,0.582876,0.582876,last
2015-08-16,ma,201533,0.563607,0.563607,last
2015-08-23,ma,201534,0.666414,0.666414,last
2015-08-30,ma,201535,0.528587,0.528587,last
2015-09-06,ma,201536,0.662703,0.662703,last
2015-09-13,ma,201537,0.681726,0.681726,last
2015-09-20,ma,201538,0.629266,0.629266,last
2015-09-27,ma,201539,0.407127,0.407127,last
2015-10-04,ma,201540,0.790429,0.790429,last
2015-10-11,ma,201541,0.643767,0.643767,last
2015-10-18,ma,201542,0.733375,0.733375,last
2015-10-25,ma,201543,0.589921,0.589921,last
2015-11-01,ma,201544,0.667916,0.667916,last
2015-11-08,ma,201545,0.672289,0.672289,last
2015-11-15,ma,201546,0.645367,0.645367,last
2015-11-22,ma,201547,0.869205,0.869205,last
2015-11-29,ma,201548,0.793021,0.793021,last
2015-12-06,ma,201549,0.811212,0.811212,last
2015-12-13,ma,201550,0.791949,0.791949,last
2015-12-20,ma,201551,1.31384,1.31384,last
2015-12-27,ma,201552,1.24224,1.24224,last
2016-01-03,ma,201601,1.03824,1.03824,last
2016-01-10,ma,201602,1.09204,1.09204,last
2016-01-17,ma,201603,1.25813,1.25813,last
2016-01-24,ma,201604,1.43077,1.43077,last
2016-01-31,ma,201605,1.61123,1.61123,last
2016-02-07,ma,201606,1.49574,1.49574,last
2016-02-14,ma,201607,1.57182,1.57182,last
2016-02-21,ma,201608,1.57617,1.57617,last
2016-02-28,ma,201609,1.75215,1.75215,last
2016-03-06,ma,201610,2.58081,2.58081,last
2016-03-13,ma,201611,2.22927,2.22927,last
2016-03-20,ma,201612,1.9326,1.9326,last
2016-03-27,ma,201613,1.92072,1.92072,last
2016-04-03,ma,201614,1.53833,1.53833,last
2016-04-10,ma,201615,1.36795,1.36795,last
2016-04-17,ma,201616,1.57377,1.57377,last
2016-04-24,ma,201617,0.997163,0.997163,last
2016-05-01,ma,201618,0.958786,0.958786,last
2016-05-08,ma,201619,0.834063,0.834063,last
2016-05-15,ma,201620,0.807351,0.807351,last
2016-05-22,ma,201621,0.835339,0.835339,last
2016-05-29,ma,201622,0.582216,0.582216,last
2016-06-05,ma,201623,0.837011,0.837011,last
2016-06-12,ma,201624,0.580504,0.580504,last
2016-06-19,ma,201625,0.494651,0.494651,last
2016-06-26,ma,201626,0.454519,0.454519,last
2016-07-03,ma,201627,0.488679,0.488679,last
2016-07-10,ma,201628,0.426677,0.426677,last
2016-07-17,ma,201629,0.427722,0.427722,last
2016-07-24,ma,201630,0.414841,0.414841,last
2016-07-31,ma,201631,0.389268,0.389268,last
2016-08-07,ma,201632,0.333677,0.333677,last
2016-08-14,ma,201633,0.465679,0.465679,last
2016-08-21,ma,201634,0.406466,0.406466,last
2016-08-28,ma,201635,0.356064,0.356064,last
2016-09-04,ma,201636,0.477624,0.477624,last
2016-09-11,ma,201637,0.565901,0.565901,last
2016-09-18,ma,201638,0.587343,0.587343,last
2016-09-25,ma,201639,0.487732,0.487732,last
2016-10-02,ma,201640,0.61873,0.61873,last
2016-10-09,ma,201641,0.538175,0.538175,last
2016-10-16,ma,201642,0.677688,0.677688,last
2016-10-23,ma,201643,0.630021,0.630021,last
2016-10-30,ma,201644,0.767178,0.767178,last
2016-11-06,ma,201645,0.679392,0.679392,last
2016-11-13,ma,201646,0.807039,0.807039,last
2016-11-20,ma,201647,0.847225,0.847225,last
2016-11-27,ma,201648,0.691585,0.691585,last
2016-12-04,ma,201649,0.871126,0.871126,last
2016-12-11,ma,201650,1.01981,1.01981,last
2016-12-18,ma,201651,1.1781,1.1781,last
2016-12-25,ma,201652,1.55035,1.55035,last
2017-01-01,ma,201701,1.34451,1.34451,last
2017-01-08,ma,201702,1.32576,1.32576,last
2017-01-15,ma,201703,1.51277,1.51277,last
2017-01-22,ma,201704,1.79816,1.79816,last
2017-01-29,ma,201705,2.23652,2.23652,last
2017-02-05,ma,201706,2.73075,2.73075,last
2017-02-12,ma,201707,2.4473,2.4473,last
2017-02-19,ma,201708,2.53476,2.53476,last
2017-02-26,ma,201709,1.63971,1.63971,last
2017-03-05,ma,201710,1.67908,1.67908,last
2017-03-12,ma,201711,1.78344,1.78344,last
2017-03-19,ma,201712,1.82552,1.82552,last
2017-03-26,ma,201713,2.02522,2.02522,last
2017-04-02,ma,201714,2.10917,2.10917,last
2017-04-09,ma,201715,1.72087,1.72087,last
2017-04-16,ma,201716,1.27052,1.27052,last
2017-04-23,ma,201717,0.896083,0.896083,last
2017-04-30,ma,201718,0.704576,0.704576,last
2017-05-07,ma,201719,0.754067,0.754067,last
2017-05-14,ma,201720,0.820463,0.820463,last
2017-05-21,ma,201721,0.677286,0.677286,last
2017-05-28,ma,201722,0.757756,0.757756,last
2017-06-04,ma,201723,0.667514,0.667514,last
2017-06-11,ma,201724,0.708397,0.708397,last
2017-06-18,ma,201725,0.618827,0.618827,last
2017-06-25,ma,201726,0.430416,0.430416,last
2017-07-02,ma,201727,0.569418,0.569418,last
2017-07-09,ma,201728,0.493396,0.493396,last
2017-07-16,ma,201729,0.4176,0.4176,last
2017-07-23,ma,201730,0.374721,0.374721,last
2017-07-30,ma,201731,0.443732,0.443732,last
2017-08-06,ma,201732,0.462233,0.462233,last
2017-08-13,ma,201733,0.479541,0.479541,last
2017-08-20,ma,201734,0.446002,0.446002,last
2017-08-27,ma,201735,0.395121,0.395121,last
2017-09-03,ma,201736,0.416378,0.416378,last
2017-09-10,ma,201737,0.555258,0.555258,last
2017-09-17,ma,201738,0.557541,0.557541,last
2017-09-24,ma,201739,0.531195,0.531195,last
2017-10-01,ma,201740,0.68067,0.68067,last
2017-10-08,ma,201741,0.891701,0.891701,last
2017-10-15,ma,201742,0.807923,0.807923,last
2017-10-22,ma,201743,0.9611,0.9611,last
2017-10-29,ma,201744,0.995875,0.995875,last
2017-11-05,ma,201745,1.20766,1.20766,last
2017-11-12,ma,201746,1.27454,1.27454,last
2017-11-19,ma,201747,1.66174,1.66174,last
2017-11-26,ma,201748,1.39196,1.39196,last
2017-12-03,ma,201749,1.51453,1.51453,last
2017-12-10,ma,201750,1.72312,1.72312,last
2017-12-17,ma,201751,2.10554,2.10554,last
2017-12-24,ma,201752,3.11497,3.11497,last
2017-12-31,ma,201801,2.86885,2.86885,last
2018-01-07,ma,201802,2.29335,2.29335,last
2018-01-14,ma,201803,3.16612,3.16612,last
2018-01-21,ma,201804,3.89597,3.89597,last
2018-01-28,ma,201805,5.48851,5.48851,last
2018-02-04,ma,201806,5.42233,5.42233,last
2018-02-11,ma,201807,5.06878,5.06878,last
2018-02-18,ma,201808,4.61404,4.61404,last
2018-02-25,ma,201809,3.00361,3.00361,last
2018-03-04,ma,201810,2.39857,2.39857,last
2018-03-11,ma,201811,2.31978,2.31978,last
2018-03-18,ma,201812,1.75298,1.75298,last
2018-03-25,ma,201813,1.82193,1.82193,last
2018-04-01,ma,201814,1.92668,1.92668,last
2018-04-08,ma,201815,1.84517,1.84517,last
2018-04-15,ma,201816,1.65541,1.65541,last
2018-04-22,ma,201817,1.30076,1.30076,last
2018-04-29,ma,201818,1.20893,1.20893,last
2018-05-06,ma,201819,1.05451,1.05451,last
2018-05-13,ma,201820,1.01591,1.01591,last
2018-05-20,ma,201821,1.07181,1.07181,last
2018-05-27,ma,201822,0.89777,0.89777,last
2018-06-03,ma,201823,0.685467,0.685467,last
2018-06-10,ma,201824,0.650836,0.650836,last
2018-06-17,ma,201825,0.695557,0.695557,last
2018-06-24,ma,201826,0.719451,0.719451,last
2018-07-01,ma,201827,0.703415,0.703415,last
2018-07-08,ma,201828,0.802852,0.802852,last
2018-07-15,ma,201829,0.657088,0.657088,last
2018-07-22,ma,201830,0.667453,0.667453,last
2018-07-29,ma,201831,0.564083,0.564083,last
2018-08-05,ma,201832,0.655524,0.655524,last
2018-08-12,ma,201833,0.689191,0.689191,last
2018-08-19,ma,201834,0.71071,0.71071,last
2018-08-26,ma,201835,0.717829,0.717829,last
2018-09-02,ma,201836,0.862194,0.862194,last
2018-09-09,ma,201837,0.92219,0.92219,last
2018-09-16,ma,201838,1.00915,1.00915,last
2018-09-23,ma,201839,1.0465,1.0465,last
2018-09-30,ma,201840,1.00768,1.00768,last
2018-10-07,ma,201841,1.16488,1.16488,last
2018-10-14,ma,201842,1.27304,1.27304,last
2018-10-21,ma,201843,1.14343,1.14343,last
2018-10-28,ma,201844,1.11881,1.11881,last
2018-11-04,ma,201845,1.2139,1.2139,last
2018-11-11,ma,201846,1.1907,1.1907,last
2018-11-18,ma,201847,1.63042,1.63042,last
2018-11-25,ma,201848,1.39094,1.39094,last
2018-12-02,ma,201849,1.50652,1.50652,last
2018-12-09,ma,201850,1.68937,1.68937,last
2018-12-16,ma,201851,2.26225,2.26225,last
