model,variant,horizon,segment,scope,n_obs,RMSE,MAPE,MAE,Corr,CI_coverage,fallback_forecasts,fallback_share,target_kind,lookback,n_train,n_params
gnn_st,post_covid,2,flu_season,pooled,494,34.80433755704645,77.16122330325318,16.521602381820138,0.928721278153382,91.29554655870446,,,blend,16.0,89,15726.0
gnn_st,post_covid,2,off_season,pooled,498,16.561420963002476,53.375600280284175,7.855188538211896,0.9283816474735872,95.58232931726909,,,blend,16.0,89,15726.0
gnn_st,post_covid,2,overall,pooled,992,27.219883397275225,65.1713276161647,12.170922851460356,0.9339287242956424,93.44758064516128,,,blend,16.0,89,15726.0
gnn_st,post_covid,4,flu_season,pooled,494,50.5940757321951,141.43047676622743,22.792548135707253,0.8516707242684716,92.71255060728744,,,blend,16.0,87,15726.0
gnn_st,post_covid,4,off_season,pooled,498,24.034505328323952,84.36268452404622,11.263698863097463,0.8448793141363418,96.98795180722892,,,blend,16.0,87,15726.0
gnn_st,post_covid,4,overall,pooled,992,39.55645076692864,112.66365088088304,17.004879851675323,0.8619423892551974,94.85887096774194,,,blend,16.0,87,15726.0
gnn_st_nodemo,post_covid,1,flu_season,pooled,494,30.314873283461093,71.56953132530674,13.93137695263272,0.9448871631912256,94.53441295546558,,,blend,16.0,90,15606.0
gnn_st_nodemo,post_covid,1,off_season,pooled,498,12.526047923388106,50.719090321785465,6.680444625546655,0.9593398131971924,97.99196787148594,,,blend,16.0,90,15606.0
gnn_st_nodemo,post_covid,1,overall,pooled,992,23.16053190852129,61.059206982715395,10.29129197391411,0.9513895966098536,96.27016129032258,,,blend,16.0,90,15606.0
gnn_st_nodemo,post_covid,2,flu_season,pooled,494,35.14963104171617,82.7801690570628,16.707940207077908,0.9272258757461735,91.09311740890688,,,blend,16.0,89,15606.0
gnn_st_nodemo,post_covid,2,off_season,pooled,498,16.651335823690317,53.48171543042712,7.899318418828359,0.9277938527501604,95.98393574297188,,,blend,16.0,89,15606.0
gnn_st_nodemo,post_covid,2,overall,pooled,992,27.46725066456352,68.0113567187383,12.285869994831662,0.9326510140452128,93.5483870967742,,,blend,16.0,89,15606.0
gnn_st_nodemo,post_covid,4,flu_season,pooled,494,49.86107169256157,148.99501573999456,22.673703527160985,0.854996914357303,92.91497975708502,,,blend,16.0,87,15606.0
gnn_st_nodemo,post_covid,4,off_season,pooled,498,23.97429469948701,95.95350370560249,11.583627185428956,0.8410428054942017,97.18875502008032,,,blend,16.0,87,15606.0
gnn_st_nodemo,post_covid,4,overall,pooled,992,39.071640490573785,122.25776375531122,17.106306331412448,0.8637911000538925,95.06048387096774,,,blend,16.0,87,15606.0
lstm,post_covid,1,flu_season,pooled,494,79.81695825656702,158.37059147983467,33.24112071720095,0.5031695092802349,91.7004048582996,,,level,8.0,97,22995.0
lstm,post_covid,1,off_season,pooled,498,34.65262378823609,122.28288714086742,15.335624397141007,0.5864950109646153,94.97991967871486,,,level,8.0,97,22995.0
lstm,post_covid,1,overall,pooled,992,61.44389562211008,140.17944255794708,24.252272766203113,0.5608678196389092,93.34677419354838,,,level,8.0,97,22995.0
lstm,post_covid,2,flu_season,pooled,494,82.90044394725614,170.35328942191575,35.52051222857076,0.4511077302319224,91.09311740890688,,,level,8.0,96,22995.0
lstm,post_covid,2,off_season,pooled,498,36.281675270406794,119.77130849343489,16.56058088431156,0.5407251556584247,95.38152610441767,,,level,8.0,96,22995.0
lstm,post_covid,2,overall,pooled,992,63.90007763179739,144.8558418926611,26.002320888408377,0.5122422155060153,93.24596774193547,,,level,8.0,96,22995.0
lstm,post_covid,4,flu_season,pooled,494,84.31961124662759,209.88039270009384,38.15083352387343,0.4388763114680652,89.47368421052632,,,level,8.0,94,22995.0
lstm,post_covid,4,off_season,pooled,498,36.21938863639437,132.7226655870234,18.028176054228815,0.5470736563215111,94.77911646586344,,,level,8.0,94,22995.0
lstm,post_covid,4,overall,pooled,992,64.80070259006872,170.98659964513794,28.048934915120388,0.4945218125653877,92.13709677419357,,,level,8.0,94,22995.0
persistence,post_covid,1,flu_season,pooled,494,31.21770799308847,42.6776365235726,14.824429737858624,0.9403773178043308,93.31983805668015,,,level,8.0,97,0.0
persistence,post_covid,1,off_season,pooled,498,11.568232869791638,43.58064691350022,6.594101870215054,0.9629804186569892,95.98393574297188,,,level,8.0,97,0.0
persistence,post_covid,1,overall,pooled,992,23.50509837149921,43.13282747522999,10.692672401077878,0.948486003258976,94.65725806451611,,,level,8.0,97,0.0
persistence,post_covid,2,flu_season,pooled,494,35.19713263805375,48.22170737907385,17.8127374493761,0.9243317844255652,91.49797570850204,,,level,8.0,96,0.0
persistence,post_covid,2,off_season,pooled,498,15.668456767005482,48.01356820976147,8.193814355514865,0.9317520654700308,94.77911646586344,,,level,8.0,96,0.0
persistence,post_covid,2,overall,pooled,992,27.206003839388863,48.11678824678782,12.983882912336892,0.930980912093767,93.14516129032258,,,level,8.0,96,0.0
persistence,post_covid,4,flu_season,pooled,494,50.073533477342394,99.87969974458096,24.59088826549254,0.8459582217317391,87.85425101214574,,,level,8.0,94,0.0
persistence,post_covid,4,off_season,pooled,498,22.619066584893385,73.18107206218308,12.655820073625096,0.8753527434683023,94.37751004016064,,,level,8.0,94,0.0
persistence,post_covid,4,overall,pooled,992,38.80034537959694,86.4214119128416,18.599291532075217,0.8603379027250646,91.12903225806453,,,level,8.0,94,0.0
seasonal_naive,post_covid,1,flu_season,pooled,494,73.42066266775345,119.4146504208274,33.90016265618543,0.6153873277170464,92.10526315789474,,,level,8.0,97,0.0
seasonal_naive,post_covid,1,off_season,pooled,498,34.9102178257667,117.71044746205057,17.11427537488752,0.6153663519113909,96.78714859437753,,,level,8.0,97,0.0
seasonal_naive,post_covid,1,overall,pooled,992,57.41295566837836,118.55559301099504,25.473376500856443,0.6450619008961003,94.45564516129032,,,level,8.0,97,0.0
seasonal_naive,post_covid,2,flu_season,pooled,494,73.42066266775345,119.4146504208274,33.90016265618543,0.6153873277170464,92.10526315789474,,,level,8.0,96,0.0
seasonal_naive,post_covid,2,off_season,pooled,498,34.92006500039078,117.71682173728,17.119802204032155,0.615149630084012,96.78714859437753,,,level,8.0,96,0.0
seasonal_naive,post_covid,2,overall,pooled,992,57.41596189585695,118.55880616605964,25.476151058229455,0.645027520348896,94.45564516129032,,,level,8.0,96,0.0
seasonal_naive,post_covid,4,flu_season,pooled,494,73.42066266775345,119.4146504208274,33.90016265618543,0.6153873277170464,92.10526315789474,,,level,8.0,94,0.0
seasonal_naive,post_covid,4,off_season,pooled,498,34.943313108179055,117.73169504614864,17.13269813870297,0.6146392555089172,96.78714859437753,,,level,8.0,94,0.0
seasonal_naive,post_covid,4,overall,pooled,992,57.423062010643264,118.5663035278771,25.482625025433148,0.6449463854775348,94.45564516129032,,,level,8.0,94,0.0
xgboost,post_covid,1,flu_season,pooled,494,62.22615616954124,88.43177132976122,28.124960869457965,0.7448834874753718,94.33198380566802,,,climatology,,90,
xgboost,post_covid,1,off_season,pooled,498,30.155814559845332,86.19945842086165,12.641820283891889,0.7286620450368603,96.3855421686747,,,climatology,,90,
xgboost,post_covid,1,overall,pooled,992,48.83401072156408,87.30650339405062,20.35217456742983,0.763533949555549,95.36290322580643,,,climatology,,90,
xgboost,post_covid,2,flu_season,pooled,494,66.92433792926545,106.42656563563776,29.67559285814255,0.6905953565477225,91.09311740890688,,,climatology,,89,
xgboost,post_covid,2,off_season,pooled,498,34.041364103041786,115.0922788568966,14.101878175287752,0.6121531932579822,95.58232931726909,,,climatology,,89,
xgboost,post_covid,2,overall,pooled,992,53.02968116370461,110.79479250431316,21.85733689840295,0.7053772262162119,93.34677419354838,,,climatology,,89,
xgboost,post_covid,4,flu_season,pooled,494,67.4296683078849,167.85714178331747,30.887827725795425,0.6842797774191299,91.29554655870446,,,climatology,,87,
xgboost,post_covid,4,off_season,pooled,498,35.31849941891418,125.83596293886616,15.47698986646938,0.5771353201716085,94.97991967871486,,,climatology,,87,
xgboost,post_covid,4,overall,pooled,992,53.7626854014861,146.67503734540014,23.15133855851279,0.6956391734328223,93.14516129032258,,,climatology,,87,
xgboost_nodemo,post_covid,1,flu_season,pooled,494,63.85639600459224,113.5363552808152,28.650701060104662,0.722807732552792,92.3076923076923,,,climatology,,90,
xgboost_nodemo,post_covid,1,off_season,pooled,498,33.06701605412392,104.17601317752636,14.095096621174084,0.6399185299913724,94.77911646586344,,,climatology,,90,
xgboost_nodemo,post_covid,1,overall,pooled,992,50.788944414526,108.81797875119815,21.34355286394798,0.7333397021065996,93.5483870967742,,,climatology,,90,
xgboost_nodemo,post_covid,2,flu_season,pooled,494,67.2758436158258,146.47075616041846,29.922154934814397,0.6845969236446293,91.09311740890688,,,climatology,,89,
xgboost_nodemo,post_covid,2,off_season,pooled,498,35.35960356221652,125.10501789294588,15.038168353575516,0.5648754397675956,94.97991967871486,,,climatology,,89,
xgboost_nodemo,post_covid,2,overall,pooled,992,53.680220188928594,135.7006799317129,22.450153606732783,0.693765324392485,93.04435483870968,,,climatology,,89,
xgboost_nodemo,post_covid,4,flu_season,pooled,494,67.80946624070928,153.7913915531056,31.049796658304825,0.6786847058673132,92.10526315789474,,,climatology,,87,
xgboost_nodemo,post_covid,4,off_season,pooled,498,36.801636467677014,111.4377757754295,15.763829745543442,0.5228095627247562,94.77911646586344,,,climatology,,87,
xgboost_nodemo,post_covid,4,overall,pooled,992,54.494974391973344,132.44171176313418,23.37599472024518,0.6833347521605646,93.44758064516128,,,climatology,,87,
