seed,best_epoch,best_val_mse,epochs_run
42,48,0.9983997941017151,120
43,57,1.189110279083252,120
44,70,1.1213531494140625,120
45,49,1.0643723011016846,120
46,48,1.0692170858383179,120
47,34,1.262306571006775,120
48,38,1.2544310092926025,120
49,85,1.0598666667938232,120
50,57,1.0632517337799072,120
51,32,1.0206847190856934,120
