seed,best_epoch,best_val_mse,epochs_run
42,46,0.36712339520454407,120
43,67,0.34911301732063293,120
44,43,0.33871349692344666,120
45,40,0.343600869178772,120
46,53,0.36347851157188416,120
47,25,0.3430786728858948,120
48,53,0.3464241325855255,120
49,26,0.3660763204097748,120
50,58,0.3284403085708618,120
51,37,0.3641374111175537,120
