model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
lstm,exclude_covid,overall,neighborhood,Allston/Brighton,1,49,8.049306011488314,46.14435113213389,4.993069952361438,0.9202907721125648,49,93.87755102040816
lstm,exclude_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,46,6.132741801645223,71.26597230987798,4.661573138444321,0.8737815734400265,46,100.0
lstm,exclude_covid,overall,neighborhood,Charlestown,1,35,14.592760243290877,58.66257211138718,7.945517741612027,0.7491626308468484,35,94.28571428571428
lstm,exclude_covid,overall,neighborhood,Dorchester,1,49,31.1969519959588,59.61937918346707,17.605567138049064,0.8754540899909178,49,89.79591836734694
lstm,exclude_covid,overall,neighborhood,East Boston,1,44,6.784047776983835,79.05616711923315,4.732837197997354,0.86829602312093,44,95.45454545454545
lstm,exclude_covid,overall,neighborhood,Fenway,1,43,4.2502891365423325,66.348960454081,2.7973516242448673,0.7155916328206298,43,97.67441860465115
lstm,exclude_covid,overall,neighborhood,Hyde Park,1,46,9.62000384501189,64.49494315992197,6.3624203764874,0.8922763492873083,46,95.65217391304348
lstm,exclude_covid,overall,neighborhood,Jamaica Plain,1,46,5.7722596866180425,68.88769698604551,3.9399742665498145,0.9169698287421345,46,100.0
lstm,exclude_covid,overall,neighborhood,Mattapan,1,47,9.391363712422049,68.53746232558376,6.5083825780990265,0.9252945389024515,47,100.0
lstm,exclude_covid,overall,neighborhood,Roslindale,1,42,15.130471096561333,56.088195418620025,10.681109301249187,0.9371124487463929,42,83.33333333333334
lstm,exclude_covid,overall,neighborhood,Roxbury,1,49,31.31547706813298,65.4704381824629,17.966107349006496,0.8365482878463051,49,87.75510204081633
lstm,exclude_covid,overall,neighborhood,South Boston,1,42,7.538965894545973,57.94189397914319,4.468266182854062,0.8650120311770535,42,97.61904761904762
lstm,exclude_covid,overall,neighborhood,South End,1,49,15.773225879219359,59.525761004732125,9.508659347222775,0.8839153506074773,49,97.95918367346938
lstm,exclude_covid,overall,neighborhood,West Roxbury,1,40,10.497366185195771,49.0536085627412,6.380618214607239,0.8754966641417021,40,95.0
lstm,exclude_covid,overall,macro,AVERAGE,1,627,12.574659309544057,62.22124299495935,7.7536753149132185,0.8668001586987674,627,94.88621345088403
lstm,exclude_covid,overall,pooled,ALL,1,627,15.438170947216635,62.32600992311694,7.888286859795238,0.8845804122142087,627,94.896331738437
lstm,exclude_covid,flu_season,neighborhood,Allston/Brighton,1,26,10.773993296987177,34.46253442281728,7.451651345766507,0.9029865243509559,26,88.46153846153845
lstm,exclude_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,26,7.65974120291594,44.59306126763358,6.090749601217417,0.8620676330509841,26,100.0
lstm,exclude_covid,flu_season,neighborhood,Charlestown,1,21,18.447014673271298,69.10738076768682,10.795277650015695,0.7203029418041619,21,90.47619047619048
lstm,exclude_covid,flu_season,neighborhood,Dorchester,1,26,41.90441845736462,33.563116161925294,25.775849445049573,0.8486918695408304,26,80.76923076923077
lstm,exclude_covid,flu_season,neighborhood,East Boston,1,25,8.676248637266248,86.91336221146283,6.6539905242919914,0.8481418894782198,25,92.0
lstm,exclude_covid,flu_season,neighborhood,Fenway,1,25,5.283439552139025,41.72797488888967,3.5891071662902827,0.63479140419552,25,96.0
lstm,exclude_covid,flu_season,neighborhood,Hyde Park,1,25,12.418045385165994,49.022032736546805,8.569001609802246,0.8737800567773627,25,92.0
lstm,exclude_covid,flu_season,neighborhood,Jamaica Plain,1,24,7.629900565985282,68.1414069933469,5.84766564766566,0.9002063251062298,24,100.0
lstm,exclude_covid,flu_season,neighborhood,Mattapan,1,26,10.817833314395624,47.87990091576055,7.436797706897441,0.9233574546591262,26,100.0
lstm,exclude_covid,flu_season,neighborhood,Roslindale,1,26,18.07658493220502,54.78322428462881,13.29881791334886,0.9383093235824278,26,84.61538461538461
lstm,exclude_covid,flu_season,neighborhood,Roxbury,1,26,41.950337845062315,43.188091160910545,26.33873065068171,0.7959144635420717,26,76.92307692307693
lstm,exclude_covid,flu_season,neighborhood,South Boston,1,25,9.422565313370475,53.65012072445923,5.879034057617187,0.8481473435054029,25,96.0
lstm,exclude_covid,flu_season,neighborhood,South End,1,26,20.901791231831687,53.9388347869149,13.395972031813404,0.8613363837442743,26,96.15384615384616
lstm,exclude_covid,flu_season,neighborhood,West Roxbury,1,25,12.89377574194247,45.95369437434354,8.105250709533692,0.8702393897631049,25,92.0
lstm,exclude_covid,flu_season,macro,AVERAGE,1,352,16.203977867850227,51.923195406951905,10.659135432856548,0.8448766430786196,352,91.81423338566196
lstm,exclude_covid,flu_season,pooled,ALL,1,352,19.957787168696235,51.53680745843655,10.742776119167154,0.8747163797451463,352,91.76136363636364
lstm,exclude_covid,off_season,neighborhood,Allston/Brighton,1,23,2.6103707500366107,59.34988306440484,2.2138040293817935,0.767243444386877,23,100.0
lstm,exclude_covid,off_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,20,3.1986051223376744,105.94075666479567,2.8036437368392946,0.4762244534985963,20,100.0
lstm,exclude_covid,off_season,neighborhood,Charlestown,1,14,4.6832791142101655,42.995359126937686,3.670877879006522,0.5165095818056824,14,100.0
lstm,exclude_covid,off_season,neighborhood,Dorchester,1,23,9.403406957915033,89.07428520781866,8.369595834483274,0.8155153626961064,23,100.0
lstm,exclude_covid,off_season,neighborhood,East Boston,1,19,2.7443063181215894,68.71775252419405,2.2050038739254596,0.5701692385848572,19,100.0
lstm,exclude_covid,off_season,neighborhood,Fenway,1,18,2.0939707823673226,100.54477373906896,1.6976911491817899,0.47895739466546994,18,100.0
lstm,exclude_covid,off_season,neighborhood,Hyde Park,1,21,4.374436144829153,82.91507461632098,3.735537955874489,0.5665222123915125,21,100.0
lstm,exclude_covid,off_season,neighborhood,Jamaica Plain,1,22,2.4817880596368016,69.70183152353488,1.8588563962416218,0.5977343293879676,22,100.0
lstm,exclude_covid,off_season,neighborhood,Mattapan,1,21,7.246112336128438,94.11349073774579,5.358916228158134,0.6166102360523872,21,100.0
lstm,exclude_covid,off_season,neighborhood,Roslindale,1,16,8.36388270433921,58.20877351135575,6.42733280658722,0.48244177125607257,16,81.25
lstm,exclude_covid,off_season,neighborhood,Roxbury,1,23,9.992810715811395,90.65917829378293,8.501402747112772,0.7361565476338069,23,100.0
