seed,best_epoch,best_val_mse,epochs_run
42,64,0.8161924481391907,120
43,80,0.8484256267547607,120
44,59,0.8477510213851929,120
45,63,0.8208649754524231,120
46,58,0.8981859683990479,120
47,59,0.8612762093544006,120
48,74,0.9174695611000061,120
49,45,0.8510880470275879,120
50,78,0.8000097274780273,120
51,69,0.8384702801704407,120
