model,variant,series,horizon,scope,indicator,segment,level,label,threshold,n_obs,n_events,base_rate,hits,false_alarms,misses,correct_neg,POD,FAR,precision,FPR,CSI,F1,PSS,HSS,MCC,accuracy,frequency_bias,brier,brier_ref,BSS,exact_band,within_one_band,kappa_quadratic,mean_band_error,underpowered
arima,post_covid,arima,4,neighborhood,AVELLANEDA,flu_season,0.98,IT98,490.7992503428019,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,5.734845993980194e-17,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,EZEIZA,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.9056603773584906,0.9811320754716981,0.0,-0.11320754716981132,False
arima,post_covid,arima,4,neighborhood,EZEIZA,overall,0.5,IT50,139.80229436412165,53,5.0,0.09433962264150944,0.0,0.0,5.0,48.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9056603773584906,0.0,0.09065997470821135,0.08543965824136704,-0.06109945398069039,,,,,False
arima,post_covid,arima,4,neighborhood,EZEIZA,overall,0.9,IT90,180.23131160603506,53,1.0,0.018867924528301886,0.0,0.0,1.0,52.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9811320754716981,0.0,0.0188585258975525,0.018511925952296185,-0.018723062427403514,,,,,True
arima,post_covid,arima,4,neighborhood,EZEIZA,overall,0.98,IT98,212.02965427114694,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,3.2085354301992164e-12,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,EZEIZA,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.8076923076923077,0.9615384615384616,0.0,-0.23076923076923078,False
arima,post_covid,arima,4,neighborhood,EZEIZA,flu_season,0.5,IT50,139.80229436412165,26,5.0,0.19230769230769232,0.0,0.0,5.0,21.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.8076923076923077,0.0,0.18430023335926002,0.15532544378698226,-0.1865424547700929,,,,,False
arima,post_covid,arima,4,neighborhood,EZEIZA,flu_season,0.9,IT90,180.23131160603506,26,1.0,0.038461538461538464,0.0,0.0,1.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9615384615384616,0.0,0.03844231443098755,0.036982248520710054,-0.03948018221390348,,,,,True
arima,post_covid,arima,4,neighborhood,EZEIZA,flu_season,0.98,IT98,212.02965427114694,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,3.2085354301992177e-12,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,FLORENCIO VARELA,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.8490566037735849,0.9811320754716981,0.0,-0.16981132075471697,False
arima,post_covid,arima,4,neighborhood,FLORENCIO VARELA,overall,0.5,IT50,92.52865090835965,53,8.0,0.1509433962264151,0.0,0.0,8.0,45.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.8490566037735849,0.0,0.14765771254727675,0.12815948736205057,-0.15214031818138984,,,,,False
arima,post_covid,arima,4,neighborhood,FLORENCIO VARELA,overall,0.9,IT90,129.20404508235538,53,1.0,0.018867924528301886,0.0,0.0,1.0,52.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9811320754716981,0.0,0.018867078338379428,0.018511925952296185,-0.019185058702073654,,,,,True
arima,post_covid,arima,4,neighborhood,FLORENCIO VARELA,overall,0.98,IT98,159.96645580277627,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,1.2680332536443838e-16,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,FLORENCIO VARELA,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.6923076923076923,0.9615384615384616,-2.220446049250313e-16,-0.34615384615384615,False
arima,post_covid,arima,4,neighborhood,FLORENCIO VARELA,flu_season,0.5,IT50,92.52865090835965,26,8.0,0.3076923076923077,0.0,0.0,8.0,18.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.6923076923076923,0.0,0.300861794157497,0.21301775147928986,-0.4123789781282503,,,,,False
arima,post_covid,arima,4,neighborhood,FLORENCIO VARELA,flu_season,0.9,IT90,129.20404508235538,26,1.0,0.038461538461538464,0.0,0.0,1.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9615384615384616,0.0,0.03845981301312863,0.036982248520710054,-0.03995334387499838,,,,,True
arima,post_covid,arima,4,neighborhood,FLORENCIO VARELA,flu_season,0.98,IT98,159.96645580277627,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,1.2680332536443838e-16,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,GENERAL SAN MARTÍN,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.9245283018867925,1.0,0.0,-0.07547169811320754,False
arima,post_covid,arima,4,neighborhood,GENERAL SAN MARTÍN,overall,0.5,IT50,77.94711365203958,53,4.0,0.07547169811320754,0.0,0.0,4.0,49.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9245283018867925,0.0,0.07565236246982837,0.0697757208971164,-0.08422186825381606,,,,,True
arima,post_covid,arima,4,neighborhood,GENERAL SAN MARTÍN,overall,0.9,IT90,119.50868958439348,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,3.148637665042041e-05,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,GENERAL SAN MARTÍN,overall,0.98,IT98,157.08069982681235,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,4.684735736035374e-09,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,GENERAL SAN MARTÍN,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.8461538461538461,1.0,0.0,-0.15384615384615385,False
arima,post_covid,arima,4,neighborhood,GENERAL SAN MARTÍN,flu_season,0.5,IT50,77.94711365203958,26,4.0,0.15384615384615385,0.0,0.0,4.0,22.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.8461538461538461,0.0,0.1511355459044513,0.13017751479289943,-0.16099578444783025,,,,,True
arima,post_covid,arima,4,neighborhood,GENERAL SAN MARTÍN,flu_season,0.9,IT90,119.50868958439348,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,6.367455132396321e-05,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,GENERAL SAN MARTÍN,flu_season,0.98,IT98,157.08069982681235,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,9.548003398138134e-09,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,JOSÉ C. PAZ,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.6037735849056604,0.9056603773584906,0.5623853211009174,-0.03773584905660377,False
arima,post_covid,arima,4,neighborhood,JOSÉ C. PAZ,overall,0.5,IT50,222.17859568980776,53,30.0,0.5660377358490566,25.0,4.0,5.0,19.0,0.8333333333333334,0.13793103448275862,0.8620689655172413,0.17391304347826086,0.7352941176470589,0.847457627118644,0.6594202898550725,0.6560922855082912,0.6565718087637495,0.8301886792452831,0.9666666666666667,0.12739185693437294,0.2456390174439302,0.4813859041613716,,,,,False
arima,post_covid,arima,4,neighborhood,JOSÉ C. PAZ,overall,0.9,IT90,355.8888420506266,53,11.0,0.20754716981132076,5.0,5.0,6.0,37.0,0.45454545454545453,0.5,0.5,0.11904761904761904,0.3125,0.47619047619047616,0.3354978354978355,0.3471444568868981,0.3477574819958637,0.7924528301886793,0.9090909090909091,0.15822067104670925,0.1644713421146316,0.038004621276610084,,,,,False
arima,post_covid,arima,4,neighborhood,JOSÉ C. PAZ,overall,0.98,IT98,481.06046989083103,53,3.0,0.05660377358490566,0.0,3.0,3.0,47.0,0.0,1.0,0.0,0.06,0.0,0.0,-0.06,-0.06,-0.06,0.8867924528301887,1.0,0.11242896131045706,0.05339978640085441,-1.105419682140492,,,,,True
arima,post_covid,arima,4,neighborhood,JOSÉ C. PAZ,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.38461538461538464,0.8076923076923077,0.15513626834381533,-0.11538461538461539,False
arima,post_covid,arima,4,neighborhood,JOSÉ C. PAZ,flu_season,0.5,IT50,222.17859568980776,26,24.0,0.9230769230769231,21.0,1.0,3.0,1.0,0.875,0.045454545454545456,0.9545454545454546,0.5,0.84,0.9130434782608695,0.375,0.2571428571428571,0.27695585470349865,0.8461538461538461,0.9166666666666666,0.08378645701088941,0.07100591715976333,-0.17999260290335894,,,,,False
arima,post_covid,arima,4,neighborhood,JOSÉ C. PAZ,flu_season,0.9,IT90,355.8888420506266,26,11.0,0.4230769230769231,5.0,5.0,6.0,10.0,0.45454545454545453,0.5,0.5,0.3333333333333333,0.3125,0.47619047619047616,0.12121212121212122,0.12269938650306748,0.12309149097933272,0.5769230769230769,0.9090909090909091,0.318326619353538,0.24408284023668633,-0.3041745132302529,,,,,False
arima,post_covid,arima,4,neighborhood,JOSÉ C. PAZ,flu_season,0.98,IT98,481.06046989083103,26,3.0,0.11538461538461539,0.0,3.0,3.0,20.0,0.0,1.0,0.0,0.13043478260869565,0.0,0.0,-0.13043478260869565,-0.13043478260869565,-0.13043478260869565,0.7692307692307693,1.0,0.22918189305846684,0.10207100591715977,-1.2453182566307763,,,,,True
arima,post_covid,arima,4,neighborhood,LA MATANZA,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.7547169811320755,1.0,0.5669390320553112,-0.1320754716981132,False
arima,post_covid,arima,4,neighborhood,LA MATANZA,overall,0.5,IT50,24.512107570850826,53,23.0,0.4339622641509434,15.0,3.0,8.0,27.0,0.6521739130434783,0.16666666666666666,0.8333333333333334,0.1,0.5769230769230769,0.7317073170731707,0.5521739130434783,0.566542750929368,0.5778700090954784,0.7924528301886793,0.782608695652174,0.149467578971518,0.24563901744393019,0.3915153198101534,,,,,False
arima,post_covid,arima,4,neighborhood,LA MATANZA,overall,0.9,IT90,49.0533041651205,53,2.0,0.03773584905660377,0.0,0.0,2.0,51.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9622641509433962,0.0,0.04213854342603169,0.03631185475258099,-0.1604624361149316,,,,,True
arima,post_covid,arima,4,neighborhood,LA MATANZA,overall,0.98,IT98,76.45298521130762,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.00011295034217036609,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LA MATANZA,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.5769230769230769,1.0,0.16374269005847963,-0.19230769230769232,False
arima,post_covid,arima,4,neighborhood,LA MATANZA,flu_season,0.5,IT50,24.512107570850826,26,21.0,0.8076923076923077,15.0,3.0,6.0,2.0,0.7142857142857143,0.16666666666666666,0.8333333333333334,0.6,0.625,0.7692307692307693,0.11428571428571432,0.09302325581395349,0.09759000729485331,0.6538461538461539,0.8571428571428571,0.22531044737189998,0.15532544378698226,-0.45057011831813676,,,,,False
arima,post_covid,arima,4,neighborhood,LA MATANZA,flu_season,0.9,IT90,49.0533041651205,26,2.0,0.07692307692307693,0.0,0.0,2.0,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.9230769230769231,0.0,0.08588148258314404,0.07100591715976333,-0.2094975463792783,,,,,True
arima,post_covid,arima,4,neighborhood,LA MATANZA,flu_season,0.98,IT98,76.45298521130762,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.00023024491702126968,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LANÚS,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.8867924528301887,0.9811320754716981,0.12154696132596698,0.018867924528301886,False
arima,post_covid,arima,4,neighborhood,LANÚS,overall,0.5,IT50,132.6029855198303,53,4.0,0.07547169811320754,1.0,3.0,3.0,46.0,0.25,0.75,0.25,0.061224489795918366,0.14285714285714285,0.25,0.18877551020408162,0.18877551020408162,0.18877551020408162,0.8867924528301887,1.0,0.09147134126709766,0.06977572089711641,-0.3109336613228435,,,,,True
arima,post_covid,arima,4,neighborhood,LANÚS,overall,0.9,IT90,190.48996986250967,53,0.0,0.0,0.0,1.0,0.0,52.0,,1.0,0.0,0.018867924528301886,0.0,0.0,,0.0,,0.9811320754716981,,0.007333018275803415,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LANÚS,overall,0.98,IT98,240.1624128185746,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.0004486006877833793,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LANÚS,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7692307692307693,0.9615384615384616,0.04878048780487798,0.038461538461538464,False
arima,post_covid,arima,4,neighborhood,LANÚS,flu_season,0.5,IT50,132.6029855198303,26,4.0,0.15384615384615385,1.0,3.0,3.0,19.0,0.25,0.75,0.25,0.13636363636363635,0.14285714285714285,0.25,0.11363636363636365,0.11363636363636363,0.11363636363636363,0.7692307692307693,1.0,0.183672659107739,0.13017751479289943,-0.41093997223672196,,,,,True
arima,post_covid,arima,4,neighborhood,LANÚS,flu_season,0.9,IT90,190.48996986250967,26,0.0,0.0,0.0,1.0,0.0,25.0,,1.0,0.0,0.038461538461538464,0.0,0.0,,0.0,,0.9615384615384616,,0.014947424324826007,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LANÚS,flu_season,0.98,IT98,240.1624128185746,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0009144552451913846,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LOMAS DE ZAMORA,overall,,bands,,41,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
arima,post_covid,arima,4,neighborhood,LOMAS DE ZAMORA,overall,0.5,IT50,8.281330480989212,41,0.0,0.0,0.0,0.0,0.0,41.0,,,,0.0,,,,,,1.0,,0.00011643680643199755,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LOMAS DE ZAMORA,overall,0.9,IT90,13.281987582112178,41,0.0,0.0,0.0,0.0,0.0,41.0,,,,0.0,,,,,,1.0,,4.134017696081406e-08,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LOMAS DE ZAMORA,overall,0.98,IT98,17.968039817353144,41,0.0,0.0,0.0,0.0,0.0,41.0,,,,0.0,,,,,,1.0,,1.7005405075766594e-12,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LOMAS DE ZAMORA,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
arima,post_covid,arima,4,neighborhood,LOMAS DE ZAMORA,flu_season,0.5,IT50,8.281330480989212,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.00011186209267806956,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LOMAS DE ZAMORA,flu_season,0.9,IT90,13.281987582112178,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,5.046963410810921e-08,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,LOMAS DE ZAMORA,flu_season,0.98,IT98,17.968039817353144,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,2.442389706399127e-12,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,MALVINAS ARGENTINAS,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,0.6981132075471698,0.8301886792452831,0.2781121317706683,0.018867924528301886,False
arima,post_covid,arima,4,neighborhood,MALVINAS ARGENTINAS,overall,0.5,IT50,19.75908456675979,53,12.0,0.22641509433962265,6.0,8.0,6.0,33.0,0.5,0.5714285714285714,0.42857142857142855,0.1951219512195122,0.3,0.46153846153846156,0.3048780487804878,0.28790786948176583,0.2894092357008069,0.7358490566037735,1.1666666666666667,0.23776164743564895,0.17515129939480242,-0.35746436513564617,,,,,False
arima,post_covid,arima,4,neighborhood,MALVINAS ARGENTINAS,overall,0.9,IT90,75.76432319476002,53,9.0,0.16981132075471697,3.0,5.0,6.0,39.0,0.3333333333333333,0.625,0.375,0.11363636363636363,0.21428571428571427,0.35294117647058826,0.21969696969696967,0.22985468956406868,0.2304201257343515,0.7924528301886793,0.8888888888888888,0.16783149943679712,0.14097543609825564,-0.19050172201505822,,,,,False
arima,post_covid,arima,4,neighborhood,MALVINAS ARGENTINAS,overall,0.98,IT98,178.99536057166898,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,5.005861665720164e-05,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,MALVINAS ARGENTINAS,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.38461538461538464,0.6538461538461539,-0.03710575139146566,0.038461538461538464,False
arima,post_covid,arima,4,neighborhood,MALVINAS ARGENTINAS,flu_season,0.5,IT50,19.75908456675979,26,12.0,0.46153846153846156,6.0,8.0,6.0,6.0,0.5,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.3,0.46153846153846156,-0.0714285714285714,-0.07058823529411765,-0.07142857142857142,0.46153846153846156,1.1666666666666667,0.45069303914771575,0.24852071005917165,-0.8135029432372367,,,,,False
arima,post_covid,arima,4,neighborhood,MALVINAS ARGENTINAS,flu_season,0.9,IT90,75.76432319476002,26,9.0,0.34615384615384615,3.0,5.0,6.0,12.0,0.3333333333333333,0.625,0.375,0.29411764705882354,0.21428571428571427,0.35294117647058826,0.039215686274509776,0.040268456375838924,0.040422604172722164,0.5769230769230769,0.8888888888888888,0.3421180565385398,0.22633136094674555,-0.5115804328108036,,,,,False
arima,post_covid,arima,4,neighborhood,MALVINAS ARGENTINAS,flu_season,0.98,IT98,178.99536057166898,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.00010204256472429566,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,MERLO,overall,,bands,,53,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
arima,post_covid,arima,4,neighborhood,MERLO,overall,0.5,IT50,93.32449393075508,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,2.120403601891394e-09,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,MERLO,overall,0.9,IT90,164.5170716895135,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,1.4739977645314778e-30,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,MERLO,overall,0.98,IT98,236.4333757518645,53,0.0,0.0,0.0,0.0,0.0,53.0,,,,0.0,,,,,,1.0,,0.0,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,MERLO,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.0,False
arima,post_covid,arima,4,neighborhood,MERLO,flu_season,0.5,IT50,93.32449393075508,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,4.219054424452972e-09,0.0,,,,,,True
arima,post_covid,arima,4,neighborhood,MERLO,flu_season,0.9,IT90,164.5170716895135,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,3.004687750775705e-30,0.0,,,,,,True
