model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,4,AVELLANEDA,2025-26,0.9,IT90,374.7741671132419,40,,,,,,2025-06-01,2025-06-29,4.0,323.7619506249422,240.73624018621751,-83.02571043872467,arima
arima,post_covid,4,AVELLANEDA,2025-26,0.98,IT98,490.7992503428019,40,,,,,,2025-06-01,2025-06-29,4.0,323.7619506249422,240.73624018621751,-83.02571043872467,arima
arima,post_covid,4,EZEIZA,2024-25,0.5,IT50,139.80229436412165,13,,,,,,2024-11-03,2024-11-03,0.0,44.6625742515297,84.36309033962348,39.700516088093785,arima
arima,post_covid,4,EZEIZA,2024-25,0.9,IT90,180.23131160603506,13,,,,,,2024-11-03,2024-11-03,0.0,44.6625742515297,84.36309033962348,39.700516088093785,arima
arima,post_covid,4,EZEIZA,2024-25,0.98,IT98,212.02965427114694,13,,,,,,2024-11-03,2024-11-03,0.0,44.6625742515297,84.36309033962348,39.700516088093785,arima
arima,post_covid,4,EZEIZA,2025-26,0.5,IT50,139.80229436412165,40,2025-05-25,,,,,2025-06-08,2025-02-02,-18.0,186.09405938137377,84.36309033962348,-101.73096904175028,arima
arima,post_covid,4,EZEIZA,2025-26,0.9,IT90,180.23131160603506,40,2025-06-08,,,,,2025-06-08,2025-02-02,-18.0,186.09405938137377,84.36309033962348,-101.73096904175028,arima
arima,post_covid,4,EZEIZA,2025-26,0.98,IT98,212.02965427114694,40,,,,,,2025-06-08,2025-02-02,-18.0,186.09405938137377,84.36309033962348,-101.73096904175028,arima
arima,post_covid,4,FLORENCIO VARELA,2024-25,0.5,IT50,92.52865090835965,13,,,,,,2024-11-10,2024-11-03,-1.0,47.539144255116,46.1000750632257,-1.4390691918902974,arima
arima,post_covid,4,FLORENCIO VARELA,2024-25,0.9,IT90,129.20404508235538,13,,,,,,2024-11-10,2024-11-03,-1.0,47.539144255116,46.1000750632257,-1.4390691918902974,arima
arima,post_covid,4,FLORENCIO VARELA,2024-25,0.98,IT98,159.96645580277627,13,,,,,,2024-11-10,2024-11-03,-1.0,47.539144255116,46.1000750632257,-1.4390691918902974,arima
arima,post_covid,4,FLORENCIO VARELA,2025-26,0.5,IT50,92.52865090835965,40,2025-05-25,,,,,2025-06-08,2025-02-02,-18.0,146.4447367519887,46.1000750632257,-100.344661688763,arima
arima,post_covid,4,FLORENCIO VARELA,2025-26,0.9,IT90,129.20404508235538,40,2025-06-08,,,,,2025-06-08,2025-02-02,-18.0,146.4447367519887,46.1000750632257,-100.344661688763,arima
arima,post_covid,4,FLORENCIO VARELA,2025-26,0.98,IT98,159.96645580277627,40,,,,,,2025-06-08,2025-02-02,-18.0,146.4447367519887,46.1000750632257,-100.344661688763,arima
arima,post_covid,4,GENERAL SAN MARTÍN,2024-25,0.5,IT50,77.94711365203958,13,,,,,,2024-11-17,2024-11-03,-2.0,38.622208213656286,46.2021621866804,7.579953973024111,arima
arima,post_covid,4,GENERAL SAN MARTÍN,2024-25,0.9,IT90,119.50868958439348,13,,,,,,2024-11-17,2024-11-03,-2.0,38.622208213656286,46.2021621866804,7.579953973024111,arima
arima,post_covid,4,GENERAL SAN MARTÍN,2024-25,0.98,IT98,157.08069982681235,13,,,,,,2024-11-17,2024-11-03,-2.0,38.622208213656286,46.2021621866804,7.579953973024111,arima
arima,post_covid,4,GENERAL SAN MARTÍN,2025-26,0.5,IT50,77.94711365203958,40,2025-05-18,,,,,2025-06-01,2025-06-29,4.0,98.99715438672816,72.5765720378484,-26.420582348879762,arima
arima,post_covid,4,GENERAL SAN MARTÍN,2025-26,0.9,IT90,119.50868958439348,40,,,,,,2025-06-01,2025-06-29,4.0,98.99715438672816,72.5765720378484,-26.420582348879762,arima
arima,post_covid,4,GENERAL SAN MARTÍN,2025-26,0.98,IT98,157.08069982681235,40,,,,,,2025-06-01,2025-06-29,4.0,98.99715438672816,72.5765720378484,-26.420582348879762,arima
arima,post_covid,4,JOSÉ C. PAZ,2024-25,0.5,IT50,222.17859568980776,13,,2024-11-03,,,2024-11-03,2024-11-03,2024-11-03,0.0,178.59764153251456,273.7222654253664,95.12462389285184,arima
arima,post_covid,4,JOSÉ C. PAZ,2024-25,0.9,IT90,355.8888420506266,13,,,,,,2024-11-03,2024-11-03,0.0,178.59764153251456,273.7222654253664,95.12462389285184,arima
arima,post_covid,4,JOSÉ C. PAZ,2024-25,0.98,IT98,481.06046989083103,13,,,,,,2024-11-03,2024-11-03,0.0,178.59764153251456,273.7222654253664,95.12462389285184,arima
arima,post_covid,4,JOSÉ C. PAZ,2025-26,0.5,IT50,222.17859568980776,40,2025-03-16,2025-04-13,4.0,-4.0,2025-04-13,2025-05-25,2025-07-06,6.0,740.690903752997,671.9290521504624,-68.76185160253453,arima
arima,post_covid,4,JOSÉ C. PAZ,2025-26,0.9,IT90,355.8888420506266,40,2025-05-04,2025-06-08,5.0,-5.0,2025-06-08,2025-05-25,2025-07-06,6.0,740.690903752997,671.9290521504624,-68.76185160253453,arima
arima,post_covid,4,JOSÉ C. PAZ,2025-26,0.98,IT98,481.06046989083103,40,2025-05-25,2025-06-22,4.0,-4.0,2025-06-22,2025-05-25,2025-07-06,6.0,740.690903752997,671.9290521504624,-68.76185160253453,arima
arima,post_covid,4,LA MATANZA,2024-25,0.5,IT50,24.512107570850826,13,,,,,,2024-11-10,2024-11-03,-1.0,16.401927606670913,18.08953314876305,1.687605542092136,arima
arima,post_covid,4,LA MATANZA,2024-25,0.9,IT90,49.0533041651205,13,,,,,,2024-11-10,2024-11-03,-1.0,16.401927606670913,18.08953314876305,1.687605542092136,arima
arima,post_covid,4,LA MATANZA,2024-25,0.98,IT98,76.45298521130762,13,,,,,,2024-11-10,2024-11-03,-1.0,16.401927606670913,18.08953314876305,1.687605542092136,arima
arima,post_covid,4,LA MATANZA,2025-26,0.5,IT50,24.512107570850826,40,2025-03-16,2025-05-25,10.0,-10.0,2025-05-25,2025-06-01,2025-06-29,4.0,53.170487175267624,43.94026656820646,-9.230220607061163,arima
arima,post_covid,4,LA MATANZA,2025-26,0.9,IT90,49.0533041651205,40,2025-06-01,,,,,2025-06-01,2025-06-29,4.0,53.170487175267624,43.94026656820646,-9.230220607061163,arima
arima,post_covid,4,LA MATANZA,2025-26,0.98,IT98,76.45298521130762,40,,,,,,2025-06-01,2025-06-29,4.0,53.170487175267624,43.94026656820646,-9.230220607061163,arima
arima,post_covid,4,LANÚS,2024-25,0.5,IT50,132.6029855198303,13,,,,,,2024-11-03,2024-12-15,6.0,51.81380848835923,56.49100484275913,4.6771963543999036,arima
arima,post_covid,4,LANÚS,2024-25,0.9,IT90,190.48996986250967,13,,,,,,2024-11-03,2024-12-15,6.0,51.81380848835923,56.49100484275913,4.6771963543999036,arima
arima,post_covid,4,LANÚS,2024-25,0.98,IT98,240.1624128185746,13,,,,,,2024-11-03,2024-12-15,6.0,51.81380848835923,56.49100484275913,4.6771963543999036,arima
arima,post_covid,4,LANÚS,2025-26,0.5,IT50,132.6029855198303,40,2025-05-25,2025-06-22,4.0,-4.0,2025-06-22,2025-06-01,2025-06-29,4.0,171.48419462046925,197.0524527149622,25.568258094492933,arima
arima,post_covid,4,LANÚS,2025-26,0.9,IT90,190.48996986250967,40,,2025-06-29,,,2025-06-29,2025-06-01,2025-06-29,4.0,171.48419462046925,197.0524527149622,25.568258094492933,arima
arima,post_covid,4,LANÚS,2025-26,0.98,IT98,240.1624128185746,40,,,,,,2025-06-01,2025-06-29,4.0,171.48419462046925,197.0524527149622,25.568258094492933,arima
arima,post_covid,4,LOMAS DE ZAMORA,2024-25,0.5,IT50,8.281330480989212,10,,,,,,2024-11-10,2024-12-08,4.0,1.448267871625536,1.448267871625536,0.0,arima
arima,post_covid,4,LOMAS DE ZAMORA,2024-25,0.9,IT90,13.281987582112178,10,,,,,,2024-11-10,2024-12-08,4.0,1.448267871625536,1.448267871625536,0.0,arima
arima,post_covid,4,LOMAS DE ZAMORA,2024-25,0.98,IT98,17.968039817353144,10,,,,,,2024-11-10,2024-12-08,4.0,1.448267871625536,1.448267871625536,0.0,arima
arima,post_covid,4,LOMAS DE ZAMORA,2025-26,0.5,IT50,8.281330480989212,31,,,,,,2025-06-15,2025-07-13,4.0,1.5930946587880896,1.5930946587880896,0.0,arima
arima,post_covid,4,LOMAS DE ZAMORA,2025-26,0.9,IT90,13.281987582112178,31,,,,,,2025-06-15,2025-07-13,4.0,1.5930946587880896,1.5930946587880896,0.0,arima
arima,post_covid,4,LOMAS DE ZAMORA,2025-26,0.98,IT98,17.968039817353144,31,,,,,,2025-06-15,2025-07-13,4.0,1.5930946587880896,1.5930946587880896,0.0,arima
arima,post_covid,4,MALVINAS ARGENTINAS,2024-25,0.5,IT50,19.75908456675979,13,,,,,,2024-11-17,2024-11-17,0.0,9.125284452226284,8.52832333945894,-0.5969611127673442,arima
arima,post_covid,4,MALVINAS ARGENTINAS,2024-25,0.9,IT90,75.76432319476002,13,,,,,,2024-11-17,2024-11-17,0.0,9.125284452226284,8.52832333945894,-0.5969611127673442,arima
arima,post_covid,4,MALVINAS ARGENTINAS,2024-25,0.98,IT98,178.99536057166898,13,,,,,,2024-11-17,2024-11-17,0.0,9.125284452226284,8.52832333945894,-0.5969611127673442,arima
arima,post_covid,4,MALVINAS ARGENTINAS,2025-26,0.5,IT50,19.75908456675979,40,2025-04-27,2025-05-25,4.0,-4.0,2025-05-25,2025-06-08,2025-07-20,6.0,137.4495970616584,122.71655147529776,-14.733045586360646,arima
arima,post_covid,4,MALVINAS ARGENTINAS,2025-26,0.9,IT90,75.76432319476002,40,2025-04-27,2025-06-08,6.0,-6.0,2025-06-08,2025-06-08,2025-07-20,6.0,137.4495970616584,122.71655147529776,-14.733045586360646,arima
arima,post_covid,4,MALVINAS ARGENTINAS,2025-26,0.98,IT98,178.99536057166898,40,,,,,,2025-06-08,2025-07-20,6.0,137.4495970616584,122.71655147529776,-14.733045586360646,arima
arima,post_covid,4,MERLO,2024-25,0.5,IT50,93.32449393075508,13,,,,,,2024-12-15,2025-01-12,4.0,23.86323448117208,27.979205847000294,4.115971365828216,arima
arima,post_covid,4,MERLO,2024-25,0.9,IT90,164.5170716895135,13,,,,,,2024-12-15,2025-01-12,4.0,23.86323448117208,27.979205847000294,4.115971365828216,arima
arima,post_covid,4,MERLO,2024-25,0.98,IT98,236.4333757518645,13,,,,,,2024-12-15,2025-01-12,4.0,23.86323448117208,27.979205847000294,4.115971365828216,arima
arima,post_covid,4,MERLO,2025-26,0.5,IT50,93.32449393075508,40,,,,,,2025-06-15,2025-07-13,4.0,60.087281067699486,32.728800764364266,-27.35848030333522,arima
arima,post_covid,4,MERLO,2025-26,0.9,IT90,164.5170716895135,40,,,,,,2025-06-15,2025-07-13,4.0,60.087281067699486,32.728800764364266,-27.35848030333522,arima
arima,post_covid,4,MERLO,2025-26,0.98,IT98,236.4333757518645,40,,,,,,2025-06-15,2025-07-13,4.0,60.087281067699486,32.728800764364266,-27.35848030333522,arima
arima,post_covid,4,MORENO,2024-25,0.5,IT50,101.79720605127496,13,,,,,,2024-11-24,2024-11-10,-2.0,51.15914482720349,60.19466864397618,9.035523816772688,arima
arima,post_covid,4,MORENO,2024-25,0.9,IT90,214.46725243408844,13,,,,,,2024-11-24,2024-11-10,-2.0,51.15914482720349,60.19466864397618,9.035523816772688,arima
arima,post_covid,4,MORENO,2024-25,0.98,IT98,345.44262322711484,13,,,,,,2024-11-24,2024-11-10,-2.0,51.15914482720349,60.19466864397618,9.035523816772688,arima
arima,post_covid,4,MORENO,2025-26,0.5,IT50,101.79720605127496,40,2025-05-25,2025-06-29,5.0,-5.0,2025-06-29,2025-07-13,2025-08-10,4.0,197.0060627922141,164.5293408285288,-32.47672196368529,arima
arima,post_covid,4,MORENO,2025-26,0.9,IT90,214.46725243408844,40,,,,,,2025-07-13,2025-08-10,4.0,197.0060627922141,164.5293408285288,-32.47672196368529,arima
arima,post_covid,4,MORENO,2025-26,0.98,IT98,345.44262322711484,40,,,,,,2025-07-13,2025-08-10,4.0,197.0060627922141,164.5293408285288,-32.47672196368529,arima
arima,post_covid,4,MORÓN,2024-25,0.5,IT50,28.847000469649124,13,,,,,,2024-11-03,2024-12-01,4.0,24.45777712020243,20.003138438859366,-4.454638681343063,arima
arima,post_covid,4,MORÓN,2024-25,0.9,IT90,57.29975452086349,13,,,,,,2024-11-03,2024-12-01,4.0,24.45777712020243,20.003138438859366,-4.454638681343063,arima
arima,post_covid,4,MORÓN,2024-25,0.98,IT98,88.88106833465432,13,,,,,,2024-11-03,2024-12-01,4.0,24.45777712020243,20.003138438859366,-4.454638681343063,arima
arima,post_covid,4,MORÓN,2025-26,0.5,IT50,28.847000469649124,40,2025-05-25,2025-07-06,6.0,-6.0,2025-07-06,2025-06-08,2025-07-06,4.0,54.04866795699054,30.747471634009653,-23.30119632298089,arima
arima,post_covid,4,MORÓN,2025-26,0.9,IT90,57.29975452086349,40,,,,,,2025-06-08,2025-07-06,4.0,54.04866795699054,30.747471634009653,-23.30119632298089,arima
arima,post_covid,4,MORÓN,2025-26,0.98,IT98,88.88106833465432,40,,,,,,2025-06-08,2025-07-06,4.0,54.04866795699054,30.747471634009653,-23.30119632298089,arima
arima,post_covid,4,QUILMES,2024-25,0.5,IT50,46.34689792435932,13,,,,,,2024-11-24,2024-12-29,5.0,14.99863433487372,14.825151374441992,-0.17348296043172873,arima
arima,post_covid,4,QUILMES,2024-25,0.9,IT90,80.98262048145082,13,,,,,,2024-11-24,2024-12-29,5.0,14.99863433487372,14.825151374441992,-0.17348296043172873,arima
arima,post_covid,4,QUILMES,2024-25,0.98,IT98,115.72591322033615,13,,,,,,2024-11-24,2024-12-29,5.0,14.99863433487372,14.825151374441992,-0.17348296043172873,arima
arima,post_covid,4,QUILMES,2025-26,0.5,IT50,46.34689792435932,40,,,,,,2025-06-08,2025-07-06,4.0,39.62797071635056,38.93131445395866,-0.6966562623918975,arima
arima,post_covid,4,QUILMES,2025-26,0.9,IT90,80.98262048145082,40,,,,,,2025-06-08,2025-07-06,4.0,39.62797071635056,38.93131445395866,-0.6966562623918975,arima
arima,post_covid,4,QUILMES,2025-26,0.98,IT98,115.72591322033615,40,,,,,,2025-06-08,2025-07-06,4.0,39.62797071635056,38.93131445395866,-0.6966562623918975,arima
arima,post_covid,4,SAN ISIDRO,2024-25,0.5,IT50,31.02709117627285,13,,,,,,2024-12-15,2025-01-12,4.0,9.082285506690615,5.574462238975785,-3.50782326771483,arima
arima,post_covid,4,SAN ISIDRO,2024-25,0.9,IT90,61.06994953059092,13,,,,,,2024-12-15,2025-01-12,4.0,9.082285506690615,5.574462238975785,-3.50782326771483,arima
arima,post_covid,4,SAN ISIDRO,2024-25,0.98,IT98,94.17754601713678,13,,,,,,2024-12-15,2025-01-12,4.0,9.082285506690615,5.574462238975785,-3.50782326771483,arima
arima,post_covid,4,SAN ISIDRO,2025-26,0.5,IT50,31.02709117627285,37,,,,,,2025-03-30,2025-04-27,4.0,29.93790407760981,26.409905033221296,-3.5279990443885154,arima
arima,post_covid,4,SAN ISIDRO,2025-26,0.9,IT90,61.06994953059092,37,,,,,,2025-03-30,2025-04-27,4.0,29.93790407760981,26.409905033221296,-3.5279990443885154,arima
arima,post_covid,4,SAN ISIDRO,2025-26,0.98,IT98,94.17754601713678,37,,,,,,2025-03-30,2025-04-27,4.0,29.93790407760981,26.409905033221296,-3.5279990443885154,arima
arima,post_covid,4,SAN MIGUEL,2024-25,0.5,IT50,41.72536470891113,13,,,,,,2024-11-10,2024-12-15,5.0,21.89547949579576,22.905990366222746,1.0105108704269838,arima
arima,post_covid,4,SAN MIGUEL,2024-25,0.9,IT90,54.8832873966512,13,,,,,,2024-11-10,2024-12-15,5.0,21.89547949579576,22.905990366222746,1.0105108704269838,arima
arima,post_covid,4,SAN MIGUEL,2024-25,0.98,IT98,65.40139686030513,13,,,,,,2024-11-10,2024-12-15,5.0,21.89547949579576,22.905990366222746,1.0105108704269838,arima
arima,post_covid,4,SAN MIGUEL,2025-26,0.5,IT50,41.72536470891113,40,2025-05-18,2025-06-01,2.0,-2.0,2025-06-01,2025-07-27,2025-08-31,5.0,93.35989173901804,55.74265381294978,-37.617237926068256,arima
arima,post_covid,4,SAN MIGUEL,2025-26,0.9,IT90,54.8832873966512,40,2025-07-20,2025-08-31,6.0,-6.0,2025-08-31,2025-07-27,2025-08-31,5.0,93.35989173901804,55.74265381294978,-37.617237926068256,arima
arima,post_covid,4,SAN MIGUEL,2025-26,0.98,IT98,65.40139686030513,40,2025-07-27,,,,,2025-07-27,2025-08-31,5.0,93.35989173901804,55.74265381294978,-37.617237926068256,arima
arima,post_covid,4,TIGRE,2024-25,0.5,IT50,22.292181427607932,13,,,,,,2024-11-17,2024-11-10,-1.0,3.579826781131628,6.181575430028643,2.6017486488970154,arima
arima,post_covid,4,TIGRE,2024-25,0.9,IT90,51.59902428823632,13,,,,,,2024-11-17,2024-11-10,-1.0,3.579826781131628,6.181575430028643,2.6017486488970154,arima
arima,post_covid,4,TIGRE,2024-25,0.98,IT98,88.26651373174553,13,,,,,,2024-11-17,2024-11-10,-1.0,3.579826781131628,6.181575430028643,2.6017486488970154,arima
arima,post_covid,4,TIGRE,2025-26,0.5,IT50,22.292181427607932,40,2025-07-06,2025-07-13,1.0,-1.0,2025-07-13,2025-07-13,2025-08-10,4.0,40.72052963537227,45.056179024677895,4.3356493893056225,arima
arima,post_covid,4,TIGRE,2025-26,0.9,IT90,51.59902428823632,40,,,,,,2025-07-13,2025-08-10,4.0,40.72052963537227,45.056179024677895,4.3356493893056225,arima
arima,post_covid,4,TIGRE,2025-26,0.98,IT98,88.26651373174553,40,,,,,,2025-07-13,2025-08-10,4.0,40.72052963537227,45.056179024677895,4.3356493893056225,arima
arima,post_covid,4,TRES DE FEBRERO,2024-25,0.5,IT50,92.40050209783404,13,,,,,,2024-11-10,2024-11-24,2.0,49.97583585958438,53.98089930491848,4.005063445334102,arima
arima,post_covid,4,TRES DE FEBRERO,2024-25,0.9,IT90,150.5622822202344,13,,,,,,2024-11-10,2024-11-24,2.0,49.97583585958438,53.98089930491848,4.005063445334102,arima
arima,post_covid,4,TRES DE FEBRERO,2024-25,0.98,IT98,205.7567466717726,13,,,,,,2024-11-10,2024-11-24,2.0,49.97583585958438,53.98089930491848,4.005063445334102,arima
arima,post_covid,4,TRES DE FEBRERO,2025-26,0.5,IT50,92.40050209783404,40,2025-06-01,,,,,2025-06-01,2025-06-29,4.0,114.50507446948728,81.05212088478115,-33.45295358470614,arima
arima,post_covid,4,TRES DE FEBRERO,2025-26,0.9,IT90,150.5622822202344,40,,,,,,2025-06-01,2025-06-29,4.0,114.50507446948728,81.05212088478115,-33.45295358470614,arima
arima,post_covid,4,TRES DE FEBRERO,2025-26,0.98,IT98,205.7567466717726,40,,,,,,2025-06-01,2025-06-29,4.0,114.50507446948728,81.05212088478115,-33.45295358470614,arima
arima,post_covid,4,VICENTE LÓPEZ,2024-25,0.5,IT50,105.82113989675452,13,,,,,,2024-11-10,2024-12-08,4.0,15.233101884653536,31.312447437932637,16.0793455532791,arima
arima,post_covid,4,VICENTE LÓPEZ,2024-25,0.9,IT90,168.616011392644,13,,,,,,2024-11-10,2024-12-08,4.0,15.233101884653536,31.312447437932637,16.0793455532791,arima
arima,post_covid,4,VICENTE LÓPEZ,2024-25,0.98,IT98,227.1548194913809,13,,,,,,2024-11-10,2024-12-08,4.0,15.233101884653536,31.312447437932637,16.0793455532791,arima
arima,post_covid,4,VICENTE LÓPEZ,2025-26,0.5,IT50,105.82113989675452,40,2025-05-25,,,,,2025-05-25,2025-06-22,4.0,114.77965140994756,97.65990189957074,-17.11974951037682,arima
arima,post_covid,4,VICENTE LÓPEZ,2025-26,0.9,IT90,168.616011392644,40,,,,,,2025-05-25,2025-06-22,4.0,114.77965140994756,97.65990189957074,-17.11974951037682,arima
arima,post_covid,4,VICENTE LÓPEZ,2025-26,0.98,IT98,227.1548194913809,40,,,,,,2025-05-25,2025-06-22,4.0,114.77965140994756,97.65990189957074,-17.11974951037682,arima
arima,post_covid,4,CITYWIDE,2024-25,0.5,IT50,77.06642887231719,13,,,,,,2024-11-10,2024-11-03,-1.0,33.76782494046754,49.3223139671698,15.554489026702257,arima
arima,post_covid,4,CITYWIDE,2024-25,0.9,IT90,97.46007981062509,13,,,,,,2024-11-10,2024-11-03,-1.0,33.76782494046754,49.3223139671698,15.554489026702257,arima
arima,post_covid,4,CITYWIDE,2024-25,0.98,IT98,113.25281678189309,13,,,,,,2024-11-10,2024-11-03,-1.0,33.76782494046754,49.3223139671698,15.554489026702257,arima
arima,post_covid,4,CITYWIDE,2025-26,0.5,IT50,77.06642887231719,40,2025-05-18,2025-06-22,5.0,-5.0,2025-06-22,2025-06-08,2025-07-06,4.0,119.66687929898744,97.21737224180171,-22.449507057185727,arima
arima,post_covid,4,CITYWIDE,2025-26,0.9,IT90,97.46007981062509,40,2025-05-25,,,,,2025-06-08,2025-07-06,4.0,119.66687929898744,97.21737224180171,-22.449507057185727,arima
arima,post_covid,4,CITYWIDE,2025-26,0.98,IT98,113.25281678189309,40,2025-06-08,,,,,2025-06-08,2025-07-06,4.0,119.66687929898744,97.21737224180171,-22.449507057185727,arima
dualtopo,post_covid,4,ALMIRANTE BROWN,2024-25,0.5,IT50,45.51198712694632,13,,,,,,2024-12-01,2024-11-03,-4.0,20.860870361328125,18.441804885864254,-2.4190654754638707,dualtopo
dualtopo,post_covid,4,ALMIRANTE BROWN,2024-25,0.9,IT90,59.3327355509796,13,,,,,,2024-12-01,2024-11-03,-4.0,20.860870361328125,18.441804885864254,-2.4190654754638707,dualtopo
dualtopo,post_covid,4,ALMIRANTE BROWN,2024-25,0.98,IT98,70.30154029606965,13,,,,,,2024-12-01,2024-11-03,-4.0,20.860870361328125,18.441804885864254,-2.4190654754638707,dualtopo
dualtopo,post_covid,4,ALMIRANTE BROWN,2025-26,0.5,IT50,45.51198712694632,40,,,,,,2025-06-08,2025-05-25,-2.0,41.550750732421875,38.585933685302734,-2.9648170471191406,dualtopo
dualtopo,post_covid,4,ALMIRANTE BROWN,2025-26,0.9,IT90,59.3327355509796,40,,,,,,2025-06-08,2025-05-25,-2.0,41.550750732421875,38.585933685302734,-2.9648170471191406,dualtopo
dualtopo,post_covid,4,ALMIRANTE BROWN,2025-26,0.98,IT98,70.30154029606965,40,,,,,,2025-06-08,2025-05-25,-2.0,41.550750732421875,38.585933685302734,-2.9648170471191406,dualtopo
dualtopo,post_covid,4,AVELLANEDA,2024-25,0.5,IT50,245.84106655843968,13,,,,,,2024-11-24,2024-11-03,-3.0,130.04891967773438,107.76306915283205,-22.28585052490233,dualtopo
dualtopo,post_covid,4,AVELLANEDA,2024-25,0.9,IT90,374.7741671132419,13,,,,,,2024-11-24,2024-11-03,-3.0,130.04891967773438,107.76306915283205,-22.28585052490233,dualtopo
dualtopo,post_covid,4,AVELLANEDA,2024-25,0.98,IT98,490.7992503428019,13,,,,,,2024-11-24,2024-11-03,-3.0,130.04891967773438,107.76306915283205,-22.28585052490233,dualtopo
dualtopo,post_covid,4,AVELLANEDA,2025-26,0.5,IT50,245.84106655843968,40,2025-05-25,,,,,2025-06-01,2025-06-01,0.0,323.761962890625,244.72769165039065,-79.03427124023435,dualtopo
dualtopo,post_covid,4,AVELLANEDA,2025-26,0.9,IT90,374.7741671132419,40,,,,,,2025-06-01,2025-06-01,0.0,323.761962890625,244.72769165039065,-79.03427124023435,dualtopo
dualtopo,post_covid,4,AVELLANEDA,2025-26,0.98,IT98,490.7992503428019,40,,,,,,2025-06-01,2025-06-01,0.0,323.761962890625,244.72769165039065,-79.03427124023435,dualtopo
dualtopo,post_covid,4,EZEIZA,2024-25,0.5,IT50,139.80229436412165,13,,,,,,2024-11-03,2024-11-03,0.0,44.662574768066406,58.98429489135742,14.321720123291016,dualtopo
dualtopo,post_covid,4,EZEIZA,2024-25,0.9,IT90,180.23131160603506,13,,,,,,2024-11-03,2024-11-03,0.0,44.662574768066406,58.98429489135742,14.321720123291016,dualtopo
dualtopo,post_covid,4,EZEIZA,2024-25,0.98,IT98,212.02965427114694,13,,,,,,2024-11-03,2024-11-03,0.0,44.662574768066406,58.98429489135742,14.321720123291016,dualtopo
dualtopo,post_covid,4,EZEIZA,2025-26,0.5,IT50,139.80229436412165,40,2025-05-25,2025-06-01,1.0,-1.0,2025-06-01,2025-06-08,2025-06-15,1.0,186.09405517578125,159.89723205566406,-26.196823120117188,dualtopo
dualtopo,post_covid,4,EZEIZA,2025-26,0.9,IT90,180.23131160603506,40,2025-06-08,,,,,2025-06-08,2025-06-15,1.0,186.09405517578125,159.89723205566406,-26.196823120117188,dualtopo
dualtopo,post_covid,4,EZEIZA,2025-26,0.98,IT98,212.02965427114694,40,,,,,,2025-06-08,2025-06-15,1.0,186.09405517578125,159.89723205566406,-26.196823120117188,dualtopo
dualtopo,post_covid,4,FLORENCIO VARELA,2024-25,0.5,IT50,92.52865090835965,13,,,,,,2024-11-10,2024-11-03,-1.0,47.53914260864258,33.37401580810547,-14.16512680053711,dualtopo
dualtopo,post_covid,4,FLORENCIO VARELA,2024-25,0.9,IT90,129.20404508235538,13,,,,,,2024-11-10,2024-11-03,-1.0,47.53914260864258,33.37401580810547,-14.16512680053711,dualtopo
