model,variant,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,mean_rank
persistence,post_covid,87.85425101214574,94.37751004016064,91.12903225806453,0.8459582217317391,0.8753527434683023,0.8603379027250646,24.59088826549254,12.655820073625096,18.599291532075217,99.87969974458096,73.18107206218308,86.4214119128416,50.073533477342394,22.619066584893385,38.80034537959694,level,none,0,,1.3333333333333333
arima,post_covid,86.23481781376519,94.97991967871486,90.625,0.847684858224501,0.8750251810187807,0.8536885275010113,24.826738879070376,15.7742568223841,20.28224687883876,102.81494285392516,103.24728467123693,103.03287842305986,49.26754859746094,24.480342607574045,38.85361974403693,level,none,,,2.0
gnn_st,post_covid,92.71255060728744,96.98795180722892,94.85887096774194,0.8516707242684716,0.8448793141363418,0.8619423892551974,22.792548135707253,11.263698863097463,17.004879851675323,141.43047676622743,84.36268452404622,112.66365088088304,50.5940757321951,24.034505328323952,39.55645076692864,blend,train,15726,,2.6666666666666665
gat,post_covid,90.68825910931174,91.76706827309236,91.22983870967742,0.8200766692657657,0.4796610212667959,0.7842773490345428,28.696463328141434,17.66369299361684,23.157834672301465,287.9894280413013,872833.7573220594,440563.3768975,51.85052808591202,38.19384050111427,45.50982430078348,level,,8129,,5.333333333333333
xgboost,post_covid,91.29554655870446,94.97991967871486,93.14516129032258,0.6842797774191299,0.5771353201716085,0.6956391734328223,30.887827725795425,15.47698986646938,23.15133855851279,167.85714178331747,125.83596293886616,146.67503734540014,67.4296683078849,35.31849941891418,53.7626854014861,climatology,,,,5.0
xgboost_nodemo,post_covid,92.10526315789474,94.77911646586344,93.44758064516128,0.6786847058673132,0.5228095627247562,0.6833347521605646,31.049796658304825,15.763829745543442,23.37599472024518,153.7913915531056,111.4377757754295,132.44171176313418,67.80946624070928,36.801636467677014,54.494974391973344,climatology,,,,6.333333333333333
seasonal_naive,post_covid,92.10526315789474,96.78714859437753,94.45564516129032,0.6153873277170464,0.6146392555089172,0.6449463854775348,33.90016265618543,17.13269813870297,25.482625025433148,119.4146504208274,117.73169504614864,118.5663035278771,73.42066266775345,34.943313108179055,57.423062010643264,level,none,0,,6.0
lstm,post_covid,89.47368421052632,94.77911646586344,92.13709677419357,0.4388763114680652,0.5470736563215111,0.4945218125653877,38.15083352387343,18.028176054228815,28.048934915120388,209.88039270009384,132.7226655870234,170.98659964513794,84.31961124662759,36.21938863639437,64.80070259006872,level,train,22995,,7.666666666666667
dualtopo,post_covid,89.87854251012146,90.36144578313254,90.12096774193547,0.4651272536763737,0.3497402005500237,0.4811712800878387,35.99762605317691,18.6500492368836,27.2888626917716,210.58333580611452,857477.7947816092,432776.6074598352,83.77347462910203,41.79666635366644,66.11997505078806,level,train,479905,,8.666666666666666
