model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,R2,Spearman,CCC,CI_coverage
gnn_st_trendblend,post_covid,overall,neighborhood,Allston/Brighton,1,49,7.012542817061023,51.76503523550126,4.961342957555031,0.9226783746872623,49.0,0.8507452213009992,0.8264850118391444,0.9174546761254233,97.95918367346938
gnn_st_trendblend,post_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,46,6.509704779593721,56.90771856829666,4.342068117597829,0.8549513555593977,46.0,0.7263986542155316,0.8104395475736723,0.8502910285119147,100.0
gnn_st_trendblend,post_covid,overall,neighborhood,Charlestown,1,35,13.009183450826589,57.48664987341795,7.111646638597761,0.8074484783891552,35.0,0.6483022456201561,0.5322310186641604,0.7976667821256035,91.42857142857143
gnn_st_trendblend,post_covid,overall,neighborhood,Dorchester,1,49,18.609986556843214,43.06739986555833,12.408679641022974,0.9462098541360517,49.0,0.8839368779707213,0.9260440320368398,0.944259376510691,97.95918367346938
gnn_st_trendblend,post_covid,overall,neighborhood,East Boston,1,44,5.389338759531878,83.1303021806237,4.032129688696428,0.9095464884913664,44.0,0.8262372922724537,0.6675795417976558,0.9078725601336849,100.0
gnn_st_trendblend,post_covid,overall,neighborhood,Fenway,1,43,3.7052532640397144,72.77304948661215,2.5778715166934703,0.7764216514543584,43.0,0.5360204427997876,0.7551663733384357,0.7651631337693383,100.0
gnn_st_trendblend,post_covid,overall,neighborhood,Hyde Park,1,46,8.318266661236617,61.863539944292064,5.880735340325729,0.9202515562288712,46.0,0.8311747795727784,0.7930508158654893,0.9172786650094741,100.0
gnn_st_trendblend,post_covid,overall,neighborhood,Jamaica Plain,1,46,5.330433814709655,64.18410574166973,3.39609434293664,0.9240045462637606,46.0,0.8500560295189735,0.7955528865239568,0.9141026535616297,100.0
gnn_st_trendblend,post_covid,overall,neighborhood,Mattapan,1,47,7.653009285256824,72.62542006269987,5.839521712445198,0.9576385965479635,47.0,0.8857452883275616,0.8216882487994573,0.9430489510848256,100.0
gnn_st_trendblend,post_covid,overall,neighborhood,Roslindale,1,42,16.700451319399228,70.29475613436811,11.50449089776902,0.9059583259300247,42.0,0.8147245279021742,0.651308782344207,0.8916312539096782,90.47619047619048
gnn_st_trendblend,post_covid,overall,neighborhood,Roxbury,1,49,23.360882195361828,65.5804964765112,14.106876743083097,0.8899111310663009,49.0,0.7827975365364808,0.8489531198646971,0.8894239996637043,89.79591836734694
gnn_st_trendblend,post_covid,overall,neighborhood,South Boston,1,42,5.89356765828736,47.67586585277925,3.6667886631829396,0.8959476228667224,42.0,0.8001823005152734,0.7920366647505775,0.893921796010857,95.23809523809523
gnn_st_trendblend,post_covid,overall,neighborhood,South End,1,49,12.199536741832274,65.78078707945242,8.307545846822311,0.9255737470004276,49.0,0.8544862252432281,0.7519141801917283,0.9218275829461652,95.91836734693877
gnn_st_trendblend,post_covid,overall,neighborhood,West Roxbury,1,40,10.117187291743734,55.39835434128981,5.664047145843506,0.8524859072347571,40.0,0.7246940884379449,0.6209840850116819,0.8388328975583507,95.0
gnn_st_trendblend,post_covid,overall,macro,AVERAGE,1,627,10.272096042551691,62.03810577450518,6.699988518040852,0.8920734025611728,627.0,0.7868215364452904,0.756673879185836,0.8851982397800958,96.69825072886297
gnn_st_trendblend,post_covid,overall,pooled,ALL,1,627,11.82434300182799,62.013622295678,6.780366945494875,0.9265687007858897,627.0,0.8553577144754292,0.823923815006087,0.9261364441064844,96.81020733652312
gnn_st_trendblend,post_covid,overall,cross_week,ALL,1,49,,,,,,,0.6929765513178667,0.6980419684302548,
gnn_st_trendblend,post_covid,flu_season,neighborhood,Allston/Brighton,1,26,9.16971419471432,40.43219669763008,7.02391215471121,0.9046317155905971,26.0,0.8161558853107309,0.7469171378168182,0.89843147729593,96.15384615384616
gnn_st_trendblend,post_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,26,8.272702720201469,43.30958254821308,5.802006428058331,0.8112207228988617,26.0,0.6447126796509196,0.7200652104005731,0.8053200903340416,100.0
gnn_st_trendblend,post_covid,flu_season,neighborhood,Charlestown,1,21,16.185064865784998,62.511976361605036,8.809280350094749,0.7925474389655318,21.0,0.6261833863509474,0.6698949566293718,0.779971756256021,85.71428571428571
gnn_st_trendblend,post_covid,flu_season,neighborhood,Dorchester,1,26,24.319751243535485,24.602037082558663,16.966065700237568,0.9318276386757716,26.0,0.8499690972248595,0.9063247863247862,0.9296447711191075,96.15384615384616
gnn_st_trendblend,post_covid,flu_season,neighborhood,East Boston,1,25,6.707129523449579,99.29003363322026,5.384073696136475,0.8947248959378759,25.0,0.7977739398601937,0.5919805604888293,0.8931473191105483,100.0
gnn_st_trendblend,post_covid,flu_season,neighborhood,Fenway,1,25,4.415201373905271,45.04454188657547,3.082534809112549,0.6806414984353135,25.0,0.34013476470779636,0.6658990926898447,0.6732983974494621,100.0
gnn_st_trendblend,post_covid,flu_season,neighborhood,Hyde Park,1,25,10.744761127418073,54.974990810671144,8.151202926635742,0.906317853021509,25.0,0.8034384897918394,0.7167206688749975,0.9027449926525437,100.0
gnn_st_trendblend,post_covid,flu_season,neighborhood,Jamaica Plain,1,24,7.034245151657611,66.91859914639195,4.873846997817357,0.908838604367189,24.0,0.8217977172863398,0.7406800815200165,0.8977718308948499,100.0
gnn_st_trendblend,post_covid,flu_season,neighborhood,Mattapan,1,26,9.083052422960238,49.87927130595653,6.876140080965483,0.9555532130307737,26.0,0.8844563525442108,0.886492562560365,0.9409162655007631,100.0
gnn_st_trendblend,post_covid,flu_season,neighborhood,Roslindale,1,26,20.270858225032562,76.90328687805201,14.71185984978309,0.8998216200395089,26.0,0.8019727989005538,0.6689717049224202,0.8820500684550219,88.46153846153845
gnn_st_trendblend,post_covid,flu_season,neighborhood,Roxbury,1,26,30.347320934951657,38.64273735909129,18.421594546391415,0.8663360473013111,26.0,0.7352396714196836,0.9142989475619365,0.8662323113672102,84.61538461538461
gnn_st_trendblend,post_covid,flu_season,neighborhood,South Boston,1,25,7.109312132917667,46.12474528692629,4.508808135986328,0.8836651219707418,25.0,0.7777660013692151,0.8430391425861478,0.8809972734008787,96.0
gnn_st_trendblend,post_covid,flu_season,neighborhood,South End,1,26,15.446601702225779,58.227966898321235,10.456106699430025,0.9151048615497327,26.0,0.8368098421819272,0.8273595202779104,0.9114382217267673,96.15384615384616
gnn_st_trendblend,post_covid,flu_season,neighborhood,West Roxbury,1,25,12.313312513064401,53.3218367053506,6.740220451354981,0.8430665361921543,25.0,0.708208790027709,0.6885092962696853,0.8271106235609572,92.0
gnn_st_trendblend,post_covid,flu_season,macro,AVERAGE,1,352,12.958502009415652,54.29884304289741,8.700546630479666,0.8710212691412051,352.0,0.7460442440447805,0.756225262065979,0.8635053856517215,95.37519623233909
