model,variant,scope,name,group,segment,horizon,permutation_axis,n_columns,baseline_RMSE,permuted_RMSE_mean,permuted_RMSE_std,delta_RMSE,delta_RMSE_pct,n_repeats,rank
gnn_multiedge,post_covid,feature,temp_max_c,weather,flu_season,1,origins,1,26.159210092407054,24.952041688502142,0.24733327110671688,-1.2071684039049124,-4.614697460820134,2,22
gnn_multiedge,post_covid,feature,flu_lag6,flu_lags,off_season,1,origins,1,23.004098818867334,23.1345550863912,0.025109173413270014,0.13045626752386497,0.5671001005128194,2,1
gnn_multiedge,post_covid,feature,temp_mean_c,weather,off_season,1,origins,1,23.004098818867334,23.04430803436768,0.021607361764353072,0.040209215500347284,0.17479152657511968,2,2
gnn_multiedge,post_covid,feature,owner_rate,demographics,off_season,1,nodes,1,23.004098818867334,23.00810897380731,9.490306945814098e-05,0.0040101549399764735,0.01743234965017388,2,3
gnn_multiedge,post_covid,feature,transit_share,demographics,off_season,1,nodes,1,23.004098818867334,23.003590480783647,0.001573421658129348,-0.0005083380836872209,-0.0022097717788896643,2,4
gnn_multiedge,post_covid,feature,pct_elderly,demographics,off_season,1,nodes,1,23.004098818867334,23.00276013862077,0.001086769490704853,-0.0013386802465653602,-0.005819311841363728,2,5
gnn_multiedge,post_covid,feature,nonwhite_share,demographics,off_season,1,nodes,1,23.004098818867334,22.996226081931628,0.0034805193028049075,-0.007872736935706115,-0.03422319212630538,2,6
gnn_multiedge,post_covid,feature,pct_children,demographics,off_season,1,nodes,1,23.004098818867334,22.99541610991911,0.005191761074478052,-0.008682708948224871,-0.03774418209812049,2,7
gnn_multiedge,post_covid,feature,no_vehicle_rate,demographics,off_season,1,nodes,1,23.004098818867334,22.991888400282996,0.00524923834704083,-0.012210418584338356,-0.05307931721421621,2,8
gnn_multiedge,post_covid,feature,poverty_rate,demographics,off_season,1,nodes,1,23.004098818867334,22.98497669353437,0.0047244631518292834,-0.01912212533296298,-0.08312486171933645,2,9
gnn_multiedge,post_covid,feature,pop_density,demographics,off_season,1,nodes,1,23.004098818867334,22.964422421170354,0.004895433496249879,-0.03967639769697939,-0.17247534019649532,2,10
gnn_multiedge,post_covid,feature,precipitation_sum_mm,weather,off_season,1,origins,1,23.004098818867334,22.947551701006006,0.05659370532946362,-0.056547117861327933,-0.24581322792331917,2,11
gnn_multiedge,post_covid,feature,flu_lag0,flu_lags,off_season,1,origins,1,23.004098818867334,22.914799908057983,0.02735778362317376,-0.08929891080935093,-0.3881869553442815,2,12
gnn_multiedge,post_covid,feature,flu_lag5,flu_lags,off_season,1,origins,1,23.004098818867334,22.908038394254696,0.24630968585969093,-0.09606042461263797,-0.41757960339594713,2,13
gnn_multiedge,post_covid,feature,wind_speed_max_kmh,weather,off_season,1,origins,1,23.004098818867334,22.855086892560934,0.1458818937063917,-0.14901192630640026,-0.6477625030204823,2,14
gnn_multiedge,post_covid,feature,temp_min_c,weather,off_season,1,origins,1,23.004098818867334,22.84325069573338,0.07594947944430963,-0.16084812313395247,-0.6992150590225653,2,15
gnn_multiedge,post_covid,feature,flu_lag4,flu_lags,off_season,1,origins,1,23.004098818867334,22.842791482259265,0.14420642490416036,-0.1613073366080684,-0.701211283598593,2,16
gnn_multiedge,post_covid,feature,relative_humidity_mean,weather,off_season,1,origins,1,23.004098818867334,22.816496386368357,0.015105335679960419,-0.18760243249897712,-0.8155174170313976,2,17
gnn_multiedge,post_covid,feature,flu_lag2,flu_lags,off_season,1,origins,1,23.004098818867334,22.80168321219991,0.19829685271087172,-0.2024156066674223,-0.8799110465540452,2,18
gnn_multiedge,post_covid,feature,flu_lag3,flu_lags,off_season,1,origins,1,23.004098818867334,22.770885810876678,0.004175573139635347,-0.23321300799065625,-1.0137889331243062,2,19
gnn_multiedge,post_covid,feature,temp_max_c,weather,off_season,1,origins,1,23.004098818867334,22.741527736829276,0.09355438424267071,-0.26257108203805757,-1.1414099900436177,2,20
gnn_multiedge,post_covid,feature,flu_lag7,flu_lags,off_season,1,origins,1,23.004098818867334,22.730722422282117,0.39356070648210206,-0.27337639658521695,-1.1883812477844213,2,21
gnn_multiedge,post_covid,feature,flu_lag1,flu_lags,off_season,1,origins,1,23.004098818867334,22.02574687880917,0.13448427391072215,-0.9783519400581646,-4.252946171730696,2,22
gnn_multiedge,post_covid,feature,flu_lag1,flu_lags,overall,1,origins,1,24.824807480316892,27.2777665445534,0.027014605390718316,2.4529590642365093,9.881079908399744,2,1
gnn_multiedge,post_covid,feature,flu_lag2,flu_lags,overall,1,origins,1,24.824807480316892,27.22903629112802,0.748041788971209,2.4042288108111265,9.684783306848976,2,2
gnn_multiedge,post_covid,feature,flu_lag7,flu_lags,overall,1,origins,1,24.824807480316892,25.8884754192753,0.11316821845677083,1.0636679389584067,4.28469763482262,2,3
gnn_multiedge,post_covid,feature,flu_lag6,flu_lags,overall,1,origins,1,24.824807480316892,25.593785307031922,0.056693389247017834,0.7689778267150302,3.097618490394086,2,4
gnn_multiedge,post_covid,feature,flu_lag0,flu_lags,overall,1,origins,1,24.824807480316892,25.54632647831165,0.05933001301221097,0.7215189979947567,2.906443478229731,2,5
gnn_multiedge,post_covid,feature,flu_lag3,flu_lags,overall,1,origins,1,24.824807480316892,25.49147855810947,0.06735601193992125,0.6666710777925786,2.685503516275682,2,6
gnn_multiedge,post_covid,feature,flu_lag5,flu_lags,overall,1,origins,1,24.824807480316892,25.145452549459876,0.1661366637493824,0.32064506914298363,1.2916316446651877,2,7
gnn_multiedge,post_covid,feature,wind_speed_max_kmh,weather,overall,1,origins,1,24.824807480316892,25.066349358604747,0.058971337402262236,0.24154187828785467,0.9729859072597786,2,8
gnn_multiedge,post_covid,feature,precipitation_sum_mm,weather,overall,1,origins,1,24.824807480316892,24.890382584711816,0.03400424095801746,0.06557510439492376,0.26415151234069784,2,9
gnn_multiedge,post_covid,feature,poverty_rate,demographics,overall,1,nodes,1,24.824807480316892,24.826377477268796,0.0009038035595168026,0.0015699969519040735,0.006324306656351287,2,10
gnn_multiedge,post_covid,feature,transit_share,demographics,overall,1,nodes,1,24.824807480316892,24.826169114072123,0.0006129737008038205,0.0013616337552306845,0.0054849720639739,2,11
gnn_multiedge,post_covid,feature,nonwhite_share,demographics,overall,1,nodes,1,24.824807480316892,24.825765907429503,0.0030539950851391495,0.000958427112610849,0.0038607635260445314,2,12
gnn_multiedge,post_covid,feature,owner_rate,demographics,overall,1,nodes,1,24.824807480316892,24.825228683292995,0.002261766237431573,0.0004212029761028191,0.0016967018835363891,2,13
gnn_multiedge,post_covid,feature,pct_elderly,demographics,overall,1,nodes,1,24.824807480316892,24.822526906376925,0.005246457461808518,-0.0022805739399665015,-0.00918667321700168,2,14
gnn_multiedge,post_covid,feature,pop_density,demographics,overall,1,nodes,1,24.824807480316892,24.81982355708824,0.004088969352286753,-0.004983923228650156,-0.02007638219390749,2,15
gnn_multiedge,post_covid,feature,no_vehicle_rate,demographics,overall,1,nodes,1,24.824807480316892,24.81963164578339,0.00605785197856612,-0.005175834533503121,-0.020849444804786257,2,16
gnn_multiedge,post_covid,feature,pct_children,demographics,overall,1,nodes,1,24.824807480316892,24.804648641266965,0.0011813935535602837,-0.02015883904992677,-0.08120441242458908,2,17
gnn_multiedge,post_covid,feature,flu_lag4,flu_lags,overall,1,origins,1,24.824807480316892,24.787123079969337,0.019649503974182636,-0.037684400347554714,-0.1518013800406466,2,18
gnn_multiedge,post_covid,feature,temp_mean_c,weather,overall,1,origins,1,24.824807480316892,24.776224433462957,0.014924069628639458,-0.048583046853934775,-0.19570361982647935,2,19
gnn_multiedge,post_covid,feature,relative_humidity_mean,weather,overall,1,origins,1,24.824807480316892,24.626687959627425,0.1356044208047429,-0.1981195206894668,-0.7980707235959511,2,20
gnn_multiedge,post_covid,feature,temp_min_c,weather,overall,1,origins,1,24.824807480316892,24.48046723543203,0.1309449679645276,-0.3443402448848616,-1.3870812297653559,2,21
gnn_multiedge,post_covid,feature,temp_max_c,weather,overall,1,origins,1,24.824807480316892,24.007685556236137,0.1831842359567304,-0.8171219240807552,-3.291553921329039,2,22
gnn_multiedge,post_covid,global,ed_count,citywide,flu_season,1,origins,1,26.159210092407054,25.55697629908154,0.15882196163846274,-0.6022337933255137,-2.3021864620457997,2,1
gnn_multiedge,post_covid,global,flu_cases,citywide,flu_season,1,origins,1,26.159210092407054,24.72077327832391,0.025892867980699563,-1.4384368140831434,-5.498777711566538,2,2
gnn_multiedge,post_covid,global,monthly_cases,citywide,flu_season,1,origins,1,26.159210092407054,24.280675726724922,0.6974008707720838,-1.8785343656821318,-7.1811586016788524,2,3
gnn_multiedge,post_covid,global,ili_ed_perc,citywide,flu_season,1,origins,1,26.159210092407054,23.649182331982605,0.007363786970707054,-2.5100277604244496,-9.595197070392457,2,4
gnn_multiedge,post_covid,global,ili_count,citywide,flu_season,1,origins,1,26.159210092407054,23.438015066242038,0.23648997184979414,-2.7211950261650166,-10.402435763742224,2,5
gnn_multiedge,post_covid,global,ed_count,citywide,off_season,1,origins,1,23.004098818867334,22.539687768915094,0.19331202531879832,-0.4644110499522398,-2.018818705348903,2,1
gnn_multiedge,post_covid,global,flu_cases,citywide,off_season,1,origins,1,23.004098818867334,21.02373818255993,0.2906581849345553,-1.9803606363074024,-8.608729478605632,2,2
gnn_multiedge,post_covid,global,monthly_cases,citywide,off_season,1,origins,1,23.004098818867334,20.89173573663843,0.4002326376275551,-2.112363082228903,-9.182550896088138,2,3
gnn_multiedge,post_covid,global,ili_ed_perc,citywide,off_season,1,origins,1,23.004098818867334,20.38568559625801,1.0505675963324386,-2.6184132226093233,-11.382376867820495,2,4
gnn_multiedge,post_covid,global,ili_count,citywide,off_season,1,origins,1,23.004098818867334,19.926443706448538,0.955406249471416,-3.077655112418796,-13.378724968328632,2,5
gnn_multiedge,post_covid,global,ed_count,citywide,overall,1,origins,1,24.824807480316892,24.279827523646738,0.17256265015318029,-0.5449799566701543,-2.195303859263595,2,1
gnn_multiedge,post_covid,global,flu_cases,citywide,overall,1,origins,1,24.824807480316892,23.172436818482655,0.1311683706328033,-1.6523706618342366,-6.656126792299877,2,2
gnn_multiedge,post_covid,global,monthly_cases,citywide,overall,1,origins,1,24.824807480316892,22.862328118509215,0.25540276090908165,-1.9624793618076772,-7.905315533116173,2,3
gnn_multiedge,post_covid,global,ili_ed_perc,citywide,overall,1,origins,1,24.824807480316892,22.283721734683354,0.417140937350851,-2.541085745633538,-10.236074328666255,2,4
gnn_multiedge,post_covid,global,ili_count,citywide,overall,1,origins,1,24.824807480316892,21.975603594356798,0.2383622885680392,-2.849203885960094,-11.477244640141409,2,5
gnn_multiedge,post_covid,group,flu_lags,flu_lags,flu_season,1,origins,8,26.159210092407054,38.2506439415434,0.21099672444129425,12.091433849136347,46.22247310382661,2,1
gnn_multiedge,post_covid,group,citywide,citywide,flu_season,1,origins,5,26.159210092407054,29.235702456542924,1.6402997904322074,3.07649236413587,11.76064702744541,2,2
gnn_multiedge,post_covid,group,demographics,demographics,flu_season,1,nodes,8,26.159210092407054,26.154170721112322,0.00019790365447214242,-0.005039371294731865,-0.019264233426507734,2,3
gnn_multiedge,post_covid,group,weather,weather,flu_season,1,origins,6,26.159210092407054,23.308539109857996,0.738241374868041,-2.850670982549058,-10.897389380180448,2,4
gnn_multiedge,post_covid,group,citywide,citywide,off_season,1,origins,5,23.004098818867334,25.223269732998226,0.801872878820415,2.219170914130892,9.646850031398703,2,1
gnn_multiedge,post_covid,group,demographics,demographics,off_season,1,nodes,8,23.004098818867334,22.92026588765504,0.01340027630038243,-0.0838329312122923,-0.364426061078884,2,2
gnn_multiedge,post_covid,group,weather,weather,off_season,1,origins,6,23.004098818867334,21.867908485897928,0.04845340739667847,-1.1361903329694059,-4.939077778771901,2,3
gnn_multiedge,post_covid,group,flu_lags,flu_lags,off_season,1,origins,8,23.004098818867334,19.167477062285414,0.26909812951297774,-3.83662175658192,-16.677991982173314,2,4
gnn_multiedge,post_covid,group,flu_lags,flu_lags,overall,1,origins,8,24.824807480316892,31.346204112469806,0.07237566385265737,6.521396632152914,26.269676561736087,2,1
gnn_multiedge,post_covid,group,citywide,citywide,overall,1,origins,5,24.824807480316892,27.572652990462323,0.6546810559302063,2.7478455101454315,11.068949929719073,2,2
gnn_multiedge,post_covid,group,demographics,demographics,overall,1,nodes,8,24.824807480316892,24.78778995667231,0.005317286282039646,-0.03701752364458244,-0.14911504821913693,2,3
gnn_multiedge,post_covid,group,weather,weather,overall,1,origins,6,24.824807480316892,22.691094629177663,0.4052483455086886,-2.1337128511392294,-8.595083175694349,2,4
