date,Allston/Brighton,Back Bay/Beacon Hill/Downtown/North End/West End,Charlestown,Dorchester,East Boston,Fenway,Hyde Park,Jamaica Plain,Mattapan,Roslindale,Roxbury,South Boston,South End,West Roxbury
2023-01-01,0.9020150210989912,0.9437989746398124,0.942111505357989,0.8929024802252552,0.8915692743026838,1.0168522244680047,0.913924086338741,0.989722979399665,0.9576328431912629,0.946625110476907,0.9108207222755036,0.953229568325866,0.9099728545514588,0.9593967489869862
2023-01-08,1.038950029422158,0.9584875016247428,0.907677006295412,0.907612181193574,0.829036450690547,1.121371988783534,0.8793696402551406,0.9198910745977285,0.9411224772980806,0.9020453790832774,0.8831743114388971,0.8619418623435011,0.8740790007154068,0.910645596571696
2023-01-15,0.9938306504810074,0.988380781275075,0.882464994841595,0.8690623194821906,0.8967877266166172,1.254848873264273,0.8946832138724419,0.9357625111035732,0.8915953558738396,0.9176180671451278,0.8508823051707213,0.8411114488243248,0.8708467377718452,0.8306278506139535
2023-01-22,0.8919743531591955,1.030074906726934,0.9652799377892032,0.850228619676621,1.0726898594147414,1.209098917152008,1.0773323762284983,1.0828455021115295,0.905016647634612,0.9487203365151552,0.940690505693664,1.1293425655838871,0.9262263145388208,0.9064835399878498
2023-01-29,0.9364827989184774,1.0301970046686255,1.2226172372957749,0.9471196882625572,1.089761143267601,1.0053432884428757,1.0871938710132791,1.1327194263292963,0.9563194315068084,0.9509304642132372,1.0316109516077816,1.1536265654803908,1.0695174316566938,1.294920262761493
2023-02-05,1.0653248877980248,1.143030219931063,1.083249076814199,1.0131121399619565,1.1091096840920085,1.0181539479744897,1.0970947228071235,1.0534740156908098,1.195615936793857,0.9494459634886806,1.0036005075257028,1.1032212156663654,1.0906693311614113,1.4293753086220833
2023-02-12,1.2516648940171409,1.2101741450492576,1.1358741282063736,1.1093123510492875,1.3219029553456052,1.3878314023320468,1.1018163344379333,1.0214476243613213,1.1545875647720747,1.028406399863194,1.0450001976684002,1.1463065784383972,1.0709728595288623,1.2923707344259363
2023-02-19,1.2278555476183777,1.3435469989157598,1.3224587953369698,1.073888067806701,1.419394028329812,1.409813094639011,1.0477680201018609,1.1247122731978878,1.0071994770468853,1.1133381885841311,1.0394763025281153,1.2720264749533086,1.0278324129556378,1.0635091225432132
2023-02-26,1.1198162227024593,1.351036165037797,1.1184755417535217,1.010510324699683,1.3688103334755253,1.4225087237899583,1.00772878273142,1.2589304452228125,0.9314828786232998,1.0894277463943611,0.9980069530206792,1.302480823878361,0.996121100977364,1.1579358258109878
2023-03-05,1.1379295347015754,1.2684637874111613,0.9974440678484569,1.0178043888852444,1.3631877479923855,1.217864594156046,1.077954745460617,1.184290639649537,0.9743561007295128,1.176593850174973,0.993124191329564,1.1707041775507934,1.0549288080270949,1.401621590005605
2023-03-12,1.1548558168875007,1.3062176896151405,1.093863483343099,0.9983734308173572,1.3172319056086672,1.1224036251897194,1.247013294295231,1.315911232545789,1.3675459521801854,1.2833141971696458,1.052020148794385,1.1320275321450664,1.1231498868617356,1.352046603277955
2023-03-19,1.0985094039666643,1.2120178164654112,1.2261581914442234,1.0532735086142326,1.200613620218124,1.28038329788406,1.2374679357038598,1.3305625853562937,1.298034975412926,1.314760313120059,1.0791677658533698,1.3121412675149018,1.100751866205224,1.3129183979517676
2023-03-26,1.0555449106291992,1.202970581921622,1.166336675978333,1.1777960795636369,1.2593851809517078,1.2675208214495466,1.233014695749302,1.1564408979023033,1.132290795071204,1.2203951905781567,1.1859555284637675,1.322829744972207,1.040342377850176,1.1699316069324863
2023-04-02,1.1092728582489546,1.282163351999294,1.1979685628575565,1.0973932057021316,1.2116306564065968,1.3112833910828523,1.2031395331752424,1.2270521010716815,1.2500536435875576,1.06437732954522,1.1230310747259322,1.2211175046214704,0.9818392396113538,1.292646610115533
2023-04-09,1.2082447552405144,1.3506025725963346,1.1348829175252593,1.0211142685822987,0.99737935426471,1.5645145574064196,1.0070783101551548,1.2396068650317058,1.1840471332948206,1.046850435461649,1.0150913278060956,1.2517197372769258,1.0361513457889195,1.428964376340672
2023-04-16,1.1297571415958798,1.511093258989703,0.9759260535314064,1.0421222465429938,1.079282531928526,1.4511480082173334,0.8937777553306216,1.1267663156844407,1.0045221856776954,1.1443134209252157,1.0475470463958003,1.3196569093973742,1.2576454531986625,1.223920817893465
2023-04-23,1.111967630988676,1.3716631227390834,1.107896880838704,0.9871082582900412,1.3835746728540486,1.2248949853197053,1.159535665306493,1.1166720405030015,1.0991934581624865,1.0933211118116146,1.0228399613692432,1.2209980529334543,1.1183201515727978,1.1783020954951866
2023-04-30,1.1509168993300485,1.2214584445689205,1.2501517979680612,0.9363829796303016,1.313647388944624,1.151968756715419,1.400618991196909,1.1564724976955476,1.1465003901805946,1.0335269005711696,0.9089537815693228,1.1488497348382636,1.00389106596677,1.2049952808379274
2023-05-07,1.092115221744157,1.198997832524081,1.0850693165753538,1.0408791488361302,1.285883185964773,1.3469787659109582,1.390387178788962,1.1407501531285111,1.0905004651917014,1.0461399312836557,0.9180294160589046,1.2690453305163694,1.081458522043301,1.2646142149433524
2023-05-14,1.0474079376052436,1.2964779369506234,1.0698476291243926,1.1076474127638178,1.2559026106953226,1.4778944618660446,1.1268836134452298,1.1783931995992245,1.076471764343098,1.0749120366714977,1.0914257948710393,1.2651540056926804,1.050156845158666,1.3461710022151585
2023-05-21,1.1221380359603896,1.4682746914232765,1.1165007385484809,1.0779990047285477,1.2392053369144376,1.356156780622236,0.978991574692045,1.2285919069935858,1.0200792786516666,1.0648084478871136,1.207787793592212,1.184420097038307,1.1604733907266371,1.2227534891732814
2023-05-28,1.1884694562695692,1.5615149135106203,1.0570123572166332,1.050862811391342,1.106307378295658,1.2587113205233886,1.11735068701607,1.157336293356205,1.0539978681223177,1.0471576410375043,1.1963838357936052,1.2075182651392289,1.298500272319055,1.178302094672954
2023-06-04,1.1825014392238864,1.5633802803983596,1.1800643580623351,1.0374435736986565,1.1699491147447485,1.296380152544958,1.1619643203084342,1.2244109584492322,0.9896786150942052,1.0394078125338462,1.0504218902239928,1.240899088734809,1.1318160716595222,1.2395853862891295
2023-06-11,1.1206079655643415,1.7401198382470948,1.196510222818099,1.0319781978991247,1.420284288526776,1.3715520953858238,1.0710940067246917,1.2052306236605004,0.9399629495379704,1.0610103374544817,0.9662514030065472,1.3445121263552453,1.0764710367167414,1.2063561561118794
2023-06-18,1.109477877804441,1.5370975318987004,1.053732902911026,1.0288893687961598,1.226521628168849,1.322056813091918,1.1016248027509798,1.2268610958456183,1.2570114368325571,1.0862872803209689,1.0470723090608551,1.3781149711643177,1.0965191315229217,1.1831665154293487
2023-06-25,1.2586864815314645,1.2126410180347122,1.0453733390391324,1.025028887203267,1.1937221674966745,1.3307444386338647,1.154804778581399,1.3439864992407249,1.161290046272137,0.9339435741992748,1.0537197345511078,1.3720151803709029,1.0136690561761104,1.2980568444344494
2023-07-02,1.15882702935483,1.060820131757232,1.1194688596419884,1.013559186738406,1.366674336947712,1.2457610617258603,1.0904710316702133,1.1800449028989115,1.0392580520793142,0.7966674174136817,0.982246837157664,1.3643322666826458,1.0387779856614705,1.476509129723836
2023-07-09,1.203772593165048,1.145659248077757,1.094823228087993,0.9894050535576072,1.3120106449380755,1.1828153284226834,1.1184622778275823,1.1314419769312618,1.2100742142252272,1.2303585081396158,0.9861302426391112,1.219310661126451,1.076080028895979,1.4081338710437477
2023-07-16,1.560719541191294,1.345413529466325,1.0654811897358754,1.0307805697696482,1.260534756887189,1.3154865104299505,1.198365322825013,1.3460551842669597,1.250418057913888,1.4312722125636703,0.9998470807404004,1.149014832855489,1.095921216552708,1.2664271435598535
2023-07-23,1.3410824318448047,1.3319847374332916,1.079234053412878,1.0752146128073663,1.4235548456422658,1.390362031432326,1.2318052254490113,1.4142627406051578,1.1591876301582078,1.1828834850858698,1.0810631584680157,1.2066443448225572,1.148493542007924,1.3002587733918043
2023-07-30,1.2672067552416653,1.2999124125124015,1.1020215201348933,1.0306033272391852,1.5633314805280043,1.3855281595444813,1.300612266382458,1.439179008288905,1.11409045892131,1.1558230715137765,1.1667148839716857,1.2408990880131796,1.0215658439883977,1.422813286718397
2023-08-06,1.3331535249160351,1.4682746948548568,1.255714559149082,1.0977142419349464,1.7724518914903886,1.2577858592683155,1.1685158247809582,1.4731191739588194,1.1268821859164715,1.2605210560963145,1.1592226288209644,1.316178989208282,1.069805490482694,1.4255319130095976
2023-08-13,1.2471479702946866,1.5288050077520834,1.3242836545436951,1.1383329866299696,1.66185902090057,1.254461257630472,1.1394760405967326,1.2953485693235158,1.190469097268961,1.1153274672548268,1.1752948703145738,1.3832218897809112,1.2571983381212373,1.425531914893617
2023-08-20,1.2047510550125815,1.6059970822727705,1.1833108007688349,1.054026119700917,1.3204886503188704,1.3320890821857776,1.319952794741065,1.22341031308495,1.2833515442440286,1.2556928901560522,1.0902664903649135,1.3846153836505588,1.232618728092404,1.425531914893617
2023-08-27,1.214140813652321,1.942736382613404,1.257926655264605,1.1495882627194525,1.1822948518884675,1.202667375972864,1.282212372444698,1.3245548495949897,1.1999406248318152,1.2620043347379744,0.9920279958050252,1.47128798362951,1.2252376829950131,1.479255958961203
2023-09-03,1.272959285596601,1.5161101014509455,1.3242836560148856,1.218939842250295,1.2635121405417673,1.1531071403509314,1.320604502477894,1.492545444712851,1.0700818552185911,1.0376685062651687,1.0335991156616664,1.350325812420586,1.266288497628962,1.4081338725247734
2023-09-10,1.3068177049636782,1.1697755473213742,1.230360350585425,1.0796375343995,1.3490469385898145,1.5215275209392676,1.2103531553163178,1.4702154900111697,1.1380652720642817,0.9512265460660226,1.15694398487743,1.186236629400122,1.1659114085153053,1.309501531997854
2023-09-17,1.1902041857366852,1.3353751365155817,1.273689776806159,1.042476217873106,1.390725957051565,1.5478422185739034,1.117481306060489,1.2309309622443916,1.286542298077863,1.0956403914294952,1.199999812204296,1.308462947191893,1.038603302111781,1.3490882643321571
2023-09-24,1.1692061609160165,1.495254576881217,1.3571762414264323,1.1379785222355856,1.383083374866938,1.4122689321061297,1.1423850180590291,1.0950475511085993,1.2254109044777637,1.1868562209975069,1.1272336570433794,1.3249772130046524,1.1358570932220835,1.3127992551592682
2023-10-01,1.2094407396574236,1.2227114726863368,1.2293615582074235,1.0933735704613967,1.2559232513496776,1.4493076373052125,1.095934810233988,1.1600056671704109,1.119277680392358,1.167483407808004,1.0161083971035494,1.2603722783379674,1.1741257539258654,1.2423080153810977
2023-10-08,1.1367810052085872,1.2171388025195151,1.0373074458307237,1.0553332684273324,1.229650719710937,1.2576561576697358,1.2258516696191,1.1566834164775546,1.0787828141629718,1.2284669343280956,1.0040809655832748,1.411071666662595,1.0941904985227602,1.240963856350412
2023-10-15,1.0893332610405502,1.3412420883041922,1.1389638485675633,1.1050092610774105,1.2937908015217543,1.1234368195266171,1.2503403706651917,1.0889762282052264,1.214916949818746,1.112541648616578,1.1605035598165236,1.3527967638353424,1.1264353998607926,1.2754438001562942
2023-10-22,1.1038059548416466,1.2620334955631731,1.258513728213542,1.1224247924139328,1.3096511125839994,1.224645150637942,1.0855144005864203,1.146439169836949,1.1836394882954218,1.0174982409728033,1.189611005968874,1.3470206474126307,1.0579606068896756,1.312847761635221
2023-10-29,1.1717867095880623,1.208977975854506,1.0181424336471578,1.0843757308932809,1.314949284021409,1.243160921305441,1.0717846034304506,1.2437706240024613,1.0592768229545255,0.9992371408764,1.070389954213379,1.429228964725564,0.9998439647755216,1.2260643085650051
2023-11-05,1.1958924013389178,1.159197676156573,0.94114350988833,1.0359196121839864,1.2053492701801878,1.1653502494743726,1.173876217596442,1.2719164882796452,1.1312797618892385,1.0251170597455184,1.0427881473498206,1.4244897947145363,1.19629782116757,1.1238066254797412
2023-11-12,1.140466441625638,1.149496861060325,1.3699494555697251,1.0125586919385026,1.0983610719562302,1.1279837148137724,1.1277736013818267,1.1549898101868703,1.1902646348194283,1.0733918444876998,1.1401143827236306,1.3116593376088344,1.2467374561410076,1.260977623714746
2023-11-19,1.0911315102978334,1.1891947042743558,1.254490551100667,1.018154695513154,1.1063195802933217,1.1406987618951725,1.1324820273317118,1.0972316196673326,1.0749114433164757,1.009617282179638,1.0452884962958513,1.1961442543014031,1.074775303541441,1.2614744433368283
2023-11-26,1.0747779500919337,1.1813699910479258,0.99342266019992,1.057327194022441,1.2138667050167042,1.2459626904461336,1.2002830081835232,1.153362622857033,1.0374328601830864,1.185053517113917,0.8884287282919312,1.1367677466069273,0.9373468407869204,1.0895801758913355
2023-12-03,1.1249245505615209,1.174393608039131,1.0908947912467184,1.0799261124342614,1.2415843727540148,1.254159674446217,1.1549352356376796,1.0963928868684345,1.0896297254112903,1.292513337614835,1.0043699608881211,1.1153563292345203,1.0640939791434,0.9963889639158386
2023-12-10,1.151386139731709,1.1075071052247096,1.2738231378366072,1.0894458107035705,1.1580159383345183,1.2896222311464065,1.081480229538612,1.096812703497206,1.098127860406254,1.1007111299474843,1.114076309267206,1.1574959866878176,1.1606175299454844,0.9997300792349249
2023-12-17,1.1802568968549272,1.155712704064067,1.0607682230748283,1.1243655602290912,1.0361990232123792,1.3097995666008202,1.032505679375312,1.1918493755548838,1.1302554080567384,0.9823590273776712,1.054483945508961,1.1288251285396944,1.062082226782946,1.3347430887654166
2023-12-24,1.2011001194192787,1.2298813500667043,1.0620661417966648,1.0775140298047696,0.9863883758805524,1.2397749358498773,1.0930120752539545,1.2543760035722331,1.1318172070750534,1.0747543686001262,1.1436555093397085,1.0509573802313052,1.0840246022126083,1.2747693189898164
2023-12-31,1.16762663221503,1.1488842644974837,1.161214958335749,1.0121092651454977,1.1617208268410972,1.1811978514339945,1.1051829137128746,1.2140960390722488,1.0688072546914285,1.07243393518408,1.116712746186708,1.1134235287880043,1.1352707345709303,1.0853210064494434
2024-01-07,1.0655894876641534,1.0826579033361508,1.0024708937964275,0.9961949738667232,1.1759835658643154,1.1028133541987046,0.962295535917958,1.043351202752274,0.9747793028414098,0.9513593325875864,0.9976976852035572,1.1740508287844602,1.093673755280295,1.0338907649961862
2024-01-14,0.9251091838311728,1.0195107282755858,0.8639987850955467,0.9791995926633948,1.0316695668267852,1.1220101496424666,0.8828038636888877,0.943864161517891,0.9421336449017336,0.952920434333203,0.9792068591654474,1.0393314451308708,1.0642628472397515,0.980377822168568
2024-01-21,0.9205773712418112,1.0032128639332842,1.0402061754637617,0.9701468835532422,1.007835091115362,1.271643102203,1.0287397675778176,0.9633014627268516,1.017572767137359,1.0405176169995685,1.0041677522702772,0.9615166235077044,1.0473530561972038,0.971921559052548
2024-01-28,1.1412197857661406,1.1078508574167074,1.24405483450435,0.9913401579922808,1.058717231200403,1.2210870069442028,1.1069219271305333,1.055981419839178,1.0309936319378623,1.0505185241848956,0.98365972466055,1.1119428053276506,1.027679906860533,1.1073606339582491
2024-02-04,1.1388166930551546,1.1228707932416104,1.0693420310411876,1.0215501906618882,1.048129624560295,1.1622055764965906,1.0944438667574663,1.192621178659731,0.98853705140003,1.1116526911272715,1.0816186764800368,1.1206410921555503,1.0174442630518057,1.1023831238179234
2024-02-11,1.1066521304658377,1.0490185579446578,1.0107188011428712,1.041462958575761,1.0978651187773107,1.1447909873343984,1.1159439980954378,1.194168822236638,0.9993277327137866,1.1225702070009431,1.10139693215899,1.0574705662760644,1.0276658808832837,0.997692661019342
2024-02-18,1.1170154770345857,1.0276117102771618,1.0500289017667024,1.0280902718680691,1.0927294222387185,1.1106373929250333,1.0378774423986612,1.2005632185440256,1.0999902135503024,1.0718538253010514,1.0223168089561994,1.1013574919205953,1.0175580465687328,1.0787265039918892
2024-02-25,1.0664951040044408,1.1101580782952645,1.0930530292890055,1.0199562875645278,1.0203125952167431,1.092080098526578,0.8988183898691049,1.062986471631266,1.120854389814673,1.0208010957383904,0.9776529779273532,1.0975276742048676,0.9900095445921218,1.19084461916316
2024-03-03,1.0039988691641628,1.1137028525502155,1.179085212710574,1.0271319774076126,1.0310847792804845,1.009422438134788,0.98948409020519,0.9861296051147376,1.0057247117375725,0.962793536867864,0.9348860410343424,1.0494594308182932,0.965823750796678,1.0966186206092012
2024-03-10,0.9674863780246092,1.010561442884931,1.0560944561771906,0.9946646784917524,1.0900340022485575,0.9726988195779346,1.140921702128503,1.1541094826029683,0.8957233923941202,0.9392900605061558,0.9144007552520996,1.085675908875841,0.945120642623835,1.0271037249087926
2024-03-17,0.9582179471931072,0.9452796428283908,1.0595249207508228,0.9792750919237656,1.1223893400097091,1.047868547180662,1.0110288338166773,1.0808208597962867,0.9695277470184502,0.9427908956640252,0.958630330221115,1.109862808367844,0.9816010569414848,0.9965624829986646
2024-03-24,1.0256829780229035,0.947270990191556,1.1140823082989584,0.9895821842772226,1.1220176141642757,1.100954942137116,1.018032371951361,0.9879093773269638,1.0698818742250336,1.0504236671498974,1.0513785839350496,1.0944852540875545,1.001495325056721,0.9761759729869484
2024-03-31,1.1343665094405078,1.0174014786441,0.9459738229352892,0.9879909773695694,1.1317864319899995,1.1938569683584734,1.0918881615179763,1.1673585151936972,1.1121082761760928,1.0411240038640863,1.1170235272591678,1.0640110959900713,1.0179393136568258,1.0626891151770563
2024-04-07,1.1520333204608852,1.084881321938127,0.9611300218920548,1.0273568862444475,1.135238400006661,1.1807439238605937,1.0486228640670798,1.2136450472157307,1.0952297797494708,0.9736759232656356,1.0130521273594122,0.997627302707216,0.9882590618155468,1.0571919905968152
2024-04-14,1.1084752954883563,1.1247874260074129,1.3117086233925157,1.006295365520642,1.0408139922325366,1.1412838558151894,1.0128673815876228,1.138163577560364,0.9393168019814492,1.129566259958558,0.90126642893798,1.0112996023470062,1.0614530843613466,0.9575885408069588
2024-04-21,1.0099986979445092,1.2029229969679014,1.3225806375789817,0.926329802910594,0.9356293604601034,1.0864309891768853,1.0160001747305225,1.0506779747675652,0.914209566574475,1.087208024812412,0.946278474680208,1.148762956961699,1.1051501700100683,1.1501370431100706
2024-04-28,0.978194950534281,1.2708303919759507,1.3225806451612905,0.9317527002102376,1.0698718340718625,1.0327173521602653,0.9954922203737124,1.0033081052949702,1.0347867046910058,0.931308326318006,1.1051835936685277,1.2152602469172475,0.9943194868922912,1.1512105140893336
2024-05-05,1.2106121178888165,1.1868174187681253,1.383073965511201,1.0355069759333042,1.3546957096355898,1.0581018141359733,1.017778183571344,1.0789876882340468,0.9763179369878175,0.9706908137250204,1.0752917847381258,1.1535331765379884,1.0320296028589795,1.07531182946043
2024-05-12,1.248278049840738,1.0064944408255752,1.3264140529530812,1.0629868214639535,1.240410414016344,1.2643814713639765,1.0787184136752748,1.1272464470438368,1.0667738925176182,1.1233367936763885,0.9709049767411482,1.0697192299468763,1.056710395967101,1.3342889748429514
2024-05-19,1.1203476286250158,1.0267383323186128,1.1833108019857344,1.0212122135205692,1.1231613644310825,1.575858308805731,1.1521384422804608,1.202890726988629,1.217601390247357,1.0362814599249932,0.95669284443078,1.008898177435222,0.998869224771836,1.2223289849855408
2024-05-26,1.098638494211515,1.2767424023380347,1.257926655264605,0.9912918456791971,1.1717211283760811,1.35157542575088,1.3439293420539786,1.3663390246217393,1.1212090883278758,1.006578648596185,1.060115141649856,1.05931060136986,1.0175364096328148,1.0215930541494591
2024-06-02,1.1108720376983408,1.29878759639898,1.324283656014886,0.9535684004738416,1.3917664018566092,1.1563619923694852,1.3661801174963653,1.2938052251986,1.0316069212951595,1.0640586791073472,1.0432929801901714,1.3913434734501566,1.039837107728112,1.1113914357552237
2024-06-09,1.111943541820996,1.6411027325622916,1.183310800768835,0.9535083025690384,1.4148612448724065,1.103918667710545,1.2465302497265147,1.1818118641367392,1.061559127185688,1.1002499791915592,0.9228656069174352,1.639619772171548,1.0304188448328748,1.4172574288601831
2024-06-16,1.3095732398496664,1.536205639374425,1.2014582926640869,0.9855456134974572,1.279556706361224,1.1191774734889903,1.0841089964460449,1.320472608729515,1.084137245115312,1.166277346358876,0.9041015192423956,1.6451612864766645,1.15594985904694,1.4255319091368917
2024-06-23,1.3498295601028556,1.224536396591969,1.4925667866112338,1.0296239499829722,1.2845112285904563,1.3590985322777074,1.1018755734887449,1.5577975046249748,1.0458876981063747,1.114235594569538,1.1033682820684985,1.6876824784351203,1.2287396668439756,1.425531914893617
2024-06-30,1.2788612354642876,1.088284715853869,1.3968837792519802,1.1639288668666825,1.3662479811693065,1.6422366715569223,1.4066239403599774,1.5950081835507386,1.221809196586162,0.9905758353272952,1.1627201359814694,1.726028912394047,1.1915112861258703,1.425531914893617
2024-07-07,1.2272368717487478,1.128422590743919,1.1616022076850905,1.2023636852324566,1.296433871930194,1.828375713458159,1.297354157317594,1.5325459230035945,1.3280875589555283,1.157459189425896,1.0132640295133033,1.4253749900636672,1.1882376862392396,1.425531914893617
2024-07-14,1.178350656488393,1.198865219857392,1.083407961443477,1.1437841389423251,1.2563127696256482,1.6732527805860788,1.1328468631869764,1.4559487191865157,1.212918866221642,1.5957539333697135,1.0351805272214702,1.1585700135328418,1.054496314334004,1.425531914893617
