seed,best_epoch,best_val_mse,epochs_run
142,36,1.721320629119873,120
143,26,1.8619922399520874,120
144,69,1.6221897602081299,120
145,90,1.5299408435821533,120
146,41,1.8173205852508545,120
147,28,1.5709933042526245,120
148,95,1.4214779138565063,120
149,45,1.5622118711471558,120
150,98,1.6620941162109375,120
151,24,1.5406662225723267,120
