city,model,variant,horizon,origin_date,target_date,neighborhood,group,shap_rate_per_100k,base_rate_per_100k,predicted_rate_per_100k,actual_rate_per_100k,n_background,seed
boston,gnn_st,post_covid,1,2025-12-14,2025-12-21,Dorchester,Own flu history,-27.52186915363086,69.13878261535748,226.20181461725787,256.1499938964844,20,0
boston,gnn_st,post_covid,1,2025-12-14,2025-12-21,Dorchester,Own weather,0.6679589088672365,69.13878261535748,226.20181461725787,256.1499938964844,20,0
boston,gnn_st,post_covid,1,2025-12-14,2025-12-21,Dorchester,Own demographics,0.04943905627479639,69.13878261535748,226.20181461725787,256.1499938964844,20,0
boston,gnn_st,post_covid,1,2025-12-14,2025-12-21,Dorchester,Neighbours' flu history,71.42691116146518,69.13878261535748,226.20181461725787,256.1499938964844,20,0
boston,gnn_st,post_covid,1,2025-12-14,2025-12-21,Dorchester,Neighbours' other inputs,1.230642774665435,69.13878261535748,226.20181461725787,256.1499938964844,20,0
boston,gnn_st,post_covid,1,2025-12-14,2025-12-21,Dorchester,Persistence anchor,103.83761772784297,69.13878261535748,226.20181461725787,256.1499938964844,20,0
boston,gnn_st,post_covid,1,2025-12-14,2025-12-21,Dorchester,Climatology,7.372331526415616,69.13878261535748,226.20181461725787,256.1499938964844,20,0
