city,model,variant,horizon,group,mean_abs_shap_rate_per_100k,mean_signed_shap_rate_per_100k,n_node_weeks,n_weeks
boston,gnn_st,post_covid,1,Persistence anchor,17.26438928495443,-0.9503034524284898,154,11
boston,gnn_st,post_covid,1,Own flu history,6.6894854198362,0.24799753986558887,154,11
boston,gnn_st,post_covid,1,Neighbours' flu history,6.602087733531342,-1.5656101275318994,154,11
boston,gnn_st,post_covid,1,Climatology,1.5529158051409415,-0.09303258963415151,154,11
boston,gnn_st,post_covid,1,Neighbours' other inputs,0.4937692921677267,-0.1685672112253901,154,11
boston,gnn_st,post_covid,1,Own weather,0.31022593542371285,-0.019796633017877884,154,11
boston,gnn_st,post_covid,1,Own demographics,0.05504626658547385,9.623419546649333e-05,154,11
