seed,best_epoch,best_val_mse,epochs_run
42,53,0.6934982538223267,120
43,45,0.702338457107544,120
44,63,0.6646818518638611,120
45,22,0.7027148604393005,120
46,67,0.6792227625846863,120
47,74,0.660519003868103,120
48,59,0.6777072548866272,120
49,39,0.6681334972381592,120
50,52,0.6888648867607117,120
51,53,0.6936243772506714,120
