model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,2,Agler/Cassidy,2024-25,0.5,IT50,51.74083078339265,9,,,,,,2025-06-08,2025-06-08,0.0,30.73424101791806,31.012749311487088,0.27850829356902906,arima
arima,post_covid,2,Agler/Cassidy,2024-25,0.9,IT90,88.48740693700204,9,,,,,,2025-06-08,2025-06-08,0.0,30.73424101791806,31.012749311487088,0.27850829356902906,arima
arima,post_covid,2,Agler/Cassidy,2024-25,0.98,IT98,124.72586226376617,9,,,,,,2025-06-08,2025-06-08,0.0,30.73424101791806,31.012749311487088,0.27850829356902906,arima
arima,post_covid,2,Agler/Cassidy,2025-26,0.5,IT50,51.74083078339265,44,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2025-12-28,2.0,86.05587485017058,66.85891609124869,-19.196958758921895,arima
arima,post_covid,2,Agler/Cassidy,2025-26,0.9,IT90,88.48740693700204,44,,,,,,2025-12-14,2025-12-28,2.0,86.05587485017058,66.85891609124869,-19.196958758921895,arima
arima,post_covid,2,Agler/Cassidy,2025-26,0.98,IT98,124.72586226376617,44,,,,,,2025-12-14,2025-12-28,2.0,86.05587485017058,66.85891609124869,-19.196958758921895,arima
arima,post_covid,2,Bexley,2024-25,0.5,IT50,24.605454693531783,9,,,,,,2025-06-08,2025-06-01,-1.0,7.034574935809503,13.341243492995186,6.3066685571856835,arima
arima,post_covid,2,Bexley,2024-25,0.9,IT90,37.5430295506582,9,,,,,,2025-06-08,2025-06-01,-1.0,7.034574935809503,13.341243492995186,6.3066685571856835,arima
arima,post_covid,2,Bexley,2024-25,0.98,IT98,49.19357270883574,9,,,,,,2025-06-08,2025-06-01,-1.0,7.034574935809503,13.341243492995186,6.3066685571856835,arima
arima,post_covid,2,Bexley,2025-26,0.5,IT50,24.605454693531783,44,2025-12-07,2026-01-18,6.0,-6.0,2026-01-18,2026-01-04,2026-01-18,2.0,49.24202455066653,30.39493340189408,-18.84709114877245,arima
arima,post_covid,2,Bexley,2025-26,0.9,IT90,37.5430295506582,44,2025-12-28,,,,,2026-01-04,2026-01-18,2.0,49.24202455066653,30.39493340189408,-18.84709114877245,arima
arima,post_covid,2,Bexley,2025-26,0.98,IT98,49.19357270883574,44,2026-01-04,,,,,2026-01-04,2026-01-18,2.0,49.24202455066653,30.39493340189408,-18.84709114877245,arima
arima,post_covid,2,Clintonville/Near North,2024-25,0.5,IT50,15.728895715230147,9,,,,,,2025-07-13,2025-06-01,-6.0,5.136054072377274,8.750657724953319,3.6146036525760454,arima
