model,variant,neighborhood,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,kg_co2,kwh,runtime_s,mean_rank
gnn_st,post_covid,Bexley,92.3076923076923,88.88888888888889,90.56603773584906,0.5278538105668134,0.0312344936363622,0.6169094546486015,7.598832992406992,4.925176390895137,6.236781516165103,65.1459043324047,52.319532915501114,59.26715076632389,9.536033267614132,6.7903891651593185,8.252258224832332,blend,train,15734,,,,,3.0
lstm,post_covid,Bexley,88.46153846153845,92.5925925925926,90.56603773584906,0.4195766026496206,0.3382754263967136,0.5898465827150288,7.850956560501344,4.95224979004653,6.374256884986627,71.03648945662127,62.872336605304255,67.29458606643432,10.104366829421316,6.341709389905491,8.400831562875494,level,train,22353,,,,,3.0
gat,post_covid,Bexley,65.38461538461539,92.5925925925926,79.24528301886792,0.3783960631681906,0.471108911182329,0.6051068274120219,8.616478479825533,4.22783844559281,6.380756198235278,93.70276673271113,49.94001049324456,73.64483678962227,10.805618424122104,5.531742035310445,8.53627190536356,level,,8129,,,,,3.3333333333333335
xgboost,post_covid,Bexley,92.3076923076923,92.5925925925926,92.45283018867924,0.2549635221482291,0.2754028490028256,0.5406554793048992,8.28056652855055,4.531720619083044,6.370777102972764,79.43307640216683,42.9040191040078,62.690591807177285,10.973884680856592,6.345994968749329,8.921475444412781,climatology,,,,,,,5.0
arima,post_covid,Bexley,88.46153846153845,88.88888888888889,88.67924528301887,0.3677056461341869,-0.0843122141073045,0.4624502769630907,8.229100519250318,5.642351987744098,6.911322965464131,69.05442765887653,69.8586764315618,69.42304167969061,10.698361012312349,7.416106565396637,9.174196098662138,level,none,,,0.00014088415528574583,0.00038131109793069,28.303558083018288,5.666666666666667
dualtopo,post_covid,Bexley,61.53846153846154,74.07407407407408,67.9245283018868,0.3471951395532718,0.329792233486785,0.5768834873418622,9.208238399945772,6.651212692260742,7.905602662068493,64.15429524426295,102.1751728026288,81.58053079184731,12.525618725576512,7.664502555917851,10.338856384079069,level,train,479905,,,,,7.333333333333333
persistence,post_covid,Bexley,80.76923076923077,70.37037037037037,75.47169811320755,0.3249814336170283,-0.0875806102166858,0.4040875821441724,10.68714269094136,6.7740351233721166,8.693672798028727,96.48892773892776,94.53463203463204,95.5932088744589,12.886468133764996,9.330454149276278,11.216679544391482,level,none,0,,7.84148068840472e-08,2.122342008321236e-07,0.01578966691158712,8.333333333333334
seasonal_naive,post_covid,Bexley,92.3076923076923,88.88888888888889,90.56603773584906,-0.0735297616054969,0.6061665028592496,0.2971265973305661,12.71634699934795,4.559446717654308,8.560944969051189,106.37487512487512,58.11688311688312,84.25662878787881,17.368640239071688,5.540684025948915,12.791719833215042,level,none,0,,7.727352984933185e-08,2.0914526866464357e-07,0.015560207888484001,6.666666666666667
gnn_st,post_covid,Clintonville/Near North,100.0,100.0,100.0,0.7986658972069312,0.7021910163289207,0.8652904118601109,3.5469723848196177,2.0887288649876914,2.8040936105656176,26.625169745546973,48.283656456840866,37.65873844752689,4.436196701798463,2.708600467712913,3.659471597935168,blend,train,15734,,,,,1.3333333333333333
gnn_st_v2,post_covid,Clintonville/Near North,100.0,100.0,100.0,0.7964306897763781,0.7034786340837612,0.8645465493493103,3.583977405841534,2.081920751818904,2.818778733037553,26.599484629506176,48.18831946074892,37.59757029825248,4.494950859431236,2.705905272305486,3.6934697451677594,blend,train,15734,69b537f,,,,1.6666666666666667
gat,post_covid,Clintonville/Near North,92.3076923076923,96.29629629629628,94.33962264150944,0.7174431158661583,0.6892501476025004,0.8179855345267879,3.9413127165574298,2.0810305454112865,2.9936217991810925,32.5262630779744,57.7015794862841,45.35142426711331,4.92705596702025,2.7858551205529194,3.982792206714988,level,,8129,,,,,3.3333333333333335
seasonal_naive,post_covid,Clintonville/Near North,100.0,100.0,100.0,0.7042519857881168,0.3733280043700085,0.7888703779147123,3.7137621754112593,3.005542753465219,3.352971149136862,30.657098439839153,52.87384426273315,41.975063293011566,4.809615260096321,3.776801267298355,4.314470001001961,level,none,0,,7.727352984933185e-08,2.0914526866464357e-07,0.015560207888484001,5.0
arima,post_covid,Clintonville/Near North,92.3076923076923,100.0,96.22641509433964,0.6253287570184982,0.5573294886735617,0.7487872156900682,4.6421061201584015,2.4976528276173244,3.5496487824487963,34.101881471232616,71.23567312485304,53.01909608722792,5.785489201146162,2.93667413286725,4.562187702835005,level,none,,,0.00014088415528574583,0.00038131109793069,28.303558083018288,5.0
lstm,post_covid,Clintonville/Near North,100.0,100.0,100.0,0.5978340172806106,0.5597470475616214,0.7502074775747972,4.532723474094211,2.337023541944605,3.4141593577161102,33.23666781040108,74.79838691401733,54.40961905186595,5.861694539970653,2.8714232228726995,4.588671367390066,level,train,22353,,,,,5.666666666666667
persistence,post_covid,Clintonville/Near North,100.0,100.0,100.0,0.6253287570184982,0.5573294886735619,0.7487872156900682,4.859497314633882,2.625094303659495,3.7212165354582503,39.65811466757604,58.84733579178023,49.433755617642326,5.835175055504398,3.360675828094091,4.7388853094200485,level,none,0,,7.84148068840472e-08,2.122342008321236e-07,0.01578966691158712,6.666666666666667
xgboost,post_covid,Clintonville/Near North,100.0,100.0,100.0,0.522472898705914,0.7697807643957421,0.7065857139205579,5.661651077913418,2.487922216714125,4.04484580900057,41.80914161213099,53.753953320556725,47.894234369253525,7.584241633708329,3.1419134912939883,5.765990890907133,climatology,,,,,,,7.333333333333333
dualtopo,post_covid,Clintonville/Near North,57.692307692307686,100.0,79.24528301886792,0.7366194321750609,0.5763779413725761,0.8215746519804935,7.083413399182833,3.1661454836527505,5.0878240837241115,42.03215318416164,116.62116956003506,80.03033133790846,9.212493273100474,3.8323321974892512,7.008301858647147,level,train,479905,,,,,9.0
gat,post_covid,Dublin,96.15384615384616,92.5925925925926,94.33962264150944,0.4752899218877707,0.4744524678688035,0.6776445226156829,2.183166980743408,1.660710096359253,1.9170097000194048,33.870436908599174,63.857463613110056,48.86395026085462,3.1196068765545912,2.167631920672879,2.6772753805168734,level,,8129,,,,,2.0
gnn_st,post_covid,Dublin,100.0,100.0,100.0,0.5450775224956883,0.6099537599895039,0.7184228940069118,2.5751984898860636,1.6897823258682534,2.124137425197745,39.12660329570629,24046615.440667596,12250181.777164351,3.1944255689172327,2.2012854461477747,2.733944479897377,blend,train,15734,,,,,3.0
gnn_st_v2,post_covid,Dublin,100.0,100.0,100.0,0.5279745769080243,0.608852779510438,0.7098974999258924,2.609930849992312,1.6884973424452323,2.140521327279649,39.33681629310393,23960820.84052389,12206475.197195636,3.2657392125229094,2.206204683540779,2.77695884819707,blend,train,15734,69b537f,,,,4.0
arima,post_covid,Dublin,96.15384615384616,100.0,98.1132075471698,0.2311401696676908,0.6133831389475505,0.5811249302781097,2.7269261102505573,1.5109889424165128,2.10748642097661,44.09850563015208,64.22084109430854,54.15967336223031,3.810282208892694,1.8610411367030075,2.981035385326149,level,none,,,0.00014088415528574583,0.00038131109793069,28.303558083018288,3.3333333333333335
lstm,post_covid,Dublin,96.15384615384616,100.0,98.1132075471698,0.3170038709983523,0.3520775680342849,0.5785927150173635,2.9155099399582367,1.813120833391921,2.3539154894433216,45.64835903911778,73.32680168947545,59.48758036429661,3.7893270357558326,2.2124572777388014,3.0883166891415006,level,train,22353,,,,,5.333333333333333
persistence,post_covid,Dublin,100.0,96.29629629629628,98.1132075471698,0.2410758398921808,0.5654723616441127,0.5708282212618888,3.1362479922150706,1.637058488148261,2.372509942973488,54.71574177456531,65.99511599511601,60.35542888484065,4.229894646971859,2.02159839900986,3.2953295972303107,level,none,0,,7.84148068840472e-08,2.122342008321236e-07,0.01578966691158712,4.666666666666667
xgboost,post_covid,Dublin,96.15384615384616,100.0,98.1132075471698,0.2592642398056652,0.4641157018003125,0.5227383661249404,3.0992047986119697,1.790329578083744,2.4324193089089112,46.203251742019475,45868898.67487875,23367197.46238248,4.363773148504782,2.1548618348605473,3.421568700200152,climatology,,,,,,,5.666666666666667
seasonal_naive,post_covid,Dublin,100.0,92.5925925925926,96.22641509433964,0.478536023564598,0.4940758575950877,0.6319926900369003,3.751773299098401,1.834634512579948,2.7751176908720208,57.24665857018798,51.72161172161173,54.48413514589985,4.582233535193463,2.342006924069727,3.618645040181206,level,none,0,,7.727352984933185e-08,2.0914526866464357e-07,0.015560207888484001,8.333333333333334
dualtopo,post_covid,Dublin,69.23076923076923,96.29629629629628,83.01886792452831,0.4972992198922764,0.0849580950693307,0.641529477238911,3.954466819763184,1.975386796174226,2.9462562417084315,48.69734499768536,105.5423401313506,77.11984256451798,5.050102529198743,2.327098235553836,3.907678343169171,level,train,479905,,,,,8.666666666666666
gnn_st,post_covid,Eastside,96.15384615384616,85.18518518518519,90.56603773584906,0.7041467993117867,0.6383936494315592,0.8128702093985608,9.994243621826172,7.195501256872107,8.568469209491083,21.555244325412534,39.93841366504271,30.920255121073193,13.551218616780629,9.115509857815564,11.507193578758834,blend,train,15734,,,,,1.6666666666666667
gnn_st_v2,post_covid,Eastside,96.15384615384616,85.18518518518519,90.56603773584906,0.7020080185280838,0.6392659758623459,0.8121011446753238,10.000056706942043,7.1859987223589865,8.566479997814826,21.397460857471813,40.02167654146262,30.8852688474294,13.657471081689229,9.1050939149931,11.564473309797028,blend,train,15734,69b537f,,,,2.0
gat,post_covid,Eastside,84.61538461538461,88.88888888888889,86.79245283018868,0.5884714210630386,0.4624188533587987,0.7469191154276377,12.29737582573524,8.00304490548593,10.109697809759176,30.260963132693018,51.83055153478624,41.24924401677824,15.73230976907059,9.858825786155816,13.074134681296224,level,,8129,,,,,3.3333333333333335
xgboost,post_covid,Eastside,88.46153846153845,81.48148148148148,84.90566037735849,0.5517744615091577,0.5303015301904651,0.7223864268808583,12.361670422421431,8.684438659940575,10.488363675497226,25.024205432824132,44.81745845477743,35.10756074589468,17.106683319372685,11.313939024089777,14.448832823152106,climatology,,,,,,,5.333333333333333
lstm,post_covid,Eastside,96.15384615384616,81.48148148148148,88.67924528301887,0.5309430113798652,0.1890030878532438,0.6725331160641502,12.35691388561133,10.160373075718448,11.237921397552691,29.72439196692297,76.07169582740978,53.33528261283135,16.424978176592195,12.410050734566484,14.519037801407864,level,train,22353,,,,,5.666666666666667
persistence,post_covid,Eastside,88.46153846153845,92.5925925925926,90.56603773584906,0.4153780344580112,0.5113722440265284,0.637927165927628,14.405732597786644,8.255227814500776,11.272456576112708,30.433585464588063,48.289919956586616,39.53020869636091,20.309039315704265,10.76878130316676,16.16832659366797,level,none,0,,7.84148068840472e-08,2.122342008321236e-07,0.01578966691158712,5.666666666666667
arima,post_covid,Eastside,76.92307692307693,96.29629629629628,86.79245283018868,0.2822619967998712,0.4243250497034934,0.4603726842330411,13.849788724002368,9.590809194528768,11.680119907100725,25.215972459955204,77.8881523352358,52.04896975490948,21.83797087211977,10.851093398451294,17.144485565683343,level,none,,,0.00014088415528574583,0.00038131109793069,28.303558083018288,6.666666666666667
dualtopo,post_covid,Eastside,65.38461538461539,66.66666666666666,66.0377358490566,0.5729877708679917,0.0545960093817657,0.6697949870407915,16.588038737957294,11.202153311835396,13.844285785027273,30.796696559115883,108.54379990432707,70.40371147082723,24.082488170967434,13.063703694484932,19.273087949600804,level,train,479905,,,,,8.333333333333334
seasonal_naive,post_covid,Eastside,100.0,100.0,100.0,0.4262461545706366,0.6246278003792555,0.627777240457106,17.85250297394418,7.148857076474898,12.399702233723982,42.02707819241888,48.21903405236739,45.18147080031717,27.21089025662239,8.77783314959294,20.061982182661257,level,none,0,,7.727352984933185e-08,2.0914526866464357e-07,0.015560207888484001,6.333333333333333
gnn_st,post_covid,Far East,88.46153846153845,92.5925925925926,90.56603773584906,0.7180108826937678,0.6873751613583566,0.8353483004980712,13.574119641230656,6.627381995872215,10.035215557746168,21.47478587956588,22.679805695985173,22.088663899251177,17.59105521480528,8.867540342031523,13.851417848005603,blend,train,15734,,,,,2.0
gnn_st_v2,post_covid,Far East,88.46153846153845,92.5925925925926,90.56603773584906,0.7126111944692328,0.6888226659820871,0.8329892948064729,13.749463081359863,6.598320289894387,10.106428074386884,21.60651632429544,22.602336723979946,22.11382105621019,17.82314463313676,8.839364805173508,13.987126557139312,blend,train,15734,69b537f,,,,2.3333333333333335
gat,post_covid,Far East,80.76923076923077,96.29629629629628,88.67924528301887,0.5681443204807503,0.6989005615824192,0.7707892375803107,15.455352416405312,7.120208669591833,11.20914711142486,26.690230653505253,26.953680036644283,26.824440716613815,21.36180738846937,8.581725492124162,16.167133865107594,level,,8129,,,,,2.6666666666666665
xgboost,post_covid,Far East,92.3076923076923,88.88888888888889,90.56603773584906,0.5890863424301116,0.7939772880484274,0.787174570044968,14.494201799978145,8.860859214359142,11.62438576579488,22.494234311102687,25.27781664920296,23.91228569088962,20.51816092492292,11.177849114296563,16.43705231886831,climatology,,,,,,,4.333333333333333
lstm,post_covid,Far East,92.3076923076923,92.5925925925926,92.45283018867924,0.5125157460008101,0.3806478047500847,0.6890443538093951,16.18460631562107,10.955747241640491,13.520847919442284,26.21130537587223,41.60132895723458,34.05150606826437,21.919252657491423,12.760860225989964,17.85077690489011,level,train,22353,,,,,5.666666666666667
persistence,post_covid,Far East,88.46153846153845,100.0,94.33962264150944,0.5056748726842784,0.5834711031141109,0.7018849262215376,18.606309330581745,8.715273561155893,13.567479787666688,28.40727638823032,31.32471254560122,29.89351744953247,24.79139122955002,10.620495006758077,18.946500020092987,level,none,0,,7.84148068840472e-08,2.122342008321236e-07,0.01578966691158712,5.666666666666667
arima,post_covid,Far East,80.76923076923077,92.5925925925926,86.79245283018868,0.4601246099275294,0.35206937197699,0.588491593975231,17.65511796708872,11.340885623023317,14.438433565395025,25.27894350274519,48.18687079299348,36.94901966947544,25.55012957166993,13.147509660885936,20.20656367628559,level,none,,,0.00014088415528574583,0.00038131109793069,28.303558083018288,7.333333333333333
dualtopo,post_covid,Far East,53.84615384615385,66.66666666666666,60.37735849056604,0.5699631921882882,0.3346101791208735,0.7304508607309242,22.186991104712853,13.634993305912724,17.830312980795807,29.71470666534707,64.37034320489752,47.369464902476544,31.175795746724276,16.405222393974007,24.777017630070393,level,train,479905,,,,,8.333333333333334
seasonal_naive,post_covid,Far East,96.15384615384616,100.0,98.1132075471698,0.3515302736900443,0.6971738312525148,0.647984074926679,22.764015489637668,7.144754721455212,14.807033588865472,39.4702362693048,23.76600628515749,31.469968164173157,35.220583351633216,8.676928371492155,25.43416662954487,level,none,0,,7.727352984933185e-08,2.0914526866464357e-07,0.015560207888484001,6.666666666666667
gnn_st,post_covid,Far South,84.61538461538461,85.18518518518519,84.90566037735849,0.5625693044276895,0.5538848714085592,0.8034612589809051,12.308769005995533,7.977302833839699,10.10217303150105,19.577853087775672,32.97470097072861,26.27627702925215,16.845939514268174,10.085479694755447,13.821492662515016,blend,train,15734,,,,,1.3333333333333333
gnn_st_v2,post_covid,Far South,84.61538461538461,85.18518518518519,84.90566037735849,0.5596870464006167,0.5523042533955679,0.8014547023692976,12.494186914884128,7.952567789289686,10.180531888637905,19.75599863553517,32.830321030085024,26.293159832810097,17.056039070896027,10.078838430761031,13.944878521256358,blend,train,15734,69b537f,,,,1.6666666666666667
lstm,post_covid,Far South,88.46153846153845,88.88888888888889,88.67924528301887,0.5584808367896019,0.3995209759246815,0.7510659155121299,13.425846758428374,9.006368403003254,11.174414388683502,23.450000500295452,39.90994045077762,31.679970475536535,17.47496144790835,11.755106718419617,14.839175353881332,level,train,22353,,,,,3.3333333333333335
gat,post_covid,Far South,76.92307692307693,81.48148148148148,79.24528301886792,0.5483713195992153,0.4054213751467963,0.7938885855529805,14.5103335747352,7.84988311485008,11.117273906491835,28.517011698119553,31.506478763271772,30.01174523069566,18.52568950921563,10.78346680391132,15.08646506164906,level,,8129,,,,,3.6666666666666665
arima,post_covid,Far South,80.76923076923077,88.88888888888889,84.90566037735849,0.2433200389190971,0.3611113939798318,0.6428373749860028,16.145263071715213,10.107129848836644,13.069232939305373,27.92627905948512,46.798518684686925,37.362398872086025,20.95800284455025,11.907106922354954,16.9617901534247,level,none,,,0.00014088415528574583,0.00038131109793069,28.303558083018288,5.0
xgboost,post_covid,Far South,76.92307692307693,88.88888888888889,83.01886792452831,0.4664004284473018,0.7404627506431258,0.7868287893142086,16.72332500723987,10.167032527183684,13.38332695136219,26.35055038588603,34.98859830252794,30.669574344206985,21.170954960407613,12.125010719727706,17.16890100771314,climatology,,,,,,,6.0
persistence,post_covid,Far South,84.61538461538461,85.18518518518519,84.90566037735849,0.2433200389190972,0.3611113939798319,0.6428373749860027,17.336860960018406,10.602356254994575,13.906075544251555,32.02772395524172,44.485839725913706,38.25678184057771,22.805547903285753,12.883540312005424,18.43091634133813,level,none,0,,7.84148068840472e-08,2.122342008321236e-07,0.01578966691158712,7.333333333333333
dualtopo,post_covid,Far South,46.15384615384615,74.07407407407408,60.37735849056604,0.5532812010655089,0.2301087772969063,0.7475244816844858,21.45178119952862,12.592089617693864,16.9383534125562,31.24487374361046,70.54529934982725,50.89508654671886,27.97661032297801,15.397770958333298,22.46650560083755,level,train,479905,,,,,8.333333333333334
seasonal_naive,post_covid,Far South,96.15384615384616,100.0,98.1132075471698,0.3163328819534018,0.3284506299438314,0.6075120889082763,26.292869702397585,10.364990070181266,18.178666870891156,48.281278090095874,50.76769188714192,49.52448498861889,41.761921846838845,12.133568723807407,30.505349130131076,level,none,0,,7.727352984933185e-08,2.0914526866464357e-07,0.015560207888484001,8.333333333333334
gnn_st,post_covid,Far Southeast,100.0,100.0,100.0,0.3475610681095373,0.0509832425075878,0.4992706769726604,3.176984566908616,2.092306459391559,2.6244127008150206,69.93979313700316,71.16708428200536,70.56501692785335,3.8006269369135666,2.422473619066751,3.174218402385974,blend,train,15734,,,,,2.0
gnn_st_v2,post_covid,Far Southeast,96.15384615384616,100.0,98.1132075471698,0.3461368801633242,0.0456747307812482,0.4959312512590117,3.180220273824838,2.092828808007417,2.6262661308612465,69.02188274958559,71.19914037803852,70.13105173011822,3.809690318284089,2.4229655644043695,3.1797348464325648,blend,train,15734,69b537f,,,,3.0
lstm,post_covid,Far Southeast,100.0,100.0,100.0,0.2493631580389184,-0.0735524081107597,0.4226387984453084,3.050765681888596,2.1647711211760243,2.5994099622803044,73.81122638439518,88.19104131986296,81.13679248359577,3.7890455200271935,2.6019088349335093,3.23910834917262,level,train,22353,,,,,3.6666666666666665
xgboost,post_covid,Far Southeast,100.0,100.0,100.0,0.2183144195227286,0.0738102543553928,0.4380713730444218,3.5906276282174443,1.8133648966167284,2.6852296328736824,82.41191304572327,70.70991086880292,76.45051571031101,4.385222410263701,2.1524894006866035,3.4342373079185857,climatology,,,,,,,4.0
dualtopo,post_covid,Far Southeast,84.61538461538461,100.0,92.45283018867924,0.1889543778024258,-0.0035960332424773,0.3360124931791676,3.329969176879296,2.1753020551469593,2.741742529959049,57.19851253692847,106.15260010120184,82.13738733382243,4.172240298712124,2.5760258195951464,3.452554046390454,level,train,479905,,,,,4.666666666666667
arima,post_covid,Far Southeast,96.15384615384616,100.0,98.1132075471698,0.0992383846563757,-0.1189617419098478,0.2438932988559862,3.5400846632527703,2.152260211709362,2.8330797539759396,69.23090378150856,99.6422451200966,84.72347389739303,4.22872044604609,2.6008638013396457,3.4954830414575686,level,none,,,0.00014088415528574583,0.00038131109793069,28.303558083018288,5.666666666666667
gat,post_covid,Far Southeast,92.3076923076923,100.0,96.22641509433964,0.2079286654662942,0.3702315753739133,0.5064662685237477,3.5392505755791297,1.6737020633838795,2.5888768052155116,104.05915841486366,57.12015933215917,80.14683812744816,4.68133488233032,1.9824641801482672,3.571115087687528,level,,8129,,,,,5.0
persistence,post_covid,Far Southeast,92.3076923076923,96.29629629629628,94.33962264150944,0.1359639002711476,-0.1526829775550405,0.2464398341637239,4.289701734857171,2.7305446071218906,3.4954141414825948,85.87065712065711,117.1575543797766,101.80926515832174,5.049329544344876,3.3835656278177404,4.2824761213611025,level,none,0,,7.84148068840472e-08,2.122342008321236e-07,0.01578966691158712,8.333333333333334
seasonal_naive,post_covid,Far Southeast,100.0,96.29629629629628,98.1132075471698,0.1640525420505199,0.1853672044827781,0.3653802942333006,6.03466515242619,2.450488749981184,4.208763966274961,148.1544844044844,90.54967666078778,118.80863895014838,8.088448697085768,3.0869727726263045,6.078560971603202,level,none,0,,7.727352984933185e-08,2.0914526866464357e-07,0.015560207888484001,8.666666666666666
gnn_st,post_covid,Far Southwest,100.0,96.29629629629628,98.1132075471698,0.7093439079762796,0.5593766482406857,0.8059199564927051,6.648171461545504,3.018597814771864,4.799143377340065,34.84271840177334,24.366619117522102,29.50583763432459,8.053236984050873,4.024589160907058,6.329845235870515,blend,train,15734,,,,,1.0
gnn_st_v2,post_covid,Far Southwest,100.0,96.29629629629628,98.1132075471698,0.7035074515194844,0.5529588076854067,0.8024985100264522,6.75045868066641,3.0214064209549516,4.850752812511516,34.80853655289882,24.39013053232373,29.50104669336057,8.14084664164204,4.042259576893104,6.390270127841712,blend,train,15734,69b537f,,,,2.0
xgboost,post_covid,Far Southwest,100.0,100.0,100.0,0.6781703523196035,0.7199531117466152,0.786976511542707,7.002706733475652,2.674941251393305,4.797996016188418,36.86165516197529,18.942816677749978,27.73319027378503,8.577742090156557,4.046266774960857,6.665980321793375,climatology,,,,,,,3.0
arima,post_covid,Far Southwest,92.3076923076923,96.29629629629628,94.33962264150944,0.5522846001435285,0.3009596511802246,0.6909594413292509,7.511954582608774,3.624084616335446,5.531341580922363,36.87121343659033,34.063450917207795,35.440843851244516,9.84062841091254,4.792756326174428,7.694633037726508,level,none,,,0.00014088415528574583,0.00038131109793069,28.303558083018288,4.333333333333333
persistence,post_covid,Far Southwest,100.0,96.29629629629628,98.1132075471698,0.5522846001435286,0.3009596511802246,0.6909594413292509,9.03427967078282,3.595866377605408,6.263767238409422,45.473439375842034,30.204338750090383,37.69484094385533,10.789110137094324,4.974308495731143,8.34922711551073,level,none,0,,7.84148068840472e-08,2.122342008321236e-07,0.01578966691158712,5.666666666666667
lstm,post_covid,Far Southwest,96.15384615384616,100.0,98.1132075471698,0.4381421097555458,0.494805021822292,0.6597161353127011,8.514668271948675,4.817750038488282,6.631332568110362,44.74343699800813,44.22992566242351,44.4818368836537,10.976128880310808,5.371525673627248,8.590691883323712,level,train,22353,,,,,6.666666666666667
gat,post_covid,Far Southwest,76.92307692307693,96.29629629629628,86.79245283018868,0.4384010450671717,0.3605513614696679,0.6735134927030513,9.116762894850512,2.8078160462556063,5.90277110405688,54.68164705249925,25.401855477842712,39.76552681635347,11.658785334207982,4.544345525115672,8.78644777751614,level,,8129,,,,,6.0
dualtopo,post_covid,Far Southwest,73.07692307692307,92.5925925925926,83.01886792452831,0.4911553825474717,0.2837567286848204,0.6581036800580919,10.10939858509944,7.078918386388708,8.56556904990718,42.06010919970811,75.25163271239147,58.96899853635813,12.880087198977789,7.80816938339408,10.603875714397768,level,train,479905,,,,,8.333333333333334
seasonal_naive,post_covid,Far Southwest,100.0,100.0,100.0,0.3515017350987849,0.3679616358482699,0.6028526157677659,12.929058017742522,3.595866377605408,8.174413219936822,64.25359452288558,28.63731886607704,46.109454093945374,18.20899297444592,4.892488631601899,13.223076647249242,level,none,0,,7.727352984933185e-08,2.0914526866464357e-07,0.015560207888484001,8.0
gnn_st,post_covid,Hilliard,96.15384615384616,92.5925925925926,94.33962264150944,0.7715788499106646,0.3085223550629338,0.7843745703307087,4.399713754653931,3.4035444877765797,3.892231297942827,46049723.34292055,25484809.86388447,35573257.985675745,5.74154211704475,4.528029894774638,5.159128986347811,blend,train,15734,,,,,1.0
