model,variant,scope,name,group,segment,horizon,permutation_axis,n_columns,baseline_RMSE,permuted_RMSE_mean,permuted_RMSE_std,delta_RMSE,delta_RMSE_pct,n_repeats,rank
gnn_multiedge_season_level,post_covid,feature,flu_lag5,flu_lags,flu_season,24,origins,1,32.22570530765958,30.591056041409352,1.3235237535790922,-1.6346492662502285,-5.072501131144199,20,19
gnn_multiedge_season_level,post_covid,feature,flu_lag0,flu_lags,flu_season,24,origins,1,32.22570530765958,30.577198710809455,1.0733350995279662,-1.648506596850126,-5.1155019916920175,20,20
gnn_multiedge_season_level,post_covid,feature,temp_mean_c,weather,flu_season,24,origins,1,32.22570530765958,30.33135633272177,1.1310383403726147,-1.8943489749378095,-5.87837863237566,20,21
gnn_multiedge_season_level,post_covid,feature,wind_speed_max_kmh,weather,flu_season,24,origins,1,32.22570530765958,28.92988311917599,1.7269221178196639,-3.2958221884835908,-10.227308159800685,20,22
gnn_multiedge_season_level,post_covid,feature,wind_speed_max_kmh,weather,off_season,24,origins,1,9.623457213072676,9.8852932399265,0.5349454000633065,0.2618360268538247,2.720810422455476,20,1
gnn_multiedge_season_level,post_covid,feature,temp_mean_c,weather,off_season,24,origins,1,9.623457213072676,9.831517598961863,0.28230873006268564,0.20806038588918696,2.1620128949765998,20,2
gnn_multiedge_season_level,post_covid,feature,temp_min_c,weather,off_season,24,origins,1,9.623457213072676,9.80078939627483,0.3746477927865012,0.17733218320215371,1.8427076597926004,20,3
gnn_multiedge_season_level,post_covid,feature,temp_max_c,weather,off_season,24,origins,1,9.623457213072676,9.766576968093872,0.20484085852140807,0.14311975502119623,1.4871968758460297,20,4
gnn_multiedge_season_level,post_covid,feature,pct_children,demographics,off_season,24,nodes,1,9.623457213072676,9.636722551559766,0.016131431330722822,0.01326533848708955,0.13784379348691528,20,5
gnn_multiedge_season_level,post_covid,feature,pct_elderly,demographics,off_season,24,nodes,1,9.623457213072676,9.632995741536691,0.01606784513430872,0.009538528464014817,0.09911748192798644,20,6
gnn_multiedge_season_level,post_covid,feature,flu_lag3,flu_lags,off_season,24,origins,1,9.623457213072676,9.628380706432932,0.211080833357187,0.004923493360255549,0.051161378403256026,20,7
gnn_multiedge_season_level,post_covid,feature,nonwhite_share,demographics,off_season,24,nodes,1,9.623457213072676,9.626288386864982,0.012269795385683882,0.0028311737923054636,0.02941950828710026,20,8
gnn_multiedge_season_level,post_covid,feature,owner_rate,demographics,off_season,24,nodes,1,9.623457213072676,9.622829328011196,0.0046635262928223144,-0.0006278850614798159,-0.0065245269717299275,20,9
gnn_multiedge_season_level,post_covid,feature,poverty_rate,demographics,off_season,24,nodes,1,9.623457213072676,9.620737800609147,0.0020325665276926153,-0.002719412463529025,-0.02825816547336987,20,10
gnn_multiedge_season_level,post_covid,feature,no_vehicle_rate,demographics,off_season,24,nodes,1,9.623457213072676,9.61664929723707,0.0025402064232734408,-0.006807915835606693,-0.07074293245008352,20,11
gnn_multiedge_season_level,post_covid,feature,transit_share,demographics,off_season,24,nodes,1,9.623457213072676,9.61406792707511,0.008576721090998062,-0.009389285997565722,-0.097566662267809,20,12
gnn_multiedge_season_level,post_covid,feature,pop_density,demographics,off_season,24,nodes,1,9.623457213072676,9.592460727240766,0.011161146013007488,-0.030996485831909837,-0.32209303938925044,20,13
gnn_multiedge_season_level,post_covid,feature,relative_humidity_mean,weather,off_season,24,origins,1,9.623457213072676,9.531485087507301,0.18889472460964862,-0.09197212556537515,-0.9557077412932078,20,14
gnn_multiedge_season_level,post_covid,feature,precipitation_sum_mm,weather,off_season,24,origins,1,9.623457213072676,9.511068540771785,0.13706688854248278,-0.11238867230089156,-1.1678617134414104,20,15
gnn_multiedge_season_level,post_covid,feature,flu_lag4,flu_lags,off_season,24,origins,1,9.623457213072676,9.499826303341077,0.16371006958218132,-0.12363090973159885,-1.2846829054703586,20,16
gnn_multiedge_season_level,post_covid,feature,flu_lag1,flu_lags,off_season,24,origins,1,9.623457213072676,9.461205887525988,0.1414714980846349,-0.16225132554668775,-1.685998305539122,20,17
gnn_multiedge_season_level,post_covid,feature,flu_lag2,flu_lags,off_season,24,origins,1,9.623457213072676,9.460714862360552,0.15776704589738413,-0.16274235071212395,-1.6911006835573794,20,18
gnn_multiedge_season_level,post_covid,feature,flu_lag6,flu_lags,off_season,24,origins,1,9.623457213072676,9.443487641506326,0.23913129521019003,-0.17996957156634963,-1.8701134902109375,20,19
gnn_multiedge_season_level,post_covid,feature,flu_lag0,flu_lags,off_season,24,origins,1,9.623457213072676,9.388059148231019,0.3237338600179278,-0.23539806484165737,-2.446086262241478,20,20
gnn_multiedge_season_level,post_covid,feature,flu_lag5,flu_lags,off_season,24,origins,1,9.623457213072676,9.241755195807615,0.19878169506828167,-0.38170201726506114,-3.966371012140526,20,21
gnn_multiedge_season_level,post_covid,feature,flu_lag7,flu_lags,off_season,24,origins,1,9.623457213072676,9.07875434372565,0.30894523308487803,-0.5447028693470255,-5.66015785477896,20,22
gnn_multiedge_season_level,post_covid,feature,flu_lag3,flu_lags,overall,24,origins,1,24.9726685197096,25.58449776564232,0.19621466673701646,0.6118292459327179,2.449995463840132,20,1
gnn_multiedge_season_level,post_covid,feature,precipitation_sum_mm,weather,overall,24,origins,1,24.9726685197096,25.193908627228133,0.19160276513895586,0.22124010751853262,0.8859289800924541,20,2
gnn_multiedge_season_level,post_covid,feature,pct_children,demographics,overall,24,nodes,1,24.9726685197096,25.031891398942722,0.02588671421796477,0.05922287923312197,0.23715078421186947,20,3
gnn_multiedge_season_level,post_covid,feature,flu_lag2,flu_lags,overall,24,origins,1,24.9726685197096,25.030664771390654,0.14755312720179986,0.057996251681053934,0.2322389040453589,20,4
gnn_multiedge_season_level,post_covid,feature,nonwhite_share,demographics,overall,24,nodes,1,24.9726685197096,25.00547465616992,0.022936370649263838,0.03280613646031938,0.13136816529810277,20,5
gnn_multiedge_season_level,post_covid,feature,pct_elderly,demographics,overall,24,nodes,1,24.9726685197096,25.00052931761119,0.029137248311487795,0.027860797901588796,0.11156516124658344,20,6
gnn_multiedge_season_level,post_covid,feature,owner_rate,demographics,overall,24,nodes,1,24.9726685197096,24.97680584735311,0.013181737367389335,0.004137327643508826,0.016567423061910475,20,7
gnn_multiedge_season_level,post_covid,feature,relative_humidity_mean,weather,overall,24,origins,1,24.9726685197096,24.971598551901927,0.49503448263965566,-0.0010699678076733221,-0.004284555360308625,20,8
gnn_multiedge_season_level,post_covid,feature,no_vehicle_rate,demographics,overall,24,nodes,1,24.9726685197096,24.94188729688949,0.010859918769234495,-0.030781222820110088,-0.12325964602387647,20,9
gnn_multiedge_season_level,post_covid,feature,poverty_rate,demographics,overall,24,nodes,1,24.9726685197096,24.941652643691942,0.007444584978806548,-0.031015876017658428,-0.1241992860842214,20,10
gnn_multiedge_season_level,post_covid,feature,transit_share,demographics,overall,24,nodes,1,24.9726685197096,24.933110765794716,0.016332504518266212,-0.039557753914884586,-0.1584041925021499,20,11
gnn_multiedge_season_level,post_covid,feature,flu_lag6,flu_lags,overall,24,origins,1,24.9726685197096,24.8551312489296,1.680677538490378,-0.11753727078000153,-0.4706636404805342,20,12
gnn_multiedge_season_level,post_covid,feature,pop_density,demographics,overall,24,nodes,1,24.9726685197096,24.828528979328663,0.02459451001539319,-0.14413954038093735,-0.5771891789104383,20,13
gnn_multiedge_season_level,post_covid,feature,temp_min_c,weather,overall,24,origins,1,24.9726685197096,24.46262277770179,1.4500457291111912,-0.5100457420078115,-2.0424158579819354,20,14
gnn_multiedge_season_level,post_covid,feature,flu_lag4,flu_lags,overall,24,origins,1,24.9726685197096,24.441754842479934,0.33918613879364556,-0.5309136772296661,-2.125978954994914,20,15
gnn_multiedge_season_level,post_covid,feature,flu_lag7,flu_lags,overall,24,origins,1,24.9726685197096,24.209535166203338,1.0875194748031176,-0.7631333535062623,-3.0558742767276224,20,16
gnn_multiedge_season_level,post_covid,feature,flu_lag1,flu_lags,overall,24,origins,1,24.9726685197096,24.159981329917567,0.9291148038721544,-0.8126871897920331,-3.254306559792047,20,17
gnn_multiedge_season_level,post_covid,feature,temp_max_c,weather,overall,24,origins,1,24.9726685197096,24.12710554853448,1.052758006325908,-0.84556297117512,-3.385953609674361,20,18
gnn_multiedge_season_level,post_covid,feature,flu_lag0,flu_lags,overall,24,origins,1,24.9726685197096,23.741449857709952,0.7648234906775404,-1.2312186619996481,-4.930264705303371,20,19
gnn_multiedge_season_level,post_covid,feature,flu_lag5,flu_lags,overall,24,origins,1,24.9726685197096,23.726024180218488,0.9516347253535286,-1.2466443394911124,-4.992034946154042,20,20
gnn_multiedge_season_level,post_covid,feature,temp_mean_c,weather,overall,24,origins,1,24.9726685197096,23.641486741624355,0.8448031895916702,-1.331181778085245,-5.3305547904686845,20,21
gnn_multiedge_season_level,post_covid,feature,wind_speed_max_kmh,weather,overall,24,origins,1,24.9726685197096,22.649799439539542,1.227018949711155,-2.322869080170058,-9.301645430230018,20,22
gnn_multiedge_season_level,post_covid,global,flu_cases,citywide,flu_season,24,origins,1,32.22570530765958,33.04404048275264,0.4112865745439773,0.8183351750930612,2.539386391330758,20,1
gnn_multiedge_season_level,post_covid,global,ed_count,citywide,flu_season,24,origins,1,32.22570530765958,32.39709462729866,0.2624361689965394,0.17138931963907567,0.5318403988456349,20,2
gnn_multiedge_season_level,post_covid,global,woy_sin,seasonality,flu_season,24,origins,1,32.22570530765958,31.621705422759582,0.8163266653015248,-0.6039998848999986,-1.8742797997238454,20,3
gnn_multiedge_season_level,post_covid,global,monthly_cases,citywide,flu_season,24,origins,1,32.22570530765958,31.260799944294302,0.4949931621823444,-0.9649053633652791,-2.9942102248912925,20,4
gnn_multiedge_season_level,post_covid,global,ili_count,citywide,flu_season,24,origins,1,32.22570530765958,31.245176132914764,2.7670143557826044,-0.9805291747448166,-3.0426926746325056,20,5
gnn_multiedge_season_level,post_covid,global,ili_ed_perc,citywide,flu_season,24,origins,1,32.22570530765958,31.09307580254072,2.5010544411008557,-1.1326295051188602,-3.514677163170268,20,6
gnn_multiedge_season_level,post_covid,global,woy_cos,seasonality,flu_season,24,origins,1,32.22570530765958,30.422575578871893,1.3983724445988686,-1.8031297287876882,-5.595315018160705,20,7
gnn_multiedge_season_level,post_covid,global,woy_cos,seasonality,off_season,24,origins,1,9.623457213072676,13.872343673712937,0.6833420840351422,4.248886460640261,44.15135191611282,20,1
gnn_multiedge_season_level,post_covid,global,flu_cases,citywide,off_season,24,origins,1,9.623457213072676,10.55217439748955,0.7732200213603181,0.9287171844168736,9.650556591609174,20,2
gnn_multiedge_season_level,post_covid,global,ili_ed_perc,citywide,off_season,24,origins,1,9.623457213072676,10.456327710522471,0.4676961704327127,0.8328704974497949,8.654587213401944,20,3
gnn_multiedge_season_level,post_covid,global,ed_count,citywide,off_season,24,origins,1,9.623457213072676,10.175360478964858,0.5067431393872731,0.5519032658921823,5.734979162607665,20,4
gnn_multiedge_season_level,post_covid,global,woy_sin,seasonality,off_season,24,origins,1,9.623457213072676,9.71828259459063,0.8776244189065839,0.09482538151795339,0.9853567114024355,20,5
gnn_multiedge_season_level,post_covid,global,ili_count,citywide,off_season,24,origins,1,9.623457213072676,9.584668606996576,0.588413399476231,-0.038788606076099796,-0.4030631114918728,20,6
gnn_multiedge_season_level,post_covid,global,monthly_cases,citywide,off_season,24,origins,1,9.623457213072676,9.385838604015419,0.2899439572784528,-0.2376186090572574,-2.4691605500616975,20,7
gnn_multiedge_season_level,post_covid,global,flu_cases,citywide,overall,24,origins,1,24.9726685197096,25.731019889106562,0.3318740726848732,0.7583513693969621,3.0367254056106807,20,1
gnn_multiedge_season_level,post_covid,global,ed_count,citywide,overall,24,origins,1,24.9726685197096,25.194167490492646,0.22329464784892294,0.22149897078304548,0.8869655664080437,20,2
gnn_multiedge_season_level,post_covid,global,woy_cos,seasonality,overall,24,origins,1,24.9726685197096,24.586002468946372,0.9126691550384765,-0.38666605076322824,-1.5483569585607293,20,3
gnn_multiedge_season_level,post_covid,global,woy_sin,seasonality,overall,24,origins,1,24.9726685197096,24.560443915231662,0.5340922049710746,-0.4122246044779381,-1.650703064242378,20,4
gnn_multiedge_season_level,post_covid,global,ili_ed_perc,citywide,overall,24,origins,1,24.9726685197096,24.310397118180767,1.8219342031295271,-0.6622714015288338,-2.6519849130505944,20,5
gnn_multiedge_season_level,post_covid,global,ili_count,citywide,overall,24,origins,1,24.9726685197096,24.26598935870345,1.9950804048188053,-0.70667916100615,-2.8298103602680897,20,6
gnn_multiedge_season_level,post_covid,global,monthly_cases,citywide,overall,24,origins,1,24.9726685197096,24.23454249827764,0.35171743137061795,-0.7381260214319596,-2.955735470758345,20,7
gnn_multiedge_season_level,post_covid,group,weather,weather,flu_season,24,origins,6,32.22570530765958,33.63847193376333,1.7946300131686672,1.4127666261037461,4.383974260969711,20,1
gnn_multiedge_season_level,post_covid,group,flu_lags,flu_lags,flu_season,24,origins,8,32.22570530765958,32.228701369841176,3.0624837617490703,0.0029960621815945387,0.009297119032744392,20,2
gnn_multiedge_season_level,post_covid,group,demographics,demographics,flu_season,24,nodes,8,32.22570530765958,32.0750002619428,0.07478937468036946,-0.15070504571678356,-0.46765476279882434,20,3
gnn_multiedge_season_level,post_covid,group,citywide,citywide,flu_season,24,origins,5,32.22570530765958,30.4642154417052,2.558830313152488,-1.7614898659543812,-5.466101825041206,20,4
gnn_multiedge_season_level,post_covid,group,seasonality,seasonality,flu_season,24,origins,2,32.22570530765958,30.374960752398703,1.487494039860445,-1.8507445552608779,-5.743069197684815,20,5
gnn_multiedge_season_level,post_covid,group,seasonality,seasonality,off_season,24,origins,2,9.623457213072676,14.731673344774123,1.0886804735786584,5.108216131701447,53.080883705310754,20,1
gnn_multiedge_season_level,post_covid,group,weather,weather,off_season,24,origins,6,9.623457213072676,13.918765284069583,2.2140215482416568,4.2953080709969065,44.63373168181268,20,2
gnn_multiedge_season_level,post_covid,group,citywide,citywide,off_season,24,origins,5,9.623457213072676,12.835617472600301,0.8429444550050389,3.212160259527625,33.378443821251366,20,3
gnn_multiedge_season_level,post_covid,group,flu_lags,flu_lags,off_season,24,origins,8,9.623457213072676,9.771925482251344,0.3807756436167324,0.14846826917866807,1.5427747626599941,20,4
gnn_multiedge_season_level,post_covid,group,demographics,demographics,off_season,24,nodes,8,9.623457213072676,9.595895650207618,0.020650957857780306,-0.027561562865058065,-0.2863998067931133,20,5
gnn_multiedge_season_level,post_covid,group,weather,weather,overall,24,origins,6,24.9726685197096,26.879668967672195,1.290731150692496,1.907000447962595,7.636350302161345,20,1
gnn_multiedge_season_level,post_covid,group,flu_lags,flu_lags,overall,24,origins,8,24.9726685197096,25.007737400452303,2.2243031638290613,0.035068880742702646,0.1404290483214665,20,2
gnn_multiedge_season_level,post_covid,group,demographics,demographics,overall,24,nodes,8,24.9726685197096,24.858838914626766,0.0552202092393516,-0.11382960508283446,-0.4558167461879166,20,3
gnn_multiedge_season_level,post_covid,group,seasonality,seasonality,overall,24,origins,2,24.9726685197096,24.782467702860618,0.8653520002321955,-0.19020081684898216,-0.7616359328954644,20,4
gnn_multiedge_season_level,post_covid,group,citywide,citywide,overall,24,origins,5,24.9726685197096,24.374617832993522,1.7738362445305018,-0.5980506867160784,-2.394820906880932,20,5
