seed,best_epoch,best_val_mse,epochs_run
42,85,1.1891872882843018,120
43,55,1.233733057975769,120
44,68,1.2041682004928589,120
45,78,1.1684210300445557,120
46,72,1.268181562423706,120
47,51,1.1231127977371216,120
48,52,1.1435117721557617,120
49,35,1.277198314666748,120
50,56,1.2840054035186768,120
51,32,1.0478407144546509,120
