seed,best_epoch,best_val_mse,epochs_run
42,26,1.607787847518921,120
43,71,1.5817207098007202,120
44,45,1.5640274286270142,120
45,52,1.595430612564087,120
46,46,1.73453688621521,120
47,77,1.598020076751709,120
48,44,1.4899077415466309,120
49,70,1.7782013416290283,120
50,51,1.6690021753311157,120
51,48,1.5509601831436157,120
