model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,2,MALVINAS ARGENTINAS,2024-25,0.98,IT98,178.99536057166898,13,,,,,,2024-11-17,2024-11-03,-2.0,9.125284452226284,8.289573881190325,-0.8357105710359587,arima
arima,post_covid,2,MALVINAS ARGENTINAS,2025-26,0.5,IT50,19.75908456675979,40,2025-04-27,2025-05-11,2.0,-2.0,2025-05-11,2025-06-08,2025-07-06,4.0,137.4495970616584,94.38530084453843,-43.064296217119974,arima
arima,post_covid,2,MALVINAS ARGENTINAS,2025-26,0.9,IT90,75.76432319476002,40,2025-04-27,2025-06-22,8.0,-8.0,2025-06-22,2025-06-08,2025-07-06,4.0,137.4495970616584,94.38530084453843,-43.064296217119974,arima
arima,post_covid,2,MALVINAS ARGENTINAS,2025-26,0.98,IT98,178.99536057166898,40,,,,,,2025-06-08,2025-07-06,4.0,137.4495970616584,94.38530084453843,-43.064296217119974,arima
arima,post_covid,2,MERLO,2024-25,0.5,IT50,93.32449393075508,13,,,,,,2024-12-15,2024-12-29,2.0,23.86323448117208,24.961029148876385,1.0977946677043064,arima
arima,post_covid,2,MERLO,2024-25,0.9,IT90,164.5170716895135,13,,,,,,2024-12-15,2024-12-29,2.0,23.86323448117208,24.961029148876385,1.0977946677043064,arima
arima,post_covid,2,MERLO,2024-25,0.98,IT98,236.4333757518645,13,,,,,,2024-12-15,2024-12-29,2.0,23.86323448117208,24.961029148876385,1.0977946677043064,arima
arima,post_covid,2,MERLO,2025-26,0.5,IT50,93.32449393075508,40,,,,,,2025-06-15,2025-07-06,3.0,60.087281067699486,35.9702737207048,-24.117007346994683,arima
arima,post_covid,2,MERLO,2025-26,0.9,IT90,164.5170716895135,40,,,,,,2025-06-15,2025-07-06,3.0,60.087281067699486,35.9702737207048,-24.117007346994683,arima
arima,post_covid,2,MERLO,2025-26,0.98,IT98,236.4333757518645,40,,,,,,2025-06-15,2025-07-06,3.0,60.087281067699486,35.9702737207048,-24.117007346994683,arima
arima,post_covid,2,MORENO,2024-25,0.5,IT50,101.79720605127496,13,,,,,,2024-11-24,2024-12-08,2.0,51.15914482720349,59.51106882485958,8.351923997656087,arima
arima,post_covid,2,MORENO,2024-25,0.9,IT90,214.46725243408844,13,,,,,,2024-11-24,2024-12-08,2.0,51.15914482720349,59.51106882485958,8.351923997656087,arima
arima,post_covid,2,MORENO,2024-25,0.98,IT98,345.44262322711484,13,,,,,,2024-11-24,2024-12-08,2.0,51.15914482720349,59.51106882485958,8.351923997656087,arima
arima,post_covid,2,MORENO,2025-26,0.5,IT50,101.79720605127496,40,2025-05-25,2025-07-27,9.0,-9.0,2025-07-27,2025-07-13,2025-07-27,2.0,197.0060627922141,104.85710699728364,-92.14895579493046,arima
arima,post_covid,2,MORENO,2025-26,0.9,IT90,214.46725243408844,40,,,,,,2025-07-13,2025-07-27,2.0,197.0060627922141,104.85710699728364,-92.14895579493046,arima
arima,post_covid,2,MORENO,2025-26,0.98,IT98,345.44262322711484,40,,,,,,2025-07-13,2025-07-27,2.0,197.0060627922141,104.85710699728364,-92.14895579493046,arima
arima,post_covid,2,MORÓN,2024-25,0.5,IT50,28.847000469649124,13,,,,,,2024-11-03,2024-11-17,2.0,24.45777712020243,21.549558976851216,-2.9082181433512133,arima
arima,post_covid,2,MORÓN,2024-25,0.9,IT90,57.29975452086349,13,,,,,,2024-11-03,2024-11-17,2.0,24.45777712020243,21.549558976851216,-2.9082181433512133,arima
arima,post_covid,2,MORÓN,2024-25,0.98,IT98,88.88106833465432,13,,,,,,2024-11-03,2024-11-17,2.0,24.45777712020243,21.549558976851216,-2.9082181433512133,arima
arima,post_covid,2,MORÓN,2025-26,0.5,IT50,28.847000469649124,40,2025-05-25,2025-06-08,2.0,-2.0,2025-06-08,2025-06-08,2025-06-22,2.0,54.04866795699054,39.35620234327792,-14.69246561371262,arima
arima,post_covid,2,MORÓN,2025-26,0.9,IT90,57.29975452086349,40,,,,,,2025-06-08,2025-06-22,2.0,54.04866795699054,39.35620234327792,-14.69246561371262,arima
arima,post_covid,2,MORÓN,2025-26,0.98,IT98,88.88106833465432,40,,,,,,2025-06-08,2025-06-22,2.0,54.04866795699054,39.35620234327792,-14.69246561371262,arima
arima,post_covid,2,QUILMES,2024-25,0.5,IT50,46.34689792435932,13,,,,,,2024-11-24,2024-12-15,3.0,14.99863433487372,15.219295568654449,0.22066123378072788,arima
