week_start,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean,precipitation_sum_mm,wind_speed_max_kmh
2022-01-02,24.8,30.1,19.1,57.1,11.6,21.4
2022-01-09,29.3,36.0,22.6,45.4,1.3,22.2
2022-01-16,24.9,29.0,21.5,81.6,57.8,22.6
2022-01-23,22.7,27.0,17.9,75.3,10.2,16.6
2022-01-30,22.6,27.3,18.0,68.1,45.4,18.0
2022-02-06,19.9,25.2,14.6,68.6,9.2,20.8
2022-02-13,22.6,29.0,16.2,58.7,0.2,18.7
2022-02-20,21.4,25.9,16.6,77.9,88.5,19.8
2022-02-27,22.4,27.1,18.3,74.7,49.3,19.1
2022-03-06,19.5,24.2,15.0,74.0,42.6,17.6
2022-03-13,19.9,25.3,14.4,67.3,21.7,17.1
2022-03-20,17.7,22.1,13.3,78.0,44.2,27.0
2022-03-27,16.2,21.9,10.6,64.6,3.3,19.7
2022-04-03,18.2,24.1,12.7,72.7,2.2,15.5
2022-04-10,16.1,21.8,11.1,72.0,13.0,16.3
2022-04-17,17.0,22.0,12.3,72.1,3.5,16.4
2022-04-24,15.0,19.4,10.0,70.4,57.6,22.1
2022-05-01,12.9,19.0,7.9,77.9,0.1,13.6
2022-05-08,13.7,19.2,9.7,78.6,0.0,13.8
2022-05-15,11.2,15.6,7.0,70.9,0.5,22.8
2022-05-22,11.4,16.6,7.4,82.4,16.4,16.3
2022-05-29,6.3,11.6,1.5,71.9,0.0,14.0
2022-06-05,8.2,13.9,4.4,80.4,0.0,13.7
2022-06-12,9.8,16.4,4.8,73.7,0.0,16.7
2022-06-19,8.1,12.8,4.0,72.6,0.1,16.8
2022-06-26,9.6,14.1,6.3,75.6,4.5,17.2
2022-07-03,10.1,14.8,4.8,78.1,2.6,18.4
2022-07-10,10.7,14.1,7.0,76.3,1.2,23.0
2022-07-17,10.8,16.9,6.1,80.7,0.6,16.8
2022-07-24,14.2,18.8,10.9,82.1,50.1,19.5
2022-07-31,10.8,16.1,6.4,80.4,0.4,15.7
2022-08-07,11.2,16.5,7.3,76.3,1.6,18.7
2022-08-14,11.3,17.0,6.6,57.0,5.9,22.1
2022-08-21,14.3,20.7,8.5,74.4,9.1,15.3
2022-08-28,11.5,17.5,6.3,66.0,1.6,18.9
2022-09-04,13.7,20.9,7.5,61.6,9.7,19.3
2022-09-11,14.7,21.4,8.4,68.3,0.0,16.5
2022-09-18,14.3,19.5,9.6,69.1,13.0,17.5
2022-09-25,15.4,21.5,9.7,61.6,0.0,17.4
2022-10-02,16.5,22.6,10.7,59.9,6.7,22.8
2022-10-09,14.7,20.7,9.0,52.0,1.9,22.2
2022-10-16,16.5,21.2,12.4,76.1,25.1,23.4
2022-10-23,19.7,25.3,14.3,62.3,15.2,22.3
2022-10-30,16.8,22.9,10.3,55.7,1.0,22.2
