week_start,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean,precipitation_sum_mm,wind_speed_max_kmh
2022-01-02,24.8,30.1,19.2,56.9,10.0,21.6
2022-01-09,29.3,36.0,22.6,45.3,2.3,21.8
2022-01-16,24.8,28.8,21.5,81.9,59.3,23.3
2022-01-23,22.7,27.0,17.8,75.4,15.8,16.9
2022-01-30,22.7,27.4,18.0,67.6,57.9,18.3
2022-02-06,20.0,25.3,14.6,68.0,10.3,21.9
2022-02-13,22.7,29.2,16.3,57.3,0.3,19.5
2022-02-20,21.3,26.0,16.6,78.3,100.0,19.9
2022-02-27,22.3,27.0,18.2,74.9,61.2,19.4
2022-03-06,19.5,24.2,15.0,73.7,40.7,17.8
2022-03-13,20.0,25.3,14.4,66.7,25.1,17.4
2022-03-20,17.6,22.0,13.4,78.1,39.0,27.7
2022-03-27,16.3,21.9,10.8,64.6,6.6,20.6
2022-04-03,18.2,24.1,12.7,72.4,2.7,15.8
2022-04-10,16.1,21.6,11.2,72.9,16.6,16.2
2022-04-17,17.1,22.0,12.5,72.1,4.1,16.6
2022-04-24,15.0,19.4,10.0,70.3,72.8,22.4
2022-05-01,12.9,18.9,8.0,77.4,0.2,13.6
2022-05-08,13.8,19.2,9.8,78.3,0.0,13.9
2022-05-15,11.3,15.7,7.1,70.7,0.2,23.4
2022-05-22,11.4,16.6,7.3,81.6,12.3,15.9
2022-05-29,6.3,11.6,1.7,71.6,0.0,14.1
2022-06-05,8.2,13.8,4.5,80.4,0.5,13.8
2022-06-12,9.8,16.3,4.9,73.6,0.0,16.8
2022-06-19,8.1,12.8,4.0,72.1,0.1,16.8
2022-06-26,9.6,14.1,6.4,75.4,2.3,17.6
2022-07-03,10.1,14.8,4.8,78.1,2.3,18.6
2022-07-10,10.8,14.1,7.0,76.1,2.8,22.9
2022-07-17,10.8,16.8,6.0,80.6,13.6,16.9
2022-07-24,14.2,18.8,10.9,82.3,63.2,20.1
2022-07-31,10.9,16.1,6.5,80.4,0.5,15.5
