week_start,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean,precipitation_sum_mm,wind_speed_max_kmh
2022-01-02,24.5,29.8,18.9,58.1,14.9,22.9
2022-01-09,28.6,35.6,22.4,49.6,2.4,24.1
2022-01-16,24.6,28.3,21.5,82.7,74.6,24.9
2022-01-23,22.5,27.0,17.8,75.9,12.7,17.7
2022-01-30,22.6,27.1,18.0,67.7,31.0,19.7
2022-02-06,19.9,25.1,14.7,67.9,8.1,22.9
2022-02-13,22.5,29.0,16.3,59.4,0.3,20.6
2022-02-20,21.2,25.9,16.6,79.6,66.5,20.0
2022-02-27,22.0,26.6,18.1,75.1,66.9,20.3
2022-03-06,19.4,24.0,14.8,73.7,30.6,18.6
2022-03-13,19.6,24.9,14.0,70.9,20.8,17.9
2022-03-20,17.6,21.8,13.4,78.3,42.2,27.8
2022-03-27,16.2,21.5,11.2,65.3,7.5,21.5
2022-04-03,18.0,23.9,12.6,74.3,4.6,15.8
2022-04-10,16.0,21.2,11.2,73.4,23.4,15.7
2022-04-17,17.0,21.5,12.8,73.6,5.1,16.9
2022-04-24,14.8,19.0,10.0,71.9,56.2,23.1
2022-05-01,12.8,18.7,7.8,78.9,0.0,13.9
2022-05-08,13.8,18.8,9.8,79.3,0.0,15.1
2022-05-15,11.1,15.5,7.1,72.3,0.2,23.9
2022-05-22,11.2,15.9,7.2,83.0,10.8,16.7
2022-05-29,6.1,11.2,1.8,72.4,0.0,14.8
2022-06-05,8.4,13.4,4.9,81.6,0.6,14.7
2022-06-12,9.6,15.7,5.0,75.6,0.0,16.8
2022-06-19,7.9,12.6,4.1,73.7,0.1,17.3
2022-06-26,9.4,13.7,6.0,77.3,3.3,18.1
2022-07-03,9.7,14.0,4.8,79.9,2.3,19.1
2022-07-10,10.7,13.8,7.2,78.0,5.8,23.8
2022-07-17,10.6,16.3,6.1,81.7,0.7,17.2
2022-07-24,13.9,18.3,10.6,83.0,85.9,21.2
2022-07-31,10.8,15.6,6.7,81.7,0.0,15.2
2022-08-07,11.1,15.8,7.8,78.3,1.0,18.3
2022-08-14,11.2,16.5,6.4,59.6,5.1,22.8
2022-08-21,14.0,20.1,8.7,77.6,7.4,16.6
2022-08-28,11.4,16.5,6.4,68.7,4.6,20.0
2022-09-04,13.4,19.7,7.8,65.7,15.6,20.7
2022-09-11,14.2,20.3,8.8,73.0,0.1,17.2
2022-09-18,14.0,19.1,9.5,71.7,13.4,17.2
2022-09-25,14.9,20.8,9.9,65.7,1.3,17.2
2022-10-02,16.0,22.1,10.5,63.9,7.1,23.2
2022-10-09,14.2,20.0,8.8,56.7,6.9,22.7
2022-10-16,16.4,21.0,12.3,76.7,21.3,23.3
2022-10-23,19.2,24.5,14.4,65.0,15.9,22.9
2022-10-30,16.2,22.2,10.2,59.7,1.3,22.5
2022-11-06,21.3,26.7,16.4,59.0,0.0,21.4
2022-11-13,23.8,29.9,18.1,57.3,16.0,24.0
2022-11-20,21.6,27.9,15.2,60.9,9.0,22.6
2022-11-27,23.9,29.0,19.3,62.4,28.1,21.3
2022-12-04,27.6,34.3,21.0,54.9,9.3,21.1
2022-12-11,23.0,29.3,17.2,53.4,7.0,23.8
2022-12-18,24.0,28.9,19.7,59.4,24.6,23.8
2022-12-25,24.1,30.6,17.0,45.0,0.2,19.9
2023-01-01,25.0,31.7,19.0,52.3,7.6,24.7
2023-01-08,25.0,31.0,19.9,56.1,13.7,20.6
2023-01-15,27.4,32.9,22.6,54.7,6.5,24.8
2023-01-22,25.6,30.7,20.9,67.0,11.7,19.1
2023-01-29,23.7,28.8,19.5,70.0,7.1,19.9
2023-02-05,27.3,33.9,20.9,57.1,1.6,18.1
2023-02-12,22.2,27.5,16.6,56.0,14.3,26.1
2023-02-19,23.2,29.1,17.5,60.6,2.2,18.7
2023-02-26,26.8,33.2,21.5,54.1,0.6,20.7
2023-03-05,27.7,33.2,23.2,64.3,1.7,19.0
2023-03-12,27.3,31.6,23.9,71.1,20.4,17.6
2023-03-19,22.7,26.6,19.5,69.4,26.9,21.4
2023-03-26,18.8,23.0,14.0,65.9,66.5,21.7
2023-04-02,18.9,23.1,15.5,76.6,24.8,16.3
2023-04-09,17.6,22.5,12.9,68.0,1.7,17.7
2023-04-16,14.7,19.6,10.1,71.1,10.7,20.3
2023-04-23,18.8,24.0,15.2,80.3,3.1,17.0
2023-04-30,14.8,20.5,10.1,73.9,18.5,20.1
2023-05-07,13.9,18.6,10.0,77.3,0.0,16.1
2023-05-14,16.3,21.4,12.0,78.0,9.1,18.9
2023-05-21,16.9,19.7,13.9,84.3,70.8,23.5
2023-05-28,13.5,17.7,9.5,82.7,2.9,15.1
2023-06-04,14.7,18.3,9.7,74.7,12.9,21.5
2023-06-11,6.7,12.2,1.9,75.9,0.2,14.4
2023-06-18,10.2,14.3,6.2,88.7,5.8,14.7
2023-06-25,10.8,15.8,7.2,81.7,0.2,16.5
2023-07-02,14.3,18.6,11.1,81.7,15.6,21.5
2023-07-09,9.5,12.8,6.4,82.1,25.4,19.5
2023-07-16,10.6,15.3,5.9,77.4,0.4,20.6
2023-07-23,10.6,14.5,7.0,76.7,8.9,20.3
2023-07-30,14.1,19.7,9.2,75.1,0.0,19.8
2023-08-06,11.3,15.3,8.0,70.0,2.8,23.2
2023-08-13,14.0,18.6,9.7,64.6,25.2,23.4
2023-08-20,10.5,15.1,6.0,68.4,44.3,18.7
2023-08-27,12.0,17.4,7.5,66.4,2.7,18.3
2023-09-03,11.4,15.1,7.6,74.9,21.7,21.8
2023-09-10,14.8,20.1,10.2,65.4,13.7,25.4
2023-09-17,14.3,17.9,10.9,78.1,1.6,23.6
2023-09-24,12.7,17.2,8.3,72.0,2.7,19.5
2023-10-01,15.2,21.1,9.4,61.0,4.2,19.9
2023-10-08,16.3,22.3,10.2,55.3,1.6,21.6
2023-10-15,17.2,22.4,12.8,67.0,3.2,20.6
2023-10-22,18.1,23.4,13.4,72.0,21.8,19.5
2023-10-29,14.9,18.9,11.1,74.6,84.2,27.4
2023-11-05,19.5,24.6,14.2,68.4,47.2,21.1
2023-11-12,18.6,23.6,13.4,62.4,10.5,23.4
2023-11-19,20.8,26.9,14.4,54.0,3.4,22.1
2023-11-26,24.0,29.3,18.3,69.0,29.3,22.5
2023-12-03,19.1,23.4,15.2,70.4,15.5,21.9
2023-12-10,24.9,29.4,20.6,71.6,23.4,21.6
2023-12-17,21.4,25.7,16.9,73.6,39.6,22.9
2023-12-24,22.1,27.3,15.7,62.0,37.4,20.5
2023-12-31,24.2,28.4,20.3,64.9,15.3,20.3
2024-01-07,23.9,29.3,18.5,69.0,16.9,18.6
2024-01-14,23.8,29.5,18.6,65.4,17.8,20.9
2024-01-21,24.2,29.3,19.3,58.4,0.0,19.9
2024-01-28,28.3,33.9,23.0,55.4,2.7,19.5
2024-02-04,26.4,31.3,22.7,72.9,71.4,25.2
2024-02-11,22.3,26.6,17.7,69.6,18.4,20.5
2024-02-18,24.3,28.6,20.8,73.9,4.9,18.0
2024-02-25,23.5,28.2,19.4,78.1,36.3,21.0
2024-03-03,20.9,25.9,16.3,63.1,26.2,19.5
2024-03-10,23.4,26.9,20.6,83.3,104.0,21.2
2024-03-17,20.6,24.4,16.7,75.4,54.8,22.7
2024-03-24,21.5,26.8,17.0,76.7,0.2,15.6
2024-03-31,18.0,22.7,13.6,75.3,19.6,16.8
2024-04-07,17.7,21.5,14.2,75.0,27.4,22.0
2024-04-14,18.8,22.8,15.4,78.6,33.0,24.2
2024-04-21,16.0,19.4,12.7,79.4,37.6,22.4
2024-04-28,13.4,17.8,8.6,74.1,3.6,18.5
2024-05-05,14.6,18.6,11.1,81.1,4.3,17.8
2024-05-12,8.9,13.6,5.1,76.0,9.4,18.7
2024-05-19,9.4,13.4,5.6,78.4,0.6,18.5
2024-05-26,11.2,15.0,8.1,82.3,2.5,16.6
2024-06-02,12.6,16.6,9.3,82.6,4.6,17.1
2024-06-09,17.2,21.2,13.6,78.7,10.4,20.7
2024-06-16,13.5,17.3,10.1,87.3,16.6,17.6
2024-06-23,8.5,12.2,5.0,70.9,3.9,22.0
2024-06-30,6.8,12.5,1.6,67.9,0.0,18.3
2024-07-07,3.5,9.8,-1.8,68.6,0.0,11.3
2024-07-14,9.2,14.4,5.2,83.3,2.2,16.4
2024-07-21,12.2,17.4,8.4,81.9,6.9,16.1
2024-07-28,13.4,17.7,9.6,69.9,34.8,24.0
2024-08-04,10.5,14.4,6.8,76.3,10.0,24.0
2024-08-11,10.4,15.4,6.0,70.0,0.3,21.3
2024-08-18,9.8,13.1,6.4,80.4,29.9,23.7
2024-08-25,9.9,14.6,5.8,81.9,62.8,20.3
2024-09-01,12.6,17.9,8.0,69.6,0.2,22.1
2024-09-08,13.8,19.2,9.0,74.9,1.0,18.2
2024-09-15,16.8,22.6,11.1,66.1,8.3,20.2
2024-09-22,15.8,21.7,10.5,68.7,0.6,22.1
2024-09-29,17.0,23.0,11.4,65.6,8.4,20.2
2024-10-06,17.3,22.3,13.0,73.9,9.7,20.7
2024-10-13,19.0,24.4,14.5,78.9,3.3,17.4
2024-10-20,20.0,24.7,15.3,73.3,38.0,25.6
2024-10-27,22.0,27.6,16.5,71.1,24.8,19.9
2024-11-03,19.2,24.1,14.3,71.9,78.4,21.4
