model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
lstm,post_covid,overall,neighborhood,Allston/Brighton,1,49,7.481993224228081,64.14042917832946,4.920028678738341,0.9280052666392244,49,95.91836734693877
lstm,post_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,46,7.441799032998094,74.71443689129718,5.287088265626327,0.8500449425968539,46,93.47826086956522
lstm,post_covid,overall,neighborhood,Charlestown,1,35,14.17521861180501,59.61208618567454,8.092444354466032,0.7675346040964087,35,94.28571428571428
lstm,post_covid,overall,neighborhood,Dorchester,1,49,27.448561136516787,56.73261249108974,16.681753734666476,0.8779117207531342,49,91.83673469387756
lstm,post_covid,overall,neighborhood,East Boston,1,44,6.298597269828307,78.19301986485408,4.60518245046789,0.879940350593435,44,97.72727272727273
lstm,post_covid,overall,neighborhood,Fenway,1,43,3.751580125889959,76.5930246486849,2.5883836613144986,0.7253144001558697,43,97.67441860465115
lstm,post_covid,overall,neighborhood,Hyde Park,1,46,9.396676930124562,65.86178523274924,6.156616745824399,0.8878028153406479,46,97.82608695652173
lstm,post_covid,overall,neighborhood,Jamaica Plain,1,46,6.115440923681511,75.14628245639929,4.123120571219403,0.9142076073950829,46,100.0
lstm,post_covid,overall,neighborhood,Mattapan,1,47,8.603126385978511,79.6304742523999,6.341507091928034,0.9399555027116886,47,100.0
lstm,post_covid,overall,neighborhood,Roslindale,1,42,19.7276404132561,58.355004889048615,12.41818539755685,0.9243425770645994,42,85.71428571428571
lstm,post_covid,overall,neighborhood,Roxbury,1,49,27.79577573223371,57.43479628494087,16.3811664192044,0.8349049757748538,49,85.71428571428571
lstm,post_covid,overall,neighborhood,South Boston,1,42,6.927199400126544,43.44015984108546,4.040988218216669,0.8638279980518719,42,92.85714285714286
lstm,post_covid,overall,neighborhood,South End,1,49,15.708394841342082,78.24524090560814,9.613270592202946,0.8803504665146474,49,97.95918367346938
lstm,post_covid,overall,neighborhood,West Roxbury,1,40,11.75349443968235,50.58729013146003,7.11693339586258,0.860066953853512,40,92.5
lstm,post_covid,overall,macro,AVERAGE,1,627,12.330392747692258,65.62047451811581,7.740476398378204,0.8667292986815592,627,94.53512524598037
lstm,post_covid,overall,pooled,ALL,1,627,14.65650586441446,65.95896784540895,7.8460387038271975,0.8825059599776328,627,94.57735247208932
lstm,post_covid,flu_season,neighborhood,Allston/Brighton,1,26,9.662383419192004,31.318062095678684,6.482232093811034,0.9208717424184156,26,92.3076923076923
