city,model,variant,horizon,group,mean_abs_shap_rate_per_100k,mean_signed_shap_rate_per_100k,n_node_weeks,n_weeks
boston,gat,post_covid,1,Neighbours' flu history,9.230785402778817,1.5668602013066124,154,11
boston,gat,post_covid,1,Own flu history,1.7625424091581556,0.2870045425637485,154,11
