model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
arima,post_covid,overall,neighborhood,Allston/Brighton,2,49,14.079882617483975,104.04674241153964,9.010811055402138,0.6380888367202237,49,95.91836734693877
arima,post_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,2,46,9.404655293447734,100.63134681318982,5.7885663939525465,0.659168546578875,46,97.82608695652173
arima,post_covid,overall,neighborhood,Charlestown,2,35,20.660964211944126,92.9033311685868,12.278380396003124,0.3650630490322034,35,94.28571428571428
arima,post_covid,overall,neighborhood,Dorchester,2,49,35.61891309090938,95.82759677415676,23.67256975130693,0.7765581060692544,49,93.87755102040816
arima,post_covid,overall,neighborhood,East Boston,2,44,10.05696976413638,136.1848663293865,7.339075186479172,0.6332502540448455,44,97.72727272727273
arima,post_covid,overall,neighborhood,Fenway,2,43,4.338871125889667,106.08314026827357,3.253489109610827,0.6379085057960615,43,100.0
arima,post_covid,overall,neighborhood,Hyde Park,2,46,16.839594416865108,130.84352053265468,10.872557863236034,0.5847104413377091,46,97.82608695652173
arima,post_covid,overall,neighborhood,Jamaica Plain,2,46,10.859369824965897,124.49231002291121,6.944472345011999,0.620467238675066,46,97.82608695652173
arima,post_covid,overall,neighborhood,Mattapan,2,47,17.45573240311603,130.55268789432773,12.169596595824382,0.662636105678251,47,95.74468085106383
arima,post_covid,overall,neighborhood,Roslindale,2,42,33.96664960434081,130.0863814811967,23.33356663886744,0.5917203030073868,42,88.09523809523809
arima,post_covid,overall,neighborhood,Roxbury,2,49,39.1654170658573,102.88030347522586,23.37749610884919,0.6617798312634219,49,93.87755102040816
arima,post_covid,overall,neighborhood,South Boston,2,42,8.748018994969035,93.4213257804648,5.834598355009681,0.7520999736471691,42,100.0
arima,post_covid,overall,neighborhood,South End,2,49,20.917359420722594,100.71468174891879,13.217440084855477,0.762504592623361,49,95.91836734693877
arima,post_covid,overall,neighborhood,West Roxbury,2,40,18.7230624033647,103.32416679510689,10.7298223358914,0.40471590404045793,40,92.5
arima,post_covid,overall,macro,AVERAGE,2,627,18.631104302715194,110.85660010685285,11.987317301450025,0.6250479777510206,627,95.81592882596772
arima,post_covid,overall,pooled,ALL,2,627,21.55199951337875,111.01448086730741,12.120070962810523,0.7391811531787149,627,95.85326953748007
arima,post_covid,flu_season,neighborhood,Allston/Brighton,2,26,18.289646824983198,62.60886238646377,12.207054936667314,0.5516360227481959,26,92.3076923076923
arima,post_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,2,26,11.929552656981135,59.9142851683781,7.243750603569391,0.5581513403412666,26,96.15384615384616
arima,post_covid,flu_season,neighborhood,Charlestown,2,21,26.137139855861786,101.20283790944202,16.901989209666883,0.27983783319170596,21,90.47619047619048
arima,post_covid,flu_season,neighborhood,Dorchester,2,26,45.92665094790987,45.469880907658954,30.45808799137384,0.727647994932557,26,88.46153846153845
arima,post_covid,flu_season,neighborhood,East Boston,2,25,12.760418895316104,133.23569169239272,9.830788798459773,0.5454073314558114,25,96.0
arima,post_covid,flu_season,neighborhood,Fenway,2,25,4.727444897490686,47.947421905996464,3.307743367827909,0.5074437040964741,25,100.0
arima,post_covid,flu_season,neighborhood,Hyde Park,2,25,21.681798524973704,86.46487891133887,14.269603661304368,0.5009008344900172,25,96.0
arima,post_covid,flu_season,neighborhood,Jamaica Plain,2,24,14.505372819976655,108.86684708544301,10.063689747431626,0.5275707210121782,24,95.83333333333334
arima,post_covid,flu_season,neighborhood,Mattapan,2,26,21.77446810787722,70.72905607192084,14.915140691543218,0.5915682217258736,26,92.3076923076923
arima,post_covid,flu_season,neighborhood,Roslindale,2,26,41.61794744050309,118.62956405497505,29.983725410665354,0.5679682599402185,26,80.76923076923077
arima,post_covid,flu_season,neighborhood,Roxbury,2,26,51.6770490521782,59.72102932676571,32.58238850640344,0.5839609828308091,26,88.46153846153845
arima,post_covid,flu_season,neighborhood,South Boston,2,25,10.657542700970303,74.22166634782052,7.146283348950695,0.7180266916704302,25,100.0
arima,post_covid,flu_season,neighborhood,South End,2,26,26.89999564624375,72.25066466294521,16.940575669020046,0.7227266328698293,26,92.3076923076923
arima,post_covid,flu_season,neighborhood,West Roxbury,2,25,23.12612813869412,90.55512353596761,13.524443924242536,0.3580363511816197,25,88.0
arima,post_covid,flu_season,macro,AVERAGE,2,352,23.6936540364257,80.84412928339349,15.669661847651884,0.5529202087490706,352,92.64848246991106
arima,post_covid,flu_season,pooled,ALL,2,352,27.429352163110114,80.31559770751028,15.770002056537795,0.7197371267743276,352,92.61363636363636
arima,post_covid,off_season,neighborhood,Allston/Brighton,2,23,6.648376480589805,150.8895633094515,5.397665798319767,0.5164977432282202,23,100.0
