model,variant,neighborhood,CI_coverage_flu_season,CI_coverage_off_season,CI_coverage_overall,Corr_flu_season,Corr_off_season,Corr_overall,MAE_flu_season,MAE_off_season,MAE_overall,MAPE_flu_season,MAPE_off_season,MAPE_overall,RMSE_flu_season,RMSE_off_season,RMSE_overall,target_kind,normalize,n_params,git_sha,kg_co2,kwh,runtime_s,mean_rank
lstm,exclude_covid,Back Bay/Beacon Hill/Downtown/North End/West End,88.46153846153845,100.0,93.33333333333331,0.8494313587286334,0.542230732190352,0.864206915320169,6.639689005338228,2.5165904747812378,4.898825181325277,45.27944506989968,98.64714214856043,67.81247272533423,8.288783090686895,2.7626642624104605,6.551193302572322,level,train,22300,5bc3803,3.6014595815701175e-06,9.747558229072537e-06,0.7235642919549718,1.0
lstm,post_covid,Back Bay/Beacon Hill/Downtown/North End/West End,92.3076923076923,100.0,95.55555555555556,0.8214067153921881,0.5831173406884904,0.8413882460189338,7.037166569783137,2.6229443750883408,5.1733838653564455,47.3750931622635,111.55269119995472,74.47230122262201,9.496028866724592,2.9138477296564504,7.462287902692506,level,train,22300,5bc3803,2.1653940673612073e-06,5.860764027036366e-06,0.43506395805161446,2.0
dualtopo_fullhistory,full,Back Bay/Beacon Hill/Downtown/North End/West End,92.3076923076923,100.0,95.65217391304348,0.7360060229997287,0.6603606535874988,0.7740293643154699,8.183780963604267,2.5645358324050904,5.7406309065611465,56.34529625037826,117.6732792401788,83.00963668072633,10.354013584247443,3.0290480751326916,8.036395707764386,level,train,479905,5bc3803,0.0003761414580371674,0.0010180485665723,75.56665566598531,3.0
arima,exclude_covid,Back Bay/Beacon Hill/Downtown/North End/West End,92.3076923076923,100.0,95.55555555555556,0.5936698941501479,0.2768888625756395,0.6909225306501025,7.765802750432668,3.361724123884411,5.906302885890071,53.20525424568774,150.06615133393086,94.10207746072372,11.57611487691144,4.092115425813753,9.192182779387643,level,none,,5bc3803,0.001490005379470648,0.0040327855607057836,299.3411083329702,5.0
arima,post_covid,Back Bay/Beacon Hill/Downtown/North End/West End,96.15384615384616,100.0,97.77777777777776,0.5936698941501479,0.2692591245479208,0.6926688027853546,8.600000000000001,2.973684210526316,6.224444444444442,51.43785487014447,93.17997106508584,69.06230393023084,12.56533693570102,3.839065127427715,9.871519077066557,level,none,,5bc3803,0.0002556865749649534,0.0006920304730384992,51.36729262501467,4.666666666666667
persistence,exclude_covid,Back Bay/Beacon Hill/Downtown/North End/West End,96.15384615384616,100.0,97.77777777777776,0.5936698941501479,0.2692591245479208,0.6926688027853546,8.600000000000001,2.973684210526316,6.224444444444442,51.43785487014447,93.17997106508584,69.06230393023084,12.56533693570102,3.839065127427715,9.871519077066557,level,none,0,5bc3803,1.286735082694529e-07,3.482622769984624e-07,0.02589108399115503,4.666666666666667
persistence,post_covid,Back Bay/Beacon Hill/Downtown/North End/West End,96.15384615384616,100.0,97.77777777777776,0.5936698941501479,0.2692591245479208,0.6926688027853546,8.600000000000001,2.973684210526316,6.224444444444442,51.43785487014447,93.17997106508584,69.06230393023084,12.56533693570102,3.839065127427715,9.871519077066557,level,none,0,5bc3803,1.0930826783819627e-07,2.958491360348287e-07,0.02199162496253848,4.666666666666667
gnn_multiedge_covid_rsv,post_covid,Back Bay/Beacon Hill/Downtown/North End/West End,92.3076923076923,100.0,95.55555555555556,0.5355413359395085,0.5002506302894092,0.6619909708155817,10.056038177930391,3.888208953957809,7.4518436166975235,67.75774925311491,132.37944387159024,95.04246475869338,13.083820739814351,5.223953811499577,10.508567582914258,delta,train,6370,5bc3803,2.089974154706508e-05,5.656635680297364e-05,4.198774707969278,8.666666666666666
gnn_multiedge_covid_rsv_full,full,Back Bay/Beacon Hill/Downtown/North End/West End,100.0,94.73684210526316,97.77777777777776,0.6452543463122514,0.5779151602158387,0.7376715345093786,10.606761308816765,3.902809036405463,7.776203682687547,74.14897106393356,111.71019075776012,90.00815271243812,13.622349325672118,5.4366595458264175,10.940613940973346,delta,train,6370,5bc3803,4.170956533715911e-05,0.0001128893460067694,8.379447750048712,10.333333333333334
gnn_multiedge_full,full,Back Bay/Beacon Hill/Downtown/North End/West End,96.15384615384616,100.0,97.77777777777776,0.6527816135298491,0.5579111556460191,0.7227793723167277,9.833797629062946,4.860192035373888,7.733830822838677,67.93714062083116,126.37932025790587,92.61272757870714,13.18668297574694,7.342362458468404,11.100950157965164,delta,train,4834,5bc3803,4.0714073532863064e-05,0.00011019498997995269,8.17945520801004,10.666666666666666
gnn_multiedge_leaknorm,post_covid,Back Bay/Beacon Hill/Downtown/North End/West End,100.0,100.0,100.0,0.6048846276025648,0.535846266007903,0.6982226103985583,10.318020875637348,4.585645242741234,7.897684497303433,70.8946473230046,130.51336089118152,96.0669930517904,13.584210719179971,6.58502088773423,11.17704771612712,delta,all,4834,5bc3803,1.769154712003047e-05,4.788319341340361e-05,3.5542516669956967,11.0
gnn_multiedge_rt,post_covid,Back Bay/Beacon Hill/Downtown/North End/West End,96.15384615384616,100.0,97.77777777777776,0.6172789275564414,0.5853821071494459,0.7040617505590702,10.49922841328841,5.157665848731995,8.243901997142368,79.1555911230443,134.17924982363894,102.38780257440648,14.3606333407551,7.709021865489763,12.010249218403391,delta,train,5346,5bc3803,1.76025503802076e-05,4.764231860029718e-05,3.5363711660029367,12.666666666666666
dualtopo,post_covid,Back Bay/Beacon Hill/Downtown/North End/West End,88.46153846153845,100.0,93.47826086956522,0.3390524914272734,0.5856557818761918,0.5105012155553773,9.040584637568546,7.500047254562378,8.370785775391951,78.62393386569431,332.4783988774081,188.9954403925264,14.71299965439922,8.121971933898932,12.289629678761136,level,train,479905,5bc3803,5.635643795263239e-05,0.0001525319521389449,11.322005417081527,14.0
dualtopo_no_bg,post_covid,Back Bay/Beacon Hill/Downtown/North End/West End,88.46153846153845,100.0,93.47826086956522,0.3032526329744872,0.5501417163366502,0.4661588977181809,9.044197669396034,7.736080932617187,8.475451262100883,79.577341276439,342.1369661834739,193.73369993167157,14.686265641845836,8.361050869760312,12.341155778804223,level,train,479905,5bc3803,3.404552382872119e-05,9.214617530569538e-05,6.839754667016678,14.333333333333334
