model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
arima,exclude_covid,overall,neighborhood,Allston/Brighton,4,49,18.891180579411404,126.62485313200219,11.750142496773174,0.17986762905720863,49,93.87755102040816
arima,exclude_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,4,46,13.854672604534633,134.05623867891828,9.105744524065722,0.25970369264565063,46,97.82608695652173
arima,exclude_covid,overall,neighborhood,Charlestown,4,35,24.29273600674117,111.3059015016972,15.787073719565354,-0.016838620511963873,35,91.42857142857143
arima,exclude_covid,overall,neighborhood,Dorchester,4,49,58.30673711794296,130.55719005558262,37.5469912127951,0.3183486247421957,49,91.83673469387756
arima,exclude_covid,overall,neighborhood,East Boston,4,44,15.245677276797146,124.79908004134306,9.086876560971326,0.24975156182474934,44,97.72727272727273
arima,exclude_covid,overall,neighborhood,Fenway,4,43,4.960148639827641,133.20729416354646,4.073309202183398,0.502576609394132,43,100.0
arima,exclude_covid,overall,neighborhood,Hyde Park,4,46,22.314640849329212,262.6791367420755,17.561349289807403,0.16602078988080768,46,97.82608695652173
arima,exclude_covid,overall,neighborhood,Jamaica Plain,4,46,16.06709180436599,102.84249221481852,9.217542884524601,0.25849989328039574,46,95.65217391304348
arima,exclude_covid,overall,neighborhood,Mattapan,4,47,23.21410614408676,199.1962714099304,17.1923878869891,0.2978514816050469,47,95.74468085106383
arima,exclude_covid,overall,neighborhood,Roslindale,4,42,47.058561664583976,123.30136289767843,27.943262917198023,0.1100849108041502,42,90.47619047619048
arima,exclude_covid,overall,neighborhood,Roxbury,4,49,49.6360153468694,197.30405915533586,35.76459587389994,0.3397933191795854,49,93.87755102040816
arima,exclude_covid,overall,neighborhood,South Boston,4,42,15.001195289844544,149.22224194363406,10.432418399915884,0.13276244250234986,42,95.23809523809523
arima,exclude_covid,overall,neighborhood,South End,4,49,35.97989849589562,108.76357051254068,21.98501988495244,0.31327038017621306,49,91.83673469387756
arima,exclude_covid,overall,neighborhood,West Roxbury,4,40,20.35865564729282,104.76569758210165,11.63978328876017,0.017450440116486894,40,92.5
arima,exclude_covid,overall,macro,AVERAGE,4,627,26.084379819108808,143.47324214508606,17.077607010171544,0.22351022533550058,627,94.70340928398943
arima,exclude_covid,overall,pooled,ALL,4,627,30.627276467854934,144.64663423837624,17.398594312915467,0.4213927008431701,627,94.73684210526315
arima,exclude_covid,flu_season,neighborhood,Allston/Brighton,4,26,25.00317869948532,82.02254641869371,16.486479784662308,-0.031140013325708246,26,88.46153846153845
arima,exclude_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,4,26,17.60244073058871,86.76769412815027,12.124942261554319,0.08179443565257427,26,96.15384615384616
arima,exclude_covid,flu_season,neighborhood,Charlestown,4,21,30.726779951297917,119.5169256187178,21.929678960674714,-0.13901604205166287,21,85.71428571428571
arima,exclude_covid,flu_season,neighborhood,Dorchester,4,26,75.74739785413779,72.87490988847914,50.40015589690373,0.18969631790171673,26,84.61538461538461
arima,exclude_covid,flu_season,neighborhood,East Boston,4,25,19.73749623008524,114.5828426780495,13.264217628524694,0.0824972000269088,25,96.0
arima,exclude_covid,flu_season,neighborhood,Fenway,4,25,5.1431236076937275,57.53025675003804,3.9005482004330343,0.3547678012477352,25,100.0
arima,exclude_covid,flu_season,neighborhood,Hyde Park,4,25,26.588683427422275,145.33443460348596,19.53210123918046,0.06403786298409143,25,96.0
arima,exclude_covid,flu_season,neighborhood,Jamaica Plain,4,24,22.0283914136321,132.1989488653859,15.806652010273096,0.06860806455126293,24,91.66666666666666
arima,exclude_covid,flu_season,neighborhood,Mattapan,4,26,28.212987340192534,106.83572199858693,19.544851151678305,0.16734472132548475,26,92.3076923076923
arima,exclude_covid,flu_season,neighborhood,Roslindale,4,26,58.66023155187772,113.15588348173937,36.675053142577525,0.03286216670281642,26,84.61538461538461
arima,exclude_covid,flu_season,neighborhood,Roxbury,4,26,60.216572448044005,87.2019562760323,39.7725630167255,0.2283500109264691,26,88.46153846153845
arima,exclude_covid,flu_season,neighborhood,South Boston,4,25,18.48696081210767,119.72640836717814,13.07410265796364,0.02377735008499318,25,92.0
arima,exclude_covid,flu_season,neighborhood,South End,4,26,48.3091529809778,104.04432996518655,33.86135322370396,0.15564996058253033,26,84.61538461538461
arima,exclude_covid,flu_season,neighborhood,West Roxbury,4,25,25.173655053544163,85.63664178239414,15.003630622536939,-0.0907056612322512,25,88.0
arima,exclude_covid,flu_season,macro,AVERAGE,4,352,32.97407515007764,101.9592500587227,22.241166414099443,0.08489458395549719,352,90.61512297226582
arima,exclude_covid,flu_season,pooled,ALL,4,352,38.52909005448131,101.50106224820897,22.414057601021707,0.37720817859587513,352,90.625
arima,exclude_covid,off_season,neighborhood,Allston/Brighton,4,23,7.321279017726628,177.0448520253074,6.396022084376764,0.5981019773421616,23,100.0
arima,exclude_covid,off_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,4,20,6.220112239765677,195.53134659491664,5.180787465330549,0.27028641781397555,20,100.0
arima,exclude_covid,off_season,neighborhood,Charlestown,4,14,7.690256658254106,98.98936532616624,6.573165857901318,0.16400383900804658,14,100.0
arima,exclude_covid,off_season,neighborhood,Dorchester,4,23,27.50867748484928,195.76324589665614,23.017326787280982,0.5237378547556554,23,100.0
