model,variant,segment,scope,neighborhood,horizon,n_obs,RMSE,MAPE,MAE,Corr,MAPE_n,CI_coverage
seasonal_naive,post_covid,overall,neighborhood,Allston/Brighton,1,49,23.12145394764484,125.99663986398475,13.632653061224488,0.3017583216912435,49,100.0
seasonal_naive,post_covid,overall,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,46,18.077015192250894,140.2850606843476,10.823913043478262,0.26576564649261636,46,97.82608695652173
seasonal_naive,post_covid,overall,neighborhood,Charlestown,1,35,28.330579137845277,139.28071073664984,18.537142857142857,0.2205765812220839,35,97.14285714285714
seasonal_naive,post_covid,overall,neighborhood,Dorchester,1,49,77.55651527257069,92.32758341734436,42.197959183673476,0.3343259309906929,49,89.79591836734694
seasonal_naive,post_covid,overall,neighborhood,East Boston,1,44,18.59310111549198,140.1863243252956,10.843181818181817,0.30776689487134684,44,100.0
seasonal_naive,post_covid,overall,neighborhood,Fenway,1,43,9.795525794024297,105.17068725292766,5.83953488372093,0.4392433815792449,43,100.0
seasonal_naive,post_covid,overall,neighborhood,Hyde Park,1,46,33.38099237850656,168.63184417932925,19.319565217391304,0.17445867143703556,46,97.82608695652173
seasonal_naive,post_covid,overall,neighborhood,Jamaica Plain,1,46,17.549321800348125,146.32965502799897,10.665217391304347,0.27673336931416914,46,100.0
seasonal_naive,post_covid,overall,neighborhood,Mattapan,1,47,36.15209007818603,154.7995231972089,20.646808510638298,0.4588919815769804,47,100.0
seasonal_naive,post_covid,overall,neighborhood,Roslindale,1,42,52.93438885837376,174.22718408914295,31.466666666666665,0.21057239278526002,42,95.23809523809523
seasonal_naive,post_covid,overall,neighborhood,Roxbury,1,49,70.50574589408748,90.74810740884429,38.589795918367344,0.317048732445728,49,93.87755102040816
seasonal_naive,post_covid,overall,neighborhood,South Boston,1,42,21.965579133422974,110.13463793272274,11.80952380952381,0.2328833620136306,42,97.61904761904762
seasonal_naive,post_covid,overall,neighborhood,South End,1,49,40.82346764061184,134.3321575921619,24.163265306122447,0.3487161945537034,49,97.95918367346938
seasonal_naive,post_covid,overall,neighborhood,West Roxbury,1,40,23.196777793478127,111.17786988086264,14.204999999999998,0.25322179057412203,40,97.5
seasonal_naive,post_covid,overall,macro,AVERAGE,1,627,33.713039574060204,130.97342754205866,19.481444833388288,0.29585451796770407,627,97.484630498162
seasonal_naive,post_covid,overall,pooled,ALL,1,627,39.83540797917882,130.6210738265468,19.810207336523128,0.4169008462052502,627,97.4481658692185
seasonal_naive,post_covid,flu_season,neighborhood,Allston/Brighton,1,26,31.451653986102837,152.37160767446832,22.473076923076924,0.03302730764505474,26,100.0
seasonal_naive,post_covid,flu_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,26,23.641789923126183,145.3626361606654,16.11923076923077,0.02675653552166298,26,96.15384615384616
seasonal_naive,post_covid,flu_season,neighborhood,Charlestown,1,21,35.86212353949365,191.21899068230292,26.738095238095237,0.07190513593782562,21,95.23809523809523
seasonal_naive,post_covid,flu_season,neighborhood,Dorchester,1,26,106.11332113866253,107.20791438287398,72.6,0.07645921661437625,26,80.76923076923077
seasonal_naive,post_covid,flu_season,neighborhood,East Boston,1,25,24.457873987736544,164.5230675906358,16.724,0.10248090413684821,25,100.0
seasonal_naive,post_covid,flu_season,neighborhood,Fenway,1,25,12.572652862463036,103.33098347593163,8.396,0.21443086549191748,25,100.0
seasonal_naive,post_covid,flu_season,neighborhood,Hyde Park,1,25,44.872276519026755,213.3898396667773,31.396000000000004,-0.09091935208028955,25,96.0
seasonal_naive,post_covid,flu_season,neighborhood,Jamaica Plain,1,24,24.059362349544237,195.6040610258869,17.679166666666667,0.03272618876427561,24,100.0
seasonal_naive,post_covid,flu_season,neighborhood,Mattapan,1,26,48.0618071621564,148.8011835143687,31.77307692307692,0.3145326404619222,26,100.0
seasonal_naive,post_covid,flu_season,neighborhood,Roslindale,1,26,66.56396865479795,227.28736642954308,45.30384615384616,0.06541040562217572,26,92.3076923076923
seasonal_naive,post_covid,flu_season,neighborhood,Roxbury,1,26,96.45987806815369,128.74620432511767,66.95,0.06026864721550757,26,88.46153846153845
seasonal_naive,post_covid,flu_season,neighborhood,South Boston,1,25,28.340656308561382,147.16677792728404,18.064,0.058050592267839755,25,96.0
seasonal_naive,post_covid,flu_season,neighborhood,South End,1,26,55.55261885400598,182.74128197422561,39.949999999999996,0.08259179230491595,26,96.15384615384616
seasonal_naive,post_covid,flu_season,neighborhood,West Roxbury,1,25,29.094377463695626,143.49957615861115,20.532000000000004,0.11583580973061229,25,96.0
seasonal_naive,post_covid,flu_season,macro,AVERAGE,1,352,44.79316862982335,160.80367792776374,31.049892333856622,0.08311119211676034,352,95.50601779173209
seasonal_naive,post_covid,flu_season,pooled,ALL,1,352,52.81327635255087,160.26512910631672,31.357954545454547,0.3145352591519452,352,95.45454545454545
seasonal_naive,post_covid,off_season,neighborhood,Allston/Brighton,1,23,4.549773047373758,96.18145886082941,3.639130434782609,0.6129804020469202,23,100.0
seasonal_naive,post_covid,off_season,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,1,20,4.997599423723354,133.68421256513446,3.9400000000000004,0.23151714030580706,20,100.0
seasonal_naive,post_covid,off_season,neighborhood,Charlestown,1,14,8.798660612356212,61.37329081817023,6.235714285714286,0.4615981405055105,14,100.0
