seed,best_epoch,best_val_mse,epochs_run
42,23,1.023322343826294,120
43,64,1.1050307750701904,120
44,47,0.9655596017837524,120
45,38,1.0279854536056519,120
46,60,1.0622979402542114,120
47,51,1.1104410886764526,120
48,66,1.0810127258300781,120
49,40,1.1217726469039917,120
50,52,1.2050285339355469,120
51,54,1.0821216106414795,120
