model,variant,horizon,indicator,target_date,season,segment,actual,predicted,sigma,true_band,pred_band,p_exceed_50,p_exceed_90,p_exceed_98
arima,post_covid,4,Far South,2025-10-05,2025,flu_season,34.18073061311686,34.952597256328545,17.88395481478559,0,0,0.02598946654561929,5.720488572835691e-07,3.1086244689504383e-15
arima,post_covid,4,Far South,2025-10-12,2025,flu_season,61.9525742362743,31.399977607345775,16.95073391959612,0,0,0.011914293245341878,4.5833436712605646e-08,0.0
arima,post_covid,4,Far South,2025-10-19,2025,flu_season,66.2251655629139,38.5052169053113,18.77083640176001,0,0,0.048233500403923046,4.375134462941688e-06,2.2226664952995634e-13
arima,post_covid,4,Far South,2025-10-26,2025,flu_season,34.18073061311686,43.24204310395499,19.891930820329303,0,0,0.0916902346975752,3.79079478302069e-05,2.126354647913331e-11
arima,post_covid,4,Far South,2025-11-02,2025,flu_season,34.18073061311686,34.95259725632854,17.883954814785586,0,0,0.02598946654561929,5.720488572835691e-07,3.1086244689504383e-15
arima,post_covid,4,Far South,2025-11-09,2025,flu_season,36.31702627643666,50.34728240192052,21.464059042256185,0,0,0.18354366253472976,0.00042438875196892933,3.7147370735013396e-09
arima,post_covid,4,Far South,2025-11-16,2025,flu_season,38.453321939756464,52.71569550124236,21.96310854225839,0,0,0.21957995890669912,0.0008087510755548921,1.4975269135852898e-08
arima,post_covid,4,Far South,2025-11-23,2025,flu_season,46.99850459303568,34.95259725632854,17.883954814785586,0,0,0.02598946654561929,5.720488572835691e-07,3.1086244689504383e-15
arima,post_covid,4,Far South,2025-11-30,2025,flu_season,38.453321939756464,34.95259725632854,17.883954814785586,0,0,0.02598946654561929,5.720488572835691e-07,3.1086244689504383e-15
arima,post_covid,4,Far South,2025-12-07,2025,flu_season,40.58961760307626,36.13680380598946,18.184388715380962,0,0,0.03244032347716175,1.1816571867662162e-06,1.4210854715202004e-14
arima,post_covid,4,Far South,2025-12-14,2025,flu_season,87.58812219611194,37.32101035565038,18.479939017400916,1,0,0.03984612176101454,2.3246629637929672e-06,5.88418203051333e-14
arima,post_covid,4,Far South,2025-12-21,2025,flu_season,57.679982909634695,42.05783655429407,19.617664453904414,0,0,0.07936102148107682,2.321126396720441e-05,7.51754214434186e-12
arima,post_covid,4,Far South,2025-12-28,2025,flu_season,70.49775688955351,37.32101035565038,18.479939017400916,1,0,0.03984612176101454,2.3246629637929672e-06,5.88418203051333e-14
arima,post_covid,4,Far South,2026-01-04,2025,flu_season,74.77034821619313,38.5052169053113,18.77083640176001,1,0,0.048233500403923046,4.375134462941688e-06,2.2226664952995634e-13
arima,post_covid,4,Far South,2026-01-11,2025,flu_season,72.63405255287331,64.55776099785157,24.30513666258314,1,0,0.4161147767855242,0.009095386521907,3.0846362188974297e-06
arima,post_covid,4,Far South,2026-01-18,2025,flu_season,100.40589617603077,47.97886930259868,20.953126838252455,1,0,0.14987492160119587,0.00020717779516765678,7.952301039892973e-10
arima,post_covid,4,Far South,2026-01-25,2025,flu_season,57.679982909634695,55.08410860056421,22.451067749855188,0,0,0.25742435426863997,0.0014472887665062384,5.309848105650161e-08
arima,post_covid,4,Far South,2026-02-01,2025,flu_season,49.13480025635548,57.45252169988605,22.928644734875878,0,0,0.2965166681087449,0.002451190953110305,1.6824488058286846e-07
arima,post_covid,4,Far South,2026-02-08,2025,flu_season,53.40739158299509,56.26831515022512,22.691112714967716,0,0,0.2768488786146157,0.0018956849125727482,9.577065884780467e-08
arima,post_covid,4,Far South,2026-02-15,2025,flu_season,85.45182653279214,71.66300029581711,25.607744668274396,1,1,0.5304485643081273,0.02475852433974568,2.9964366304535694e-05
arima,post_covid,4,Far South,2026-02-22,2025,flu_season,64.0888698995941,47.97886930259868,20.953126838252455,0,0,0.14987492160119587,0.00020717779516765678,7.952301039892973e-10
arima,post_covid,4,Far South,2026-03-01,2025,flu_season,81.17923520615253,43.242043103955,19.891930820329307,1,0,0.0916902346975752,3.79079478302069e-05,2.126354647913331e-11
arima,post_covid,4,Far South,2026-03-08,2025,flu_season,68.36146122623371,45.61045620327684,20.42942040368084,0,0,0.11910272929050492,9.303673877392171e-05,1.435848107078641e-10
arima,post_covid,4,Far South,2026-03-15,2025,flu_season,40.58961760307626,63.37355444819066,24.08118591456952,0,0,0.3962796634009278,0.0074902323524238534,1.996763339118246e-06
arima,post_covid,4,Far South,2026-03-22,2025,flu_season,49.13480025635548,51.53148895158144,21.715017469581767,0,0,0.20130049735230537,0.0005907986197223325,7.587502737216312e-09
arima,post_covid,4,Far South,2026-03-29,2025,flu_season,42.72591326639607,61.00514134886881,23.62691703931129,0,0,0.3563295389369614,0.004941890573837204,7.908382569921102e-07
arima,post_covid,4,Far South,2026-04-05,2025,off_season,34.18073061311686,53.899902050903286,22.208428354428985,0,0,0.2383114437576137,0.0010898655788534883,2.862442038953361e-08
arima,post_covid,4,Far South,2026-04-12,2025,off_season,27.771843623157444,38.5052169053113,18.77083640176001,0,0,0.048233500403923046,4.375134462941688e-06,2.2226664952995634e-13
arima,post_covid,4,Far South,2026-04-19,2025,off_season,36.31702627643666,43.24204310395499,19.891930820329303,0,0,0.0916902346975752,3.79079478302069e-05,2.126354647913331e-11
arima,post_covid,4,Far South,2026-04-26,2025,off_season,25.63554795983764,39.68942345497223,19.057293941072032,0,0,0.057616283031137416,7.908715503601726e-06,7.732703366514215e-13
arima,post_covid,4,Far South,2026-05-03,2025,off_season,29.908139286477248,34.95259725632854,17.883954814785586,0,0,0.02598946654561929,5.720488572835691e-07,3.1086244689504383e-15
arima,post_covid,4,Far South,2026-05-10,2025,off_season,29.908139286477248,31.399977607345775,16.95073391959612,0,0,0.011914293245341878,4.5833436712605646e-08,0.0
arima,post_covid,4,Far South,2026-05-17,2025,off_season,27.771843623157444,36.13680380598946,18.184388715380962,0,0,0.03244032347716175,1.1816571867662162e-06,1.4210854715202004e-14
arima,post_covid,4,Far South,2026-05-24,2025,off_season,23.49925229651784,30.215771057684854,16.628025357154236,0,0,0.008775473374955323,1.7201097213259686e-08,0.0
arima,post_covid,4,Far South,2026-05-31,2025,off_season,12.81777397991882,32.584184157006696,17.267412474013828,0,0,0.01578330675901307,1.1337555927415366e-07,1.1102230246251565e-16
arima,post_covid,4,Far Southeast,2025-06-01,2024,off_season,6.616319624949195,4.313360082494384,6.282488393746428,0,0,0.14517172645517762,0.012453906885564026,0.00034271267671615036
arima,post_covid,4,Far Southeast,2025-06-08,2024,off_season,0.9451885178498852,5.594732489074127,7.155063630751795,0,0,0.22682794652463956,0.0367088303070916,0.002537863651339345
