model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,4,West,2025-26,0.5,IT50,73.15037971354549,44,2025-12-21,,,,,2026-01-04,2026-02-01,4.0,84.542869968577,67.94518770770549,-16.597682260871508,arima
arima,post_covid,4,West,2025-26,0.9,IT90,114.1022318647041,44,,,,,,2026-01-04,2026-02-01,4.0,84.542869968577,67.94518770770549,-16.597682260871508,arima
arima,post_covid,4,West,2025-26,0.98,IT98,151.63555393306305,44,,,,,,2026-01-04,2026-02-01,4.0,84.542869968577,67.94518770770549,-16.597682260871508,arima
arima,post_covid,4,Westerville,2024-25,0.5,IT50,24.33364195874595,9,,,,,,2025-06-01,2025-06-15,2.0,9.329228472805298,14.105108259383258,4.77587978657796,arima
arima,post_covid,4,Westerville,2024-25,0.9,IT90,36.408491039457616,9,,,,,,2025-06-01,2025-06-15,2.0,9.329228472805298,14.105108259383258,4.77587978657796,arima
arima,post_covid,4,Westerville,2024-25,0.98,IT98,47.11324141772458,9,,,,,,2025-06-01,2025-06-15,2.0,9.329228472805298,14.105108259383258,4.77587978657796,arima
arima,post_covid,4,Westerville,2025-26,0.5,IT50,24.33364195874595,44,2025-12-14,2026-01-18,5.0,-5.0,2026-01-18,2025-12-21,2026-01-25,5.0,45.09127095189228,27.260309656500905,-17.830961295391372,arima
arima,post_covid,4,Westerville,2025-26,0.9,IT90,36.408491039457616,44,2025-12-21,,,,,2025-12-21,2026-01-25,5.0,45.09127095189228,27.260309656500905,-17.830961295391372,arima
arima,post_covid,4,Westerville,2025-26,0.98,IT98,47.11324141772458,44,,,,,,2025-12-21,2026-01-25,5.0,45.09127095189228,27.260309656500905,-17.830961295391372,arima
arima,post_covid,4,Worthington,2024-25,0.5,IT50,13.721631551906164,9,,,,,,2025-06-08,2025-07-13,5.0,11.21626358219418,9.1791054985205,-2.037158083673681,arima
arima,post_covid,4,Worthington,2024-25,0.9,IT90,22.978569674557114,9,,,,,,2025-06-08,2025-07-13,5.0,11.21626358219418,9.1791054985205,-2.037158083673681,arima
arima,post_covid,4,Worthington,2024-25,0.98,IT98,31.956357603850087,9,,,,,,2025-06-08,2025-07-13,5.0,11.21626358219418,9.1791054985205,-2.037158083673681,arima
arima,post_covid,4,Worthington,2025-26,0.5,IT50,13.721631551906164,44,2025-08-31,2026-01-18,20.0,-20.0,2026-01-18,2025-12-21,2026-01-25,5.0,44.86505432877672,21.712594740146383,-23.15245958863034,arima
arima,post_covid,4,Worthington,2025-26,0.9,IT90,22.978569674557114,44,2025-12-21,,,,,2025-12-21,2026-01-25,5.0,44.86505432877672,21.712594740146383,-23.15245958863034,arima
